,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
370,4,5:41.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by J. Clarkson),105,102
371,4,5:22.0,G. Antetokounmpo makes 2-pt dunk from 2 ft,,107,102
372,4,5:05.0,,C. Osman makes 2-pt jump shot from 4 ft (assist by T. Thompson),107,104
373,4,4:52.0,W. Matthews misses 2-pt layup from 2 ft (block by L. Nance),,107,104
374,4,4:49.0,,Defensive rebound by J. Clarkson,107,104
375,4,4:44.0,,D. Garland misses 2-pt layup from 1 ft (block by B. Lopez),107,104
376,4,4:40.0,Defensive rebound by B. Lopez,,107,104
377,4,4:40.0,Personal take foul by C. Osman (drawn by G. Antetokounmpo),,107,104
378,4,4:40.0,P. Connaughton enters the game for W. Matthews,,107,104
379,4,4:40.0,Milwaukee full timeout,,107,104
380,4,4:40.0,D. DiVincenzo enters the game for B. Lopez,,107,104
381,4,4:40.0,,K. Love enters the game for J. Clarkson,107,104
382,4,4:40.0,,C. Sexton enters the game for T. Thompson,107,104
383,4,4:32.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,109,104
384,4,4:17.0,,L. Nance makes 2-pt dunk from 1 ft (assist by K. Love),109,106
385,4,4:03.0,G. Hill misses 3-pt jump shot from 26 ft,,109,106
386,4,3:59.0,,Defensive rebound by K. Love,109,106
387,4,3:40.0,,K. Love misses 3-pt jump shot from 25 ft,109,106
388,4,3:38.0,,Offensive rebound by L. Nance,109,106
389,4,3:31.0,,Turnover by K. Love (lost ball; steal by G. Antetokounmpo),109,106
390,4,3:26.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,109,106
391,4,3:24.0,Offensive rebound by G. Antetokounmpo,,109,106
392,4,3:23.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,109,106
393,4,3:17.0,Offensive rebound by G. Antetokounmpo,,109,106
394,4,3:17.0,G. Antetokounmpo makes 2-pt dunk at rim,,111,106
395,4,2:59.0,,C. Sexton makes 2-pt layup from 1 ft,111,108
396,4,2:44.0,G. Antetokounmpo makes 2-pt hook shot from 5 ft,,113,108
397,4,2:20.0,,K. Love makes 2-pt layup from 2 ft (assist by C. Sexton),113,110
398,4,2:07.0,K. Middleton makes 2-pt jump shot from 4 ft,,115,110
399,4,1:48.0,,L. Nance misses 3-pt jump shot from 23 ft,115,110
400,4,1:48.0,Defensive rebound by Team,,115,110
401,4,1:48.0,Instant Replay (Request: Ruling Stands),,115,110
402,4,1:48.0,,T. Thompson enters the game for K. Love,115,110
403,4,1:28.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,115,110
404,4,1:21.0,Offensive rebound by G. Hill,,115,110
405,4,1:21.0,G. Hill misses 2-pt layup at rim,,115,110
406,4,1:20.0,,Defensive rebound by L. Nance,115,110
407,4,1:07.0,,Turnover by C. Sexton (lost ball; steal by G. Antetokounmpo),115,110
408,4,0:44.0,K. Middleton misses 2-pt jump shot from 14 ft,,115,110
409,4,0:42.0,,Defensive rebound by L. Nance,115,110
410,4,0:40.0,,Turnover by L. Nance (bad pass; steal by P. Connaughton),115,110
411,4,0:19.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,115,110
412,4,0:17.0,Offensive rebound by D. DiVincenzo,,115,110
413,4,0:13.0,Personal foul by C. Sexton (drawn by K. Middleton),,115,110
414,4,0:13.0,,K. Love enters the game for T. Thompson,115,110
415,4,0:13.0,Personal foul by C. Sexton (drawn by G. Hill),,115,110
416,4,0:13.0,G. Hill makes free throw 1 of 2,,116,110
417,4,0:13.0,E. İlyasova enters the game for G. Antetokounmpo,,116,110
418,4,0:13.0,,T. Thompson enters the game for D. Garland,116,110
419,4,0:13.0,G. Hill makes free throw 2 of 2,,117,110
420,4,0:13.0,,Cleveland full timeout,117,110
421,4,0:13.0,,J. Clarkson enters the game for L. Nance,117,110
422,4,0:13.0,,D. Garland enters the game for T. Thompson,117,110
423,4,0:09.0,,Turnover by K. Love (bad pass; steal by D. DiVincenzo),117,110
424,4,0:09.0,Personal take foul by C. Sexton (drawn by D. DiVincenzo),,117,110
425,4,0:09.0,D. DiVincenzo makes free throw 1 of 2,,118,110
426,4,0:09.0,D. DiVincenzo makes free throw 2 of 2,,119,110
427,4,0:09.0,,Cleveland full timeout,119,110
428,4,0:09.0,R. Lopez enters the game for G. Hill,,119,110
429,4,0:09.0,F. Mason enters the game for K. Middleton,,119,110
430,4,0:09.0,,T. Thompson enters the game for J. Clarkson,119,110
431,4,0:03.0,,Turnover by D. Garland (lost ball; steal by P. Connaughton),119,110
