,QUARTER,TIME_REMAINING,MIAMI_ACTION,MEMPHIS_ACTION,MIAMI_SCORE,MEMPHIS_SCORE
383,4,6:47.0,Personal foul by D. Brooks (drawn by J. Butler),,100,104
384,4,6:47.0,,D. Melton enters the game for D. Brooks,100,104
385,4,6:43.0,Offensive foul by B. Adebayo (drawn by J. Crowder),,100,104
386,4,6:43.0,Turnover by B. Adebayo (offensive foul),,100,104
387,4,6:29.0,,Turnover by J. Jackson (lost ball; steal by T. Herro),100,104
388,4,6:26.0,D. Jones makes 2-pt dunk from 2 ft (assist by T. Herro),,102,104
389,4,6:26.0,,Memphis full timeout,102,104
390,4,6:10.0,,Turnover by D. Melton (bad pass; steal by D. Jones),102,104
391,4,6:07.0,D. Jones makes 2-pt layup from 2 ft,,104,104
392,4,5:57.0,,Turnover by D. Melton (bad pass; steal by D. Jones),104,104
393,4,5:57.0,Personal foul by D. Melton (drawn by D. Jones),,104,104
394,4,5:57.0,D. Jones makes free throw 1 of 2,,105,104
395,4,5:57.0,D. Jones misses free throw 2 of 2,,105,104
396,4,5:55.0,,Defensive rebound by Team,105,104
397,4,5:43.0,,J. Jackson misses 3-pt jump shot from 26 ft,105,104
398,4,5:40.0,Defensive rebound by T. Herro,,105,104
399,4,5:30.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),,107,104
400,4,5:18.0,,J. Morant misses 3-pt jump shot from 25 ft,107,104
401,4,5:15.0,,Offensive rebound by J. Crowder,107,104
402,4,5:14.0,,J. Crowder makes 2-pt layup from 1 ft,107,106
403,4,5:02.0,T. Herro misses 2-pt jump shot from 17 ft,,107,106
404,4,4:58.0,,Defensive rebound by J. Crowder,107,106
405,4,4:41.0,,J. Morant makes 2-pt layup at rim,107,108
406,4,4:23.0,T. Herro misses 2-pt layup from 1 ft,,107,108
407,4,4:21.0,,Defensive rebound by D. Melton,107,108
408,4,4:19.0,,J. Crowder misses 2-pt layup at rim (block by K. Olynyk),107,108
409,4,4:14.0,,Offensive rebound by D. Melton,107,108
410,4,4:14.0,,D. Melton misses 2-pt layup from 1 ft,107,108
411,4,4:12.0,,Offensive rebound by B. Clarke,107,108
412,4,4:12.0,,B. Clarke misses 2-pt layup from 1 ft (block by B. Adebayo),107,108
413,4,4:11.0,,Offensive rebound by J. Crowder,107,108
414,4,4:06.0,,J. Crowder misses 3-pt jump shot from 26 ft,107,108
415,4,4:05.0,,Offensive rebound by D. Melton,107,108
416,4,4:03.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Melton),107,111
417,4,4:02.0,Miami full timeout,,107,111
418,4,3:40.0,J. Butler misses 2-pt jump shot from 11 ft,,107,111
419,4,3:35.0,,Defensive rebound by B. Clarke,107,111
420,4,3:34.0,,Turnover by J. Morant (bad pass; steal by D. Jones),107,111
421,4,3:23.0,K. Olynyk misses 3-pt jump shot from 26 ft,,107,111
422,4,3:20.0,,Defensive rebound by J. Morant,107,111
423,4,3:03.0,,B. Clarke makes 2-pt layup from 2 ft (assist by J. Crowder),107,113
424,4,2:42.0,T. Herro misses 3-pt jump shot from 25 ft,,107,113
425,4,2:41.0,,Defensive rebound by Team,107,113
426,4,2:41.0,Loose ball foul by D. Jones (drawn by J. Jackson),,107,113
427,4,2:31.0,,J. Morant makes 2-pt layup from 1 ft,107,115
428,4,2:15.0,J. Butler misses 2-pt jump shot from 8 ft,,107,115
429,4,2:12.0,,Defensive rebound by B. Clarke,107,115
430,4,2:07.0,,Turnover by D. Melton (bad pass; steal by B. Adebayo),107,115
431,4,2:05.0,Shooting foul by J. Jackson (drawn by J. Butler),,107,115
432,4,2:05.0,J. Butler misses free throw 1 of 2,,107,115
433,4,2:05.0,Offensive rebound by Team,,107,115
434,4,2:05.0,D. Robinson enters the game for K. Olynyk,,107,115
435,4,2:05.0,J. Butler makes free throw 2 of 2,,108,115
436,4,1:52.0,,Turnover by J. Crowder (traveling),108,115
437,4,1:45.0,Turnover by J. Butler (step out of bounds),,108,115
438,4,1:32.0,,J. Morant misses 2-pt jump shot from 7 ft (block by B. Adebayo),108,115
439,4,1:29.0,Defensive rebound by B. Adebayo,,108,115
440,4,1:16.0,Turnover by B. Adebayo (traveling),,108,115
441,4,0:56.0,,J. Jackson misses 3-pt jump shot from 27 ft,108,115
442,4,0:54.0,Defensive rebound by T. Herro,,108,115
443,4,0:46.0,T. Herro misses 2-pt layup from 2 ft,,108,115
444,4,0:44.0,,Defensive rebound by B. Clarke,108,115
445,4,0:24.0,,J. Jackson misses 3-pt jump shot from 25 ft,108,115
446,4,0:22.0,,Offensive rebound by D. Melton,108,115
447,4,0:22.0,,D. Melton misses 2-pt jump shot from 1 ft,108,115
448,4,0:22.0,,Offensive rebound by Team,108,115
449,4,0:22.0,,Turnover by Team (shot clock),108,115
450,4,0:22.0,Miami full timeout,,108,115
451,4,0:22.0,K. Nunn enters the game for D. Jones,,108,115
452,4,0:17.0,K. Nunn misses 3-pt jump shot from 25 ft,,108,115
453,4,0:13.0,,Defensive rebound by D. Melton,108,115
454,4,0:13.0,,Personal take foul by D. Robinson (drawn by D. Melton),108,115
455,4,0:13.0,,D. Melton misses free throw 1 of 2,108,115
456,4,0:13.0,,Offensive rebound by Team,108,115
457,4,0:13.0,,D. Melton makes free throw 2 of 2,108,116
458,4,0:13.0,Miami full timeout,,108,116
459,4,0:13.0,K. Olynyk enters the game for K. Nunn,,108,116
460,4,0:11.0,J. Butler makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,111,116
461,4,0:11.0,Instant Replay (Request: Ruling Stands),,111,116
462,4,0:11.0,,Memphis full timeout,111,116
463,4,0:11.0,D. Jones enters the game for K. Olynyk,,111,116
464,4,0:11.0,K. Nunn enters the game for D. Robinson,,111,116
465,4,0:07.0,,J. Crowder makes 2-pt layup from 1 ft (assist by J. Morant),111,118
466,4,0:00.0,K. Nunn misses 2-pt layup from 2 ft (block by B. Clarke),,111,118
467,4,0:00.0,,Defensive rebound by J. Crowder,111,118
