,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
385,4,8:39.0,,J. Murray misses 3-pt jump shot from 25 ft,100,106
386,4,8:34.0,Defensive rebound by J. Johnson,,100,106
387,4,8:27.0,J. Hernangómez misses 2-pt layup from 4 ft,,100,106
388,4,8:25.0,,Defensive rebound by M. Plumlee,100,106
389,4,8:12.0,,W. Barton makes 2-pt layup from 2 ft (assist by M. Plumlee),100,108
390,4,7:51.0,J. Culver misses 2-pt jump shot from 14 ft,,100,108
391,4,7:49.0,,Defensive rebound by M. Plumlee,100,108
392,4,7:31.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by W. Barton),100,111
393,4,7:31.0,Minnesota full timeout,,100,111
394,4,7:31.0,M. Beasley enters the game for J. Culver,,100,111
395,4,7:31.0,J. Okogie enters the game for J. Johnson,,100,111
396,4,7:31.0,N. Reid enters the game for K. Martin,,100,111
397,4,7:31.0,,G. Harris enters the game for W. Barton,100,111
398,4,7:31.0,,N. Jokić enters the game for M. Plumlee,100,111
399,4,7:19.0,M. Beasley misses 2-pt layup from 6 ft,,100,111
400,4,7:16.0,,Defensive rebound by G. Harris,100,111
401,4,7:14.0,,Shooting foul by J. Okogie (drawn by J. Grant),100,111
402,4,7:14.0,,J. Grant misses free throw 1 of 2,100,111
403,4,7:14.0,,Offensive rebound by Team,100,111
404,4,7:14.0,,J. Grant makes free throw 2 of 2,100,112
405,4,6:57.0,J. Hernangómez misses 2-pt jump shot from 15 ft,,100,112
406,4,6:54.0,,Defensive rebound by G. Harris,100,112
407,4,6:43.0,,N. Jokić makes 2-pt layup from 3 ft,100,114
408,4,6:17.0,Turnover by N. Reid (lost ball; steal by J. Grant),,100,114
409,4,6:17.0,J. Johnson enters the game for J. McLaughlin,,100,114
410,4,6:17.0,,P. Millsap enters the game for J. Grant,100,114
411,4,6:02.0,,J. Murray makes 2-pt jump shot from 10 ft (assist by N. Jokić),100,116
412,4,5:44.0,M. Beasley makes 2-pt jump shot from 22 ft (assist by J. Johnson),,102,116
413,4,5:27.0,,M. Morris misses 3-pt jump shot from 26 ft,102,116
414,4,5:24.0,Defensive rebound by N. Reid,,102,116
415,4,5:19.0,Turnover by M. Beasley (bad pass; steal by M. Morris),,102,116
416,4,5:15.0,,M. Morris makes 2-pt layup from 3 ft,102,118
417,4,4:59.0,N. Reid misses 3-pt jump shot from 25 ft,,102,118
418,4,4:56.0,,Defensive rebound by M. Morris,102,118
419,4,4:53.0,,N. Jokić makes 2-pt layup from 1 ft (assist by M. Morris),102,120
420,4,4:53.0,Minnesota full timeout,,102,120
421,4,4:53.0,,W. Barton enters the game for J. Murray,102,120
422,4,4:45.0,M. Beasley misses 3-pt jump shot from 26 ft,,102,120
423,4,4:44.0,,Defensive rebound by Team,102,120
424,4,4:29.0,,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),102,122
425,4,4:24.0,Turnover by N. Reid (bad pass; steal by G. Harris),,102,122
426,4,4:18.0,,G. Harris misses 3-pt jump shot from 23 ft,102,122
427,4,4:12.0,Defensive rebound by J. Johnson,,102,122
428,4,4:09.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,102,122
429,4,4:06.0,,Defensive rebound by P. Millsap,102,122
430,4,4:06.0,J. Culver enters the game for M. Beasley,,102,122
431,4,4:06.0,K. Martin enters the game for J. Johnson,,102,122
432,4,4:06.0,J. Nowell enters the game for J. Okogie,,102,122
433,4,3:53.0,,P. Millsap makes 2-pt layup from 3 ft (assist by W. Barton),102,124
434,4,3:36.0,J. Nowell makes 2-pt dunk from 2 ft (assist by N. Reid),,104,124
435,4,3:29.0,,Denver full timeout,104,124
436,4,3:06.0,,N. Jokić makes 2-pt layup from 3 ft (assist by M. Morris),104,126
437,4,2:47.0,N. Reid makes 2-pt layup from 2 ft (assist by J. Culver),,106,126
438,4,2:27.0,,G. Harris misses 2-pt layup from 4 ft,106,126
439,4,2:24.0,Defensive rebound by J. Culver,,106,126
440,4,2:23.0,Personal take foul by W. Barton (drawn by J. Culver),,106,126
441,4,2:23.0,,T. Craig enters the game for W. Barton,106,126
442,4,2:23.0,,P. Dozier enters the game for G. Harris,106,126
443,4,2:23.0,,J. McRae enters the game for N. Jokić,106,126
444,4,2:23.0,,M. Porter enters the game for P. Millsap,106,126
445,4,2:23.0,,N. Vonleh enters the game for M. Morris,106,126
446,4,2:15.0,J. Culver makes 3-pt jump shot from 28 ft (assist by J. Nowell),,109,126
447,4,2:01.0,,N. Vonleh makes 2-pt layup from 2 ft,109,128
448,4,1:47.0,J. Nowell misses 3-pt jump shot from 27 ft,,109,128
449,4,1:44.0,Offensive rebound by J. Hernangómez,,109,128
450,4,1:44.0,J. Hernangómez makes 2-pt layup from 1 ft,,111,128
451,4,1:33.0,,M. Porter misses 2-pt jump shot from 4 ft,111,128
452,4,1:31.0,Defensive rebound by K. Martin,,111,128
453,4,1:24.0,K. Martin misses 2-pt layup from 5 ft,,111,128
454,4,1:22.0,,Defensive rebound by M. Porter,111,128
455,4,1:03.0,,P. Dozier misses 2-pt jump shot from 20 ft,111,128
456,4,1:00.0,Defensive rebound by N. Reid,,111,128
457,4,0:47.0,K. Martin misses 3-pt jump shot from 27 ft,,111,128
458,4,0:43.0,,Defensive rebound by N. Vonleh,111,128
459,4,0:37.0,,Turnover by N. Vonleh (step out of bounds),111,128
460,4,0:30.0,J. Culver makes 3-pt jump shot from 26 ft,,114,128
461,4,0:22.0,,M. Porter misses 3-pt jump shot from 25 ft,114,128
462,4,0:18.0,,Offensive rebound by Team,114,128
463,4,0:18.0,,M. Morris enters the game for J. McRae,114,128
464,4,0:09.0,,T. Craig misses 2-pt jump shot from 16 ft,114,128
465,4,0:06.0,Defensive rebound by N. Reid,,114,128
466,4,0:03.0,Shooting foul by T. Craig (drawn by K. Martin),,114,128
467,4,0:03.0,Instant Replay (Request: Ruling Stands),,114,128
468,4,0:03.0,K. Martin makes free throw 1 of 2,,115,128
469,4,0:03.0,K. Martin makes free throw 2 of 2,,116,128
