,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
386,4,8:11.0,E. Okobo misses free throw 1 of 1,,91,103
387,4,8:08.0,,Defensive rebound by K. Kuzma,91,103
388,4,7:56.0,,A. Davis misses 3-pt jump shot from 25 ft,91,103
389,4,7:52.0,Defensive rebound by M. Bridges,,91,103
390,4,7:41.0,M. Bridges misses 3-pt jump shot from 26 ft,,91,103
391,4,7:38.0,Offensive rebound by D. Ayton,,91,103
392,4,7:31.0,Shooting foul by A. Davis (drawn by K. Oubre),,91,103
393,4,7:31.0,K. Oubre makes free throw 1 of 2,,92,103
394,4,7:31.0,A. Baynes enters the game for D. Ayton,,92,103
395,4,7:31.0,D. Booker enters the game for E. Okobo,,92,103
396,4,7:31.0,K. Oubre misses free throw 2 of 2,,92,103
397,4,7:27.0,,Defensive rebound by K. Kuzma,92,103
398,4,7:09.0,,D. Green makes 2-pt jump shot from 8 ft (assist by K. Caldwell-Pope),92,105
399,4,6:49.0,D. Booker makes 3-pt jump shot from 27 ft,,95,105
400,4,6:25.0,,L. James misses 3-pt jump shot from 24 ft,95,105
401,4,6:23.0,Defensive rebound by T. Johnson,,95,105
402,4,6:16.0,T. Johnson misses 3-pt jump shot from 27 ft,,95,105
403,4,6:13.0,,Defensive rebound by A. Davis,95,105
404,4,6:08.0,,L. James misses 2-pt layup from 2 ft (block by M. Bridges),95,105
405,4,6:05.0,Defensive rebound by T. Johnson,,95,105
406,4,5:56.0,D. Booker misses 2-pt jump shot from 15 ft,,95,105
407,4,5:55.0,,Defensive rebound by L. James,95,105
408,4,5:35.0,,Turnover by L. James (bad pass; steal by K. Oubre),95,105
409,4,5:28.0,T. Johnson misses 3-pt jump shot from 23 ft,,95,105
410,4,5:23.0,,Defensive rebound by A. Davis,95,105
411,4,5:18.0,,Personal foul by K. Oubre (drawn by A. Davis),95,105
412,4,5:18.0,D. Ayton enters the game for A. Baynes,,95,105
413,4,5:18.0,R. Rubio enters the game for T. Johnson,,95,105
414,4,5:18.0,,A. Bradley enters the game for K. Kuzma,95,105
415,4,5:05.0,,L. James misses 2-pt jump shot from 4 ft,95,105
416,4,5:04.0,,Offensive rebound by A. Davis,95,105
417,4,5:01.0,,A. Davis misses 2-pt jump shot from 6 ft,95,105
418,4,4:59.0,Defensive rebound by M. Bridges,,95,105
419,4,4:59.0,Offensive foul by D. Ayton (drawn by K. Caldwell-Pope),,95,105
420,4,4:59.0,Turnover by D. Ayton (offensive foul),,95,105
421,4,4:59.0,Phoenix full timeout,,95,105
422,4,4:59.0,Instant Replay (Challenge: Stands),,95,105
423,4,4:42.0,,A. Davis misses 2-pt layup from 2 ft,95,105
424,4,4:40.0,Defensive rebound by D. Ayton,,95,105
425,4,4:36.0,D. Ayton makes 2-pt dunk from 2 ft (assist by R. Rubio),,97,105
426,4,4:22.0,,D. Green misses 3-pt jump shot from 24 ft,97,105
427,4,4:19.0,,Offensive rebound by L. James,97,105
428,4,4:17.0,,A. Bradley misses 3-pt jump shot from 22 ft,97,105
429,4,4:14.0,Defensive rebound by M. Bridges,,97,105
430,4,4:09.0,D. Booker misses 2-pt jump shot from 6 ft,,97,105
431,4,4:09.0,,Defensive rebound by A. Bradley,97,105
432,4,4:09.0,,Personal take foul by M. Bridges (drawn by A. Bradley),97,105
433,4,4:09.0,T. Johnson enters the game for R. Rubio,,97,105
434,4,3:53.0,,L. James makes 3-pt jump shot from 26 ft,97,108
435,4,3:35.0,Turnover by D. Booker (bad pass),,97,108
436,4,3:26.0,,L. James misses 2-pt layup from 2 ft,97,108
437,4,3:24.0,Defensive rebound by D. Ayton,,97,108
438,4,3:19.0,D. Booker makes 2-pt jump shot from 12 ft,,99,108
439,4,3:17.0,,Technical foul by D. Booker,99,108
440,4,3:17.0,,A. Davis makes technical free throw,99,109
441,4,2:59.0,,Turnover by L. James (bad pass; steal by K. Oubre),99,109
442,4,2:59.0,Personal foul by A. Bradley (drawn by K. Oubre),,99,109
443,4,2:50.0,K. Oubre makes 2-pt dunk from 2 ft,,101,109
444,4,2:48.0,,LA Lakers full timeout,101,109
445,4,2:48.0,,J. McGee enters the game for K. Caldwell-Pope,101,109
446,4,2:34.0,,Shooting foul by D. Ayton (drawn by J. McGee),101,109
447,4,2:34.0,,J. McGee makes free throw 1 of 2,101,110
448,4,2:34.0,,J. McGee misses free throw 2 of 2,101,110
449,4,2:30.0,Defensive rebound by D. Ayton,,101,110
450,4,2:18.0,D. Booker misses 2-pt jump shot from 11 ft,,101,110
451,4,2:15.0,Offensive rebound by K. Oubre,,101,110
452,4,2:13.0,K. Oubre makes 2-pt jump shot from 5 ft,,103,110
453,4,1:50.0,,L. James misses 2-pt jump shot from 22 ft,103,110
454,4,1:46.0,Defensive rebound by T. Johnson,,103,110
455,4,1:39.0,T. Johnson misses 3-pt jump shot from 25 ft,,103,110
456,4,1:35.0,,Defensive rebound by A. Davis,103,110
457,4,1:19.0,,L. James makes 2-pt layup from 3 ft,103,112
458,4,1:19.0,Phoenix full timeout,,103,112
459,4,1:19.0,,K. Caldwell-Pope enters the game for D. Green,103,112
460,4,1:16.0,D. Booker makes 2-pt layup from 2 ft (assist by T. Johnson),,105,112
461,4,1:16.0,,Violation by Team (def goaltending),105,112
462,4,1:02.0,,A. Davis misses 2-pt jump shot from 12 ft,105,112
463,4,0:59.0,Defensive rebound by T. Johnson,,105,112
464,4,0:52.0,D. Booker misses 2-pt jump shot from 11 ft,,105,112
465,4,0:50.0,,Defensive rebound by A. Davis,105,112
466,4,0:35.0,,Shooting foul by M. Bridges (drawn by L. James),105,112
467,4,0:35.0,,L. James makes free throw 1 of 2,105,113
468,4,0:35.0,,D. Green enters the game for J. McGee,105,113
469,4,0:35.0,,L. James makes free throw 2 of 2,105,114
470,4,0:35.0,Phoenix full timeout,,105,114
471,4,0:35.0,,R. Rondo enters the game for D. Green,105,114
472,4,0:32.0,D. Booker misses 3-pt jump shot from 26 ft,,105,114
473,4,0:29.0,,Defensive rebound by L. James,105,114
474,4,0:29.0,,Personal take foul by M. Bridges (drawn by L. James),105,114
475,4,0:29.0,,L. James makes free throw 1 of 2,105,115
476,4,0:29.0,,L. James misses free throw 2 of 2,105,115
477,4,0:25.0,,Offensive rebound by K. Caldwell-Pope,105,115
478,4,0:23.0,,Personal take foul by M. Bridges (drawn by A. Davis),105,115
479,4,0:23.0,C. Johnson enters the game for M. Bridges,,105,115
480,4,0:23.0,,A. Davis makes free throw 1 of 2,105,116
481,4,0:23.0,,T. Daniels enters the game for L. James,105,116
482,4,0:23.0,,A. Davis makes free throw 2 of 2,105,117
483,4,0:14.0,D. Ayton makes 2-pt layup from 2 ft (assist by D. Booker),,107,117
