,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHICAGO_ACTION,HOUSTON_SCORE,CHICAGO_SCORE
389,4,9:55.0,,Offensive rebound by W. Carter,90,72
390,4,9:55.0,,Shooting foul by P. Tucker (drawn by T. Satoranský),90,72
391,4,9:55.0,,T. Satoranský makes free throw 1 of 2,90,73
392,4,9:55.0,C. Capela enters the game for E. Gordon,,90,73
393,4,9:55.0,J. Harden enters the game for A. Rivers,,90,73
394,4,9:55.0,,T. Satoranský misses free throw 2 of 2,90,73
395,4,9:52.0,Defensive rebound by R. Westbrook,,90,73
396,4,9:36.0,Turnover by R. Westbrook (bad pass; steal by T. Satoranský),,90,73
397,4,9:33.0,,C. Hutchison makes 2-pt dunk from 1 ft (assist by Z. LaVine),90,75
398,4,9:14.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,92,75
399,4,9:03.0,,T. Satoranský misses 2-pt jump shot from 6 ft,92,75
400,4,9:00.0,Defensive rebound by J. Harden,,92,75
401,4,8:59.0,Turnover by J. Harden (lost ball; steal by T. Satoranský),,92,75
402,4,8:54.0,,W. Carter makes 2-pt hook shot from 5 ft (assist by L. Markkanen),92,77
403,4,8:39.0,R. Westbrook makes 2-pt layup from 1 ft,,94,77
404,4,8:19.0,Violation by Team (kicked ball),,94,77
405,4,8:13.0,,Turnover by Z. LaVine (bad pass; steal by P. Tucker),94,77
406,4,7:56.0,Shooting foul by Z. LaVine (drawn by R. Westbrook),,94,77
407,4,7:56.0,R. Westbrook makes free throw 1 of 2,,95,77
408,4,7:56.0,R. Westbrook misses free throw 2 of 2,,95,77
409,4,7:53.0,,Defensive rebound by L. Markkanen,95,77
410,4,7:39.0,,W. Carter misses 2-pt jump shot from 18 ft,95,77
411,4,7:37.0,,Offensive rebound by T. Satoranský,95,77
412,4,7:37.0,,T. Satoranský misses 2-pt dunk from 1 ft,95,77
413,4,7:35.0,Defensive rebound by D. House,,95,77
414,4,7:32.0,Personal foul by Z. LaVine (drawn by J. Harden),,95,77
415,4,7:19.0,C. Capela misses 2-pt hook shot from 6 ft,,95,77
416,4,7:17.0,,Defensive rebound by C. Hutchison,95,77
417,4,7:05.0,,C. Hutchison misses 2-pt jump shot from 5 ft,95,77
418,4,7:03.0,Defensive rebound by C. Capela,,95,77
419,4,6:58.0,J. Harden makes 3-pt jump shot from 29 ft,,98,77
420,4,6:41.0,,L. Markkanen misses 2-pt jump shot from 11 ft,98,77
421,4,6:40.0,Defensive rebound by D. House,,98,77
422,4,6:31.0,D. House misses 3-pt jump shot from 24 ft,,98,77
423,4,6:27.0,,Defensive rebound by W. Carter,98,77
424,4,6:25.0,,T. Satoranský makes 2-pt layup from 1 ft,98,79
425,4,6:25.0,,Shooting foul by R. Westbrook (drawn by T. Satoranský),98,79
426,4,6:25.0,B. McLemore enters the game for R. Westbrook,,98,79
427,4,6:25.0,,L. Kornet enters the game for W. Carter,98,79
428,4,6:25.0,,C. White enters the game for C. Hutchison,98,79
429,4,6:25.0,,T. Satoranský makes free throw 1 of 1,98,80
430,4,6:16.0,D. House misses 3-pt jump shot from 23 ft,,98,80
431,4,6:16.0,Offensive rebound by C. Capela,,98,80
432,4,6:13.0,Shooting foul by L. Markkanen (drawn by C. Capela),,98,80
433,4,6:13.0,C. Capela makes free throw 1 of 2,,99,80
434,4,6:13.0,A. Rivers enters the game for P. Tucker,,99,80
435,4,6:13.0,C. Capela makes free throw 2 of 2,,100,80
436,4,5:58.0,,L. Kornet makes 2-pt dunk from 1 ft (assist by T. Satoranský),100,82
437,4,5:41.0,J. Harden misses 3-pt jump shot from 25 ft,,100,82
438,4,5:40.0,Offensive rebound by C. Capela,,100,82
439,4,5:29.0,J. Harden makes 2-pt jump shot from 6 ft,,102,82
440,4,5:20.0,,L. Markkanen makes 2-pt layup from 2 ft (assist by T. Satoranský),102,84
441,4,5:20.0,,Shooting foul by D. House (drawn by L. Markkanen),102,84
442,4,5:20.0,,L. Markkanen makes free throw 1 of 1,102,85
443,4,5:14.0,A. Rivers misses 2-pt layup from 2 ft,,102,85
444,4,5:12.0,,Defensive rebound by L. Markkanen,102,85
445,4,5:07.0,,Z. LaVine misses 3-pt jump shot from 26 ft,102,85
446,4,5:05.0,Defensive rebound by C. Capela,,102,85
447,4,4:44.0,J. Harden makes 3-pt jump shot from 26 ft,,105,85
448,4,4:44.0,,Chicago full timeout,105,85
449,4,4:44.0,,R. Arcidiacono enters the game for L. Kornet,105,85
450,4,4:44.0,,K. Dunn enters the game for Z. LaVine,105,85
451,4,4:44.0,,D. Gafford enters the game for L. Markkanen,105,85
452,4,4:44.0,,T. Young enters the game for T. Satoranský,105,85
453,4,4:27.0,,Turnover by T. Young (traveling),105,85
454,4,4:14.0,J. Harden makes 3-pt jump shot from 26 ft,,108,85
455,4,3:57.0,,C. White misses 2-pt jump shot from 20 ft,108,85
456,4,3:54.0,Defensive rebound by Team,,108,85
457,4,3:54.0,,Loose ball foul by D. Gafford (drawn by D. House),108,85
458,4,3:37.0,J. Harden misses 3-pt jump shot from 33 ft,,108,85
459,4,3:32.0,Offensive rebound by A. Rivers,,108,85
460,4,3:29.0,C. Capela makes 2-pt layup from 2 ft (assist by A. Rivers),,110,85
461,4,3:18.0,,K. Dunn misses 2-pt layup from 1 ft,110,85
462,4,3:16.0,Defensive rebound by C. Capela,,110,85
463,4,3:12.0,,Violation by Team (kicked ball),110,85
464,4,3:12.0,C. Clemons enters the game for J. Harden,,110,85
465,4,3:08.0,C. Clemons makes 3-pt jump shot from 24 ft (assist by C. Capela),,113,85
466,4,2:50.0,,T. Young makes 2-pt layup from 1 ft,113,87
467,4,2:35.0,Offensive foul by D. House (drawn by R. Arcidiacono),,113,87
468,4,2:35.0,Turnover by D. House (offensive foul),,113,87
469,4,2:25.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,113,87
470,4,2:21.0,Defensive rebound by C. Capela,,113,87
471,4,2:03.0,C. Capela makes 2-pt hook shot from 2 ft (assist by A. Rivers),,115,87
472,4,1:54.0,,T. Young makes 2-pt hook shot from 5 ft,115,89
473,4,1:37.0,C. Clemons misses 3-pt jump shot from 30 ft,,115,89
474,4,1:37.0,,Defensive rebound by R. Arcidiacono,115,89
475,4,1:27.0,,C. White makes 2-pt layup from 1 ft (assist by T. Young),115,91
476,4,1:27.0,,Shooting foul by A. Rivers (drawn by C. White),115,91
477,4,1:27.0,,C. White makes free throw 1 of 1,115,92
478,4,1:08.0,C. Capela makes 2-pt layup from 1 ft (assist by C. Clemons),,117,92
479,4,1:01.0,,C. White makes 2-pt layup from 1 ft,117,94
480,4,0:47.0,Offensive foul by C. Clemons (drawn by R. Arcidiacono),,117,94
481,4,0:47.0,Turnover by C. Clemons (offensive foul),,117,94
482,4,0:30.0,,T. Young misses 3-pt jump shot from 24 ft,117,94
483,4,0:27.0,,Offensive rebound by K. Dunn,117,94
484,4,0:26.0,,C. White misses 3-pt jump shot from 26 ft,117,94
485,4,0:23.0,Defensive rebound by C. Capela,,117,94
486,4,0:01.0,Turnover by Team (shot clock),,117,94
