,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,SACRAMENTO_ACTION,WASHINGTON_SCORE,SACRAMENTO_SCORE
382,4,5:40.0,,A. Len makes 2-pt dunk from 2 ft (assist by N. Bjelica),105,111
383,4,5:40.0,Washington full timeout,,105,111
384,4,5:40.0,T. Bryant enters the game for J. Robinson,,105,111
385,4,5:40.0,S. Napier enters the game for I. Smith,,105,111
386,4,5:40.0,,H. Barnes enters the game for A. Len,105,111
387,4,5:29.0,R. Hachimura makes 2-pt dunk from 1 ft (assist by B. Beal),,107,111
388,4,5:08.0,,N. Bjelica misses 3-pt jump shot from 25 ft,107,111
389,4,5:04.0,Defensive rebound by B. Beal,,107,111
390,4,5:01.0,Turnover by T. Bryant (lost ball; steal by N. Bjelica),,107,111
391,4,4:56.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by H. Barnes),107,114
392,4,4:36.0,B. Beal makes 2-pt layup from 2 ft (assist by S. Napier),,109,114
393,4,4:16.0,,H. Barnes makes 2-pt layup from 2 ft,109,116
394,4,4:08.0,B. Beal misses 3-pt jump shot from 27 ft,,109,116
395,4,4:03.0,,Defensive rebound by N. Bjelica,109,116
396,4,3:57.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),109,119
397,4,3:40.0,Shooting foul by B. Bogdanović (drawn by R. Hachimura),,109,119
398,4,3:40.0,R. Hachimura makes free throw 1 of 2,,110,119
399,4,3:40.0,R. Hachimura makes free throw 2 of 2,,111,119
400,4,3:24.0,,D. Fox makes 3-pt jump shot from 26 ft,111,122
401,4,3:15.0,Personal foul by C. Joseph (drawn by B. Beal),,111,122
402,4,3:15.0,J. Robinson enters the game for T. Bryant,,111,122
403,4,3:10.0,Turnover by R. Hachimura (lost ball; steal by C. Joseph),,111,122
404,4,3:06.0,,C. Joseph makes 2-pt layup from 2 ft,111,124
405,4,2:53.0,J. Robinson misses 3-pt jump shot from 26 ft,,111,124
406,4,2:53.0,,Defensive rebound by H. Barnes,111,124
407,4,2:34.0,,Turnover by H. Barnes (bad pass; steal by B. Beal),111,124
408,4,2:30.0,R. Hachimura makes 2-pt layup from 2 ft (assist by B. Beal),,113,124
409,4,2:08.0,,Shooting foul by R. Hachimura (drawn by D. Fox),113,124
410,4,2:08.0,,D. Fox makes free throw 1 of 2,113,125
411,4,2:08.0,,D. Fox misses free throw 2 of 2,113,125
412,4,2:06.0,Defensive rebound by D. Bertāns,,113,125
413,4,1:57.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. Robinson),,116,125
414,4,1:49.0,,Personal foul by B. Beal (drawn by D. Fox),116,125
415,4,1:49.0,,D. Fox makes free throw 1 of 2,116,126
416,4,1:49.0,,D. Fox makes free throw 2 of 2,116,127
417,4,1:44.0,Personal foul by N. Bjelica (drawn by B. Beal),,116,127
418,4,1:44.0,B. Beal misses free throw 1 of 2,,116,127
419,4,1:44.0,Offensive rebound by Team,,116,127
420,4,1:44.0,B. Beal makes free throw 2 of 2,,117,127
421,4,1:19.0,,H. Barnes misses 2-pt layup from 3 ft,117,127
422,4,1:17.0,Defensive rebound by J. Robinson,,117,127
423,4,1:12.0,B. Beal makes 2-pt layup from 1 ft,,119,127
424,4,1:05.0,,Shooting foul by D. Bertāns (drawn by D. Fox),119,127
425,4,1:05.0,,D. Fox makes free throw 1 of 2,119,128
426,4,1:05.0,,D. Fox makes free throw 2 of 2,119,129
427,4,0:59.0,B. Beal makes 3-pt jump shot from 25 ft,,122,129
428,4,0:43.0,,D. Fox misses 2-pt layup from 3 ft,122,129
429,4,0:41.0,Defensive rebound by D. Bertāns,,122,129
430,4,0:33.0,Flagrant foul type 1 by N. Bjelica (drawn by R. Hachimura),,122,129
431,4,0:33.0,Instant Replay (Request: Ruling Stands),,122,129
432,4,0:33.0,R. Hachimura misses flagrant free throw 1 of 2,,122,129
433,4,0:33.0,Offensive rebound by Team,,122,129
434,4,0:33.0,R. Hachimura makes flagrant free throw 2 of 2,,123,129
435,4,0:26.0,S. Napier misses 3-pt jump shot from 25 ft,,123,129
436,4,0:22.0,,Defensive rebound by H. Barnes,123,129
437,4,0:21.0,,Personal take foul by D. Bertāns (drawn by N. Bjelica),123,129
438,4,0:21.0,,N. Bjelica misses free throw 1 of 2,123,129
439,4,0:21.0,,Offensive rebound by Team,123,129
440,4,0:21.0,,N. Bjelica makes free throw 2 of 2,123,130
441,4,0:21.0,Washington full timeout,,123,130
442,4,0:21.0,T. Bryant enters the game for R. Hachimura,,123,130
443,4,0:21.0,,K. Bazemore enters the game for N. Bjelica,123,130
444,4,0:17.0,T. Bryant makes 3-pt jump shot from 26 ft (assist by B. Beal),,126,130
445,4,0:16.0,,Sacramento full timeout,126,130
446,4,0:16.0,T. Brown enters the game for T. Bryant,,126,130
447,4,0:16.0,,N. Bjelica enters the game for K. Bazemore,126,130
448,4,0:16.0,,B. Hield enters the game for C. Joseph,126,130
449,4,0:14.0,,Personal take foul by S. Napier (drawn by B. Bogdanović),126,130
450,4,0:14.0,,B. Bogdanović makes free throw 1 of 2,126,131
451,4,0:14.0,T. Bryant enters the game for T. Brown,,126,131
452,4,0:14.0,,K. Bazemore enters the game for N. Bjelica,126,131
453,4,0:14.0,,C. Joseph enters the game for B. Hield,126,131
454,4,0:14.0,,B. Bogdanović makes free throw 2 of 2,126,132
455,4,0:08.0,B. Beal misses 3-pt jump shot from 28 ft,,126,132
456,4,0:06.0,,Defensive rebound by Team,126,132
457,4,0:05.0,,Personal foul by J. Robinson (drawn by B. Bogdanović),126,132
458,4,0:05.0,,B. Bogdanović makes free throw 1 of 2,126,133
459,4,0:05.0,,B. Bogdanović misses free throw 2 of 2,126,133
460,4,0:03.0,Defensive rebound by T. Bryant,,126,133
