,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
391,4,9:04.0,,L. James makes 3-pt jump shot from 27 ft,90,93
392,4,8:48.0,J. Green misses 2-pt layup from 3 ft (block by L. James),,90,93
393,4,8:45.0,,Defensive rebound by D. Howard,90,93
394,4,8:30.0,,K. Caldwell-Pope makes 3-pt jump shot from 28 ft (assist by R. Rondo),90,96
395,4,8:29.0,LA Clippers full timeout,,90,96
396,4,8:29.0,K. Leonard enters the game for J. Green,,90,96
397,4,8:29.0,,A. Caruso enters the game for R. Rondo,90,96
398,4,8:20.0,,Violation by Team (kicked ball),90,96
399,4,8:09.0,M. Harrell makes 2-pt dunk at rim (assist by P. George),,92,96
400,4,7:44.0,,Personal foul by K. Leonard (drawn by L. James),92,96
401,4,7:34.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,92,96
402,4,7:31.0,Defensive rebound by K. Leonard,,92,96
403,4,7:26.0,Shooting foul by D. Howard (drawn by K. Leonard),,92,96
404,4,7:26.0,K. Leonard makes free throw 1 of 2,,93,96
405,4,7:26.0,,A. Davis enters the game for K. Kuzma,93,96
406,4,7:26.0,K. Leonard makes free throw 2 of 2,,94,96
407,4,7:08.0,,L. James makes 3-pt jump shot from 27 ft (assist by K. Caldwell-Pope),94,99
408,4,6:52.0,L. Shamet misses 3-pt jump shot from 23 ft,,94,99
409,4,6:48.0,,Defensive rebound by D. Howard,94,99
410,4,6:39.0,,L. James makes 2-pt jump shot from 21 ft,94,101
411,4,6:38.0,LA Clippers full timeout,,94,101
412,4,6:38.0,,D. Green enters the game for A. Caruso,94,101
413,4,6:23.0,K. Leonard makes 2-pt jump shot from 6 ft,,96,101
414,4,6:23.0,P. Beverley enters the game for L. Shamet,,96,101
415,4,6:03.0,,L. James misses 3-pt jump shot from 25 ft,96,101
416,4,6:00.0,Defensive rebound by L. Williams,,96,101
417,4,6:00.0,Personal foul by D. Green (drawn by L. Williams),,96,101
418,4,5:50.0,P. George misses 3-pt jump shot from 25 ft,,96,101
419,4,5:46.0,Offensive rebound by P. Beverley,,96,101
420,4,5:44.0,P. George makes 2-pt jump shot from 19 ft (assist by P. Beverley),,98,101
421,4,5:42.0,,LA Lakers full timeout,98,101
422,4,5:26.0,,Turnover by D. Howard (bad pass),98,101
423,4,5:15.0,K. Leonard makes 3-pt jump shot from 27 ft,,101,101
424,4,5:14.0,,LA Lakers full timeout,101,101
425,4,5:14.0,,R. Rondo enters the game for D. Howard,101,101
426,4,4:58.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),101,103
427,4,4:35.0,P. George misses 3-pt jump shot from 27 ft,,101,103
428,4,4:31.0,Offensive rebound by M. Harrell,,101,103
429,4,4:31.0,M. Harrell makes 2-pt layup from 1 ft,,103,103
430,4,4:10.0,,D. Green misses 3-pt jump shot from 28 ft,103,103
431,4,4:06.0,,Offensive rebound by A. Davis,103,103
432,4,4:03.0,,D. Green misses 3-pt jump shot from 27 ft,103,103
433,4,4:02.0,Defensive rebound by P. Beverley,,103,103
434,4,3:51.0,Turnover by L. Williams (bad pass; steal by K. Caldwell-Pope),,103,103
435,4,3:32.0,,Turnover by A. Davis (lost ball; steal by L. Williams),103,103
436,4,3:29.0,Shooting foul by A. Davis (drawn by L. Williams),,103,103
437,4,3:29.0,L. Williams makes free throw 1 of 2,,104,103
438,4,3:29.0,,K. Kuzma enters the game for K. Caldwell-Pope,104,103
439,4,3:29.0,L. Williams makes free throw 2 of 2,,105,103
440,4,3:15.0,,L. James misses 3-pt jump shot from 27 ft,105,103
441,4,3:13.0,Defensive rebound by P. Beverley,,105,103
442,4,3:03.0,P. George misses 3-pt jump shot from 27 ft,,105,103
443,4,2:58.0,Offensive rebound by M. Harrell,,105,103
444,4,2:57.0,Turnover by M. Harrell (lost ball; steal by L. James),,105,103
445,4,2:51.0,,K. Kuzma misses 3-pt jump shot from 23 ft,105,103
446,4,2:48.0,Defensive rebound by P. Beverley,,105,103
447,4,2:30.0,Shooting foul by D. Green (drawn by K. Leonard),,105,103
448,4,2:30.0,K. Leonard makes free throw 1 of 2,,106,103
449,4,2:30.0,K. Leonard makes free throw 2 of 2,,107,103
450,4,2:21.0,,A. Davis makes 2-pt jump shot from 17 ft,107,105
451,4,2:03.0,Personal foul by D. Green (drawn by K. Leonard),,107,105
452,4,2:03.0,K. Leonard makes free throw 1 of 2,,108,105
453,4,2:03.0,,K. Caldwell-Pope enters the game for D. Green,108,105
454,4,2:03.0,K. Leonard makes free throw 2 of 2,,109,105
455,4,1:52.0,,A. Davis misses 2-pt jump shot from 19 ft,109,105
456,4,1:49.0,Defensive rebound by P. George,,109,105
457,4,1:28.0,K. Leonard misses 2-pt jump shot from 11 ft,,109,105
458,4,1:24.0,Offensive rebound by M. Harrell,,109,105
459,4,1:24.0,M. Harrell misses 2-pt layup from 1 ft,,109,105
460,4,1:23.0,,Defensive rebound by K. Caldwell-Pope,109,105
461,4,1:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,109,105
462,4,1:09.0,Defensive rebound by P. Beverley,,109,105
463,4,0:50.0,P. George misses 2-pt jump shot from 19 ft,,109,105
464,4,0:45.0,,Defensive rebound by L. James,109,105
465,4,0:41.0,,Shooting foul by K. Leonard (drawn by L. James),109,105
466,4,0:41.0,,L. James makes free throw 1 of 2,109,106
467,4,0:41.0,,L. James misses free throw 2 of 2,109,106
468,4,0:39.0,Defensive rebound by K. Leonard,,109,106
469,4,0:39.0,LA Clippers full timeout,,109,106
470,4,0:39.0,,A. Caruso enters the game for R. Rondo,109,106
471,4,0:22.0,L. Williams misses 3-pt jump shot from 28 ft,,109,106
472,4,0:19.0,,Defensive rebound by A. Caruso,109,106
473,4,0:03.0,,L. James misses 3-pt jump shot from 25 ft (block by P. Beverley),109,106
474,4,0:03.0,Defensive rebound by Team,,109,106
475,4,0:03.0,Instant Replay (Request: Ruling Stands),,109,106
476,4,0:03.0,L. Shamet enters the game for M. Harrell,,109,106
477,4,0:03.0,LA Clippers full timeout,,109,106
478,4,0:01.0,Personal take foul by A. Davis (drawn by P. George),,109,106
479,4,0:01.0,P. George makes free throw 1 of 2,,110,106
480,4,0:01.0,M. Harrell enters the game for L. Shamet,,110,106
481,4,0:01.0,P. George makes free throw 2 of 2,,111,106
482,4,0:01.0,,LA Lakers full timeout,111,106
483,4,0:01.0,,D. Green enters the game for A. Caruso,111,106
484,4,0:01.0,,R. Rondo enters the game for K. Kuzma,111,106
485,4,0:01.0,,A. Davis misses 3-pt jump shot from 29 ft,111,106
486,4,0:00.0,,Offensive rebound by Team,111,106
