,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
383,4,8:16.0,Turnover by D. DiVincenzo (lost ball; steal by B. Goodwin),,95,70
384,4,8:03.0,,B. Goodwin misses 3-pt jump shot from 23 ft,95,70
385,4,7:59.0,Defensive rebound by D. Wilson,,95,70
386,4,7:54.0,Offensive foul by S. Brown (drawn by C. Reddish),,95,70
387,4,7:54.0,Turnover by S. Brown (offensive foul),,95,70
388,4,7:54.0,P. Connaughton enters the game for D. DiVincenzo,,95,70
389,4,7:44.0,,B. Fernando makes 2-pt dunk from 1 ft (assist by K. Huerter),95,72
390,4,7:44.0,,Shooting foul by T. Antetokounmpo (drawn by B. Fernando),95,72
391,4,7:44.0,Milwaukee full timeout,,95,72
392,4,7:44.0,G. Hill enters the game for T. Antetokounmpo,,95,72
393,4,7:44.0,R. Lopez enters the game for K. Korver,,95,72
394,4,7:44.0,,A. Crabbe enters the game for K. Huerter,95,72
395,4,7:44.0,,C. Parsons enters the game for D. Hunter,95,72
396,4,7:44.0,,B. Fernando misses free throw 1 of 1,95,72
397,4,7:41.0,Defensive rebound by D. Wilson,,95,72
398,4,7:26.0,D. Wilson misses 2-pt jump shot from 13 ft,,95,72
399,4,7:24.0,,Defensive rebound by B. Goodwin,95,72
400,4,7:08.0,,B. Fernando misses 2-pt layup from 1 ft,95,72
401,4,7:03.0,,Offensive rebound by B. Fernando,95,72
402,4,7:03.0,,B. Fernando misses 2-pt layup from 1 ft,95,72
403,4,7:02.0,Defensive rebound by G. Hill,,95,72
404,4,6:51.0,S. Brown misses 3-pt jump shot from 24 ft,,95,72
405,4,6:48.0,,Defensive rebound by C. Reddish,95,72
406,4,6:41.0,,C. Reddish misses 2-pt layup from 2 ft (block by R. Lopez),95,72
407,4,6:37.0,Defensive rebound by P. Connaughton,,95,72
408,4,6:25.0,G. Hill makes 2-pt layup from 1 ft,,97,72
409,4,6:13.0,,B. Fernando misses 3-pt jump shot from 25 ft,97,72
410,4,6:11.0,Defensive rebound by P. Connaughton,,97,72
411,4,5:48.0,P. Connaughton misses 2-pt jump shot from 13 ft,,97,72
412,4,5:45.0,,Defensive rebound by B. Fernando,97,72
413,4,5:42.0,,C. Reddish misses 2-pt layup from 1 ft (block by R. Lopez),97,72
414,4,5:39.0,Defensive rebound by P. Connaughton,,97,72
415,4,5:33.0,S. Brown makes 2-pt layup from 1 ft,,99,72
416,4,5:20.0,,A. Crabbe makes 2-pt jump shot from 12 ft,99,74
417,4,5:04.0,Turnover by G. Hill (back court),,99,74
418,4,5:04.0,T. Antetokounmpo enters the game for G. Hill,,99,74
419,4,5:04.0,,D. Jones enters the game for B. Fernando,99,74
420,4,5:04.0,,E. Turner enters the game for C. Reddish,99,74
421,4,4:57.0,,A. Crabbe misses 3-pt jump shot from 26 ft,99,74
422,4,4:54.0,Defensive rebound by P. Connaughton,,99,74
423,4,4:43.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by T. Antetokounmpo),,101,74
424,4,4:22.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by E. Turner),101,77
425,4,4:06.0,S. Brown makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,104,77
426,4,3:46.0,,C. Parsons misses 2-pt layup from 3 ft,104,77
427,4,3:42.0,Defensive rebound by S. Brown,,104,77
428,4,3:38.0,Turnover by S. Brown (lost ball; steal by A. Crabbe),,104,77
429,4,3:32.0,,B. Goodwin misses 3-pt jump shot from 23 ft,104,77
430,4,3:27.0,Defensive rebound by R. Lopez,,104,77
431,4,3:13.0,R. Lopez makes 2-pt hook shot from 2 ft (assist by T. Antetokounmpo),,106,77
432,4,3:08.0,,Turnover by C. Parsons (bad pass; steal by S. Brown),106,77
433,4,3:05.0,S. Brown misses 3-pt jump shot from 27 ft,,106,77
434,4,3:03.0,,Defensive rebound by A. Crabbe,106,77
435,4,2:49.0,,A. Crabbe makes 2-pt jump shot from 18 ft,106,79
436,4,2:30.0,R. Lopez makes 2-pt jump shot from 22 ft (assist by D. Wilson),,108,79
437,4,2:19.0,,Turnover by E. Turner (lost ball; steal by T. Antetokounmpo),108,79
438,4,2:15.0,T. Antetokounmpo makes 2-pt dunk from 1 ft (assist by P. Connaughton),,110,79
439,4,1:57.0,,A. Crabbe makes 2-pt jump shot from 14 ft,110,81
440,4,1:57.0,,Instant Replay (Request: Ruling Stands),110,81
441,4,1:41.0,P. Connaughton misses 3-pt jump shot from 26 ft,,110,81
442,4,1:38.0,,Defensive rebound by C. Parsons,110,81
443,4,1:25.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. Parsons),110,84
444,4,1:09.0,P. Connaughton misses 2-pt hook shot from 14 ft (block by D. Jones),,110,84
445,4,1:05.0,Offensive rebound by T. Antetokounmpo,,110,84
446,4,1:03.0,T. Antetokounmpo misses 3-pt jump shot from 24 ft,,110,84
447,4,1:00.0,,Defensive rebound by B. Goodwin,110,84
448,4,0:56.0,,C. Parsons misses 3-pt jump shot from 25 ft,110,84
449,4,0:53.0,Defensive rebound by D. Wilson,,110,84
450,4,0:46.0,S. Brown misses 2-pt layup from 3 ft (block by C. Parsons),,110,84
451,4,0:46.0,Offensive rebound by Team,,110,84
452,4,0:43.0,Turnover by P. Connaughton (bad pass; steal by D. Jones),,110,84
453,4,0:39.0,,Shooting foul by T. Antetokounmpo (drawn by A. Crabbe),110,84
454,4,0:39.0,,A. Crabbe misses free throw 1 of 3,110,84
455,4,0:39.0,,Offensive rebound by Team,110,84
456,4,0:39.0,,A. Crabbe makes free throw 2 of 3,110,85
457,4,0:39.0,,A. Crabbe makes free throw 3 of 3,110,86
458,4,0:29.0,T. Antetokounmpo makes 2-pt dunk from 1 ft (assist by P. Connaughton),,112,86
459,4,0:21.0,,B. Goodwin misses 2-pt jump shot from 16 ft,112,86
460,4,0:19.0,Defensive rebound by Team,,112,86
