,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
375,4,7:10.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by D. Wright),97,100
376,4,6:48.0,F. Jackson misses 3-pt jump shot from 26 ft,,97,100
377,4,6:46.0,Offensive rebound by N. Melli,,97,100
378,4,6:45.0,N. Melli misses 2-pt layup from 4 ft,,97,100
379,4,6:44.0,,Defensive rebound by S. Curry,97,100
380,4,6:39.0,,S. Curry misses 3-pt jump shot from 28 ft,97,100
381,4,6:37.0,Defensive rebound by N. Melli,,97,100
382,4,6:27.0,J. Holiday misses 3-pt jump shot from 26 ft,,97,100
383,4,6:24.0,,Defensive rebound by S. Curry,97,100
384,4,6:22.0,,Turnover by S. Curry (bad pass),97,100
385,4,6:22.0,L. Ball enters the game for F. Jackson,,97,100
386,4,6:22.0,D. Favors enters the game for N. Melli,,97,100
387,4,6:22.0,B. Ingram enters the game for Z. Williamson,,97,100
388,4,6:05.0,L. Ball makes 3-pt jump shot from 27 ft (assist by E. Moore),,100,100
389,4,5:53.0,,Personal foul by J. Holiday (drawn by S. Curry),100,100
390,4,5:53.0,F. Jackson enters the game for J. Holiday,,100,100
391,4,5:53.0,,L. Dončić enters the game for S. Curry,100,100
392,4,5:53.0,,T. Hardaway enters the game for M. Kleber,100,100
393,4,5:46.0,,Shooting foul by B. Ingram (drawn by T. Hardaway),100,100
394,4,5:46.0,,T. Hardaway makes free throw 1 of 2,100,101
395,4,5:46.0,,T. Hardaway makes free throw 2 of 2,100,102
396,4,5:28.0,D. Favors makes 2-pt layup at rim (assist by F. Jackson),,102,102
397,4,5:17.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,102,102
398,4,5:13.0,Defensive rebound by B. Ingram,,102,102
399,4,5:01.0,B. Ingram makes 2-pt jump shot from 11 ft,,104,102
400,4,5:01.0,,Dallas full timeout,104,102
401,4,5:01.0,,S. Curry enters the game for C. Lee,104,102
402,4,4:50.0,,Personal foul by L. Ball (drawn by L. Dončić),104,102
403,4,4:43.0,,L. Dončić misses 2-pt layup from 5 ft,104,102
404,4,4:40.0,,Offensive rebound by K. Porziņģis,104,102
405,4,4:39.0,,K. Porziņģis makes 2-pt layup at rim,104,104
406,4,4:28.0,D. Favors misses 2-pt layup from 4 ft,,104,104
407,4,4:26.0,,Defensive rebound by K. Porziņģis,104,104
408,4,4:09.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,104,104
409,4,4:07.0,Defensive rebound by F. Jackson,,104,104
410,4,3:55.0,E. Moore misses 2-pt jump shot from 9 ft,,104,104
411,4,3:53.0,Offensive rebound by D. Favors,,104,104
412,4,3:51.0,F. Jackson misses 3-pt jump shot from 26 ft,,104,104
413,4,3:51.0,,Defensive rebound by L. Dončić,104,104
414,4,3:43.0,,L. Dončić makes 2-pt layup from 2 ft,104,106
415,4,3:43.0,New Orleans full timeout,,104,106
416,4,3:43.0,J. Holiday enters the game for F. Jackson,,104,106
417,4,3:43.0,Z. Williamson enters the game for E. Moore,,104,106
418,4,3:43.0,,M. Kleber enters the game for D. Wright,104,106
419,4,3:28.0,B. Ingram misses 2-pt jump shot from 11 ft,,104,106
420,4,3:27.0,,Defensive rebound by L. Dončić,104,106
421,4,3:11.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,104,106
422,4,3:09.0,Defensive rebound by L. Ball,,104,106
423,4,2:57.0,L. Ball misses 3-pt jump shot from 28 ft,,104,106
424,4,2:54.0,,Defensive rebound by L. Dončić,104,106
425,4,2:42.0,,L. Dončić misses 3-pt jump shot from 27 ft,104,106
426,4,2:39.0,Defensive rebound by D. Favors,,104,106
427,4,2:32.0,B. Ingram makes 3-pt jump shot from 26 ft,,107,106
428,4,2:03.0,,S. Curry misses 3-pt jump shot from 22 ft,107,106
429,4,2:00.0,Defensive rebound by D. Favors,,107,106
430,4,1:52.0,B. Ingram makes 2-pt jump shot from 12 ft,,109,106
431,4,1:52.0,,Dallas full timeout,109,106
432,4,1:37.0,,M. Kleber makes 2-pt dunk from 2 ft (assist by S. Curry),109,108
433,4,1:22.0,B. Ingram misses 3-pt jump shot from 26 ft,,109,108
434,4,1:19.0,,Defensive rebound by L. Dončić,109,108
435,4,1:07.0,,M. Kleber misses 2-pt layup from 3 ft,109,108
436,4,1:04.0,Defensive rebound by D. Favors,,109,108
437,4,0:59.0,B. Ingram misses 3-pt jump shot from 26 ft,,109,108
438,4,0:56.0,,Defensive rebound by K. Porziņģis,109,108
439,4,0:36.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Dončić),109,111
440,4,0:36.0,New Orleans full timeout,,109,111
441,4,0:29.0,L. Ball misses 3-pt jump shot from 26 ft,,109,111
442,4,0:27.0,Offensive rebound by D. Favors,,109,111
443,4,0:19.0,D. Favors misses 3-pt jump shot from 23 ft,,109,111
444,4,0:16.0,,Defensive rebound by L. Dončić,109,111
445,4,0:10.0,,Personal take foul by B. Ingram (drawn by S. Curry),109,111
446,4,0:10.0,,S. Curry misses free throw 1 of 2,109,111
447,4,0:10.0,,Offensive rebound by Team,109,111
448,4,0:10.0,,S. Curry makes free throw 2 of 2,109,112
449,4,0:10.0,New Orleans full timeout,,109,112
450,4,0:10.0,N. Melli enters the game for D. Favors,,109,112
451,4,0:10.0,,C. Lee enters the game for S. Curry,109,112
452,4,0:09.0,Personal take foul by T. Hardaway (drawn by B. Ingram),,109,112
453,4,0:07.0,N. Melli makes 3-pt jump shot from 23 ft (assist by L. Ball),,112,112
454,4,0:07.0,Instant Replay (Request: Ruling Stands),,112,112
455,4,0:07.0,,Dallas full timeout,112,112
456,4,0:07.0,D. Favors enters the game for N. Melli,,112,112
457,4,0:07.0,,S. Curry enters the game for C. Lee,112,112
458,4,0:00.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,112,112
459,4,0:00.0,Defensive rebound by L. Ball,,112,112
460,1OT,4:45.0,B. Ingram misses 2-pt jump shot from 14 ft,,112,112
461,1OT,4:41.0,Offensive rebound by D. Favors,,112,112
462,1OT,4:41.0,D. Favors makes 2-pt layup from 1 ft,,114,112
463,1OT,4:15.0,,S. Curry misses 2-pt layup from 6 ft,114,112
464,1OT,4:14.0,Defensive rebound by D. Favors,,114,112
465,1OT,4:03.0,L. Ball misses 2-pt jump shot from 7 ft,,114,112
466,1OT,4:01.0,,Defensive rebound by L. Dončić,114,112
467,1OT,3:45.0,,L. Dončić makes 2-pt layup from 3 ft (assist by T. Hardaway),114,114
468,1OT,3:28.0,B. Ingram misses 3-pt jump shot from 25 ft,,114,114
469,1OT,3:26.0,,Defensive rebound by L. Dončić,114,114
470,1OT,3:06.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,114,114
471,1OT,3:05.0,Defensive rebound by Team,,114,114
472,1OT,3:05.0,,Loose ball foul by M. Kleber (drawn by B. Ingram),114,114
473,1OT,2:50.0,D. Favors makes 2-pt dunk from 1 ft (assist by J. Holiday),,116,114
474,1OT,2:30.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by T. Hardaway),116,116
475,1OT,2:17.0,J. Holiday misses 3-pt jump shot from 25 ft,,116,116
476,1OT,2:13.0,Offensive rebound by L. Ball,,116,116
477,1OT,2:00.0,L. Ball misses 2-pt layup from 6 ft,,116,116
478,1OT,1:58.0,Offensive rebound by L. Ball,,116,116
479,1OT,1:56.0,L. Ball misses 2-pt layup from 1 ft,,116,116
480,1OT,1:54.0,,Defensive rebound by M. Kleber,116,116
481,1OT,1:44.0,,Personal foul by B. Ingram (drawn by K. Porziņģis),116,116
482,1OT,1:44.0,F. Jackson enters the game for B. Ingram,,116,116
483,1OT,1:44.0,Z. Williamson enters the game for N. Melli,,116,116
484,1OT,1:40.0,,Personal foul by L. Ball (drawn by L. Dončić),116,116
485,1OT,1:40.0,,L. Dončić makes free throw 1 of 2,116,117
486,1OT,1:40.0,,L. Dončić makes free throw 2 of 2,116,118
487,1OT,1:29.0,Z. Williamson makes 2-pt hook shot from 4 ft,,118,118
488,1OT,1:10.0,,L. Dončić makes 3-pt jump shot from 27 ft,118,121
489,1OT,1:00.0,Shooting foul by M. Kleber (drawn by Z. Williamson),,118,121
490,1OT,1:00.0,Z. Williamson misses free throw 1 of 2,,118,121
491,1OT,1:00.0,Offensive rebound by Team,,118,121
492,1OT,1:00.0,Z. Williamson makes free throw 2 of 2,,119,121
493,1OT,0:49.0,,K. Porziņģis makes 2-pt dunk from 2 ft (assist by L. Dončić),119,123
494,1OT,0:38.0,J. Holiday makes 2-pt dunk from 1 ft,,121,123
495,1OT,0:16.0,,M. Kleber misses 3-pt jump shot from 22 ft,121,123
496,1OT,0:14.0,,Offensive rebound by L. Dončić,121,123
497,1OT,0:13.0,,Personal take foul by Z. Williamson (drawn by T. Hardaway),121,123
498,1OT,0:13.0,,T. Hardaway makes free throw 1 of 2,121,124
499,1OT,0:13.0,,T. Hardaway makes free throw 2 of 2,121,125
500,1OT,0:13.0,New Orleans full timeout,,121,125
501,1OT,0:13.0,N. Melli enters the game for D. Favors,,121,125
502,1OT,0:13.0,,C. Lee enters the game for S. Curry,121,125
503,1OT,0:10.0,Z. Williamson makes 2-pt layup from 1 ft (assist by L. Ball),,123,125
504,1OT,0:10.0,,Dallas full timeout,123,125
505,1OT,0:10.0,J. Hart enters the game for J. Holiday,,123,125
506,1OT,0:10.0,,S. Curry enters the game for C. Lee,123,125
507,1OT,0:08.0,,Personal take foul by N. Melli (drawn by K. Porziņģis),123,125
508,1OT,0:08.0,,K. Porziņģis makes free throw 1 of 2,123,126
509,1OT,0:08.0,D. Favors enters the game for J. Hart,,123,126
510,1OT,0:08.0,,C. Lee enters the game for S. Curry,123,126
511,1OT,0:08.0,,K. Porziņģis makes free throw 2 of 2,123,127
512,1OT,0:08.0,New Orleans full timeout,,123,127
513,1OT,0:08.0,J. Holiday enters the game for D. Favors,,123,127
514,1OT,0:06.0,J. Holiday misses 3-pt jump shot from 29 ft,,123,127
515,1OT,0:00.0,,Defensive rebound by L. Dončić,123,127
