,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
378,4,1:39.0,Z. LaVine misses 3-pt jump shot from 28 ft,,100,97
379,4,1:34.0,,Defensive rebound by Team,100,97
380,4,1:23.0,Violation by Team (kicked ball),,100,97
381,4,1:23.0,C. Hutchison enters the game for D. Valentine,,100,97
382,4,1:15.0,,Turnover by J. Holiday (bad pass),100,97
383,4,1:15.0,Chicago full timeout,,100,97
384,4,0:56.0,Turnover by T. Satoranský (bad pass; steal by T. Warren),,100,97
385,4,0:47.0,,M. Brogdon misses 3-pt jump shot from 28 ft,100,97
386,4,0:41.0,Defensive rebound by T. Satoranský,,100,97
387,4,0:24.0,Z. LaVine misses 2-pt layup from 5 ft,,100,97
388,4,0:22.0,,Defensive rebound by D. Sabonis,100,97
389,4,0:22.0,,Indiana full timeout,100,97
390,4,0:16.0,,J. Holiday misses 3-pt jump shot from 23 ft,100,97
391,4,0:15.0,,Offensive rebound by Team,100,97
392,4,0:15.0,,Indiana full timeout,100,97
393,4,0:10.0,,V. Oladipo makes 3-pt jump shot from 28 ft (assist by J. Holiday),100,100
394,4,0:09.0,Chicago full timeout,,100,100
395,4,0:02.0,Z. LaVine misses 2-pt jump shot from 6 ft,,100,100
396,4,0:00.0,Offensive rebound by Team,,100,100
397,1OT,4:50.0,,Personal foul by T. Young (drawn by M. Brogdon),100,100
398,1OT,4:41.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Sabonis),100,103
399,1OT,4:19.0,C. Hutchison makes 2-pt jump shot from 7 ft (assist by T. Young),,102,103
400,1OT,3:59.0,,M. Brogdon makes 2-pt layup from 2 ft,102,105
401,1OT,3:42.0,Z. LaVine misses 3-pt jump shot from 28 ft,,102,105
402,1OT,3:39.0,Offensive rebound by C. Felício,,102,105
403,1OT,3:38.0,Turnover by C. Felício (traveling),,102,105
404,1OT,3:26.0,,M. Brogdon makes 3-pt jump shot from 27 ft (assist by D. Sabonis),102,108
405,1OT,3:23.0,Chicago full timeout,,102,108
406,1OT,3:23.0,L. Kornet enters the game for C. Felício,,102,108
407,1OT,3:14.0,Z. LaVine misses 2-pt layup from 3 ft,,102,108
408,1OT,3:12.0,,Defensive rebound by J. Holiday,102,108
409,1OT,2:57.0,,Shooting foul by L. Kornet (drawn by D. Sabonis),102,108
410,1OT,2:57.0,,D. Sabonis misses free throw 1 of 2,102,108
411,1OT,2:57.0,,Offensive rebound by Team,102,108
412,1OT,2:57.0,D. Valentine enters the game for L. Kornet,,102,108
413,1OT,2:57.0,,D. Sabonis makes free throw 2 of 2,102,109
414,1OT,2:44.0,Turnover by T. Young (bad pass; steal by J. Holiday),,102,109
415,1OT,2:32.0,,Personal foul by D. Valentine (drawn by D. Sabonis),102,109
416,1OT,2:20.0,,T. Warren misses 2-pt jump shot from 13 ft,102,109
417,1OT,2:18.0,,Offensive rebound by J. Holiday,102,109
418,1OT,2:04.0,,Turnover by Team (shot clock),102,109
419,1OT,1:55.0,Z. LaVine makes 2-pt layup from 1 ft,,104,109
420,1OT,1:37.0,,Personal foul by Z. LaVine (drawn by D. Sabonis),104,109
421,1OT,1:37.0,,D. Sabonis makes free throw 1 of 2,104,110
422,1OT,1:37.0,,D. Sabonis makes free throw 2 of 2,104,111
423,1OT,1:28.0,Z. LaVine makes 2-pt dunk from 1 ft,,106,111
424,1OT,1:16.0,,M. Brogdon makes 2-pt dunk from 1 ft,106,113
425,1OT,1:06.0,Z. LaVine misses 3-pt jump shot from 27 ft,,106,113
426,1OT,1:03.0,,Defensive rebound by D. Sabonis,106,113
427,1OT,0:44.0,,Shooting foul by Z. LaVine (drawn by T. Warren),106,113
428,1OT,0:44.0,Chicago full timeout,,106,113
429,1OT,0:44.0,Instant Replay (Challenge: Ruling Stands),,106,113
430,1OT,0:44.0,,T. Warren misses free throw 1 of 3,106,113
431,1OT,0:44.0,,Offensive rebound by Team,106,113
432,1OT,0:44.0,,T. Warren makes free throw 2 of 3,106,114
433,1OT,0:44.0,,T. Warren makes free throw 3 of 3,106,115
434,1OT,0:36.0,T. Satoranský misses 3-pt jump shot from 29 ft,,106,115
435,1OT,0:32.0,,Defensive rebound by T. Warren,106,115
436,1OT,0:10.0,,J. Lamb misses 3-pt jump shot from 26 ft,106,115
437,1OT,0:07.0,Defensive rebound by D. Valentine,,106,115
438,1OT,0:02.0,D. Valentine misses 3-pt jump shot from 29 ft,,106,115
439,1OT,0:02.0,,Defensive rebound by T. Warren,106,115
