,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
383,4,7:25.0,,D. Valentine misses 3-pt jump shot from 28 ft,77,85
384,4,7:21.0,,Offensive rebound by T. Young,77,85
385,4,7:19.0,,D. Valentine misses 3-pt jump shot from 26 ft,77,85
386,4,7:18.0,Defensive rebound by C. Boucher,,77,85
387,4,7:03.0,S. Ibaka misses 2-pt layup from 4 ft (block by D. Gafford),,77,85
388,4,7:03.0,Offensive rebound by Team,,77,85
389,4,6:54.0,Turnover by Team (shot clock),,77,85
390,4,6:30.0,,Offensive foul by C. White (drawn by K. Lowry),77,85
391,4,6:30.0,,Turnover by C. White (offensive foul),77,85
392,4,6:30.0,,Z. LaVine enters the game for C. White,77,85
393,4,6:16.0,K. Lowry misses 3-pt jump shot from 26 ft,,77,85
394,4,6:15.0,Offensive rebound by S. Ibaka,,77,85
395,4,6:15.0,S. Ibaka misses 2-pt layup from 6 ft,,77,85
396,4,6:12.0,,Defensive rebound by D. Valentine,77,85
397,4,6:07.0,,Turnover by D. Valentine (bad pass; steal by P. Siakam),77,85
398,4,6:01.0,Shooting foul by T. Young (drawn by P. Siakam),,77,85
399,4,6:01.0,Technical foul by T. Young,,77,85
400,4,6:01.0,K. Lowry makes technical free throw,,78,85
401,4,6:01.0,,Violation by Team (delay of game),78,85
402,4,6:01.0,M. Gasol enters the game for C. Boucher,,78,85
403,4,6:01.0,N. Powell enters the game for S. Ibaka,,78,85
404,4,6:01.0,,W. Carter enters the game for D. Gafford,78,85
405,4,6:01.0,P. Siakam makes free throw 1 of 2,,79,85
406,4,6:01.0,P. Siakam makes free throw 2 of 2,,80,85
407,4,5:46.0,,Turnover by T. Young (step out of bounds),80,85
408,4,5:35.0,N. Powell misses 3-pt jump shot from 25 ft,,80,85
409,4,5:32.0,,Defensive rebound by Z. LaVine,80,85
410,4,5:24.0,,Turnover by Z. LaVine (bad pass; steal by M. Gasol),80,85
411,4,5:19.0,N. Powell makes 2-pt layup from 1 ft,,82,85
412,4,5:19.0,,Chicago full timeout,82,85
413,4,5:19.0,,L. Markkanen enters the game for T. Young,82,85
414,4,5:05.0,,D. Valentine misses 3-pt jump shot from 28 ft,82,85
415,4,5:03.0,Defensive rebound by Team,,82,85
416,4,4:55.0,K. Lowry misses 2-pt layup from 1 ft,,82,85
417,4,4:54.0,,Defensive rebound by Z. LaVine,82,85
418,4,4:48.0,,Z. LaVine misses 2-pt layup from 1 ft (block by O. Anunoby),82,85
419,4,4:48.0,,Offensive rebound by Team,82,85
420,4,4:44.0,,Personal foul by K. Lowry (drawn by Z. LaVine),82,85
421,4,4:37.0,,T. Satoranský misses 3-pt jump shot from 23 ft,82,85
422,4,4:31.0,Defensive rebound by M. Gasol,,82,85
423,4,4:22.0,P. Siakam makes 2-pt hook shot from 3 ft,,84,85
424,4,4:11.0,,Personal foul by N. Powell (drawn by W. Carter),84,85
425,4,4:02.0,,Turnover by W. Carter (lost ball),84,85
426,4,4:02.0,,Loose ball foul by W. Carter (drawn by K. Lowry),84,85
427,4,3:52.0,Personal foul by W. Carter (drawn by K. Lowry),,84,85
428,4,3:52.0,,D. Gafford enters the game for W. Carter,84,85
429,4,3:52.0,K. Lowry makes free throw 1 of 2,,85,85
430,4,3:52.0,K. Lowry makes free throw 2 of 2,,86,85
431,4,3:52.0,,Chicago full timeout,86,85
432,4,3:39.0,,L. Markkanen misses 2-pt layup from 2 ft,86,85
433,4,3:37.0,Defensive rebound by P. Siakam,,86,85
434,4,3:27.0,P. Siakam misses 2-pt layup from 9 ft,,86,85
435,4,3:26.0,Offensive rebound by M. Gasol,,86,85
436,4,3:22.0,N. Powell misses 3-pt jump shot from 23 ft,,86,85
437,4,3:21.0,Offensive rebound by M. Gasol,,86,85
438,4,3:17.0,O. Anunoby misses 2-pt layup from 2 ft (block by Z. LaVine),,86,85
439,4,3:17.0,,Defensive rebound by Team,86,85
440,4,2:59.0,,Turnover by L. Markkanen (lost ball; steal by N. Powell),86,85
441,4,2:40.0,Turnover by M. Gasol (bad pass; steal by D. Gafford),,86,85
442,4,2:35.0,,D. Valentine makes 2-pt layup from 2 ft (assist by T. Satoranský),86,87
443,4,2:28.0,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),,88,87
444,4,2:15.0,,Z. LaVine misses 3-pt jump shot from 23 ft,88,87
445,4,2:12.0,Defensive rebound by M. Gasol,,88,87
446,4,1:59.0,Personal foul by T. Satoranský (drawn by P. Siakam),,88,87
447,4,1:59.0,P. Siakam misses free throw 1 of 2,,88,87
448,4,1:59.0,Offensive rebound by Team,,88,87
449,4,1:59.0,P. Siakam makes free throw 2 of 2,,89,87
450,4,1:45.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by T. Satoranský),89,90
451,4,1:22.0,N. Powell makes 2-pt jump shot from 5 ft,,91,90
452,4,1:07.0,,D. Gafford misses 2-pt layup from 3 ft,91,90
453,4,1:06.0,,Offensive rebound by D. Gafford,91,90
454,4,1:06.0,,D. Gafford makes 2-pt layup from 1 ft,91,92
455,4,0:50.0,K. Lowry makes 2-pt layup from 1 ft,,93,92
456,4,0:30.0,,L. Markkanen misses 2-pt layup from 5 ft (block by M. Gasol),93,92
457,4,0:27.0,Defensive rebound by N. Powell,,93,92
458,4,0:08.0,K. Lowry misses 2-pt layup from 7 ft,,93,92
459,4,0:08.0,,Defensive rebound by Team,93,92
460,4,0:08.0,,Instant Replay (Request: Ruling Stands),93,92
461,4,0:08.0,,Chicago full timeout,93,92
462,4,0:00.0,,Z. LaVine misses 2-pt layup from 4 ft,93,92
463,4,0:00.0,,Offensive rebound by Team,93,92
