,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
372,4,0:19.0,M. Brogdon makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,108,99
373,4,0:19.0,,Orlando full timeout,108,99
374,4,0:19.0,J. Holiday enters the game for D. McDermott,,108,99
375,4,0:17.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),108,102
376,4,0:17.0,Indiana full timeout,,108,102
377,4,0:15.0,Personal take foul by E. Fournier (drawn by M. Brogdon),,108,102
378,4,0:15.0,Personal take foul by N. Vučević (drawn by D. Sabonis),,108,102
379,4,0:15.0,D. Sabonis misses free throw 1 of 2,,108,102
380,4,0:15.0,Offensive rebound by Team,,108,102
381,4,0:15.0,D. Sabonis makes free throw 2 of 2,,109,102
382,4,0:07.0,Instant Replay (Request: Stands),,109,102
383,4,0:07.0,,E. Fournier misses 3-pt jump shot from 26 ft,109,102
384,4,0:03.0,Defensive rebound by D. Sabonis,,109,102
