,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
384,4,2:12.0,,K. Love makes 3-pt jump shot from 27 ft (assist by C. Osman),112,101
385,4,1:48.0,Z. LaVine misses 3-pt jump shot from 31 ft,,112,101
386,4,1:46.0,,Defensive rebound by K. Love,112,101
387,4,1:42.0,,C. Sexton makes 2-pt layup at rim,112,103
388,4,1:27.0,Shooting foul by K. Love (drawn by C. Hutchison),,112,103
389,4,1:27.0,C. Hutchison makes free throw 1 of 2,,113,103
390,4,1:27.0,C. Hutchison misses free throw 2 of 2,,113,103
391,4,1:24.0,,Defensive rebound by L. Nance,113,103
392,4,1:15.0,,C. Sexton misses 2-pt jump shot from 14 ft (block by T. Young),113,103
393,4,1:14.0,Defensive rebound by T. Young,,113,103
394,4,1:14.0,Personal foul by L. Nance (drawn by T. Young),,113,103
395,4,1:14.0,T. Young misses free throw 1 of 2,,113,103
396,4,1:14.0,Offensive rebound by Team,,113,103
397,4,1:14.0,T. Young makes free throw 2 of 2,,114,103
398,4,1:07.0,,Shooting foul by C. Hutchison (drawn by C. Osman),114,103
399,4,1:07.0,,C. Osman makes free throw 1 of 2,114,104
400,4,1:07.0,,Cleveland full timeout,114,104
401,4,1:07.0,,C. Osman misses free throw 2 of 2,114,104
402,4,1:03.0,Defensive rebound by C. Hutchison,,114,104
403,4,1:03.0,Personal foul by L. Nance (drawn by C. Hutchison),,114,104
404,4,1:03.0,C. Hutchison makes free throw 1 of 2,,115,104
405,4,1:03.0,C. Hutchison makes free throw 2 of 2,,116,104
406,4,0:52.0,,Turnover by K. Love (bad pass; steal by K. Dunn),116,104
407,4,0:42.0,Turnover by T. Satoranský (lost ball; steal by D. Garland),,116,104
408,4,0:42.0,,C. Osman makes 2-pt layup from 2 ft (assist by C. Sexton),116,106
409,4,0:36.0,T. Young makes 2-pt dunk from 2 ft (assist by T. Satoranský),,118,106
410,4,0:31.0,,C. Osman misses 3-pt jump shot from 31 ft,118,106
411,4,0:28.0,Defensive rebound by T. Satoranský,,118,106
412,4,0:04.0,Turnover by Z. LaVine (bad pass; steal by C. Sexton),,118,106
