,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
385,4,5:31.0,,J. Morant makes 3-pt jump shot from 25 ft (assist by S. Hill),96,104
386,4,5:30.0,Houston full timeout,,96,104
387,4,5:30.0,C. Capela enters the game for D. House,,96,104
388,4,5:30.0,,B. Clarke enters the game for S. Hill,96,104
389,4,5:10.0,J. Harden misses 2-pt layup from 2 ft,,96,104
390,4,5:08.0,,Defensive rebound by J. Morant,96,104
391,4,5:05.0,,D. Melton makes 2-pt dunk from 1 ft (assist by D. Brooks),96,106
392,4,4:46.0,Personal foul by J. Jackson (drawn by C. Capela),,96,106
393,4,4:46.0,Technical foul by J. Jackson,,96,106
394,4,4:46.0,J. Harden makes technical free throw,,97,106
395,4,4:46.0,E. Gordon enters the game for A. Rivers,,97,106
396,4,4:39.0,J. Harden misses 3-pt jump shot from 25 ft,,97,106
397,4,4:35.0,Offensive rebound by C. Capela,,97,106
398,4,4:33.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by C. Capela),,100,106
399,4,4:14.0,,Shooting foul by E. Gordon (drawn by B. Clarke),100,106
400,4,4:14.0,,B. Clarke makes free throw 1 of 2,100,107
401,4,4:14.0,,J. Valančiūnas enters the game for J. Jackson,100,107
402,4,4:14.0,,B. Clarke makes free throw 2 of 2,100,108
403,4,4:05.0,J. Harden misses 2-pt layup from 7 ft,,100,108
404,4,4:02.0,,Defensive rebound by B. Clarke,100,108
405,4,3:42.0,,D. Brooks misses 2-pt hook shot from 9 ft,100,108
406,4,3:39.0,Defensive rebound by P. Tucker,,100,108
407,4,3:36.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,102,108
408,4,3:15.0,,J. Morant makes 2-pt jump shot from 12 ft,102,110
409,4,3:15.0,,Shooting foul by B. McLemore (drawn by J. Morant),102,110
410,4,3:15.0,,J. Morant makes free throw 1 of 1,102,111
411,4,2:57.0,E. Gordon misses 3-pt jump shot from 28 ft,,102,111
412,4,2:54.0,,Defensive rebound by J. Morant,102,111
413,4,2:46.0,,D. Melton misses 2-pt jump shot from 23 ft,102,111
414,4,2:43.0,Defensive rebound by C. Capela,,102,111
415,4,2:32.0,E. Gordon makes 2-pt jump shot from 4 ft,,104,111
416,4,2:32.0,Shooting foul by J. Valančiūnas (drawn by E. Gordon),,104,111
417,4,2:32.0,E. Gordon makes free throw 1 of 1,,105,111
418,4,2:17.0,,J. Morant makes 3-pt jump shot from 26 ft,105,114
419,4,2:08.0,Personal foul by B. Clarke (drawn by J. Harden),,105,114
420,4,2:08.0,J. Harden makes free throw 1 of 2,,106,114
421,4,2:08.0,,J. Jackson enters the game for J. Valančiūnas,106,114
422,4,2:08.0,J. Harden misses free throw 2 of 2,,106,114
423,4,2:06.0,,Defensive rebound by D. Melton,106,114
424,4,1:59.0,,Turnover by (8 sec),106,114
425,4,1:46.0,Turnover by C. Capela (out of bounds lost ball),,106,114
426,4,1:46.0,Instant Replay (Request: Ruling Stands),,106,114
427,4,1:28.0,,D. Brooks makes 3-pt jump shot from 27 ft,106,117
428,4,1:16.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,108,117
429,4,0:57.0,,D. Brooks misses 2-pt jump shot from 17 ft,108,117
430,4,0:54.0,,Offensive rebound by D. Melton,108,117
431,4,0:54.0,,B. Clarke makes 2-pt jump shot from 5 ft (assist by D. Melton),108,119
432,4,0:41.0,J. Harden misses 3-pt jump shot from 26 ft,,108,119
433,4,0:40.0,Offensive rebound by Team,,108,119
434,4,0:40.0,,Loose ball foul by J. Jackson (drawn by C. Capela),108,119
435,4,0:40.0,,S. Hill enters the game for J. Jackson,108,119
436,4,0:40.0,C. Capela makes free throw 1 of 2,,109,119
437,4,0:40.0,C. Capela makes free throw 2 of 2,,110,119
438,4,0:30.0,,Personal take foul by E. Gordon (drawn by D. Melton),110,119
439,4,0:30.0,,D. Melton makes free throw 1 of 2,110,120
440,4,0:30.0,,D. Melton makes free throw 2 of 2,110,121
441,4,0:22.0,Turnover by B. McLemore (out of bounds lost ball),,110,121
