,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
375,4,5:30.0,J. Jackson misses 3-pt jump shot from 25 ft,,94,117
376,4,5:27.0,,Defensive rebound by R. Gobert,94,117
377,4,5:17.0,,D. Mitchell makes 2-pt layup from 3 ft,94,119
378,4,5:06.0,Offensive foul by J. Jackson (drawn by R. O'Neale),,94,119
379,4,5:06.0,Turnover by J. Jackson (offensive foul),,94,119
380,4,4:46.0,,Turnover by D. Mitchell (traveling),94,119
381,4,4:30.0,J. Jackson makes 2-pt jump shot from 5 ft,,96,119
382,4,4:18.0,,Shooting foul by J. Crowder (drawn by B. Bogdanović),96,119
383,4,4:18.0,,B. Bogdanović makes free throw 1 of 2,96,120
384,4,4:18.0,B. Caboclo enters the game for J. Crowder,,96,120
385,4,4:18.0,M. Guduric enters the game for J. Jackson,,96,120
386,4,4:18.0,,G. Niang enters the game for D. Mitchell,96,120
387,4,4:18.0,,B. Bogdanović makes free throw 2 of 2,96,121
388,4,4:10.0,D. Melton makes 2-pt layup from 2 ft,,98,121
389,4,3:53.0,,Offensive foul by E. Mudiay (drawn by S. Hill),98,121
390,4,3:53.0,,Turnover by E. Mudiay (offensive foul),98,121
391,4,3:53.0,Y. Watanabe enters the game for S. Hill,,98,121
392,4,3:53.0,,T. Bradley enters the game for B. Bogdanović,98,121
393,4,3:53.0,,D. Exum enters the game for R. Gobert,98,121
394,4,3:53.0,,M. Oni enters the game for R. O'Neale,98,121
395,4,3:42.0,G. Allen makes 2-pt layup from 2 ft,,100,121
396,4,3:23.0,,G. Niang makes 3-pt jump shot from 23 ft (assist by E. Mudiay),100,124
397,4,3:07.0,B. Caboclo makes 2-pt jump shot from 6 ft (assist by D. Melton),,102,124
398,4,2:56.0,,E. Mudiay misses 2-pt dunk from 6 ft (block by Y. Watanabe),102,124
399,4,2:54.0,Defensive rebound by Y. Watanabe,,102,124
400,4,2:49.0,Y. Watanabe misses 2-pt layup from 1 ft,,102,124
401,4,2:45.0,,Defensive rebound by M. Oni,102,124
402,4,2:41.0,,D. Exum misses 2-pt dunk from 1 ft,102,124
403,4,2:37.0,,Offensive rebound by T. Bradley,102,124
404,4,2:37.0,,T. Bradley misses 2-pt layup from 1 ft,102,124
405,4,2:36.0,,Offensive rebound by T. Bradley,102,124
406,4,2:36.0,,T. Bradley misses 2-pt layup from 1 ft,102,124
407,4,2:36.0,,T. Bradley misses 2-pt layup from 1 ft,102,124
408,4,2:36.0,,Offensive rebound by T. Bradley,102,124
409,4,2:33.0,,Offensive rebound by T. Bradley,102,124
410,4,2:33.0,,T. Bradley makes 2-pt layup from 1 ft,102,126
411,4,2:23.0,B. Caboclo makes 2-pt layup from 2 ft (assist by M. Guduric),,104,126
412,4,1:59.0,,G. Niang misses 3-pt jump shot from 25 ft,104,126
413,4,1:56.0,Defensive rebound by D. Melton,,104,126
414,4,1:51.0,Y. Watanabe makes 3-pt jump shot from 23 ft (assist by G. Allen),,107,126
415,4,1:40.0,,Turnover by D. Exum (bad pass; steal by D. Melton),107,126
416,4,1:38.0,Personal take foul by E. Mudiay (drawn by D. Melton),,107,126
417,4,1:38.0,D. Melton makes free throw 1 of 2,,108,126
418,4,1:38.0,,J. Morgan enters the game for E. Mudiay,108,126
419,4,1:38.0,D. Melton makes free throw 2 of 2,,109,126
420,4,1:25.0,,Turnover by J. Morgan (bad pass; steal by M. Guduric),109,126
421,4,1:16.0,Personal foul by D. Exum (drawn by M. Guduric),,109,126
422,4,1:16.0,M. Guduric misses free throw 1 of 2,,109,126
423,4,1:16.0,Offensive rebound by Team,,109,126
424,4,1:16.0,M. Guduric makes free throw 2 of 2,,110,126
425,4,0:55.0,,D. Exum misses 3-pt jump shot from 25 ft,110,126
426,4,0:52.0,Defensive rebound by M. Guduric,,110,126
427,4,0:48.0,M. Guduric makes 2-pt layup from 2 ft,,112,126
428,4,0:48.0,Shooting foul by G. Niang (drawn by M. Guduric),,112,126
429,4,0:48.0,M. Guduric misses free throw 1 of 1,,112,126
430,4,0:43.0,,Defensive rebound by J. Morgan,112,126
431,4,0:36.0,,G. Niang misses 3-pt jump shot from 25 ft,112,126
432,4,0:32.0,Defensive rebound by M. Guduric,,112,126
433,4,0:25.0,D. Melton misses 2-pt jump shot from 20 ft,,112,126
434,4,0:23.0,,Defensive rebound by Team,112,126
