,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
381,4,4:22.0,,L. Dončić misses 2-pt jump shot from 6 ft,101,101
382,4,4:20.0,Defensive rebound by J. Grant,,101,101
383,4,4:11.0,J. Murray misses 2-pt jump shot from 14 ft,,101,101
384,4,4:09.0,,Defensive rebound by D. Wright,101,101
385,4,3:48.0,,Turnover by D. Powell (lost ball; steal by J. Grant),101,101
386,4,3:47.0,Personal foul by D. Powell (drawn by J. Grant),,101,101
387,4,3:30.0,N. Jokić misses 2-pt jump shot from 11 ft,,101,101
388,4,3:28.0,,Defensive rebound by L. Dončić,101,101
389,4,3:17.0,,T. Hardaway misses 3-pt jump shot from 26 ft,101,101
390,4,3:14.0,,Offensive rebound by D. Powell,101,101
391,4,3:10.0,,T. Hardaway misses 3-pt jump shot from 24 ft,101,101
392,4,3:08.0,,Offensive rebound by Team,101,101
393,4,3:08.0,Loose ball foul by J. Grant (drawn by D. Powell),,101,101
394,4,3:08.0,Denver full timeout,,101,101
395,4,2:57.0,,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by L. Dončić),101,104
396,4,2:37.0,N. Jokić misses 2-pt layup from 1 ft,,101,104
397,4,2:35.0,,Defensive rebound by D. Powell,101,104
398,4,2:20.0,,T. Hardaway makes 2-pt jump shot from 16 ft (assist by D. Finney-Smith),101,106
399,4,1:54.0,N. Jokić makes 2-pt jump shot from 4 ft,,103,106
400,4,1:41.0,,Turnover by D. Finney-Smith (step out of bounds),103,106
401,4,1:30.0,J. Murray misses 2-pt layup from 5 ft (block by D. Powell),,103,106
402,4,1:27.0,Offensive rebound by J. Grant,,103,106
403,4,1:27.0,Shooting foul by D. Finney-Smith (drawn by J. Grant),,103,106
404,4,1:27.0,J. Grant makes free throw 1 of 2,,104,106
405,4,1:27.0,M. Plumlee enters the game for N. Jokić,,104,106
406,4,1:27.0,J. Grant makes free throw 2 of 2,,105,106
407,4,1:10.0,,L. Dončić misses 3-pt jump shot from 26 ft,105,106
408,4,1:07.0,Defensive rebound by Team,,105,106
409,4,1:07.0,N. Jokić enters the game for M. Plumlee,,105,106
410,4,0:55.0,J. Murray misses 2-pt layup from 3 ft (block by D. Finney-Smith),,105,106
411,4,0:53.0,,Defensive rebound by D. Wright,105,106
412,4,0:40.0,,Personal foul by G. Harris (drawn by L. Dončić),105,106
413,4,0:40.0,T. Craig enters the game for N. Jokić,,105,106
414,4,0:40.0,M. Plumlee enters the game for J. Murray,,105,106
415,4,0:27.0,,L. Dončić misses 2-pt layup from 3 ft,105,106
416,4,0:26.0,,Offensive rebound by D. Powell,105,106
417,4,0:24.0,,D. Wright misses 3-pt jump shot from 22 ft,105,106
418,4,0:23.0,Defensive rebound by Team,,105,106
419,4,0:23.0,Instant Replay (Request: Stands),,105,106
420,4,0:23.0,Denver full timeout,,105,106
421,4,0:23.0,N. Jokić enters the game for T. Craig,,105,106
422,4,0:23.0,J. Murray enters the game for M. Plumlee,,105,106
423,4,0:07.0,N. Jokić makes 2-pt layup from 2 ft,,107,106
424,4,0:07.0,,Dallas full timeout,107,106
