,QUARTER,TIME_REMAINING,DALLAS_ACTION,TORONTO_ACTION,DALLAS_SCORE,TORONTO_SCORE
374,4,10:50.0,Dallas full timeout,,88,70
375,4,10:50.0,D. Wright enters the game for M. Kleber,,88,70
376,4,10:48.0,Personal foul by R. Hollis-Jefferson (drawn by D. Powell),,88,70
377,4,10:46.0,Offensive foul by D. Powell (drawn by K. Lowry),,88,70
378,4,10:46.0,Turnover by D. Powell (offensive foul),,88,70
379,4,10:46.0,Violation by Team (delay of game),,88,70
380,4,10:46.0,D. Finney-Smith enters the game for D. Powell,,88,70
381,4,10:30.0,,C. Boucher makes 2-pt layup from 3 ft (assist by K. Lowry),88,72
382,4,10:20.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by S. Curry),,90,72
383,4,10:11.0,,Personal foul by J. Brunson (drawn by K. Lowry),90,72
384,4,9:55.0,,Shooting foul by D. Wright (drawn by T. Davis),90,72
385,4,9:55.0,,T. Davis makes free throw 1 of 3,90,73
386,4,9:55.0,,T. Davis makes free throw 2 of 3,90,74
387,4,9:55.0,,T. Davis makes free throw 3 of 3,90,75
388,4,9:47.0,S. Curry misses 3-pt jump shot from 23 ft (block by C. Boucher),,90,75
389,4,9:42.0,,Defensive rebound by M. Miller,90,75
390,4,9:29.0,,R. Hollis-Jefferson misses 2-pt hook shot from 4 ft,90,75
391,4,9:27.0,Defensive rebound by R. Broekhoff,,90,75
392,4,9:12.0,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by J. Brunson),,93,75
393,4,8:56.0,,K. Lowry misses 2-pt layup from 1 ft,93,75
394,4,8:53.0,,Offensive rebound by C. Boucher,93,75
395,4,8:53.0,,C. Boucher makes 2-pt layup at rim,93,77
396,4,8:45.0,Turnover by S. Curry (bad pass; steal by M. Miller),,93,77
397,4,8:41.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by M. Miller),93,80
398,4,8:37.0,Personal foul by T. Davis (drawn by J. Brunson),,93,80
399,4,8:37.0,T. Hardaway enters the game for S. Curry,,93,80
400,4,8:16.0,R. Broekhoff misses 3-pt jump shot from 23 ft,,93,80
401,4,8:12.0,,Defensive rebound by R. Hollis-Jefferson,93,80
402,4,8:05.0,,K. Lowry makes 3-pt jump shot from 25 ft,93,83
403,4,8:05.0,Dallas full timeout,,93,83
404,4,8:05.0,K. Porziņģis enters the game for R. Broekhoff,,93,83
405,4,7:52.0,T. Hardaway misses 2-pt jump shot from 20 ft,,93,83
406,4,7:47.0,,Defensive rebound by T. Davis,93,83
407,4,7:41.0,,K. Lowry makes 3-pt jump shot from 25 ft,93,86
408,4,7:20.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,93,86
409,4,7:17.0,,Defensive rebound by M. Miller,93,86
410,4,7:04.0,,Shooting foul by K. Porziņģis (drawn by C. Boucher),93,86
411,4,7:04.0,,C. Boucher makes free throw 1 of 2,93,87
412,4,7:04.0,,C. Boucher makes free throw 2 of 2,93,88
413,4,6:43.0,D. Wright misses 2-pt layup from 3 ft,,93,88
414,4,6:42.0,Offensive rebound by K. Porziņģis,,93,88
415,4,6:42.0,K. Porziņģis makes 2-pt dunk from 1 ft,,95,88
416,4,6:31.0,,K. Lowry makes 2-pt jump shot from 5 ft,95,90
417,4,6:31.0,,Shooting foul by D. Wright (drawn by K. Lowry),95,90
418,4,6:31.0,,K. Lowry makes free throw 1 of 1,95,91
419,4,6:25.0,Personal foul by K. Lowry (drawn by T. Hardaway),,95,91
420,4,6:13.0,D. Wright misses 3-pt jump shot from 25 ft,,95,91
421,4,6:08.0,,Defensive rebound by M. Miller,95,91
422,4,5:59.0,,K. Lowry makes 2-pt layup from 2 ft,95,93
423,4,5:42.0,Turnover by J. Brunson (bad pass; steal by C. Boucher),,95,93
424,4,5:36.0,,Toronto full timeout,95,93
425,4,5:36.0,S. Curry enters the game for D. Wright,,95,93
426,4,5:30.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by T. Davis),95,95
427,4,5:16.0,J. Brunson makes 2-pt jump shot from 13 ft (assist by S. Curry),,97,95
428,4,5:06.0,,Personal foul by D. Finney-Smith (drawn by K. Lowry),97,95
429,4,5:06.0,,K. Lowry misses free throw 1 of 2,97,95
430,4,5:06.0,,Offensive rebound by Team,97,95
431,4,5:06.0,,K. Lowry makes free throw 2 of 2,97,96
432,4,4:39.0,T. Hardaway misses 3-pt jump shot from 23 ft,,97,96
433,4,4:36.0,,Defensive rebound by K. Lowry,97,96
434,4,4:31.0,,M. Miller misses 3-pt jump shot from 25 ft,97,96
435,4,4:31.0,,Offensive rebound by Team,97,96
436,4,4:31.0,Loose ball foul by K. Porziņģis (drawn by R. Hollis-Jefferson),,97,96
437,4,4:31.0,,R. Hollis-Jefferson makes free throw 1 of 2,97,97
438,4,4:31.0,,R. Hollis-Jefferson makes free throw 2 of 2,97,98
439,4,4:09.0,J. Brunson misses 3-pt jump shot from 25 ft,,97,98
440,4,4:05.0,,Defensive rebound by T. Davis,97,98
441,4,3:55.0,,T. Davis misses 3-pt jump shot from 22 ft,97,98
442,4,3:53.0,Defensive rebound by D. Finney-Smith,,97,98
443,4,3:46.0,T. Hardaway misses 3-pt jump shot from 25 ft,,97,98
444,4,3:43.0,,Defensive rebound by C. Boucher,97,98
445,4,3:40.0,,K. Lowry makes 3-pt jump shot from 25 ft,97,101
446,4,3:20.0,Shooting foul by C. Boucher (drawn by J. Brunson),,97,101
447,4,3:20.0,,Toronto full timeout,97,101
448,4,3:20.0,,Instant Replay (Challenge: Stands),97,101
449,4,3:20.0,J. Brunson makes free throw 1 of 2,,98,101
450,4,3:20.0,J. Brunson makes free throw 2 of 2,,99,101
451,4,3:05.0,,K. Lowry makes 3-pt jump shot from 25 ft,99,104
452,4,2:52.0,Shooting foul by C. Boucher (drawn by D. Finney-Smith),,99,104
453,4,2:52.0,D. Finney-Smith misses free throw 1 of 2,,99,104
454,4,2:52.0,Offensive rebound by Team,,99,104
455,4,2:52.0,D. Finney-Smith makes free throw 2 of 2,,100,104
456,4,2:30.0,,M. Miller misses 2-pt layup from 3 ft,100,104
457,4,2:28.0,,Offensive rebound by R. Hollis-Jefferson,100,104
458,4,2:28.0,,Toronto full timeout,100,104
459,4,2:28.0,,C. Boucher misses 2-pt jump shot from 21 ft,100,104
460,4,2:28.0,,Offensive rebound by Team,100,104
461,4,2:28.0,,Turnover by Team (shot clock),100,104
462,4,2:11.0,K. Porziņģis misses 3-pt jump shot from 25 ft (block by C. Boucher),,100,104
463,4,2:08.0,Offensive rebound by J. Brunson,,100,104
464,4,2:08.0,Turnover by K. Porziņģis (traveling),,100,104
465,4,1:46.0,,M. Miller misses 3-pt jump shot from 23 ft,100,104
466,4,1:43.0,Defensive rebound by T. Hardaway,,100,104
467,4,1:37.0,Personal foul by R. Hollis-Jefferson (drawn by T. Hardaway),,100,104
468,4,1:37.0,T. Hardaway makes free throw 1 of 2,,101,104
469,4,1:37.0,,F. VanVleet enters the game for M. Miller,101,104
470,4,1:37.0,T. Hardaway makes free throw 2 of 2,,102,104
471,4,1:18.0,,K. Lowry makes 2-pt layup from 3 ft,102,106
472,4,1:18.0,Dallas full timeout,,102,106
473,4,1:14.0,J. Brunson makes 2-pt layup from 5 ft,,104,106
474,4,1:14.0,Shooting foul by K. Lowry (drawn by J. Brunson),,104,106
475,4,1:14.0,J. Brunson makes free throw 1 of 1,,105,106
476,4,0:58.0,Instant Replay (Request: Ruling Stands),,105,106
477,4,0:53.0,,K. Lowry misses 3-pt jump shot from 28 ft,105,106
478,4,0:49.0,,Offensive rebound by Team,105,106
479,4,0:49.0,,Instant Replay (Request: Ruling Stands),105,106
480,4,0:42.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by K. Porziņģis),105,106
481,4,0:39.0,Defensive rebound by T. Hardaway,,105,106
482,4,0:35.0,Turnover by T. Hardaway (bad pass; steal by T. Davis),,105,106
483,4,0:32.0,Shooting foul by K. Lowry (drawn by K. Porziņģis),,105,106
484,4,0:32.0,K. Porziņģis makes free throw 1 of 2,,106,106
485,4,0:32.0,K. Porziņģis makes free throw 2 of 2,,107,106
486,4,0:25.0,,C. Boucher makes 2-pt dunk from 1 ft (assist by K. Lowry),107,108
487,4,0:18.0,Dallas full timeout,,107,108
488,4,0:01.0,J. Brunson misses 2-pt jump shot from 22 ft,,107,108
489,4,0:01.0,,Defensive rebound by C. Boucher,107,108
490,4,0:01.0,,Personal take foul by D. Finney-Smith (drawn by C. Boucher),107,108
491,4,0:01.0,,C. Boucher makes free throw 1 of 2,107,109
492,4,0:01.0,,S. Ibaka enters the game for T. Davis,107,109
493,4,0:01.0,,C. Boucher makes free throw 2 of 2,107,110
494,4,0:00.0,K. Porziņģis misses 3-pt jump shot from 66 ft,,107,110
495,4,0:00.0,Offensive rebound by Team,,107,110
