,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PORTLAND_ACTION,ATLANTA_SCORE,PORTLAND_SCORE
391,4,9:28.0,,D. Lillard makes 2-pt layup from 1 ft,82,85
392,4,9:09.0,J. Parker makes 2-pt jump shot from 17 ft (assist by D. Hunter),,84,85
393,4,8:52.0,,G. Trent makes 2-pt layup from 2 ft,84,87
394,4,8:38.0,D. Hunter makes 3-pt jump shot from 25 ft,,87,87
395,4,8:26.0,,Turnover by D. Lillard (bad pass; steal by J. Parker),87,87
396,4,8:22.0,J. Parker makes 2-pt dunk from 1 ft,,89,87
397,4,8:22.0,,Portland full timeout,89,87
398,4,8:22.0,,C. McCollum enters the game for G. Trent,89,87
399,4,8:00.0,,Personal foul by D. Hunter (drawn by D. Lillard),89,87
400,4,8:00.0,,D. Lillard misses free throw 1 of 2,89,87
401,4,8:00.0,,Offensive rebound by Team,89,87
402,4,8:00.0,,D. Lillard makes free throw 2 of 2,89,88
403,4,7:43.0,Turnover by K. Huerter (bad pass; steal by C. McCollum),,89,88
404,4,7:34.0,,C. McCollum misses 3-pt jump shot from 23 ft,89,88
405,4,7:27.0,Defensive rebound by D. Bembry,,89,88
406,4,7:21.0,K. Huerter misses 3-pt jump shot from 25 ft,,89,88
407,4,7:18.0,,Defensive rebound by A. Tolliver,89,88
408,4,7:18.0,D. Hunter misses 2-pt layup from 3 ft (block by C. McCollum),,89,88
409,4,7:18.0,Offensive rebound by D. Hunter,,89,88
410,4,7:13.0,,Personal foul by D. Hunter (drawn by D. Lillard),89,88
411,4,7:13.0,,D. Lillard makes free throw 1 of 2,89,89
412,4,7:13.0,,H. Whiteside enters the game for S. Labissière,89,89
413,4,7:13.0,,D. Lillard makes free throw 2 of 2,89,90
414,4,6:58.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by J. Parker),,92,90
415,4,6:31.0,,A. Tolliver misses 3-pt jump shot from 25 ft,92,90
416,4,6:28.0,Defensive rebound by K. Huerter,,92,90
417,4,6:26.0,T. Wallace makes 2-pt layup from 1 ft (assist by K. Huerter),,94,90
418,4,6:26.0,Shooting foul by C. McCollum (drawn by T. Wallace),,94,90
419,4,6:26.0,,K. Bazemore enters the game for A. Simons,94,90
420,4,6:26.0,T. Wallace makes free throw 1 of 1,,95,90
421,4,6:06.0,,C. McCollum makes 2-pt jump shot from 6 ft,95,92
422,4,5:44.0,D. Hunter misses 2-pt layup from 1 ft (block by C. McCollum),,95,92
423,4,5:42.0,,Defensive rebound by C. McCollum,95,92
424,4,5:42.0,,Offensive foul by C. McCollum (drawn by D. Bembry),95,92
425,4,5:42.0,,Turnover by C. McCollum (offensive foul),95,92
426,4,5:42.0,Atlanta full timeout,,95,92
427,4,5:42.0,D. Jones enters the game for J. Parker,,95,92
428,4,5:42.0,T. Young enters the game for T. Wallace,,95,92
429,4,5:42.0,,M. Hezonja enters the game for A. Tolliver,95,92
430,4,5:25.0,D. Hunter misses 2-pt dunk from 1 ft (block by H. Whiteside),,95,92
431,4,5:23.0,,Defensive rebound by C. McCollum,95,92
432,4,5:20.0,,K. Bazemore misses 2-pt layup from 1 ft,95,92
433,4,5:20.0,Defensive rebound by Team,,95,92
434,4,5:08.0,T. Young misses 2-pt jump shot from 14 ft,,95,92
435,4,5:06.0,Offensive rebound by D. Jones,,95,92
436,4,5:02.0,K. Huerter misses 3-pt jump shot from 30 ft,,95,92
437,4,4:59.0,,Defensive rebound by K. Bazemore,95,92
438,4,4:48.0,,C. McCollum misses 2-pt jump shot from 20 ft,95,92
439,4,4:46.0,,Offensive rebound by C. McCollum,95,92
440,4,4:42.0,,C. McCollum makes 2-pt jump shot from 10 ft,95,94
441,4,4:18.0,T. Young makes 2-pt layup from 2 ft,,97,94
442,4,4:07.0,,Personal foul by D. Bembry (drawn by D. Lillard),97,94
443,4,4:07.0,Atlanta full timeout,,97,94
444,4,4:07.0,Instant Replay (Challenge: Stands),,97,94
445,4,4:07.0,,D. Lillard makes free throw 1 of 2,97,95
446,4,4:07.0,,D. Lillard makes free throw 2 of 2,97,96
447,4,3:50.0,D. Bembry misses 2-pt layup from 1 ft (block by H. Whiteside),,97,96
448,4,3:46.0,Offensive rebound by D. Jones,,97,96
449,4,3:45.0,D. Jones misses 2-pt hook shot from 2 ft,,97,96
450,4,3:44.0,,Defensive rebound by H. Whiteside,97,96
451,4,3:44.0,J. Parker enters the game for K. Huerter,,97,96
452,4,3:32.0,,D. Lillard misses 3-pt jump shot from 31 ft,97,96
453,4,3:30.0,Defensive rebound by T. Young,,97,96
454,4,3:04.0,J. Parker misses 2-pt jump shot from 11 ft,,97,96
455,4,3:01.0,Offensive rebound by J. Parker,,97,96
456,4,2:59.0,J. Parker makes 2-pt layup from 1 ft,,99,96
457,4,2:48.0,,D. Lillard makes 2-pt layup from 1 ft,99,98
458,4,2:33.0,T. Young makes 3-pt jump shot from 34 ft,,102,98
459,4,2:20.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by M. Hezonja),102,100
460,4,2:20.0,,Shooting foul by T. Young (drawn by H. Whiteside),102,100
461,4,2:20.0,K. Huerter enters the game for D. Jones,,102,100
462,4,2:20.0,,H. Whiteside makes free throw 1 of 1,102,101
463,4,2:07.0,Turnover by D. Bembry (bad pass),,102,101
464,4,1:51.0,,Shooting foul by D. Hunter (drawn by H. Whiteside),102,101
465,4,1:51.0,,H. Whiteside makes free throw 1 of 2,102,102
466,4,1:51.0,,H. Whiteside makes free throw 2 of 2,102,103
467,4,1:37.0,T. Young misses 3-pt jump shot from 26 ft,,102,103
468,4,1:33.0,Offensive rebound by Team,,102,103
469,4,1:33.0,Atlanta full timeout,,102,103
470,4,1:29.0,T. Young misses 2-pt layup from 1 ft,,102,103
471,4,1:27.0,,Defensive rebound by D. Lillard,102,103
472,4,1:24.0,,C. McCollum misses 3-pt jump shot from 27 ft,102,103
473,4,1:21.0,Defensive rebound by Team,,102,103
474,4,1:09.0,Turnover by T. Young (bad pass; steal by M. Hezonja),,102,103
475,4,1:09.0,Instant Replay (Challenge: Ruling Stands),,102,103
476,4,1:09.0,Instant Replay (Request: Ruling Stands),,102,103
477,4,0:52.0,,C. McCollum makes 2-pt jump shot from 17 ft,102,105
478,4,0:33.0,J. Parker misses 3-pt jump shot from 27 ft,,102,105
479,4,0:28.0,Offensive rebound by K. Huerter,,102,105
480,4,0:27.0,K. Huerter makes 3-pt jump shot from 23 ft,,105,105
481,4,0:27.0,,Portland full timeout,105,105
482,4,0:27.0,D. Jones enters the game for J. Parker,,105,105
483,4,0:27.0,T. Wallace enters the game for T. Young,,105,105
484,4,0:27.0,,A. Simons enters the game for M. Hezonja,105,105
485,4,0:07.0,,D. Lillard makes 2-pt layup from 1 ft,105,107
486,4,0:07.0,Atlanta full timeout,,105,107
487,4,0:07.0,J. Parker enters the game for D. Jones,,105,107
488,4,0:07.0,T. Young enters the game for T. Wallace,,105,107
489,4,0:07.0,,M. Hezonja enters the game for A. Simons,105,107
490,4,0:00.0,K. Huerter makes 2-pt hook shot from 4 ft,,107,107
491,4,0:00.0,,Portland full timeout,107,107
492,4,0:00.0,D. Jones enters the game for J. Parker,,107,107
493,4,0:00.0,T. Wallace enters the game for T. Young,,107,107
494,4,0:00.0,,A. Simons enters the game for M. Hezonja,107,107
495,4,0:00.0,,A. Simons misses 3-pt jump shot from 22 ft,107,107
496,4,0:00.0,,Offensive rebound by Team,107,107
497,1OT,4:36.0,,H. Whiteside misses 2-pt jump shot from 5 ft,107,107
498,1OT,4:34.0,,Offensive rebound by Team,107,107
499,1OT,4:32.0,,C. McCollum misses 2-pt jump shot from 20 ft,107,107
500,1OT,4:29.0,Defensive rebound by T. Young,,107,107
501,1OT,4:24.0,J. Parker misses 3-pt jump shot from 27 ft,,107,107
502,1OT,4:20.0,,Defensive rebound by K. Bazemore,107,107
503,1OT,4:10.0,,K. Bazemore makes 3-pt jump shot from 26 ft (assist by H. Whiteside),107,110
504,1OT,3:48.0,T. Young misses 2-pt layup from 1 ft,,107,110
505,1OT,3:47.0,,Defensive rebound by H. Whiteside,107,110
506,1OT,3:34.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Lillard),107,113
507,1OT,3:31.0,Atlanta full timeout,,107,113
508,1OT,3:16.0,Shooting foul by M. Hezonja (drawn by K. Huerter),,107,113
509,1OT,3:16.0,K. Huerter makes free throw 1 of 2,,108,113
510,1OT,3:16.0,K. Huerter makes free throw 2 of 2,,109,113
511,1OT,2:59.0,,Turnover by K. Bazemore (out of bounds lost ball),109,113
512,1OT,2:48.0,K. Huerter misses 3-pt jump shot from 27 ft,,109,113
513,1OT,2:44.0,,Defensive rebound by D. Lillard,109,113
514,1OT,2:35.0,,K. Bazemore misses 2-pt jump shot from 8 ft,109,113
515,1OT,2:31.0,,Offensive rebound by H. Whiteside,109,113
516,1OT,2:31.0,,H. Whiteside makes 2-pt jump shot at rim,109,115
517,1OT,2:21.0,T. Young misses 3-pt jump shot from 25 ft,,109,115
518,1OT,2:20.0,,Defensive rebound by H. Whiteside,109,115
519,1OT,2:18.0,,Turnover by H. Whiteside (bad pass; steal by J. Parker),109,115
520,1OT,2:14.0,D. Hunter misses 3-pt jump shot from 26 ft,,109,115
521,1OT,2:12.0,Offensive rebound by Team,,109,115
522,1OT,2:12.0,,Loose ball foul by K. Bazemore (drawn by D. Bembry),109,115
523,1OT,2:12.0,D. Jones enters the game for D. Hunter,,109,115
524,1OT,2:05.0,T. Young misses 3-pt jump shot from 26 ft,,109,115
525,1OT,2:03.0,,Defensive rebound by D. Lillard,109,115
526,1OT,1:43.0,,C. McCollum makes 3-pt jump shot from 29 ft (assist by M. Hezonja),109,118
527,1OT,1:39.0,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),,111,118
528,1OT,1:29.0,,K. Bazemore misses 3-pt jump shot from 26 ft,111,118
529,1OT,1:26.0,,Offensive rebound by H. Whiteside,111,118
530,1OT,1:17.0,,C. McCollum makes 2-pt layup from 2 ft,111,120
531,1OT,1:11.0,T. Young misses 2-pt layup from 1 ft,,111,120
532,1OT,1:09.0,,Defensive rebound by K. Bazemore,111,120
533,1OT,1:05.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by D. Lillard),111,122
534,1OT,1:05.0,,Shooting foul by J. Parker (drawn by M. Hezonja),111,122
535,1OT,1:05.0,,M. Hezonja makes free throw 1 of 1,111,123
536,1OT,0:51.0,J. Parker makes 2-pt layup from 1 ft,,113,123
537,1OT,0:32.0,,Turnover by D. Lillard (bad pass; steal by D. Jones),113,123
538,1OT,0:28.0,Turnover by T. Young (lost ball; steal by D. Lillard),,113,123
539,1OT,0:25.0,,Shooting foul by J. Parker (drawn by H. Whiteside),113,123
540,1OT,0:25.0,C. Reddish enters the game for J. Parker,,113,123
541,1OT,0:25.0,,H. Whiteside makes free throw 1 of 2,113,124
542,1OT,0:25.0,,M. Brown enters the game for K. Bazemore,113,124
543,1OT,0:25.0,,J. Hoard enters the game for M. Hezonja,113,124
544,1OT,0:25.0,,A. Simons enters the game for D. Lillard,113,124
545,1OT,0:25.0,,G. Trent enters the game for C. McCollum,113,124
546,1OT,0:25.0,,H. Whiteside misses free throw 2 of 2,113,124
547,1OT,0:22.0,Defensive rebound by D. Jones,,113,124
548,1OT,0:15.0,D. Bembry misses 3-pt jump shot from 25 ft,,113,124
549,1OT,0:12.0,,Defensive rebound by J. Hoard,113,124
