,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
384,4,8:28.0,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft,,78,78
385,4,8:24.0,,Defensive rebound by N. Vučević,78,78
386,4,8:18.0,,E. Fournier misses 2-pt jump shot from 15 ft,78,78
387,4,8:17.0,Defensive rebound by Team,,78,78
388,4,8:17.0,,Loose ball foul by K. Birch (drawn by D. Jordan),78,78
389,4,8:17.0,S. Dinwiddie enters the game for G. Temple,,78,78
390,4,7:53.0,W. Chandler misses 2-pt layup from 8 ft,,78,78
391,4,7:50.0,,Defensive rebound by N. Vučević,78,78
392,4,7:44.0,,Turnover by T. Ross (lost ball; steal by W. Chandler),78,78
393,4,7:40.0,D. Musa misses 2-pt layup from 2 ft,,78,78
394,4,7:40.0,,Defensive rebound by D. Augustin,78,78
395,4,7:34.0,,T. Ross misses 3-pt jump shot from 25 ft,78,78
396,4,7:29.0,Defensive rebound by W. Chandler,,78,78
397,4,7:25.0,Brooklyn full timeout,,78,78
398,4,7:25.0,J. Harris enters the game for W. Chandler,,78,78
399,4,7:25.0,T. Prince enters the game for T. Luwawu-Cabarrot,,78,78
400,4,7:25.0,,M. Fultz enters the game for K. Birch,78,78
401,4,7:25.0,,A. Gordon enters the game for E. Fournier,78,78
402,4,7:25.0,,W. Iwundu enters the game for T. Ross,78,78
403,4,7:08.0,T. Prince misses 3-pt jump shot from 24 ft,,78,78
404,4,7:04.0,,Defensive rebound by D. Augustin,78,78
405,4,6:58.0,,M. Fultz makes 2-pt layup from 2 ft (assist by D. Augustin),78,80
406,4,6:39.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,78,80
407,4,6:36.0,,Defensive rebound by N. Vučević,78,80
408,4,6:34.0,,M. Fultz makes 2-pt layup from 2 ft (assist by D. Augustin),78,82
409,4,6:20.0,J. Harris misses 2-pt layup from 3 ft,,78,82
410,4,6:20.0,,Defensive rebound by W. Iwundu,78,82
411,4,6:09.0,,M. Fultz makes 3-pt jump shot from 23 ft (assist by D. Augustin),78,85
412,4,6:08.0,Brooklyn full timeout,,78,85
413,4,6:08.0,J. Allen enters the game for D. Jordan,,78,85
414,4,6:08.0,G. Temple enters the game for D. Musa,,78,85
415,4,5:47.0,J. Harris misses 3-pt jump shot from 26 ft,,78,85
416,4,5:43.0,Offensive rebound by T. Prince,,78,85
417,4,5:33.0,Turnover by S. Dinwiddie (bad pass; steal by M. Fultz),,78,85
418,4,5:33.0,,Personal foul by T. Prince (drawn by M. Fultz),78,85
419,4,5:18.0,,Shooting foul by J. Harris (drawn by W. Iwundu),78,85
420,4,5:18.0,,W. Iwundu makes free throw 1 of 2,78,86
421,4,5:18.0,,W. Iwundu makes free throw 2 of 2,78,87
422,4,5:06.0,Personal foul by N. Vučević (drawn by G. Temple),,78,87
423,4,5:06.0,,E. Fournier enters the game for W. Iwundu,78,87
424,4,5:02.0,Shooting foul by M. Fultz (drawn by S. Dinwiddie),,78,87
425,4,5:02.0,S. Dinwiddie makes free throw 1 of 2,,79,87
426,4,5:02.0,S. Dinwiddie misses free throw 2 of 2,,79,87
427,4,5:00.0,,Defensive rebound by A. Gordon,79,87
428,4,4:42.0,,M. Fultz misses 3-pt jump shot from 24 ft,79,87
429,4,4:38.0,,Offensive rebound by A. Gordon,79,87
430,4,4:38.0,,Personal foul by J. Allen (drawn by N. Vučević),79,87
431,4,4:38.0,,N. Vučević makes free throw 1 of 2,79,88
432,4,4:38.0,,N. Vučević makes free throw 2 of 2,79,89
433,4,4:25.0,J. Harris misses 3-pt jump shot from 25 ft,,79,89
434,4,4:21.0,,Defensive rebound by M. Fultz,79,89
435,4,4:13.0,,M. Fultz makes 2-pt layup from 6 ft,79,91
436,4,4:00.0,S. Dinwiddie misses 2-pt layup from 5 ft,,79,91
437,4,4:00.0,Offensive rebound by J. Allen,,79,91
438,4,3:57.0,J. Allen misses 2-pt layup from 4 ft,,79,91
439,4,3:55.0,Offensive rebound by J. Allen,,79,91
440,4,3:53.0,G. Temple misses 3-pt jump shot from 25 ft,,79,91
441,4,3:50.0,,Defensive rebound by N. Vučević,79,91
442,4,3:37.0,,N. Vučević misses 2-pt layup from 3 ft,79,91
443,4,3:35.0,,Offensive rebound by N. Vučević,79,91
444,4,3:35.0,,N. Vučević misses 2-pt layup from 2 ft,79,91
445,4,3:35.0,,Offensive rebound by N. Vučević,79,91
446,4,3:30.0,,Turnover by A. Gordon (lost ball; steal by J. Harris),79,91
447,4,3:21.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,79,91
448,4,3:17.0,,Defensive rebound by N. Vučević,79,91
449,4,3:06.0,,Offensive foul by M. Fultz (drawn by J. Allen),79,91
450,4,3:06.0,,Turnover by M. Fultz (offensive foul),79,91
451,4,2:56.0,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Harris),,82,91
452,4,2:31.0,,M. Fultz makes 2-pt layup from 4 ft (assist by E. Fournier),82,93
453,4,2:31.0,,Shooting foul by S. Dinwiddie (drawn by M. Fultz),82,93
454,4,2:31.0,,M. Fultz makes free throw 1 of 1,82,94
455,4,2:27.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,82,94
456,4,2:21.0,,Defensive rebound by E. Fournier,82,94
457,4,2:05.0,,N. Vučević makes 2-pt jump shot from 10 ft (assist by D. Augustin),82,96
458,4,1:52.0,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,85,96
459,4,1:35.0,,M. Fultz misses 2-pt layup from 4 ft,85,96
460,4,1:35.0,,Offensive rebound by N. Vučević,85,96
461,4,1:31.0,,N. Vučević misses 2-pt layup at rim,85,96
462,4,1:31.0,,Offensive rebound by N. Vučević,85,96
463,4,1:31.0,,N. Vučević misses 2-pt layup at rim,85,96
464,4,1:31.0,,Offensive rebound by Team,85,96
465,4,1:31.0,Loose ball foul by J. Harris (drawn by N. Vučević),,85,96
466,4,1:31.0,,N. Vučević makes free throw 1 of 2,85,97
467,4,1:31.0,,N. Vučević makes free throw 2 of 2,85,98
468,4,1:31.0,Brooklyn full timeout,,85,98
469,4,1:31.0,J. Anderson enters the game for J. Allen,,85,98
470,4,1:31.0,N. Claxton enters the game for S. Dinwiddie,,85,98
471,4,1:31.0,R. Kurucs enters the game for J. Harris,,85,98
472,4,1:31.0,D. Musa enters the game for T. Prince,,85,98
473,4,1:31.0,T. Pinson enters the game for G. Temple,,85,98
474,4,1:31.0,,W. Iwundu enters the game for D. Augustin,85,98
475,4,1:15.0,N. Claxton misses 2-pt dunk from 2 ft,,85,98
476,4,1:12.0,,Defensive rebound by W. Iwundu,85,98
477,4,1:01.0,,N. Vučević makes 3-pt jump shot from 25 ft (assist by M. Fultz),85,101
478,4,0:49.0,R. Kurucs makes 2-pt layup from 3 ft,,87,101
479,4,0:24.0,,Turnover by Team (shot clock),87,101
480,4,0:17.0,J. Anderson makes 2-pt dunk from 2 ft (assist by T. Pinson),,89,101
