,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,WASHINGTON_ACTION,MINNESOTA_SCORE,WASHINGTON_SCORE
384,4,10:24.0,J. Layman makes 3-pt jump shot from 30 ft (assist by S. Napier),,115,82
385,4,10:11.0,,A. Schofield makes 3-pt jump shot from 23 ft (assist by I. Thomas),115,85
386,4,9:58.0,J. Culver misses 3-pt jump shot from 24 ft,,115,85
387,4,9:54.0,,Defensive rebound by I. Thomas,115,85
388,4,9:51.0,,I. Thomas misses 3-pt jump shot from 27 ft,115,85
389,4,9:47.0,Defensive rebound by J. Layman,,115,85
390,4,9:41.0,A. Wiggins misses 3-pt jump shot from 29 ft,,115,85
391,4,9:38.0,,Defensive rebound by I. Thomas,115,85
392,4,9:33.0,,D. Bertāns misses 3-pt jump shot from 26 ft (block by S. Napier),115,85
393,4,9:33.0,Defensive rebound by Team,,115,85
394,4,9:16.0,A. Wiggins makes 2-pt jump shot from 22 ft,,117,85
395,4,9:05.0,,Turnover by M. Wagner (bad pass),117,85
396,4,9:05.0,,J. Robinson enters the game for I. Thomas,117,85
397,4,8:52.0,Offensive foul by J. Culver (drawn by M. Wagner),,117,85
398,4,8:52.0,Turnover by J. Culver (offensive foul),,117,85
399,4,8:52.0,G. Dieng enters the game for N. Vonleh,,117,85
400,4,8:52.0,,I. Bonga enters the game for T. Brown,117,85
401,4,8:38.0,,J. Robinson makes 2-pt jump shot from 8 ft,117,87
402,4,8:26.0,A. Wiggins misses 2-pt jump shot from 14 ft,,117,87
403,4,8:23.0,,Defensive rebound by I. Bonga,117,87
404,4,8:12.0,,J. Robinson misses 2-pt jump shot from 19 ft,117,87
405,4,8:10.0,Defensive rebound by J. Layman,,117,87
406,4,8:10.0,Minnesota full timeout,,117,87
407,4,8:10.0,J. Okogie enters the game for A. Wiggins,,117,87
408,4,7:56.0,Offensive foul by J. Culver (drawn by A. Schofield),,117,87
409,4,7:56.0,Turnover by J. Culver (offensive foul),,117,87
410,4,7:42.0,,Turnover by J. Robinson (lost ball; steal by J. Okogie),117,87
411,4,7:38.0,J. Layman makes 2-pt dunk from 2 ft (assist by J. Culver),,119,87
412,4,7:24.0,,D. Bertāns misses 3-pt jump shot from 29 ft,119,87
413,4,7:21.0,Defensive rebound by J. Okogie,,119,87
414,4,7:16.0,Turnover by G. Dieng (traveling),,119,87
415,4,7:00.0,,D. Bertāns misses 3-pt jump shot from 26 ft,119,87
416,4,6:56.0,Defensive rebound by J. Culver,,119,87
417,4,6:42.0,S. Napier misses 2-pt jump shot from 15 ft,,119,87
418,4,6:38.0,,Defensive rebound by J. Robinson,119,87
419,4,6:30.0,,Shooting foul by J. Okogie (drawn by A. Schofield),119,87
420,4,6:30.0,,A. Schofield makes free throw 1 of 2,119,88
421,4,6:30.0,,I. Smith enters the game for D. Bertāns,119,88
422,4,6:30.0,,A. Schofield makes free throw 2 of 2,119,89
423,4,6:17.0,G. Dieng makes 3-pt jump shot from 28 ft (assist by J. Okogie),,122,89
424,4,6:03.0,,A. Schofield makes 2-pt jump shot from 17 ft (assist by I. Bonga),122,91
425,4,5:45.0,J. Culver misses 3-pt jump shot from 27 ft,,122,91
426,4,5:42.0,Offensive rebound by G. Dieng,,122,91
427,4,5:41.0,G. Dieng misses 2-pt hook shot from 1 ft,,122,91
428,4,5:39.0,,Defensive rebound by J. Robinson,122,91
429,4,5:33.0,,Turnover by J. Robinson (bad pass; steal by G. Dieng),122,91
430,4,5:27.0,Turnover by J. Okogie (lost ball; steal by I. Bonga),,122,91
431,4,5:22.0,,I. Bonga misses 2-pt layup from 3 ft,122,91
432,4,5:20.0,Defensive rebound by G. Dieng,,122,91
433,4,5:19.0,Minnesota full timeout,,122,91
434,4,5:19.0,J. Bell enters the game for G. Dieng,,122,91
435,4,5:19.0,T. Graham enters the game for S. Napier,,122,91
436,4,5:10.0,Shooting foul by M. Wagner (drawn by J. Culver),,122,91
437,4,5:10.0,J. Culver misses free throw 1 of 2,,122,91
438,4,5:10.0,Offensive rebound by Team,,122,91
439,4,5:10.0,J. Culver misses free throw 2 of 2,,122,91
440,4,5:08.0,,Defensive rebound by A. Schofield,122,91
441,4,4:56.0,,I. Smith misses 2-pt jump shot from 18 ft,122,91
442,4,4:53.0,Defensive rebound by J. Bell,,122,91
443,4,4:45.0,Turnover by J. Bell (bad pass; steal by I. Bonga),,122,91
444,4,4:44.0,,Shooting foul by J. Bell (drawn by I. Bonga),122,91
445,4,4:44.0,,I. Bonga makes free throw 1 of 2,122,92
446,4,4:44.0,,I. Bonga makes free throw 2 of 2,122,93
447,4,4:30.0,T. Graham misses 3-pt jump shot from 26 ft,,122,93
448,4,4:26.0,,Defensive rebound by M. Wagner,122,93
449,4,4:19.0,,M. Wagner misses 3-pt jump shot from 24 ft,122,93
450,4,4:14.0,,Offensive rebound by I. Bonga,122,93
451,4,4:14.0,,I. Bonga misses 2-pt layup from 5 ft,122,93
452,4,4:11.0,,Offensive rebound by J. Robinson,122,93
453,4,4:08.0,,M. Wagner makes 2-pt layup from 3 ft (assist by J. Robinson),122,95
454,4,3:51.0,J. Culver makes 3-pt jump shot from 26 ft,,125,95
455,4,3:31.0,,Shooting foul by T. Graham (drawn by I. Bonga),125,95
456,4,3:31.0,,I. Bonga makes free throw 1 of 2,125,96
457,4,3:31.0,,I. Bonga misses free throw 2 of 2,125,96
458,4,3:28.0,Defensive rebound by J. Bell,,125,96
459,4,3:16.0,Turnover by J. Culver (back court),,125,96
460,4,3:16.0,S. Napier enters the game for J. Layman,,125,96
461,4,3:00.0,,A. Schofield makes 2-pt jump shot from 11 ft,125,98
462,4,2:37.0,Turnover by J. Culver (bad pass; steal by I. Smith),,125,98
463,4,2:20.0,,J. Robinson makes 3-pt jump shot from 24 ft (assist by I. Smith),125,101
464,4,2:09.0,J. Culver misses 3-pt jump shot from 25 ft,,125,101
465,4,2:05.0,,Defensive rebound by M. Wagner,125,101
466,4,2:03.0,,J. Robinson misses 2-pt jump shot from 17 ft,125,101
467,4,2:00.0,Defensive rebound by T. Graham,,125,101
468,4,1:42.0,T. Graham makes 2-pt layup from 4 ft (assist by J. Bell),,127,101
469,4,1:28.0,,M. Wagner makes 2-pt jump shot from 15 ft,127,103
470,4,1:06.0,J. Culver makes 2-pt hook shot from 8 ft,,129,103
471,4,0:48.0,,Turnover by I. Bonga (bad pass; steal by J. Okogie),129,103
472,4,0:46.0,J. Okogie makes 2-pt dunk from 5 ft,,131,103
473,4,0:33.0,,A. Schofield makes 3-pt jump shot from 23 ft (assist by J. Robinson),131,106
474,4,0:12.0,T. Graham misses 2-pt jump shot from 6 ft,,131,106
475,4,0:10.0,,Defensive rebound by I. Smith,131,106
476,4,0:03.0,,A. Schofield makes 3-pt jump shot from 26 ft (assist by I. Smith),131,109
