,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
374,4,4:40.0,N. Vučević misses 2-pt jump shot from 17 ft,,106,107
375,4,4:38.0,,Defensive rebound by C. LeVert,106,107
376,4,4:29.0,,S. Dinwiddie misses 2-pt jump shot from 10 ft,106,107
377,4,4:27.0,Defensive rebound by N. Vučević,,106,107
378,4,4:21.0,M. Fultz misses 2-pt jump shot from 9 ft,,106,107
379,4,4:16.0,Offensive rebound by A. Gordon,,106,107
380,4,4:15.0,N. Vučević misses 2-pt dunk from 2 ft (block by J. Allen),,106,107
381,4,4:12.0,Offensive rebound by J. Ennis,,106,107
382,4,4:05.0,A. Gordon makes 2-pt jump shot from 9 ft,,108,107
383,4,4:04.0,,Brooklyn full timeout,108,107
384,4,4:04.0,,J. Harris enters the game for G. Temple,108,107
385,4,3:49.0,,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),108,109
386,4,3:28.0,E. Fournier misses 2-pt jump shot from 19 ft,,108,109
387,4,3:26.0,,Defensive rebound by J. Allen,108,109
388,4,3:16.0,,C. LeVert misses 2-pt jump shot from 10 ft (block by A. Gordon),108,109
389,4,3:14.0,Defensive rebound by A. Gordon,,108,109
390,4,3:08.0,Orlando full timeout,,108,109
391,4,3:08.0,T. Ross enters the game for J. Ennis,,108,109
392,4,2:57.0,E. Fournier misses 3-pt jump shot from 26 ft,,108,109
393,4,2:54.0,,Defensive rebound by T. Prince,108,109
394,4,2:32.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,108,109
395,4,2:28.0,Defensive rebound by T. Ross,,108,109
396,4,2:22.0,N. Vučević makes 2-pt dunk from 1 ft (assist by A. Gordon),,110,109
397,4,2:02.0,,Personal foul by T. Ross (drawn by J. Allen),110,109
398,4,1:56.0,,S. Dinwiddie misses 2-pt layup from 5 ft,110,109
399,4,1:53.0,Defensive rebound by A. Gordon,,110,109
400,4,1:45.0,A. Gordon makes 2-pt jump shot from 10 ft,,112,109
401,4,1:31.0,,J. Allen makes 2-pt dunk at rim (assist by S. Dinwiddie),112,111
402,4,1:12.0,A. Gordon makes 3-pt jump shot from 23 ft (assist by N. Vučević),,115,111
403,4,1:12.0,,Brooklyn full timeout,115,111
404,4,1:12.0,J. Ennis enters the game for T. Ross,,115,111
405,4,0:55.0,,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),115,113
406,4,0:44.0,M. Fultz misses 2-pt layup from 1 ft,,115,113
407,4,0:44.0,Offensive rebound by Team,,115,113
408,4,0:44.0,Instant Replay (Request: Ruling Stands),,115,113
409,4,0:44.0,T. Ross enters the game for J. Ennis,,115,113
410,4,0:34.0,N. Vučević misses 2-pt jump shot from 14 ft,,115,113
411,4,0:31.0,,Defensive rebound by J. Allen,115,113
412,4,0:14.0,,C. LeVert misses 2-pt layup from 4 ft (block by A. Gordon),115,113
413,4,0:10.0,,Offensive rebound by J. Harris,115,113
414,4,0:09.0,,T. Prince misses 3-pt jump shot from 23 ft,115,113
415,4,0:08.0,Defensive rebound by A. Gordon,,115,113
416,4,0:08.0,Personal take foul by C. LeVert (drawn by A. Gordon),,115,113
417,4,0:08.0,D. Augustin enters the game for A. Gordon,,115,113
418,4,0:08.0,,G. Temple enters the game for J. Allen,115,113
419,4,0:08.0,Turnover by M. Fultz (bad pass),,115,113
420,4,0:08.0,,Brooklyn full timeout,115,113
421,4,0:08.0,M. Carter-Williams enters the game for D. Augustin,,115,113
422,4,0:08.0,J. Ennis enters the game for T. Ross,,115,113
423,4,0:08.0,A. Gordon enters the game for N. Vučević,,115,113
424,4,0:08.0,,W. Chandler enters the game for G. Temple,115,113
425,4,0:00.0,,T. Prince misses 3-pt jump shot from 27 ft,115,113
426,4,0:00.0,,Offensive rebound by W. Chandler,115,113
