,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
378,4,5:48.0,M. Kleber misses 3-pt jump shot from 28 ft,,119,104
379,4,5:46.0,,Defensive rebound by D. Lillard,119,104
380,4,5:38.0,,D. Lillard misses 2-pt jump shot from 5 ft,119,104
381,4,5:36.0,,Offensive rebound by H. Whiteside,119,104
382,4,5:35.0,,H. Whiteside makes 2-pt hook shot from 6 ft,119,106
383,4,5:25.0,Shooting foul by H. Whiteside (drawn by D. Wright),,119,106
384,4,5:25.0,D. Wright misses free throw 1 of 2,,119,106
385,4,5:25.0,Offensive rebound by Team,,119,106
386,4,5:25.0,L. Dončić enters the game for T. Hardaway,,119,106
387,4,5:25.0,D. Finney-Smith enters the game for J. Jackson,,119,106
388,4,5:25.0,D. Wright makes free throw 2 of 2,,120,106
389,4,5:16.0,,G. Trent misses 3-pt jump shot from 23 ft,120,106
390,4,5:13.0,Defensive rebound by M. Kleber,,120,106
391,4,5:06.0,J. Brunson misses 2-pt layup from 2 ft (block by H. Whiteside),,120,106
392,4,5:03.0,,Defensive rebound by G. Trent,120,106
393,4,5:00.0,,G. Trent misses 2-pt layup from 2 ft (block by M. Kleber),120,106
394,4,4:58.0,Defensive rebound by D. Finney-Smith,,120,106
395,4,4:42.0,D. Wright makes 2-pt layup from 1 ft (assist by L. Dončić),,122,106
396,4,4:31.0,,D. Lillard misses 3-pt jump shot from 29 ft,122,106
397,4,4:29.0,Defensive rebound by J. Brunson,,122,106
398,4,4:16.0,L. Dončić misses 2-pt layup from 1 ft,,122,106
399,4,4:14.0,,Defensive rebound by T. Ariza,122,106
400,4,4:07.0,,Turnover by T. Ariza (step out of bounds),122,106
401,4,3:54.0,Turnover by L. Dončić (lost ball; steal by T. Ariza),,122,106
402,4,3:52.0,,Shooting foul by D. Finney-Smith (drawn by T. Ariza),122,106
403,4,3:52.0,,T. Ariza makes free throw 1 of 2,122,107
404,4,3:52.0,,Violation by C. Anthony (double lane),122,107
405,4,3:52.0,Violation by M. Kleber (double lane),,122,107
406,4,3:42.0,,D. Lillard makes 2-pt layup from 2 ft,122,109
407,4,3:42.0,Dallas full timeout,,122,109
408,4,3:42.0,S. Curry enters the game for J. Brunson,,122,109
409,4,3:28.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,125,109
410,4,3:15.0,,D. Lillard makes 2-pt layup from 2 ft,125,111
411,4,2:53.0,Shooting foul by C. Anthony (drawn by D. Finney-Smith),,125,111
412,4,2:53.0,D. Finney-Smith makes free throw 1 of 2,,126,111
413,4,2:53.0,D. Finney-Smith misses free throw 2 of 2,,126,111
414,4,2:49.0,,Defensive rebound by H. Whiteside,126,111
415,4,2:45.0,,Personal foul by D. Wright (drawn by D. Lillard),126,111
416,4,2:45.0,,D. Lillard makes free throw 1 of 2,126,112
417,4,2:45.0,,D. Lillard makes free throw 2 of 2,126,113
418,4,2:25.0,L. Dončić misses 2-pt layup from 2 ft (block by C. Anthony),,126,113
419,4,2:25.0,,Defensive rebound by H. Whiteside,126,113
420,4,2:25.0,,Personal foul by L. Dončić (drawn by H. Whiteside),126,113
421,4,2:25.0,,H. Whiteside makes free throw 1 of 2,126,114
422,4,2:25.0,,H. Whiteside makes free throw 2 of 2,126,115
423,4,2:05.0,S. Curry makes 3-pt jump shot from 25 ft,,129,115
424,4,1:56.0,,D. Lillard makes 2-pt layup from 1 ft,129,117
425,4,1:36.0,L. Dončić misses 3-pt jump shot from 30 ft,,129,117
426,4,1:35.0,,Defensive rebound by H. Whiteside,129,117
427,4,1:19.0,,D. Lillard misses 3-pt jump shot from 28 ft,129,117
428,4,1:17.0,,Offensive rebound by C. Anthony,129,117
429,4,1:17.0,,C. Anthony misses 2-pt layup from 1 ft,129,117
430,4,1:17.0,,Offensive rebound by H. Whiteside,129,117
431,4,1:17.0,,H. Whiteside makes 2-pt dunk at rim,129,119
432,4,0:54.0,L. Dončić makes 2-pt layup from 2 ft,,131,119
433,4,0:54.0,Shooting foul by H. Whiteside (drawn by L. Dončić),,131,119
434,4,0:54.0,L. Dončić makes free throw 1 of 1,,132,119
435,4,0:37.0,,G. Trent makes 3-pt jump shot from 24 ft (assist by C. Anthony),132,122
436,4,0:13.0,Turnover by Team (shot clock),,132,122
437,4,0:13.0,Technical foul by D. Lillard,,132,122
438,4,0:13.0,,A. Simons enters the game for D. Lillard,132,122
439,4,0:13.0,S. Curry makes technical free throw,,133,122
440,4,0:07.0,,G. Trent makes 3-pt jump shot from 22 ft (assist by T. Ariza),133,125
