,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
381,4,10:26.0,,R. McGruder misses 2-pt layup from 2 ft,108,82
382,4,10:24.0,Defensive rebound by D. Melton,,108,82
383,4,10:17.0,G. Allen misses 2-pt jump shot from 7 ft,,108,82
384,4,10:13.0,,Defensive rebound by J. Robinson,108,82
385,4,10:13.0,,K. Leonard enters the game for J. Green,108,82
386,4,10:02.0,,M. Harrell makes 2-pt jump shot from 6 ft,108,84
387,4,9:41.0,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by D. Melton),,110,84
388,4,9:25.0,,Shooting foul by J. Valančiūnas (drawn by M. Harrell),110,84
389,4,9:25.0,Technical foul by M. Harrell,,110,84
390,4,9:25.0,,Technical foul by J. Valančiūnas,110,84
391,4,9:25.0,,M. Harrell makes free throw 1 of 2,110,85
392,4,9:25.0,J. Jackson enters the game for J. Valančiūnas,,110,85
393,4,9:25.0,,L. Shamet enters the game for R. McGruder,110,85
394,4,9:25.0,,M. Harrell misses free throw 2 of 2,110,85
395,4,9:23.0,Defensive rebound by D. Melton,,110,85
396,4,9:15.0,Personal foul by J. Robinson (drawn by D. Melton),,110,85
397,4,9:15.0,D. Brooks enters the game for D. Melton,,110,85
398,4,9:06.0,D. Brooks misses 2-pt jump shot from 16 ft,,110,85
399,4,9:04.0,,Defensive rebound by L. Shamet,110,85
400,4,8:59.0,,L. Williams misses 2-pt layup from 3 ft,110,85
401,4,8:54.0,,Offensive rebound by M. Harrell,110,85
402,4,8:54.0,,M. Harrell makes 2-pt dunk from 1 ft,110,87
403,4,8:43.0,D. Brooks misses 2-pt jump shot from 17 ft,,110,87
404,4,8:40.0,,Defensive rebound by Team,110,87
405,4,8:25.0,,J. Robinson misses 3-pt jump shot from 24 ft,110,87
406,4,8:22.0,,Offensive rebound by Team,110,87
407,4,8:13.0,,M. Harrell makes 2-pt hook shot from 6 ft,110,89
408,4,8:13.0,Memphis full timeout,,110,89
409,4,7:49.0,J. Morant misses 3-pt jump shot from 25 ft,,110,89
410,4,7:47.0,,Defensive rebound by M. Harrell,110,89
411,4,7:37.0,,L. Shamet misses 3-pt jump shot from 24 ft,110,89
412,4,7:33.0,,Offensive rebound by K. Leonard,110,89
413,4,7:30.0,,K. Leonard makes 2-pt layup from 2 ft,110,91
414,4,7:10.0,D. Brooks misses 2-pt hook shot from 3 ft,,110,91
415,4,7:08.0,,Defensive rebound by L. Williams,110,91
416,4,7:06.0,,L. Williams makes 2-pt layup from 2 ft,110,93
417,4,7:06.0,,Shooting foul by G. Allen (drawn by L. Williams),110,93
418,4,7:06.0,J. Crowder enters the game for G. Allen,,110,93
419,4,7:06.0,,L. Williams makes free throw 1 of 1,110,94
420,4,6:44.0,J. Jackson makes 2-pt dunk from 2 ft (assist by J. Morant),,112,94
421,4,6:33.0,,L. Williams makes 2-pt jump shot from 11 ft,112,96
422,4,6:23.0,Offensive foul by J. Crowder (drawn by J. Robinson),,112,96
423,4,6:23.0,Turnover by J. Crowder (offensive foul),,112,96
424,4,6:13.0,,K. Leonard misses 2-pt jump shot from 13 ft,112,96
425,4,6:09.0,Defensive rebound by D. Brooks,,112,96
426,4,6:06.0,J. Jackson makes 2-pt dunk at rim (assist by D. Brooks),,114,96
427,4,5:56.0,,Turnover by L. Williams (bad pass; steal by J. Morant),114,96
428,4,5:52.0,Shooting foul by J. Robinson (drawn by J. Morant),,114,96
429,4,5:52.0,J. Morant makes free throw 1 of 2,,115,96
430,4,5:52.0,J. Morant makes free throw 2 of 2,,116,96
431,4,5:52.0,,LA Clippers full timeout,116,96
432,4,5:32.0,,J. Robinson makes 2-pt layup from 2 ft (assist by M. Harrell),116,98
433,4,5:19.0,J. Jackson makes 2-pt layup from 2 ft (assist by J. Morant),,118,98
434,4,5:03.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),118,100
435,4,4:47.0,Personal foul by L. Shamet (drawn by J. Jackson),,118,100
436,4,4:42.0,D. Brooks makes 3-pt jump shot from 27 ft (assist by J. Morant),,121,100
437,4,4:26.0,,Shooting foul by J. Jackson (drawn by L. Williams),121,100
438,4,4:26.0,,L. Williams makes free throw 1 of 2,121,101
439,4,4:26.0,,A. Coffey enters the game for M. Harrell,121,101
440,4,4:26.0,,J. Motley enters the game for K. Leonard,121,101
441,4,4:26.0,,P. Patterson enters the game for L. Shamet,121,101
442,4,4:26.0,,L. Williams makes free throw 2 of 2,121,102
443,4,4:13.0,J. Jackson makes 2-pt jump shot from 2 ft (assist by J. Morant),,123,102
444,4,4:03.0,,Turnover by J. Motley (bad pass),123,102
445,4,4:03.0,,D. Walton enters the game for L. Williams,123,102
446,4,3:54.0,Offensive foul by J. Jackson (drawn by J. Robinson),,123,102
447,4,3:54.0,Turnover by J. Jackson (offensive foul),,123,102
448,4,3:45.0,,A. Coffey makes 2-pt jump shot from 12 ft (assist by J. Motley),123,104
449,4,3:26.0,D. Brooks makes 3-pt jump shot from 26 ft,,126,104
450,4,3:11.0,,A. Coffey misses 3-pt jump shot from 26 ft,126,104
451,4,3:08.0,Defensive rebound by J. Morant,,126,104
452,4,3:00.0,Personal foul by A. Coffey (drawn by J. Jackson),,126,104
453,4,3:00.0,J. Jackson misses free throw 1 of 2,,126,104
454,4,3:00.0,Offensive rebound by Team,,126,104
455,4,3:00.0,G. Allen enters the game for D. Brooks,,126,104
456,4,3:00.0,M. Guduric enters the game for J. Crowder,,126,104
457,4,3:00.0,T. Jones enters the game for J. Morant,,126,104
458,4,3:00.0,J. Jackson makes free throw 2 of 2,,127,104
459,4,2:48.0,,D. Walton misses 2-pt jump shot from 18 ft,127,104
460,4,2:45.0,Defensive rebound by G. Allen,,127,104
461,4,2:38.0,J. Jackson makes 3-pt jump shot from 32 ft (assist by G. Allen),,130,104
462,4,2:34.0,,Personal foul by S. Hill (drawn by D. Walton),130,104
463,4,2:34.0,K. Anderson enters the game for S. Hill,,130,104
464,4,2:34.0,B. Clarke enters the game for J. Jackson,,130,104
465,4,2:22.0,,P. Patterson misses 2-pt jump shot from 23 ft,130,104
466,4,2:16.0,Defensive rebound by M. Guduric,,130,104
467,4,2:12.0,B. Clarke makes 2-pt jump shot from 14 ft (assist by M. Guduric),,132,104
468,4,2:01.0,,A. Coffey makes 3-pt jump shot from 25 ft (assist by J. Motley),132,107
469,4,1:52.0,B. Clarke makes 2-pt jump shot from 10 ft (assist by T. Jones),,134,107
470,4,1:41.0,,J. Robinson makes 3-pt jump shot from 25 ft,134,110
471,4,1:34.0,T. Jones makes 2-pt layup from 2 ft,,136,110
472,4,1:34.0,,Violation by Team (def goaltending),136,110
473,4,1:24.0,,J. Motley makes 2-pt dunk from 1 ft (assist by A. Coffey),136,112
474,4,1:14.0,G. Allen makes 2-pt layup from 1 ft,,138,112
475,4,1:04.0,,P. Patterson misses 3-pt jump shot from 26 ft,138,112
476,4,1:00.0,Defensive rebound by G. Allen,,138,112
477,4,0:55.0,Personal foul by D. Walton (drawn by G. Allen),,138,112
478,4,0:55.0,G. Allen makes free throw 1 of 2,,139,112
479,4,0:55.0,G. Allen makes free throw 2 of 2,,140,112
480,4,0:47.0,,J. Motley makes 2-pt hook shot from 3 ft,140,114
481,4,0:28.0,M. Guduric misses 2-pt layup from 2 ft,,140,114
482,4,0:26.0,,Defensive rebound by D. Walton,140,114
483,4,0:20.0,,P. Patterson misses 3-pt jump shot from 24 ft,140,114
484,4,0:16.0,Defensive rebound by T. Jones,,140,114
