,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
384,4,7:35.0,B. Wanamaker misses 2-pt jump shot from 7 ft,,87,100
385,4,7:30.0,,Defensive rebound by S. Dinwiddie,87,100
386,4,7:20.0,,Personal foul by S. Ojeleye (drawn by T. Prince),87,100
387,4,7:20.0,J. Tatum enters the game for S. Ojeleye,,87,100
388,4,7:20.0,K. Walker enters the game for B. Wanamaker,,87,100
389,4,7:14.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),87,102
390,4,6:59.0,E. Freedom makes 2-pt layup from 2 ft (assist by K. Walker),,89,102
391,4,6:37.0,,T. Prince misses 3-pt jump shot from 25 ft,89,102
392,4,6:34.0,Defensive rebound by J. Brown,,89,102
393,4,6:30.0,M. Smart makes 3-pt jump shot from 27 ft,,92,102
394,4,6:30.0,,Brooklyn full timeout,92,102
395,4,6:30.0,G. Williams enters the game for E. Freedom,,92,102
396,4,6:30.0,,J. Allen enters the game for J. Harris,92,102
397,4,6:30.0,,I. Shumpert enters the game for D. Jordan,92,102
398,4,6:19.0,,Offensive foul by S. Dinwiddie (drawn by M. Smart),92,102
399,4,6:19.0,,Turnover by S. Dinwiddie (offensive foul),92,102
400,4,6:10.0,K. Walker makes 2-pt layup from 1 ft,,94,102
401,4,5:47.0,,S. Dinwiddie misses 2-pt jump shot from 17 ft (block by G. Williams),94,102
402,4,5:43.0,Defensive rebound by J. Brown,,94,102
403,4,5:42.0,Offensive foul by G. Williams (drawn by S. Dinwiddie),,94,102
404,4,5:42.0,Turnover by G. Williams (offensive foul),,94,102
405,4,5:42.0,Instant Replay (Challenge: Stands),,94,102
406,4,5:42.0,,J. Harris enters the game for G. Temple,94,102
407,4,5:42.0,Boston full timeout,,94,102
408,4,5:21.0,,S. Dinwiddie makes 2-pt layup from 5 ft,94,104
409,4,5:05.0,K. Walker misses 3-pt jump shot from 27 ft,,94,104
410,4,4:58.0,,Defensive rebound by J. Harris,94,104
411,4,4:51.0,,Turnover by T. Prince (bad pass; steal by J. Tatum),94,104
412,4,4:49.0,Shooting foul by S. Dinwiddie (drawn by J. Tatum),,94,104
413,4,4:49.0,J. Tatum makes free throw 1 of 2,,95,104
414,4,4:49.0,J. Tatum makes free throw 2 of 2,,96,104
415,4,4:27.0,,T. Prince misses 2-pt layup from 3 ft (block by M. Smart),96,104
416,4,4:25.0,,Offensive rebound by I. Shumpert,96,104
417,4,4:25.0,,Turnover by Team (shot clock),96,104
418,4,4:25.0,,G. Temple enters the game for I. Shumpert,96,104
419,4,4:17.0,Boston full timeout,,96,104
420,4,4:10.0,J. Tatum misses 2-pt jump shot from 16 ft,,96,104
421,4,4:05.0,Offensive rebound by K. Walker,,96,104
422,4,3:54.0,G. Williams misses 2-pt dunk from 1 ft,,96,104
423,4,3:50.0,,Defensive rebound by T. Prince,96,104
424,4,3:38.0,,J. Harris misses 2-pt layup from 3 ft (block by G. Williams),96,104
425,4,3:35.0,,Offensive rebound by J. Harris,96,104
426,4,3:34.0,,J. Harris misses 2-pt layup from 3 ft,96,104
427,4,3:32.0,,Offensive rebound by J. Allen,96,104
428,4,3:30.0,,Turnover by J. Allen (lost ball; steal by J. Brown),96,104
429,4,3:30.0,Turnover by J. Brown (step out of bounds),,96,104
430,4,3:30.0,R. Williams enters the game for G. Williams,,96,104
431,4,3:30.0,,Brooklyn full timeout,96,104
432,4,3:26.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Brown),96,104
433,4,3:24.0,Shooting foul by S. Dinwiddie (drawn by M. Smart),,96,104
434,4,3:24.0,M. Smart makes free throw 1 of 2,,97,104
435,4,3:24.0,M. Smart makes free throw 2 of 2,,98,104
436,4,3:11.0,,T. Prince misses 2-pt layup from 1 ft (block by R. Williams),98,104
437,4,3:08.0,Defensive rebound by R. Williams,,98,104
438,4,3:00.0,Turnover by J. Tatum (bad pass; steal by G. Temple),,98,104
439,4,2:40.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by G. Temple),98,107
440,4,2:26.0,K. Walker makes 2-pt layup from 3 ft,,100,107
441,4,2:04.0,,J. Harris makes 2-pt layup from 1 ft (assist by J. Allen),100,109
442,4,1:50.0,K. Walker misses 3-pt jump shot from 27 ft,,100,109
443,4,1:49.0,Offensive rebound by M. Smart,,100,109
444,4,1:49.0,Personal foul by J. Harris (drawn by M. Smart),,100,109
445,4,1:49.0,M. Smart makes free throw 1 of 2,,101,109
446,4,1:49.0,M. Smart misses free throw 2 of 2,,101,109
447,4,1:44.0,Offensive rebound by J. Brown,,101,109
448,4,1:44.0,J. Brown makes 2-pt layup at rim,,103,109
449,4,1:22.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,103,109
450,4,1:20.0,Defensive rebound by J. Tatum,,103,109
451,4,1:19.0,J. Tatum misses 2-pt layup from 2 ft (block by G. Temple),,103,109
452,4,1:19.0,Offensive rebound by Team,,103,109
453,4,1:09.0,M. Smart misses 2-pt jump shot from 24 ft,,103,109
454,4,1:07.0,,Defensive rebound by J. Harris,103,109
455,4,1:05.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Tatum),103,109
456,4,1:00.0,J. Brown misses 3-pt jump shot from 26 ft,,103,109
457,4,0:58.0,Offensive rebound by K. Walker,,103,109
458,4,0:58.0,J. Tatum makes 2-pt dunk from 2 ft (assist by K. Walker),,105,109
459,4,0:34.0,,J. Allen makes 2-pt dunk at rim (assist by J. Harris),105,111
460,4,0:28.0,K. Walker makes 2-pt layup from 1 ft,,107,111
461,4,0:20.0,,Personal take foul by M. Smart (drawn by S. Dinwiddie),107,111
462,4,0:17.0,,Brooklyn full timeout,107,111
463,4,0:17.0,,D. Musa enters the game for J. Allen,107,111
464,4,0:12.0,,Personal foul by K. Walker (drawn by G. Temple),107,111
465,4,0:12.0,,G. Temple misses free throw 1 of 2,107,111
466,4,0:12.0,,Offensive rebound by Team,107,111
467,4,0:12.0,,J. Allen enters the game for D. Musa,107,111
468,4,0:12.0,,G. Temple makes free throw 2 of 2,107,112
469,4,0:06.0,K. Walker misses 3-pt jump shot from 27 ft,,107,112
470,4,0:03.0,Offensive rebound by J. Tatum,,107,112
471,4,0:02.0,M. Smart misses 3-pt jump shot from 26 ft,,107,112
472,4,0:02.0,Offensive rebound by J. Brown,,107,112
473,4,0:01.0,J. Brown misses 2-pt layup at rim,,107,112
474,4,0:00.0,,Defensive rebound by J. Harris,107,112
