,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
378,4,6:36.0,B. Hield makes 2-pt jump shot from 22 ft,,86,106
379,4,6:20.0,,A. Wiggins makes 2-pt layup from 1 ft,86,108
380,4,6:03.0,H. Barnes misses 3-pt jump shot from 24 ft,,86,108
381,4,6:01.0,,Defensive rebound by A. Wiggins,86,108
382,4,5:52.0,,Turnover by R. Covington (out of bounds lost ball),86,108
383,4,5:52.0,,J. Okogie enters the game for J. Culver,86,108
384,4,5:52.0,Sacramento full timeout,,86,108
385,4,5:52.0,N. Bjelica enters the game for Y. Ferrell,,86,108
386,4,5:52.0,,K. Bates-Diop enters the game for R. Covington,86,108
387,4,5:42.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),,89,108
388,4,5:22.0,,J. Okogie misses 3-pt jump shot from 25 ft,89,108
389,4,5:19.0,Defensive rebound by B. Bogdanović,,89,108
390,4,5:13.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by H. Barnes),,92,108
391,4,4:58.0,,Turnover by K. Towns (traveling),92,108
392,4,4:34.0,B. Hield makes 3-pt jump shot from 24 ft,,95,108
393,4,4:24.0,,Personal foul by B. Bogdanović (drawn by A. Wiggins),95,108
394,4,4:24.0,,A. Wiggins makes free throw 1 of 2,95,109
395,4,4:24.0,,S. Napier enters the game for J. McLaughlin,95,109
396,4,4:24.0,,A. Wiggins misses free throw 2 of 2,95,109
397,4,4:23.0,Defensive rebound by Team,,95,109
398,4,4:12.0,Turnover by B. Hield (traveling),,95,109
399,4,3:56.0,,K. Bates-Diop misses 3-pt jump shot from 23 ft,95,109
400,4,3:55.0,,Offensive rebound by Team,95,109
401,4,3:55.0,Loose ball foul by D. Fox (drawn by S. Napier),,95,109
402,4,3:55.0,,S. Napier makes free throw 1 of 2,95,110
403,4,3:55.0,,S. Napier misses free throw 2 of 2,95,110
404,4,3:53.0,Defensive rebound by D. Fox,,95,110
405,4,3:44.0,B. Hield makes 3-pt jump shot from 25 ft,,98,110
406,4,3:20.0,,Shooting foul by B. Bogdanović (drawn by K. Bates-Diop),98,110
407,4,3:20.0,,K. Bates-Diop makes free throw 1 of 2,98,111
408,4,3:20.0,,K. Bates-Diop makes free throw 2 of 2,98,112
409,4,3:11.0,N. Bjelica misses 3-pt jump shot from 27 ft,,98,112
410,4,3:08.0,,Defensive rebound by A. Wiggins,98,112
411,4,2:49.0,,A. Wiggins makes 3-pt jump shot from 26 ft,98,115
412,4,2:30.0,D. Fox makes 2-pt layup from 1 ft,,100,115
413,4,2:07.0,,J. Okogie misses 2-pt layup from 1 ft,100,115
414,4,2:05.0,Defensive rebound by D. Fox,,100,115
415,4,2:02.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,103,115
416,4,1:46.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by S. Napier),103,117
417,4,1:39.0,Shooting foul by J. Okogie (drawn by D. Fox),,103,117
418,4,1:39.0,D. Fox makes free throw 1 of 2,,104,117
419,4,1:39.0,,K. Martin enters the game for S. Napier,104,117
420,4,1:39.0,,J. McLaughlin enters the game for K. Towns,104,117
421,4,1:39.0,,N. Reid enters the game for A. Wiggins,104,117
422,4,1:39.0,D. Fox makes free throw 2 of 2,,105,117
423,4,1:18.0,,J. McLaughlin misses 2-pt layup from 2 ft (block by D. Fox),105,117
424,4,1:14.0,Defensive rebound by B. Bogdanović,,105,117
425,4,1:14.0,B. Bogdanović misses 3-pt jump shot from 22 ft (block by K. Bates-Diop),,105,117
426,4,1:13.0,Offensive rebound by Team,,105,117
427,4,1:05.0,B. Hield makes 3-pt jump shot from 25 ft,,108,117
428,4,0:46.0,,N. Reid misses 2-pt layup from 3 ft,108,117
429,4,0:45.0,Defensive rebound by H. Barnes,,108,117
430,4,0:41.0,Shooting foul by N. Reid (drawn by H. Barnes),,108,117
431,4,0:41.0,H. Barnes makes free throw 1 of 2,,109,117
432,4,0:41.0,H. Barnes makes free throw 2 of 2,,110,117
433,4,0:39.0,,Personal take foul by D. Fox (drawn by J. Okogie),110,117
434,4,0:39.0,,J. Okogie makes free throw 1 of 2,110,118
435,4,0:39.0,,J. Okogie makes free throw 2 of 2,110,119
436,4,0:39.0,Sacramento full timeout,,110,119
437,4,0:37.0,Shooting foul by K. Bates-Diop (drawn by B. Hield),,110,119
438,4,0:37.0,B. Hield makes free throw 1 of 3,,111,119
439,4,0:37.0,B. Hield makes free throw 2 of 3,,112,119
440,4,0:37.0,,S. Napier enters the game for K. Martin,112,119
441,4,0:37.0,,K. Towns enters the game for J. Okogie,112,119
442,4,0:37.0,,A. Wiggins enters the game for N. Reid,112,119
443,4,0:37.0,B. Hield makes free throw 3 of 3,,113,119
444,4,0:34.0,,Personal take foul by B. Hield (drawn by S. Napier),113,119
445,4,0:34.0,,S. Napier misses free throw 1 of 2,113,119
446,4,0:34.0,,Offensive rebound by Team,113,119
447,4,0:34.0,,R. Covington enters the game for J. McLaughlin,113,119
448,4,0:34.0,,J. Okogie enters the game for K. Towns,113,119
449,4,0:34.0,,S. Napier misses free throw 2 of 2,113,119
450,4,0:34.0,Defensive rebound by B. Bogdanović,,113,119
451,4,0:34.0,Sacramento full timeout,,113,119
452,4,0:30.0,B. Hield makes 3-pt jump shot from 29 ft (assist by H. Barnes),,116,119
453,4,0:23.0,,Minnesota full timeout,116,119
454,4,0:23.0,,K. Towns enters the game for J. Okogie,116,119
455,4,0:06.0,,A. Wiggins misses 2-pt jump shot from 17 ft,116,119
456,4,0:04.0,Defensive rebound by D. Fox,,116,119
457,4,0:04.0,Personal take foul by A. Wiggins (drawn by D. Fox),,116,119
458,4,0:04.0,D. Fox makes free throw 1 of 2,,117,119
459,4,0:04.0,D. Dedmon enters the game for H. Barnes,,117,119
460,4,0:04.0,,G. Dieng enters the game for S. Napier,117,119
461,4,0:04.0,,N. Vonleh enters the game for A. Wiggins,117,119
462,4,0:04.0,D. Fox misses free throw 2 of 2,,117,119
463,4,0:03.0,Offensive rebound by D. Fox,,117,119
464,4,0:03.0,D. Fox makes 2-pt layup from 1 ft,,119,119
465,4,0:03.0,,Minnesota full timeout,119,119
466,4,0:03.0,H. Barnes enters the game for B. Bogdanović,,119,119
467,4,0:03.0,K. Bazemore enters the game for B. Hield,,119,119
468,4,0:03.0,,S. Napier enters the game for G. Dieng,119,119
469,4,0:03.0,,A. Wiggins enters the game for N. Vonleh,119,119
470,4,0:00.0,,K. Towns misses 2-pt jump shot from 17 ft,119,119
471,4,0:00.0,,Offensive rebound by S. Napier,119,119
472,1OT,4:39.0,,R. Covington misses 3-pt jump shot from 22 ft (block by N. Bjelica),119,119
473,1OT,4:37.0,,Offensive rebound by J. Okogie,119,119
474,1OT,4:34.0,,A. Wiggins misses 3-pt jump shot from 27 ft,119,119
475,1OT,4:34.0,Defensive rebound by D. Fox,,119,119
476,1OT,4:13.0,B. Hield misses 3-pt jump shot from 24 ft,,119,119
477,1OT,4:09.0,,Defensive rebound by R. Covington,119,119
478,1OT,3:48.0,,S. Napier misses 3-pt jump shot from 26 ft,119,119
479,1OT,3:46.0,,Offensive rebound by Team,119,119
480,1OT,3:38.0,,S. Napier makes 2-pt layup from 1 ft,119,121
481,1OT,3:33.0,D. Fox makes 2-pt layup from 2 ft,,121,121
482,1OT,3:33.0,Shooting foul by A. Wiggins (drawn by D. Fox),,121,121
483,1OT,3:33.0,D. Fox makes free throw 1 of 1,,122,121
484,1OT,3:20.0,,K. Towns misses 2-pt jump shot from 23 ft,122,121
485,1OT,3:18.0,,Offensive rebound by S. Napier,122,121
486,1OT,3:16.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Napier),122,124
487,1OT,3:00.0,D. Fox misses 3-pt jump shot from 25 ft,,122,124
488,1OT,2:57.0,,Defensive rebound by J. Okogie,122,124
489,1OT,2:43.0,,Shooting foul by N. Bjelica (drawn by A. Wiggins),122,124
490,1OT,2:43.0,,A. Wiggins makes free throw 1 of 2,122,125
491,1OT,2:43.0,,A. Wiggins misses free throw 2 of 2,122,125
492,1OT,2:41.0,Defensive rebound by D. Fox,,122,125
493,1OT,2:29.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by D. Fox),,125,125
494,1OT,2:04.0,,A. Wiggins makes 2-pt jump shot from 20 ft,125,127
495,1OT,1:50.0,D. Fox makes 2-pt jump shot from 16 ft,,127,127
496,1OT,1:50.0,Shooting foul by K. Towns (drawn by D. Fox),,127,127
497,1OT,1:50.0,D. Fox misses free throw 1 of 1,,127,127
498,1OT,1:47.0,,Defensive rebound by R. Covington,127,127
499,1OT,1:37.0,,K. Towns misses 3-pt jump shot from 24 ft,127,127
500,1OT,1:35.0,Defensive rebound by B. Bogdanović,,127,127
501,1OT,1:14.0,B. Bogdanović makes 2-pt jump shot from 23 ft (assist by B. Hield),,129,127
502,1OT,1:01.0,,A. Wiggins makes 2-pt layup from 1 ft,129,129
503,1OT,0:48.0,Personal foul by R. Covington (drawn by N. Bjelica),,129,129
504,1OT,0:48.0,Instant Replay (Request: Ruling Stands),,129,129
505,1OT,0:48.0,N. Bjelica makes free throw 1 of 2,,130,129
506,1OT,0:48.0,N. Bjelica makes free throw 2 of 2,,131,129
507,1OT,0:48.0,K. Bazemore enters the game for B. Hield,,131,129
508,1OT,0:34.0,,J. Okogie misses 2-pt layup from 2 ft,131,129
509,1OT,0:32.0,,Offensive rebound by J. Okogie,131,129
510,1OT,0:32.0,,Shooting foul by K. Bazemore (drawn by J. Okogie),131,129
511,1OT,0:32.0,,J. Okogie misses free throw 1 of 2,131,129
512,1OT,0:32.0,,Offensive rebound by Team,131,129
513,1OT,0:32.0,D. Dedmon enters the game for B. Bogdanović,,131,129
514,1OT,0:32.0,,J. Okogie misses free throw 2 of 2,131,129
515,1OT,0:29.0,,Offensive rebound by J. Okogie,131,129
516,1OT,0:29.0,,J. Okogie misses 2-pt layup from 2 ft,131,129
517,1OT,0:27.0,Defensive rebound by D. Dedmon,,131,129
518,1OT,0:27.0,Sacramento full timeout,,131,129
519,1OT,0:27.0,B. Bogdanović enters the game for K. Bazemore,,131,129
520,1OT,0:27.0,B. Hield enters the game for D. Dedmon,,131,129
521,1OT,0:07.0,Personal foul by R. Covington (drawn by D. Fox),,131,129
522,1OT,0:07.0,,Minnesota full timeout,131,129
523,1OT,0:07.0,,Instant Replay (Challenge: Ruling Stands),131,129
524,1OT,0:07.0,D. Fox misses free throw 1 of 2,,131,129
525,1OT,0:07.0,Offensive rebound by Team,,131,129
526,1OT,0:07.0,D. Fox makes free throw 2 of 2,,132,129
527,1OT,0:07.0,,Minnesota full timeout,132,129
528,1OT,0:07.0,K. Bazemore enters the game for N. Bjelica,,132,129
529,1OT,0:07.0,C. Joseph enters the game for B. Hield,,132,129
530,1OT,0:07.0,,J. Culver enters the game for R. Covington,132,129
531,1OT,0:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,132,129
532,1OT,0:03.0,Defensive rebound by K. Bazemore,,132,129
533,1OT,0:03.0,Personal take foul by S. Napier (drawn by K. Bazemore),,132,129
534,1OT,0:03.0,K. Bazemore misses free throw 1 of 2,,132,129
535,1OT,0:03.0,Offensive rebound by Team,,132,129
536,1OT,0:03.0,K. Bazemore makes free throw 2 of 2,,133,129
537,1OT,0:00.0,,A. Wiggins misses 3-pt jump shot from 35 ft,133,129
538,1OT,0:00.0,,Offensive rebound by Team,133,129
