,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
387,4,5:47.0,J. Embiid misses 2-pt jump shot from 11 ft,,78,83
388,4,5:43.0,,Defensive rebound by A. Gordon,78,83
389,4,5:26.0,,E. Fournier misses 3-pt jump shot from 24 ft,78,83
390,4,5:23.0,Defensive rebound by J. Ennis,,78,83
391,4,5:14.0,Philadelphia full timeout,,78,83
392,4,5:14.0,A. Horford enters the game for J. Ennis,,78,83
393,4,5:14.0,J. Richardson enters the game for F. Korkmaz,,78,83
394,4,5:14.0,,T. Ross enters the game for D. Augustin,78,83
395,4,5:03.0,T. Harris misses 2-pt jump shot from 16 ft,,78,83
396,4,4:59.0,,Defensive rebound by M. Fultz,78,83
397,4,4:46.0,,T. Ross makes 2-pt layup from 1 ft (assist by A. Gordon),78,85
398,4,4:28.0,T. Harris makes 2-pt layup from 2 ft (assist by J. Embiid),,80,85
399,4,4:09.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),80,88
400,4,3:52.0,J. Richardson misses 2-pt jump shot from 11 ft,,80,88
401,4,3:52.0,Offensive rebound by Team,,80,88
402,4,3:52.0,Turnover by J. Richardson (traveling),,80,88
403,4,3:52.0,,J. Isaac enters the game for T. Ross,80,88
404,4,3:41.0,,E. Fournier misses 3-pt jump shot from 26 ft,80,88
405,4,3:39.0,Defensive rebound by T. Harris,,80,88
406,4,3:33.0,J. Embiid misses 2-pt jump shot from 15 ft,,80,88
407,4,3:30.0,,Defensive rebound by M. Fultz,80,88
408,4,3:13.0,,A. Gordon misses 2-pt jump shot from 14 ft,80,88
409,4,3:11.0,Defensive rebound by J. Embiid,,80,88
410,4,3:05.0,B. Simmons misses 2-pt layup from 8 ft (block by J. Isaac),,80,88
411,4,3:01.0,,Defensive rebound by J. Isaac,80,88
412,4,2:46.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),80,91
413,4,2:24.0,J. Embiid misses 3-pt jump shot from 24 ft,,80,91
414,4,2:21.0,Offensive rebound by J. Richardson,,80,91
415,4,2:14.0,B. Simmons makes 2-pt dunk from 2 ft (assist by J. Richardson),,82,91
416,4,1:58.0,,Turnover by A. Gordon (bad pass),82,91
417,4,1:58.0,,Loose ball foul by E. Fournier (drawn by B. Simmons),82,91
418,4,1:58.0,B. Simmons misses free throw 1 of 2,,82,91
419,4,1:58.0,Offensive rebound by Team,,82,91
420,4,1:58.0,B. Simmons misses free throw 2 of 2,,82,91
421,4,1:56.0,,Defensive rebound by J. Isaac,82,91
422,4,1:49.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by E. Fournier),82,93
423,4,1:49.0,Philadelphia full timeout,,82,93
424,4,1:45.0,A. Horford misses 3-pt jump shot from 25 ft,,82,93
425,4,1:41.0,Offensive rebound by J. Embiid,,82,93
426,4,1:29.0,T. Harris makes 3-pt jump shot from 25 ft (assist by J. Richardson),,85,93
427,4,1:20.0,,Personal foul by B. Simmons (drawn by M. Fultz),85,93
428,4,1:20.0,,Away from play foul by A. Horford (drawn by J. Isaac),85,93
429,4,1:20.0,,E. Fournier misses free throw 1 of 1,85,93
430,4,1:20.0,,Offensive rebound by Team,85,93
431,4,1:14.0,,N. Vučević misses 3-pt jump shot from 25 ft,85,93
432,4,1:10.0,Defensive rebound by J. Embiid,,85,93
433,4,1:06.0,A. Horford makes 3-pt jump shot from 24 ft (assist by B. Simmons),,88,93
434,4,0:58.0,,Turnover by J. Isaac (lost ball; steal by B. Simmons),88,93
435,4,0:52.0,T. Harris misses 3-pt jump shot from 26 ft,,88,93
436,4,0:50.0,,Defensive rebound by N. Vučević,88,93
437,4,0:49.0,,Personal take foul by J. Embiid (drawn by M. Fultz),88,93
438,4,0:49.0,,M. Fultz makes free throw 1 of 2,88,94
439,4,0:49.0,,M. Fultz misses free throw 2 of 2,88,94
440,4,0:47.0,Defensive rebound by B. Simmons,,88,94
441,4,0:41.0,J. Embiid misses 3-pt jump shot from 25 ft,,88,94
442,4,0:39.0,,Defensive rebound by A. Gordon,88,94
443,4,0:39.0,,Personal take foul by B. Simmons (drawn by A. Gordon),88,94
444,4,0:39.0,,Instant Replay (Request: Ruling Stands),88,94
445,4,0:39.0,,A. Gordon makes free throw 1 of 2,88,95
446,4,0:39.0,,A. Gordon makes free throw 2 of 2,88,96
447,4,0:33.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Simmons),,91,96
448,4,0:30.0,,Personal take foul by A. Horford (drawn by E. Fournier),91,96
449,4,0:30.0,,E. Fournier misses free throw 1 of 2,91,96
450,4,0:30.0,,Offensive rebound by Team,91,96
451,4,0:30.0,,E. Fournier makes free throw 2 of 2,91,97
452,4,0:24.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by B. Simmons),,94,97
453,4,0:23.0,,Personal take foul by A. Horford (drawn by M. Fultz),94,97
454,4,0:23.0,,M. Fultz misses free throw 1 of 2,94,97
455,4,0:23.0,,Offensive rebound by Team,94,97
456,4,0:23.0,,M. Fultz misses free throw 2 of 2,94,97
457,4,0:22.0,Defensive rebound by B. Simmons,,94,97
458,4,0:22.0,Philadelphia full timeout,,94,97
459,4,0:20.0,Turnover by B. Simmons (bad pass; steal by E. Fournier),,94,97
460,4,0:19.0,,Personal take foul by T. Harris (drawn by E. Fournier),94,97
461,4,0:19.0,,E. Fournier misses free throw 1 of 2,94,97
462,4,0:19.0,,Offensive rebound by Team,94,97
463,4,0:19.0,,E. Fournier makes free throw 2 of 2,94,98
464,4,0:09.0,T. Harris misses 3-pt jump shot from 25 ft,,94,98
465,4,0:06.0,Offensive rebound by A. Horford,,94,98
466,4,0:05.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by A. Horford),,97,98
467,4,0:05.0,,Orlando full timeout,97,98
468,4,0:05.0,,D. Augustin enters the game for M. Fultz,97,98
469,4,0:05.0,,T. Ross enters the game for J. Isaac,97,98
470,4,0:02.0,,Turnover by A. Gordon (bad pass; steal by B. Simmons),97,98
471,4,0:00.0,J. Embiid misses 3-pt jump shot from 48 ft,,97,98
472,4,0:00.0,Offensive rebound by Team,,97,98
