,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
389,4,1:04.0,,R. Jackson misses 2-pt layup from 2 ft,91,89
390,4,1:01.0,Defensive rebound by E. Payton,,91,89
391,4,0:41.0,E. Payton misses 2-pt jump shot from 17 ft,,91,89
392,4,0:38.0,Offensive rebound by J. Randle,,91,89
393,4,0:36.0,New York full timeout,,91,89
394,4,0:25.0,E. Payton misses 2-pt jump shot from 15 ft,,91,89
395,4,0:21.0,Offensive rebound by M. Robinson,,91,89
396,4,0:13.0,J. Randle makes 2-pt hook shot from 7 ft,,93,89
397,4,0:13.0,,Detroit full timeout,93,89
398,4,0:13.0,F. Ntilikina enters the game for W. Ellington,,93,89
399,4,0:13.0,,L. Galloway enters the game for B. Brown,93,89
400,4,0:13.0,,J. Henson enters the game for T. Maker,93,89
401,4,0:08.0,,C. Wood makes 3-pt jump shot from 25 ft,93,92
402,4,0:07.0,Personal take foul by T. Snell (drawn by R. Bullock),,93,92
403,4,0:07.0,R. Bullock makes free throw 1 of 2,,94,92
404,4,0:07.0,R. Bullock makes free throw 2 of 2,,95,92
405,4,0:07.0,,Detroit full timeout,95,92
406,4,0:07.0,,B. Brown enters the game for J. Henson,95,92
407,4,0:03.0,,R. Jackson misses 3-pt jump shot from 27 ft,95,92
408,4,0:00.0,Defensive rebound by E. Payton,,95,92
