,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
383,4,7:37.0,Turnover by D. Sabonis (traveling),,97,82
384,4,7:37.0,,S. Harrison enters the game for C. White,97,82
385,4,7:30.0,,Shooting foul by M. Turner (drawn by T. Satoranský),97,82
386,4,7:30.0,,T. Satoranský makes free throw 1 of 2,97,83
387,4,7:30.0,V. Oladipo enters the game for E. Sumner,,97,83
388,4,7:30.0,,T. Satoranský makes free throw 2 of 2,97,84
389,4,7:16.0,M. Turner misses 2-pt jump shot from 15 ft,,97,84
390,4,7:14.0,,Defensive rebound by D. Valentine,97,84
391,4,7:09.0,,Turnover by T. Satoranský (bad pass; steal by D. Sabonis),97,84
392,4,6:59.0,T. McConnell makes 2-pt jump shot from 5 ft,,99,84
393,4,6:58.0,,Chicago full timeout,99,84
394,4,6:58.0,,T. Young enters the game for L. Markkanen,99,84
395,4,6:34.0,,T. Young misses 3-pt jump shot from 25 ft,99,84
396,4,6:28.0,,Offensive rebound by T. Satoranský,99,84
397,4,6:28.0,,T. Satoranský misses 2-pt layup from 1 ft,99,84
398,4,6:27.0,Defensive rebound by M. Turner,,99,84
399,4,6:16.0,V. Oladipo misses 3-pt jump shot from 23 ft,,99,84
400,4,6:14.0,,Defensive rebound by T. Satoranský,99,84
401,4,6:07.0,,S. Harrison makes 2-pt layup from 2 ft (assist by T. Satoranský),99,86
402,4,5:56.0,Personal foul by S. Harrison (drawn by V. Oladipo),,99,86
403,4,5:56.0,J. Holiday enters the game for T. McConnell,,99,86
404,4,5:56.0,,W. Carter enters the game for D. Gafford,99,86
405,4,5:56.0,,C. White enters the game for T. Satoranský,99,86
406,4,5:40.0,J. Holiday misses 3-pt jump shot from 29 ft,,99,86
407,4,5:37.0,,Defensive rebound by C. White,99,86
408,4,5:32.0,,S. Harrison makes 3-pt jump shot from 26 ft (assist by C. White),99,89
409,4,5:10.0,Turnover by D. Sabonis (lost ball; steal by T. Young),,99,89
410,4,4:54.0,,S. Harrison makes 3-pt jump shot from 27 ft (assist by C. White),99,92
411,4,4:54.0,Indiana full timeout,,99,92
412,4,4:43.0,Shooting foul by W. Carter (drawn by M. Turner),,99,92
413,4,4:43.0,M. Turner makes free throw 1 of 2,,100,92
414,4,4:43.0,M. Turner makes free throw 2 of 2,,101,92
415,4,4:22.0,,D. Valentine misses 2-pt jump shot from 6 ft,101,92
416,4,4:21.0,,Offensive rebound by D. Valentine,101,92
417,4,4:20.0,,T. Young misses 3-pt jump shot from 26 ft,101,92
418,4,4:16.0,,Offensive rebound by D. Valentine,101,92
419,4,4:13.0,,D. Valentine misses 3-pt jump shot from 23 ft,101,92
420,4,4:10.0,,Offensive rebound by T. Young,101,92
421,4,3:58.0,,C. White misses 3-pt jump shot from 24 ft,101,92
422,4,3:53.0,,Offensive rebound by D. Valentine,101,92
423,4,3:40.0,,C. White misses 2-pt layup from 2 ft (block by A. Holiday),101,92
424,4,3:38.0,Defensive rebound by M. Turner,,101,92
425,4,3:23.0,M. Turner misses 2-pt jump shot from 21 ft,,101,92
426,4,3:21.0,,Defensive rebound by Team,101,92
427,4,3:21.0,,Chicago full timeout,101,92
428,4,3:10.0,,Personal foul by A. Holiday (drawn by C. White),101,92
429,4,2:54.0,,D. Valentine misses 2-pt jump shot from 13 ft,101,92
430,4,2:52.0,Defensive rebound by D. Sabonis,,101,92
431,4,2:40.0,Turnover by V. Oladipo (bad pass; steal by S. Harrison),,101,92
432,4,2:36.0,,Turnover by C. White (lost ball; steal by A. Holiday),101,92
433,4,2:13.0,D. Sabonis misses 2-pt jump shot from 17 ft,,101,92
434,4,2:09.0,,Defensive rebound by S. Harrison,101,92
435,4,1:51.0,,D. Valentine misses 3-pt jump shot from 25 ft,101,92
436,4,1:48.0,Defensive rebound by A. Holiday,,101,92
437,4,1:30.0,V. Oladipo makes 2-pt jump shot from 15 ft,,103,92
438,4,1:18.0,,C. White makes 2-pt layup from 2 ft,103,94
439,4,1:18.0,,Shooting foul by A. Holiday (drawn by C. White),103,94
440,4,1:18.0,,O. Porter enters the game for D. Valentine,103,94
441,4,1:18.0,,C. White makes free throw 1 of 1,103,95
442,4,0:58.0,Turnover by V. Oladipo (lost ball; steal by S. Harrison),,103,95
443,4,0:54.0,,S. Harrison misses 2-pt layup from 2 ft (block by J. Holiday),103,95
444,4,0:48.0,Defensive rebound by A. Holiday,,103,95
445,4,0:48.0,Personal foul by O. Porter (drawn by A. Holiday),,103,95
446,4,0:48.0,A. Holiday misses free throw 1 of 2,,103,95
447,4,0:48.0,Offensive rebound by Team,,103,95
448,4,0:48.0,A. Holiday makes free throw 2 of 2,,104,95
449,4,0:48.0,,Chicago full timeout,104,95
450,4,0:48.0,,D. Valentine enters the game for O. Porter,104,95
451,4,0:40.0,,C. White makes 3-pt jump shot from 24 ft (assist by S. Harrison),104,98
452,4,0:40.0,Indiana full timeout,,104,98
453,4,0:34.0,Personal take foul by T. Young (drawn by A. Holiday),,104,98
454,4,0:34.0,A. Holiday makes free throw 1 of 2,,105,98
455,4,0:34.0,A. Holiday makes free throw 2 of 2,,106,98
456,4,0:23.0,,C. White makes 2-pt layup from 1 ft,106,100
457,4,0:22.0,Personal take foul by C. White (drawn by A. Holiday),,106,100
458,4,0:22.0,A. Holiday makes free throw 1 of 2,,107,100
459,4,0:22.0,A. Holiday makes free throw 2 of 2,,108,100
460,4,0:12.0,,T. Young misses 3-pt jump shot from 25 ft,108,100
461,4,0:10.0,,Offensive rebound by W. Carter,108,100
462,4,0:10.0,,Personal foul by J. Holiday (drawn by W. Carter),108,100
463,4,0:10.0,,W. Carter makes free throw 1 of 2,108,101
464,4,0:10.0,,W. Carter makes free throw 2 of 2,108,102
