,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
377,4,6:52.0,T. Harris misses 3-pt jump shot from 26 ft,,90,88
378,4,6:49.0,Offensive rebound by A. Horford,,90,88
379,4,6:46.0,F. Korkmaz misses 3-pt jump shot from 25 ft,,90,88
380,4,6:43.0,,Defensive rebound by M. Gasol,90,88
381,4,6:22.0,,Personal foul by F. Korkmaz (drawn by O. Anunoby),90,88
382,4,6:22.0,,Toronto full timeout,90,88
383,4,6:22.0,,F. VanVleet enters the game for M. Gasol,90,88
384,4,6:16.0,,P. Siakam misses 2-pt jump shot from 18 ft,90,88
385,4,6:13.0,Defensive rebound by T. Harris,,90,88
386,4,5:53.0,A. Horford makes 2-pt jump shot from 14 ft,,92,88
387,4,5:31.0,,Turnover by F. VanVleet (lost ball; steal by T. Harris),92,88
388,4,5:25.0,Philadelphia full timeout,,92,88
389,4,5:25.0,J. Embiid enters the game for F. Korkmaz,,92,88
390,4,5:25.0,J. Richardson enters the game for M. Scott,,92,88
391,4,5:25.0,,M. Gasol enters the game for T. Davis,92,88
392,4,5:25.0,,N. Powell enters the game for R. Hollis-Jefferson,92,88
393,4,5:16.0,T. Harris makes 2-pt layup from 4 ft (assist by B. Simmons),,94,88
394,4,4:57.0,,P. Siakam misses 2-pt jump shot from 5 ft,94,88
395,4,4:55.0,Defensive rebound by T. Harris,,94,88
396,4,4:39.0,Turnover by B. Simmons (bad pass),,94,88
397,4,4:39.0,Philadelphia full timeout,,94,88
398,4,4:39.0,Instant Replay (Challenge: Ruling Stands),,94,88
399,4,4:27.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by F. VanVleet),94,91
400,4,4:03.0,J. Richardson makes 2-pt jump shot from 19 ft (assist by J. Embiid),,96,91
401,4,3:48.0,,F. VanVleet misses 3-pt jump shot from 27 ft,96,91
402,4,3:45.0,Defensive rebound by T. Harris,,96,91
403,4,3:27.0,J. Richardson misses 2-pt jump shot from 19 ft,,96,91
404,4,3:25.0,,Defensive rebound by M. Gasol,96,91
405,4,3:10.0,,F. VanVleet makes 3-pt jump shot from 26 ft (assist by M. Gasol),96,94
406,4,2:52.0,J. Embiid misses 3-pt jump shot from 23 ft,,96,94
407,4,2:51.0,,Defensive rebound by M. Gasol,96,94
408,4,2:51.0,,Personal foul by B. Simmons (drawn by M. Gasol),96,94
409,4,2:51.0,,M. Gasol misses free throw 1 of 2,96,94
410,4,2:51.0,,Offensive rebound by Team,96,94
411,4,2:51.0,,M. Gasol misses free throw 2 of 2,96,94
412,4,2:49.0,Defensive rebound by A. Horford,,96,94
413,4,2:35.0,Offensive foul by J. Embiid (drawn by O. Anunoby),,96,94
414,4,2:35.0,Turnover by J. Embiid (offensive foul),,96,94
415,4,2:15.0,,P. Siakam misses 2-pt layup from 4 ft,96,94
416,4,2:13.0,Defensive rebound by A. Horford,,96,94
417,4,1:57.0,Turnover by J. Embiid (lost ball; steal by O. Anunoby),,96,94
418,4,1:52.0,,O. Anunoby misses 2-pt layup from 3 ft (block by A. Horford),96,94
419,4,1:50.0,Defensive rebound by J. Richardson,,96,94
420,4,1:30.0,J. Richardson misses 2-pt jump shot from 15 ft,,96,94
421,4,1:27.0,Offensive rebound by J. Embiid,,96,94
422,4,1:25.0,J. Embiid misses 2-pt layup from 3 ft (block by M. Gasol),,96,94
423,4,1:25.0,Offensive rebound by Team,,96,94
424,4,1:25.0,Instant Replay (Request: Ruling Stands),,96,94
425,4,1:22.0,J. Richardson misses 2-pt jump shot from 14 ft,,96,94
426,4,1:18.0,,Defensive rebound by N. Powell,96,94
427,4,1:01.0,,P. Siakam makes 2-pt jump shot from 6 ft,96,96
428,4,1:01.0,,Shooting foul by J. Embiid (drawn by P. Siakam),96,96
429,4,1:01.0,,P. Siakam makes free throw 1 of 1,96,97
430,4,0:44.0,T. Harris misses 2-pt jump shot from 9 ft,,96,97
431,4,0:42.0,,Defensive rebound by P. Siakam,96,97
432,4,0:18.0,,F. VanVleet misses 2-pt jump shot from 7 ft,96,97
433,4,0:17.0,Defensive rebound by J. Embiid,,96,97
434,4,0:12.0,Turnover by B. Simmons (bad pass; steal by P. Siakam),,96,97
435,4,0:11.0,,Personal take foul by J. Richardson (drawn by F. VanVleet),96,97
436,4,0:11.0,,F. VanVleet makes free throw 1 of 2,96,98
437,4,0:11.0,,F. VanVleet makes free throw 2 of 2,96,99
438,4,0:11.0,Philadelphia full timeout,,96,99
439,4,0:10.0,T. Harris misses 3-pt jump shot from 28 ft,,96,99
440,4,0:06.0,Offensive rebound by B. Simmons,,96,99
441,4,0:06.0,B. Simmons misses 3-pt jump shot from 32 ft,,96,99
442,4,0:04.0,,Defensive rebound by M. Gasol,96,99
443,4,0:00.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by M. Gasol),96,101
444,4,0:00.0,,Instant Replay (Request: Ruling Stands),96,101
