,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
381,4,5:56.0,B. Brown makes 2-pt layup from 1 ft,,92,100
382,4,5:41.0,,T. McConnell misses 2-pt jump shot from 12 ft,92,100
383,4,5:38.0,Defensive rebound by B. Brown,,92,100
384,4,5:23.0,Turnover by B. Brown (lost ball; steal by M. Brogdon),,92,100
385,4,5:18.0,,Turnover by T. Warren (traveling),92,100
386,4,5:18.0,,J. Holiday enters the game for D. McDermott,92,100
387,4,5:18.0,Detroit full timeout,,92,100
388,4,5:18.0,L. Kennard enters the game for S. Mykhailiuk,,92,100
389,4,5:05.0,Turnover by L. Kennard (lost ball; steal by T. Warren),,92,100
390,4,5:00.0,,T. Warren makes 2-pt layup from 3 ft,92,102
391,4,4:45.0,L. Galloway misses 2-pt jump shot from 19 ft,,92,102
392,4,4:42.0,,Defensive rebound by T. McConnell,92,102
393,4,4:38.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by T. McConnell),92,104
394,4,4:16.0,L. Galloway misses 2-pt jump shot from 8 ft (block by J. Holiday),,92,104
395,4,4:12.0,Offensive rebound by L. Galloway,,92,104
396,4,4:10.0,L. Kennard makes 3-pt jump shot from 27 ft (assist by L. Galloway),,95,104
397,4,3:54.0,,Shooting foul by L. Kennard (drawn by D. Sabonis),95,104
398,4,3:54.0,,D. Sabonis makes free throw 1 of 2,95,105
399,4,3:54.0,,D. Sabonis makes free throw 2 of 2,95,106
400,4,3:32.0,A. Drummond misses 2-pt layup from 2 ft,,95,106
401,4,3:28.0,,Defensive rebound by M. Brogdon,95,106
402,4,3:27.0,,Shooting foul by L. Kennard (drawn by J. Holiday),95,106
403,4,3:27.0,,J. Holiday makes free throw 1 of 2,95,107
404,4,3:27.0,,J. Holiday makes free throw 2 of 2,95,108
405,4,3:22.0,Offensive foul by A. Drummond (drawn by J. Holiday),,95,108
406,4,3:22.0,Turnover by A. Drummond (offensive foul),,95,108
407,4,3:22.0,,Indiana full timeout,95,108
408,4,3:05.0,,T. Warren misses 2-pt jump shot from 5 ft,95,108
409,4,3:02.0,Defensive rebound by A. Drummond,,95,108
410,4,2:57.0,B. Brown makes 2-pt layup from 3 ft (assist by L. Kennard),,97,108
411,4,2:41.0,,M. Brogdon misses 2-pt jump shot from 20 ft,97,108
412,4,2:37.0,Defensive rebound by A. Drummond,,97,108
413,4,2:31.0,L. Kennard misses 3-pt jump shot from 27 ft,,97,108
414,4,2:28.0,,Defensive rebound by M. Brogdon,97,108
415,4,2:15.0,Flagrant foul type 1 by T. Warren (drawn by L. Galloway),,97,108
416,4,2:15.0,,Turnover by T. Warren (turnover),97,108
417,4,2:15.0,,Instant Replay (Request: Ruling Stands),97,108
418,4,2:15.0,L. Galloway makes flagrant free throw 1 of 2,,98,108
419,4,2:15.0,L. Galloway makes flagrant free throw 2 of 2,,99,108
420,4,2:15.0,,A. Holiday enters the game for T. McConnell,99,108
421,4,2:02.0,T. Snell makes 3-pt jump shot from 23 ft (assist by A. Drummond),,102,108
422,4,1:41.0,,A. Holiday misses 3-pt jump shot from 28 ft,102,108
423,4,1:38.0,Defensive rebound by L. Galloway,,102,108
424,4,1:24.0,T. Snell misses 3-pt jump shot from 28 ft,,102,108
425,4,1:21.0,,Defensive rebound by D. Sabonis,102,108
426,4,1:09.0,,M. Brogdon misses 2-pt layup from 2 ft,102,108
427,4,1:08.0,,Offensive rebound by D. Sabonis,102,108
428,4,1:08.0,,D. Sabonis makes 2-pt layup at rim,102,110
429,4,1:08.0,Detroit full timeout,,102,110
430,4,1:01.0,T. Snell misses 3-pt jump shot from 23 ft,,102,110
431,4,1:00.0,Offensive rebound by Team,,102,110
432,4,1:00.0,,Loose ball foul by D. Sabonis (drawn by A. Drummond),102,110
433,4,0:49.0,Shooting foul by T. Warren (drawn by L. Kennard),,102,110
434,4,0:49.0,L. Kennard makes free throw 1 of 2,,103,110
435,4,0:49.0,L. Kennard makes free throw 2 of 2,,104,110
436,4,0:25.0,,Turnover by Team (shot clock),104,110
437,4,0:25.0,Detroit full timeout,,104,110
438,4,0:13.0,L. Kennard misses 3-pt jump shot from 25 ft,,104,110
439,4,0:11.0,,Defensive rebound by J. Holiday,104,110
440,4,0:10.0,,Personal foul by B. Brown (drawn by J. Holiday),104,110
441,4,0:10.0,,Indiana full timeout,104,110
442,4,0:10.0,T. Maker enters the game for L. Kennard,,104,110
443,4,0:09.0,,Personal take foul by B. Brown (drawn by A. Holiday),104,110
444,4,0:09.0,,A. Holiday makes free throw 1 of 2,104,111
445,4,0:09.0,L. Kennard enters the game for T. Maker,,104,111
446,4,0:09.0,,A. Holiday makes free throw 2 of 2,104,112
447,4,0:04.0,B. Brown makes 2-pt layup from 2 ft,,106,112
