,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
387,4,5:59.0,T. Harris makes 2-pt jump shot from 16 ft,,92,96
388,4,5:39.0,,Turnover by D. Jones (bad pass),92,96
389,4,5:14.0,T. Burke misses 2-pt layup from 4 ft,,92,96
390,4,5:10.0,Offensive rebound by T. Burke,,92,96
391,4,5:10.0,T. Burke makes 2-pt layup from 1 ft,,94,96
392,4,4:57.0,,J. Butler misses 2-pt jump shot from 9 ft,94,96
393,4,4:55.0,Defensive rebound by J. Richardson,,94,96
394,4,4:42.0,A. Horford makes 2-pt hook shot from 5 ft (assist by T. Burke),,96,96
395,4,4:25.0,,G. Dragić misses 3-pt jump shot from 25 ft,96,96
396,4,4:25.0,Defensive rebound by T. Harris,,96,96
397,4,4:00.0,T. Harris misses 2-pt jump shot from 13 ft,,96,96
398,4,3:58.0,,Defensive rebound by J. Butler,96,96
399,4,3:52.0,,J. Butler makes 2-pt jump shot from 11 ft,96,98
400,4,3:41.0,Philadelphia full timeout,,96,98
401,4,3:41.0,J. Embiid enters the game for A. Horford,,96,98
402,4,3:36.0,Personal foul by J. Butler (drawn by J. Richardson),,96,98
403,4,3:26.0,J. Embiid makes 2-pt layup from 4 ft (assist by B. Simmons),,98,98
404,4,3:11.0,,T. Herro misses 2-pt jump shot from 17 ft,98,98
405,4,3:08.0,Defensive rebound by T. Harris,,98,98
406,4,2:51.0,J. Richardson makes 3-pt jump shot from 26 ft,,101,98
407,4,2:28.0,,J. Butler misses 2-pt jump shot from 9 ft,101,98
408,4,2:26.0,Defensive rebound by B. Simmons,,101,98
409,4,2:23.0,J. Richardson misses 2-pt layup from 3 ft (block by G. Dragić),,101,98
410,4,2:19.0,,Defensive rebound by T. Herro,101,98
411,4,2:09.0,,J. Butler misses 2-pt jump shot from 12 ft,101,98
412,4,2:07.0,Defensive rebound by J. Embiid,,101,98
413,4,1:47.0,J. Embiid makes 2-pt jump shot from 13 ft,,103,98
414,4,1:40.0,,J. Butler makes 2-pt layup from 4 ft (assist by G. Dragić),103,100
415,4,1:40.0,,Shooting foul by B. Simmons (drawn by J. Butler),103,100
416,4,1:40.0,,J. Butler makes free throw 1 of 1,103,101
417,4,1:27.0,Personal foul by J. Butler (drawn by J. Embiid),,103,101
418,4,1:14.0,J. Embiid makes 3-pt jump shot from 26 ft,,106,101
419,4,1:01.0,,D. Jones misses 3-pt jump shot from 26 ft,106,101
420,4,0:59.0,,Offensive rebound by G. Dragić,106,101
421,4,0:59.0,,B. Adebayo makes 2-pt dunk from 2 ft (assist by G. Dragić),106,103
422,4,0:42.0,Philadelphia full timeout,,106,103
423,4,0:37.0,T. Harris misses 2-pt jump shot from 21 ft,,106,103
424,4,0:33.0,,Defensive rebound by T. Herro,106,103
425,4,0:25.0,,Shooting foul by J. Embiid (drawn by J. Butler),106,103
426,4,0:25.0,,J. Butler misses free throw 1 of 2,106,103
427,4,0:25.0,,Offensive rebound by Team,106,103
428,4,0:25.0,,J. Butler makes free throw 2 of 2,106,104
429,4,0:18.0,T. Harris misses 2-pt dunk from 1 ft,,106,104
430,4,0:15.0,Offensive rebound by B. Simmons,,106,104
431,4,0:10.0,Turnover by J. Embiid (lost ball; steal by J. Butler),,106,104
432,4,0:06.0,,T. Herro makes 3-pt jump shot from 26 ft,106,107
433,4,0:06.0,Philadelphia full timeout,,106,107
434,4,0:06.0,A. Horford enters the game for T. Burke,,106,107
435,4,0:06.0,,M. Leonard enters the game for T. Herro,106,107
436,4,0:03.0,Turnover by J. Embiid (lost ball; steal by J. Butler),,106,107
437,4,0:03.0,,Personal take foul by T. Harris (drawn by J. Butler),106,107
438,4,0:03.0,,J. Butler misses free throw 1 of 2,106,107
439,4,0:03.0,,Offensive rebound by Team,106,107
440,4,0:03.0,,J. Butler makes free throw 2 of 2,106,108
441,4,0:01.0,Personal foul by G. Dragić (drawn by J. Richardson),,106,108
442,4,0:01.0,Instant Replay (Challenge: Ruling Stands),,106,108
443,4,0:01.0,J. Richardson misses free throw 1 of 2,,106,108
444,4,0:01.0,Offensive rebound by Team,,106,108
445,4,0:01.0,J. Richardson misses free throw 2 of 2,,106,108
446,4,0:00.0,Offensive rebound by B. Simmons,,106,108
447,4,0:00.0,Instant Replay (Request: Ruling Stands),,106,108
448,4,0:00.0,B. Simmons makes 2-pt layup from 3 ft,,108,108
449,4,0:00.0,,Miami full timeout,108,108
450,4,0:00.0,,T. Herro enters the game for B. Adebayo,108,108
451,4,0:00.0,,K. Nunn enters the game for D. Jones,108,108
452,4,0:00.0,,D. Robinson enters the game for M. Leonard,108,108
453,4,0:00.0,,Instant Replay (Request: Ruling Stands),108,108
454,1OT,4:52.0,J. Embiid makes 2-pt layup from 3 ft (assist by B. Simmons),,110,108
455,1OT,4:29.0,,G. Dragić misses 3-pt jump shot from 26 ft,110,108
456,1OT,4:26.0,Defensive rebound by J. Richardson,,110,108
457,1OT,4:05.0,Turnover by Team (shot clock),,110,108
458,1OT,3:40.0,,T. Herro makes 3-pt jump shot from 26 ft (assist by D. Jones),110,111
459,1OT,3:18.0,T. Harris makes 2-pt jump shot from 10 ft (assist by J. Embiid),,112,111
460,1OT,2:56.0,,T. Herro misses 3-pt jump shot from 25 ft,112,111
461,1OT,2:53.0,Defensive rebound by B. Simmons,,112,111
462,1OT,2:36.0,T. Burke misses 2-pt jump shot from 18 ft,,112,111
463,1OT,2:33.0,,Defensive rebound by D. Jones,112,111
464,1OT,2:26.0,,T. Herro misses 3-pt jump shot from 26 ft,112,111
465,1OT,2:24.0,Defensive rebound by J. Embiid,,112,111
466,1OT,2:03.0,T. Harris misses 2-pt jump shot from 17 ft,,112,111
467,1OT,2:00.0,,Defensive rebound by T. Herro,112,111
468,1OT,1:40.0,,G. Dragić makes 2-pt layup from 2 ft,112,113
469,1OT,1:40.0,,Shooting foul by J. Embiid (drawn by G. Dragić),112,113
470,1OT,1:40.0,,G. Dragić makes free throw 1 of 1,112,114
471,1OT,1:28.0,B. Simmons makes 2-pt dunk from 3 ft (assist by J. Richardson),,114,114
472,1OT,1:06.0,,J. Butler misses 2-pt jump shot from 15 ft,114,114
473,1OT,1:02.0,Defensive rebound by J. Embiid,,114,114
474,1OT,0:51.0,Turnover by J. Richardson (bad pass),,114,114
475,1OT,0:29.0,,B. Adebayo makes 2-pt layup from 3 ft,114,116
476,1OT,0:25.0,Philadelphia full timeout,,114,116
477,1OT,0:25.0,,M. Leonard enters the game for T. Herro,114,116
478,1OT,0:18.0,B. Simmons makes 2-pt dunk from 3 ft (assist by J. Richardson),,116,116
479,1OT,0:18.0,,Miami full timeout,116,116
480,1OT,0:18.0,A. Horford enters the game for T. Burke,,116,116
481,1OT,0:18.0,,T. Herro enters the game for D. Jones,116,116
482,1OT,0:18.0,,D. Robinson enters the game for M. Leonard,116,116
483,1OT,0:02.0,,Shooting foul by A. Horford (drawn by J. Butler),116,116
484,1OT,0:02.0,,J. Butler misses free throw 1 of 2,116,116
485,1OT,0:02.0,,Offensive rebound by Team,116,116
486,1OT,0:02.0,,D. Jones enters the game for D. Robinson,116,116
487,1OT,0:02.0,,J. Butler makes free throw 2 of 2,116,117
488,1OT,0:02.0,Philadelphia full timeout,,116,117
489,1OT,0:02.0,,M. Leonard enters the game for T. Herro,116,117
490,1OT,0:00.0,T. Harris misses 3-pt jump shot from 23 ft,,116,117
491,1OT,0:00.0,,Defensive rebound by Team,116,117
