,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
385,4,9:15.0,Shooting foul by D. Jordan (drawn by P. Washington),,86,90
386,4,9:15.0,P. Washington makes free throw 1 of 2,,87,90
387,4,9:15.0,P. Washington makes free throw 2 of 2,,88,90
388,4,8:55.0,,T. Prince misses 3-pt jump shot from 24 ft,88,90
389,4,8:51.0,Defensive rebound by T. Rozier,,88,90
390,4,8:45.0,M. Bridges misses 2-pt hook shot from 6 ft,,88,90
391,4,8:42.0,,Defensive rebound by D. Jordan,88,90
392,4,8:40.0,,Shooting foul by T. Rozier (drawn by D. Nwaba),88,90
393,4,8:40.0,,D. Nwaba makes free throw 1 of 2,88,91
394,4,8:40.0,,D. Nwaba misses free throw 2 of 2,88,91
395,4,8:38.0,Defensive rebound by B. Biyombo,,88,91
396,4,8:20.0,P. Washington makes 2-pt layup from 2 ft (assist by D. Graham),,90,91
397,4,7:59.0,,Turnover by T. Pinson (traveling),90,91
398,4,7:59.0,M. Kidd-Gilchrist enters the game for M. Bridges,,90,91
399,4,7:59.0,,S. Dinwiddie enters the game for D. Nwaba,90,91
400,4,7:59.0,,J. Harris enters the game for T. Pinson,90,91
401,4,7:37.0,D. Graham misses 3-pt jump shot from 23 ft,,90,91
402,4,7:33.0,,Defensive rebound by J. Harris,90,91
403,4,7:28.0,,J. Harris misses 3-pt jump shot from 25 ft,90,91
404,4,7:25.0,,Offensive rebound by D. Jordan,90,91
405,4,7:14.0,,T. Prince misses 2-pt layup from 3 ft,90,91
406,4,7:11.0,Defensive rebound by M. Kidd-Gilchrist,,90,91
407,4,7:06.0,Charlotte full timeout,,90,91
408,4,7:06.0,,J. Allen enters the game for D. Jordan,90,91
409,4,6:53.0,D. Graham makes 3-pt jump shot from 26 ft,,93,91
410,4,6:34.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,93,94
411,4,6:11.0,Shooting foul by J. Harris (drawn by M. Kidd-Gilchrist),,93,94
412,4,6:11.0,M. Kidd-Gilchrist makes free throw 1 of 2,,94,94
413,4,6:11.0,M. Kidd-Gilchrist makes free throw 2 of 2,,95,94
414,4,5:54.0,,T. Prince misses 2-pt layup from 2 ft (block by B. Biyombo),95,94
415,4,5:50.0,Defensive rebound by M. Kidd-Gilchrist,,95,94
416,4,5:41.0,Shooting foul by S. Dinwiddie (drawn by T. Rozier),,95,94
417,4,5:41.0,T. Rozier makes free throw 1 of 2,,96,94
418,4,5:41.0,T. Rozier makes free throw 2 of 2,,97,94
419,4,5:32.0,,J. Harris misses 3-pt jump shot from 23 ft,97,94
420,4,5:31.0,,Offensive rebound by Team,97,94
421,4,5:31.0,Loose ball foul by M. Kidd-Gilchrist (drawn by G. Temple),,97,94
422,4,5:31.0,,Brooklyn full timeout,97,94
423,4,5:19.0,,S. Dinwiddie makes 2-pt layup from 1 ft,97,96
424,4,4:59.0,M. Kidd-Gilchrist makes 2-pt layup from 4 ft (assist by D. Graham),,99,96
425,4,4:46.0,,S. Dinwiddie makes 2-pt layup at rim,99,98
426,4,4:46.0,,Shooting foul by B. Biyombo (drawn by S. Dinwiddie),99,98
427,4,4:46.0,,S. Dinwiddie makes free throw 1 of 1,99,99
428,4,4:36.0,Turnover by D. Graham (out of bounds lost ball),,99,99
429,4,4:20.0,,T. Prince misses 2-pt jump shot from 9 ft,99,99
430,4,4:15.0,Defensive rebound by D. Graham,,99,99
431,4,4:13.0,D. Graham makes 3-pt jump shot from 25 ft,,102,99
432,4,3:55.0,,T. Prince misses 3-pt jump shot from 23 ft,102,99
433,4,3:54.0,,Offensive rebound by G. Temple,102,99
434,4,3:54.0,,Personal foul by P. Washington (drawn by G. Temple),102,99
435,4,3:54.0,M. Bridges enters the game for B. Biyombo,,102,99
436,4,3:54.0,C. Zeller enters the game for M. Kidd-Gilchrist,,102,99
437,4,3:40.0,,J. Harris makes 2-pt layup from 2 ft (assist by T. Prince),102,101
438,4,3:15.0,M. Bridges misses 3-pt jump shot from 25 ft,,102,101
439,4,3:11.0,,Defensive rebound by S. Dinwiddie,102,101
440,4,3:04.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,102,101
441,4,3:02.0,,Offensive rebound by J. Allen,102,101
442,4,2:59.0,,Turnover by G. Temple (out of bounds lost ball),102,101
443,4,2:41.0,T. Rozier makes 2-pt layup from 1 ft,,104,101
444,4,2:28.0,,T. Prince misses 3-pt jump shot from 23 ft,104,101
445,4,2:23.0,Defensive rebound by T. Rozier,,104,101
446,4,2:06.0,Shooting foul by J. Harris (drawn by D. Graham),,104,101
447,4,2:06.0,D. Graham makes free throw 1 of 2,,105,101
448,4,2:06.0,D. Graham makes free throw 2 of 2,,106,101
449,4,1:51.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),106,104
450,4,1:29.0,T. Rozier misses 3-pt jump shot from 24 ft,,106,104
451,4,1:25.0,,Defensive rebound by S. Dinwiddie,106,104
452,4,1:10.0,,S. Dinwiddie makes 2-pt layup from 2 ft,106,106
453,4,1:10.0,Charlotte full timeout,,106,106
454,4,0:51.0,D. Graham makes 2-pt jump shot from 23 ft,,108,106
455,4,0:45.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,108,106
456,4,0:45.0,Defensive rebound by P. Washington,,108,106
457,4,0:22.0,D. Graham makes 3-pt jump shot from 29 ft,,111,106
458,4,0:21.0,,Brooklyn full timeout,111,106
459,4,0:21.0,B. Biyombo enters the game for P. Washington,,111,106
460,4,0:21.0,M. Kidd-Gilchrist enters the game for C. Zeller,,111,106
461,4,0:18.0,,Shooting foul by M. Bridges (drawn by S. Dinwiddie),111,106
462,4,0:18.0,,S. Dinwiddie misses free throw 1 of 3,111,106
463,4,0:18.0,,Offensive rebound by Team,111,106
464,4,0:18.0,,S. Dinwiddie makes free throw 2 of 3,111,107
465,4,0:18.0,P. Washington enters the game for M. Kidd-Gilchrist,,111,107
466,4,0:18.0,,D. Nwaba enters the game for J. Allen,111,107
467,4,0:18.0,,T. Pinson enters the game for J. Harris,111,107
468,4,0:18.0,,S. Dinwiddie makes free throw 3 of 3,111,108
469,4,0:18.0,Charlotte full timeout,,111,108
470,4,0:18.0,C. Zeller enters the game for B. Biyombo,,111,108
471,4,0:14.0,Personal take foul by G. Temple (drawn by M. Bridges),,111,108
472,4,0:14.0,M. Bridges misses free throw 1 of 2,,111,108
473,4,0:14.0,Offensive rebound by Team,,111,108
474,4,0:14.0,B. Biyombo enters the game for P. Washington,,111,108
475,4,0:14.0,M. Kidd-Gilchrist enters the game for C. Zeller,,111,108
476,4,0:14.0,,J. Allen enters the game for T. Pinson,111,108
477,4,0:14.0,M. Bridges makes free throw 2 of 2,,112,108
478,4,0:14.0,,Brooklyn full timeout,112,108
479,4,0:14.0,P. Washington enters the game for B. Biyombo,,112,108
480,4,0:14.0,,J. Harris enters the game for J. Allen,112,108
481,4,0:12.0,,J. Harris misses 3-pt jump shot from 25 ft,112,108
482,4,0:07.0,,Offensive rebound by J. Harris,112,108
483,4,0:05.0,,T. Prince misses 3-pt jump shot from 25 ft,112,108
484,4,0:05.0,Defensive rebound by M. Bridges,,112,108
485,4,0:01.0,Personal take foul by S. Dinwiddie (drawn by M. Bridges),,112,108
486,4,0:01.0,M. Bridges misses free throw 1 of 2,,112,108
487,4,0:01.0,Offensive rebound by Team,,112,108
488,4,0:01.0,M. Bridges makes free throw 2 of 2,,113,108
489,4,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 55 ft,113,108
490,4,0:00.0,,Offensive rebound by Team,113,108
