,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
384,4,4:34.0,Defensive rebound by M. Bridges,,88,103
385,4,4:28.0,M. Bridges misses 2-pt layup from 3 ft (block by T. Harris),,88,103
386,4,4:28.0,,Defensive rebound by Team,88,103
387,4,4:28.0,,Philadelphia full timeout,88,103
388,4,4:28.0,,J. Richardson enters the game for F. Korkmaz,88,103
389,4,4:27.0,,Turnover by M. Scott (bad pass),88,103
390,4,4:10.0,T. Rozier misses 3-pt jump shot from 26 ft,,88,103
391,4,4:05.0,,Defensive rebound by T. Harris,88,103
392,4,3:46.0,,R. Neto misses 3-pt jump shot from 25 ft,88,103
393,4,3:43.0,Defensive rebound by M. Bridges,,88,103
394,4,3:35.0,C. Zeller misses 3-pt jump shot from 28 ft,,88,103
395,4,3:32.0,,Defensive rebound by A. Horford,88,103
396,4,3:16.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by A. Horford),88,106
397,4,3:01.0,Shooting foul by A. Horford (drawn by C. Zeller),,88,106
398,4,3:01.0,C. Zeller misses free throw 1 of 2,,88,106
399,4,3:01.0,Offensive rebound by Team,,88,106
400,4,3:01.0,C. Zeller makes free throw 2 of 2,,89,106
401,4,2:46.0,,R. Neto makes 2-pt layup from 2 ft,89,108
402,4,2:34.0,Personal foul by M. Scott (drawn by D. Graham),,89,108
403,4,2:34.0,,J. Bolden enters the game for T. Harris,89,108
404,4,2:34.0,,T. Burke enters the game for A. Horford,89,108
405,4,2:34.0,,J. Ennis enters the game for R. Neto,89,108
406,4,2:34.0,,K. O'Quinn enters the game for J. Richardson,89,108
407,4,2:34.0,,M. Thybulle enters the game for M. Scott,89,108
408,4,2:28.0,P. Washington makes 3-pt jump shot from 24 ft,,92,108
409,4,2:09.0,,Turnover by M. Thybulle (bad pass; steal by P. Washington),92,108
410,4,2:00.0,T. Rozier makes 3-pt jump shot from 24 ft (assist by M. Bridges),,95,108
411,4,1:43.0,,J. Ennis makes 3-pt jump shot from 26 ft (assist by T. Burke),95,111
412,4,1:32.0,D. Graham makes 3-pt jump shot from 26 ft,,98,111
413,4,1:18.0,,Turnover by J. Bolden (out of bounds lost ball),98,111
414,4,1:18.0,C. Martin enters the game for C. Zeller,,98,111
415,4,1:12.0,Shooting foul by K. O'Quinn (drawn by T. Rozier),,98,111
416,4,1:12.0,T. Rozier makes free throw 1 of 2,,99,111
417,4,1:12.0,T. Rozier makes free throw 2 of 2,,100,111
418,4,0:57.0,,Shooting foul by C. Martin (drawn by J. Bolden),100,111
419,4,0:57.0,,J. Bolden misses free throw 1 of 2,100,111
420,4,0:57.0,,Offensive rebound by Team,100,111
421,4,0:57.0,,J. Bolden misses free throw 2 of 2,100,111
422,4,0:55.0,Defensive rebound by Team,,100,111
423,4,0:43.0,P. Washington makes 3-pt jump shot from 23 ft (assist by T. Rozier),,103,111
424,4,0:38.0,,Turnover by M. Thybulle (dbl dribble),103,111
425,4,0:34.0,D. Graham makes 3-pt jump shot from 27 ft,,106,111
426,4,0:16.0,,Personal take foul by C. Martin (drawn by T. Burke),106,111
427,4,0:16.0,,T. Burke makes free throw 1 of 2,106,112
428,4,0:16.0,,T. Burke misses free throw 2 of 2,106,112
429,4,0:13.0,,Offensive rebound by T. Burke,106,112
430,4,0:10.0,,Personal take foul by C. Martin (drawn by T. Burke),106,112
431,4,0:10.0,,T. Burke makes free throw 1 of 2,106,113
432,4,0:10.0,,T. Burke makes free throw 2 of 2,106,114
