,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
384,4,4:36.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,121,83
385,4,4:34.0,Offensive rebound by M. Plumlee,,121,83
386,4,4:27.0,M. Plumlee makes 2-pt dunk at rim (assist by M. Porter),,123,83
387,4,4:12.0,,Turnover by A. Trier (bad pass; steal by M. Plumlee),123,83
388,4,4:08.0,M. Morris misses 3-pt jump shot from 23 ft,,123,83
389,4,4:06.0,,Defensive rebound by K. Knox,123,83
390,4,3:55.0,,M. Robinson misses 2-pt dunk from 2 ft,123,83
391,4,3:53.0,Defensive rebound by M. Porter,,123,83
392,4,3:49.0,M. Porter misses 3-pt jump shot from 25 ft,,123,83
393,4,3:47.0,,Defensive rebound by E. Payton,123,83
394,4,3:42.0,,E. Payton misses 2-pt layup from 2 ft,123,83
395,4,3:41.0,Defensive rebound by Team,,123,83
396,4,3:31.0,J. Hernangómez misses 2-pt layup from 13 ft,,123,83
397,4,3:29.0,Offensive rebound by J. Hernangómez,,123,83
398,4,3:28.0,J. Hernangómez misses 2-pt layup from 2 ft (block by B. Portis),,123,83
399,4,3:27.0,Offensive rebound by M. Plumlee,,123,83
400,4,3:27.0,Turnover by M. Plumlee (bad pass),,123,83
401,4,3:27.0,,D. Smith enters the game for E. Payton,123,83
402,4,3:16.0,,K. Knox misses 2-pt layup from 1 ft,123,83
403,4,3:14.0,Defensive rebound by M. Porter,,123,83
404,4,3:01.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,123,83
405,4,2:59.0,,Defensive rebound by K. Knox,123,83
406,4,2:39.0,,D. Smith misses 2-pt layup from 1 ft,123,83
407,4,2:37.0,Defensive rebound by M. Porter,,123,83
408,4,2:28.0,M. Porter makes 3-pt jump shot from 26 ft,,126,83
409,4,2:23.0,,Personal foul by M. Morris (drawn by D. Smith),126,83
410,4,2:23.0,M. Beasley enters the game for M. Plumlee,,126,83
411,4,2:23.0,,D. Smith misses free throw 1 of 2,126,83
412,4,2:23.0,,Offensive rebound by Team,126,83
413,4,2:23.0,,D. Smith makes free throw 2 of 2,126,84
414,4,2:22.0,,Loose ball foul by B. Portis (drawn by J. Hernangómez),126,84
415,4,1:58.0,M. Beasley misses 3-pt jump shot from 23 ft (block by D. Smith),,126,84
416,4,1:56.0,,Defensive rebound by D. Smith,126,84
417,4,1:52.0,,A. Trier makes 2-pt layup from 2 ft (assist by D. Smith),126,86
418,4,1:37.0,Turnover by M. Porter (bad pass; steal by M. Robinson),,126,86
419,4,1:25.0,,Turnover by D. Smith (bad pass; steal by M. Morris),126,86
420,4,1:22.0,Turnover by M. Porter (step out of bounds),,126,86
421,4,1:10.0,,B. Portis makes 2-pt hook shot from 10 ft,126,88
422,4,0:57.0,M. Porter makes 3-pt jump shot from 25 ft (assist by M. Morris),,129,88
423,4,0:35.0,,Personal foul by T. Craig (drawn by A. Trier),129,88
424,4,0:35.0,,A. Trier makes free throw 1 of 2,129,89
425,4,0:35.0,,A. Trier makes free throw 2 of 2,129,90
426,4,0:22.0,M. Porter misses 2-pt jump shot from 18 ft,,129,90
427,4,0:21.0,,Defensive rebound by A. Trier,129,90
428,4,0:14.0,,A. Trier makes 2-pt dunk from 1 ft,129,92
