,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MIAMI_ACTION,PORTLAND_SCORE,MIAMI_SCORE
379,4,4:33.0,,D. Robinson misses 3-pt jump shot from 25 ft,103,116
380,4,4:30.0,Defensive rebound by K. Bazemore,,103,116
381,4,4:18.0,Personal foul by D. Robinson (drawn by C. Anthony),,103,116
382,4,4:13.0,Turnover by A. Simons (bad pass),,103,116
383,4,4:13.0,,Miami full timeout,103,116
384,4,4:13.0,,Instant Replay (Challenge: Ruling Stands),103,116
385,4,3:55.0,,G. Dragić misses 3-pt jump shot from 26 ft,103,116
386,4,3:52.0,Defensive rebound by H. Whiteside,,103,116
387,4,3:41.0,C. Anthony misses 3-pt jump shot from 27 ft,,103,116
388,4,3:38.0,,Defensive rebound by G. Dragić,103,116
389,4,3:31.0,,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),103,118
390,4,3:15.0,A. Simons makes 2-pt dunk from 1 ft (assist by D. Lillard),,105,118
391,4,2:58.0,,Personal foul by K. Bazemore (drawn by B. Adebayo),105,118
392,4,2:44.0,,Turnover by Team (shot clock),105,118
393,4,2:33.0,D. Lillard makes 3-pt jump shot from 26 ft,,108,118
394,4,2:17.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by T. Herro),108,120
395,4,2:07.0,D. Lillard misses 3-pt jump shot from 28 ft,,108,120
396,4,2:04.0,,Defensive rebound by B. Adebayo,108,120
397,4,1:50.0,,Turnover by G. Dragić (bad pass),108,120
398,4,1:40.0,Turnover by D. Lillard (lost ball; steal by D. Jones),,108,120
399,4,1:38.0,,Shooting foul by C. Anthony (drawn by D. Jones),108,120
400,4,1:38.0,,D. Jones makes free throw 1 of 2,108,121
401,4,1:38.0,M. Hezonja enters the game for C. Anthony,,108,121
402,4,1:38.0,J. Hoard enters the game for K. Bazemore,,108,121
403,4,1:38.0,N. Little enters the game for D. Lillard,,108,121
404,4,1:38.0,A. Tolliver enters the game for A. Simons,,108,121
405,4,1:38.0,G. Trent enters the game for H. Whiteside,,108,121
406,4,1:38.0,,K. Nunn enters the game for B. Adebayo,108,121
407,4,1:38.0,,C. Silva enters the game for G. Dragić,108,121
408,4,1:38.0,,D. Jones makes free throw 2 of 2,108,122
409,4,1:22.0,G. Trent makes 3-pt jump shot from 26 ft (assist by A. Tolliver),,111,122
410,4,1:07.0,,D. Jones misses 3-pt jump shot from 24 ft,111,122
411,4,1:03.0,,Offensive rebound by C. Silva,111,122
412,4,0:58.0,,K. Nunn misses 3-pt jump shot from 26 ft,111,122
413,4,0:55.0,Defensive rebound by N. Little,,111,122
414,4,0:48.0,M. Hezonja misses 3-pt jump shot from 23 ft,,111,122
415,4,0:47.0,Offensive rebound by J. Hoard,,111,122
416,4,0:47.0,Turnover by J. Hoard (traveling),,111,122
417,4,0:22.0,,D. Jones misses 2-pt layup from 1 ft,111,122
418,4,0:18.0,,Offensive rebound by D. Jones,111,122
419,4,0:18.0,,D. Jones misses 2-pt layup from 1 ft,111,122
420,4,0:18.0,Defensive rebound by M. Hezonja,,111,122
421,4,0:14.0,G. Trent misses 3-pt jump shot from 25 ft,,111,122
422,4,0:11.0,,Defensive rebound by T. Herro,111,122
