,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
381,4,9:52.0,Defensive rebound by D. Jordan,,73,87
382,4,9:39.0,C. LeVert makes 2-pt layup from 3 ft (assist by D. Jordan),,75,87
383,4,9:39.0,,Boston full timeout,75,87
384,4,9:39.0,,J. Brown enters the game for C. Edwards,75,87
385,4,9:39.0,,M. Smart enters the game for E. Freedom,75,87
386,4,9:39.0,,D. Theis enters the game for R. Langford,75,87
387,4,9:39.0,,B. Wanamaker enters the game for K. Walker,75,87
388,4,9:16.0,,D. Theis makes 2-pt hook shot from 4 ft (assist by M. Smart),75,89
389,4,9:05.0,R. Kurucs misses 3-pt jump shot from 25 ft,,75,89
390,4,9:02.0,Offensive rebound by C. LeVert,,75,89
391,4,9:00.0,Shooting foul by D. Theis (drawn by C. LeVert),,75,89
392,4,9:00.0,C. LeVert makes free throw 1 of 2,,76,89
393,4,9:00.0,C. LeVert misses free throw 2 of 2,,76,89
394,4,8:58.0,,Defensive rebound by M. Smart,76,89
395,4,8:45.0,,D. Theis makes 2-pt jump shot from 21 ft (assist by G. Williams),76,91
396,4,8:27.0,R. Kurucs makes 2-pt layup from 3 ft (assist by C. Chiozza),,78,91
397,4,8:27.0,Shooting foul by B. Wanamaker (drawn by R. Kurucs),,78,91
398,4,8:27.0,R. Kurucs makes free throw 1 of 1,,79,91
399,4,8:11.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Brown),79,91
400,4,8:11.0,,J. Brown makes free throw 1 of 2,79,92
401,4,8:11.0,,J. Brown makes free throw 2 of 2,79,93
402,4,7:55.0,C. LeVert makes 2-pt layup from 3 ft,,81,93
403,4,7:41.0,,J. Brown misses 3-pt jump shot from 25 ft,81,93
404,4,7:37.0,Defensive rebound by D. Jordan,,81,93
405,4,7:28.0,Personal foul by D. Theis (drawn by C. LeVert),,81,93
406,4,7:28.0,,R. Williams enters the game for D. Theis,81,93
407,4,7:28.0,C. LeVert makes free throw 1 of 2,,82,93
408,4,7:28.0,C. LeVert misses free throw 2 of 2,,82,93
409,4,7:27.0,Offensive rebound by T. Luwawu-Cabarrot,,82,93
410,4,7:27.0,T. Luwawu-Cabarrot makes 2-pt layup at rim,,84,93
411,4,7:11.0,,G. Williams misses 3-pt jump shot from 25 ft,84,93
412,4,7:11.0,,Offensive rebound by R. Williams,84,93
413,4,7:08.0,,Personal foul by C. LeVert (drawn by R. Williams),84,93
414,4,7:08.0,,R. Williams misses free throw 1 of 2,84,93
415,4,7:08.0,,Offensive rebound by Team,84,93
416,4,7:08.0,,R. Williams misses free throw 2 of 2,84,93
417,4,7:06.0,Defensive rebound by D. Jordan,,84,93
418,4,6:56.0,R. Kurucs makes 2-pt layup from 3 ft (assist by C. LeVert),,86,93
419,4,6:37.0,,M. Smart makes 2-pt jump shot from 5 ft,86,95
420,4,6:19.0,Personal foul by J. Brown (drawn by C. LeVert),,86,95
421,4,6:19.0,C. LeVert makes free throw 1 of 2,,87,95
422,4,6:19.0,C. LeVert makes free throw 2 of 2,,88,95
423,4,6:16.0,,Personal foul by C. Chiozza (drawn by R. Williams),88,95
424,4,6:16.0,,R. Williams makes free throw 1 of 2,88,96
425,4,6:16.0,,R. Williams makes free throw 2 of 2,88,97
426,4,5:55.0,C. LeVert misses 2-pt layup from 5 ft,,88,97
427,4,5:53.0,,Defensive rebound by G. Williams,88,97
428,4,5:38.0,,G. Williams makes 2-pt hook shot from 3 ft (assist by J. Brown),88,99
429,4,5:37.0,Brooklyn full timeout,,88,99
430,4,5:37.0,,K. Walker enters the game for B. Wanamaker,88,99
431,4,5:30.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,88,99
432,4,5:28.0,Offensive rebound by R. Kurucs,,88,99
433,4,5:27.0,R. Kurucs misses 2-pt layup at rim,,88,99
434,4,5:25.0,Offensive rebound by R. Kurucs,,88,99
435,4,5:19.0,C. Chiozza misses 3-pt jump shot from 26 ft,,88,99
436,4,5:17.0,Offensive rebound by T. Luwawu-Cabarrot,,88,99
437,4,5:08.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by C. LeVert),,91,99
438,4,4:43.0,,K. Walker makes 3-pt jump shot from 28 ft,91,102
439,4,4:32.0,Offensive foul by D. Jordan (drawn by G. Williams),,91,102
440,4,4:32.0,Turnover by D. Jordan (offensive foul),,91,102
441,4,4:14.0,,J. Brown makes 2-pt layup from 5 ft,91,104
442,4,4:05.0,C. LeVert makes 3-pt jump shot from 29 ft,,94,104
443,4,3:42.0,,M. Smart misses 3-pt jump shot from 26 ft,94,104
444,4,3:39.0,Defensive rebound by R. Kurucs,,94,104
445,4,3:34.0,Turnover by D. Jordan (bad pass; steal by R. Williams),,94,104
446,4,3:31.0,,Turnover by R. Williams (bad pass; steal by C. Chiozza),94,104
447,4,3:22.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by C. Chiozza),,97,104
448,4,3:00.0,,J. Brown misses 3-pt jump shot from 26 ft,97,104
449,4,2:58.0,Defensive rebound by D. Jordan,,97,104
450,4,2:47.0,C. LeVert makes 3-pt jump shot from 28 ft (assist by R. Kurucs),,100,104
451,4,2:28.0,,K. Walker misses 2-pt jump shot from 16 ft,100,104
452,4,2:26.0,,Offensive rebound by R. Williams,100,104
453,4,2:25.0,,R. Williams makes 2-pt dunk from 1 ft,100,106
454,4,2:18.0,C. Chiozza makes 3-pt jump shot from 27 ft,,103,106
455,4,2:04.0,,K. Walker makes 3-pt jump shot from 27 ft,103,109
456,4,2:04.0,,Instant Replay (Request: Ruling Stands),103,109
457,4,1:55.0,C. LeVert makes 2-pt dunk from 2 ft (assist by C. Chiozza),,105,109
458,4,1:44.0,,K. Walker misses 3-pt jump shot from 27 ft,105,109
459,4,1:44.0,,Offensive rebound by Team,105,109
460,4,1:43.0,Loose ball foul by R. Kurucs (drawn by R. Williams),,105,109
461,4,1:43.0,,R. Williams misses free throw 1 of 2,105,109
462,4,1:43.0,,Offensive rebound by Team,105,109
463,4,1:43.0,,R. Williams makes free throw 2 of 2,105,110
464,4,1:32.0,C. LeVert makes 3-pt jump shot from 27 ft,,108,110
465,4,1:16.0,,R. Williams makes 2-pt dunk from 2 ft (assist by K. Walker),108,112
466,4,1:16.0,,Shooting foul by D. Jordan (drawn by R. Williams),108,112
467,4,1:16.0,,R. Williams makes free throw 1 of 1,108,113
468,4,1:06.0,Shooting foul by M. Smart (drawn by D. Jordan),,108,113
469,4,1:06.0,D. Jordan makes free throw 1 of 2,,109,113
470,4,1:06.0,,D. Theis enters the game for R. Williams,109,113
471,4,1:06.0,D. Jordan makes free throw 2 of 2,,110,113
472,4,0:56.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Walker),110,116
473,4,0:45.0,C. Chiozza makes 2-pt jump shot from 19 ft,,112,116
474,4,0:27.0,,J. Brown misses 3-pt jump shot from 25 ft,112,116
475,4,0:25.0,Defensive rebound by D. Jordan,,112,116
476,4,0:19.0,Personal take foul by M. Smart (drawn by C. LeVert),,112,116
477,4,0:19.0,C. LeVert makes free throw 1 of 2,,113,116
478,4,0:19.0,T. Prince enters the game for D. Jordan,,113,116
479,4,0:19.0,C. LeVert misses free throw 2 of 2,,113,116
480,4,0:17.0,Offensive rebound by T. Luwawu-Cabarrot,,113,116
481,4,0:12.0,C. LeVert misses 3-pt jump shot from 27 ft,,113,116
482,4,0:10.0,,Defensive rebound by Team,113,116
483,4,0:10.0,Loose ball foul by T. Prince (drawn by D. Theis),,113,116
484,4,0:10.0,,D. Theis makes free throw 1 of 2,113,117
485,4,0:10.0,J. Allen enters the game for C. Chiozza,,113,117
486,4,0:10.0,D. Jordan enters the game for R. Kurucs,,113,117
487,4,0:10.0,,B. Wanamaker enters the game for J. Brown,113,117
488,4,0:10.0,,D. Theis makes free throw 2 of 2,113,118
489,4,0:10.0,Brooklyn full timeout,,113,118
490,4,0:10.0,C. Chiozza enters the game for J. Allen,,113,118
491,4,0:10.0,R. Kurucs enters the game for T. Prince,,113,118
492,4,0:10.0,,J. Green enters the game for K. Walker,113,118
493,4,0:06.0,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),,115,118
494,4,0:06.0,,Boston full timeout,115,118
495,4,0:06.0,T. Prince enters the game for D. Jordan,,115,118
496,4,0:06.0,,K. Walker enters the game for J. Green,115,118
497,4,0:06.0,,Boston full timeout,115,118
498,4,0:01.0,,Turnover by K. Walker (lost ball; steal by R. Kurucs),115,118
499,4,0:01.0,Brooklyn full timeout,,115,118
500,4,0:01.0,D. Jordan enters the game for T. Prince,,115,118
501,4,0:01.0,,R. Williams enters the game for K. Walker,115,118
502,4,0:00.0,Shooting foul by M. Smart (drawn by C. LeVert),,115,118
503,4,0:00.0,C. LeVert makes free throw 1 of 3,,116,118
504,4,0:00.0,C. LeVert makes free throw 2 of 3,,117,118
505,4,0:00.0,,E. Freedom enters the game for R. Williams,117,118
506,4,0:00.0,C. LeVert makes free throw 3 of 3,,118,118
507,1OT,4:41.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,118,118
508,1OT,4:39.0,,Defensive rebound by Team,118,118
509,1OT,4:39.0,Loose ball foul by R. Kurucs (drawn by M. Smart),,118,118
510,1OT,4:22.0,,Personal foul by D. Jordan (drawn by B. Wanamaker),118,118
511,1OT,4:16.0,,M. Smart misses 3-pt jump shot from 25 ft,118,118
512,1OT,4:13.0,Defensive rebound by D. Jordan,,118,118
513,1OT,4:05.0,C. Chiozza misses 2-pt jump shot from 3 ft,,118,118
514,1OT,4:02.0,Offensive rebound by C. Chiozza,,118,118
515,1OT,3:52.0,C. LeVert makes 2-pt jump shot from 6 ft,,120,118
516,1OT,3:42.0,,Offensive foul by M. Smart (drawn by D. Jordan),120,118
517,1OT,3:42.0,,Turnover by M. Smart (offensive foul),120,118
518,1OT,3:42.0,,C. Edwards enters the game for M. Smart,120,118
519,1OT,3:32.0,C. LeVert makes 2-pt jump shot from 15 ft,,122,118
520,1OT,3:32.0,Shooting foul by C. Edwards (drawn by C. LeVert),,122,118
521,1OT,3:32.0,C. LeVert misses free throw 1 of 1,,122,118
522,1OT,3:32.0,Offensive rebound by C. LeVert,,122,118
523,1OT,3:19.0,C. LeVert makes 2-pt jump shot from 4 ft,,124,118
524,1OT,3:02.0,,B. Wanamaker misses 3-pt jump shot from 27 ft,124,118
525,1OT,3:01.0,Defensive rebound by Team,,124,118
526,1OT,2:40.0,C. LeVert makes 2-pt jump shot from 6 ft,,126,118
527,1OT,2:27.0,,C. Edwards makes 2-pt jump shot from 18 ft,126,120
528,1OT,2:14.0,D. Jordan misses 2-pt layup from 4 ft,,126,120
529,1OT,2:11.0,,Defensive rebound by B. Wanamaker,126,120
530,1OT,2:09.0,,B. Wanamaker misses 2-pt layup from 2 ft,126,120
531,1OT,2:08.0,,Offensive rebound by Team,126,120
532,1OT,2:08.0,,Offensive foul by B. Wanamaker (drawn by C. Chiozza),126,120
533,1OT,2:08.0,,Turnover by B. Wanamaker (offensive foul),126,120
534,1OT,1:48.0,C. LeVert misses 3-pt jump shot from 27 ft,,126,120
535,1OT,1:46.0,Offensive rebound by T. Luwawu-Cabarrot,,126,120
536,1OT,1:35.0,R. Kurucs misses 3-pt jump shot from 24 ft,,126,120
537,1OT,1:34.0,,Defensive rebound by Team,126,120
538,1OT,1:34.0,Offensive foul by D. Jordan (drawn by D. Theis),,126,120
539,1OT,1:24.0,,C. Edwards misses 2-pt jump shot from 20 ft,126,120
540,1OT,1:22.0,Defensive rebound by D. Jordan,,126,120
541,1OT,1:04.0,Shooting foul by C. Edwards (drawn by C. LeVert),,126,120
542,1OT,1:04.0,C. LeVert makes free throw 1 of 2,,127,120
543,1OT,1:04.0,C. LeVert misses free throw 2 of 2,,127,120
544,1OT,1:01.0,Offensive rebound by C. LeVert,,127,120
545,1OT,1:00.0,C. LeVert misses 2-pt layup from 3 ft,,127,120
546,1OT,0:58.0,,Defensive rebound by J. Green,127,120
547,1OT,0:52.0,,J. Green misses 2-pt layup from 3 ft,127,120
548,1OT,0:51.0,Defensive rebound by R. Kurucs,,127,120
549,1OT,0:47.0,Personal foul by S. Ojeleye (drawn by C. LeVert),,127,120
550,1OT,0:47.0,C. LeVert makes free throw 1 of 2,,128,120
551,1OT,0:47.0,C. LeVert makes free throw 2 of 2,,129,120
552,1OT,0:47.0,,Boston full timeout,129,120
553,1OT,0:38.0,,S. Ojeleye misses 2-pt layup from 3 ft,129,120
554,1OT,0:36.0,Defensive rebound by T. Luwawu-Cabarrot,,129,120
555,1OT,0:13.0,Turnover by Team (shot clock),,129,120
