,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DENVER_ACTION,ATLANTA_SCORE,DENVER_SCORE
391,4,6:52.0,A. Len makes free throw 1 of 2,,104,101
392,4,6:52.0,A. Len misses free throw 2 of 2,,104,101
393,4,6:50.0,,Defensive rebound by W. Barton,104,101
394,4,6:31.0,,M. Morris misses 2-pt jump shot from 7 ft,104,101
395,4,6:28.0,Defensive rebound by T. Young,,104,101
396,4,6:23.0,T. Young makes 3-pt jump shot from 29 ft,,107,101
397,4,6:22.0,,Denver full timeout,107,101
398,4,6:22.0,,N. Jokić enters the game for J. Grant,107,101
399,4,6:22.0,,P. Millsap enters the game for M. Morris,107,101
400,4,6:22.0,,J. Murray enters the game for M. Plumlee,107,101
401,4,6:04.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by P. Millsap),107,104
402,4,5:43.0,J. Parker misses 3-pt jump shot from 23 ft,,107,104
403,4,5:40.0,Offensive rebound by A. Len,,107,104
404,4,5:34.0,Offensive foul by T. Young (drawn by N. Jokić),,107,104
405,4,5:34.0,Turnover by T. Young (offensive foul),,107,104
406,4,5:24.0,,N. Jokić misses 3-pt jump shot from 25 ft,107,104
407,4,5:20.0,Defensive rebound by J. Parker,,107,104
408,4,5:13.0,T. Young makes 3-pt jump shot from 30 ft,,110,104
409,4,4:57.0,,W. Barton misses 3-pt jump shot from 25 ft,110,104
410,4,4:55.0,,Offensive rebound by P. Millsap,110,104
411,4,4:51.0,,Shooting foul by A. Len (drawn by N. Jokić),110,104
412,4,4:51.0,,N. Jokić makes free throw 1 of 2,110,105
413,4,4:51.0,,N. Jokić makes free throw 2 of 2,110,106
414,4,4:32.0,A. Len makes 2-pt hook shot from 7 ft (assist by T. Young),,112,106
415,4,4:17.0,,N. Jokić misses 2-pt jump shot from 20 ft,112,106
416,4,4:11.0,,Offensive rebound by J. Murray,112,106
417,4,4:09.0,,N. Jokić misses 3-pt jump shot from 25 ft,112,106
418,4,4:02.0,Defensive rebound by D. Hunter,,112,106
419,4,3:55.0,T. Young makes 2-pt jump shot from 13 ft,,114,106
420,4,3:42.0,,G. Harris makes 2-pt jump shot from 22 ft (assist by N. Jokić),114,108
421,4,3:19.0,D. Hunter misses 2-pt layup from 7 ft,,114,108
422,4,3:19.0,Offensive rebound by Team,,114,108
423,4,3:14.0,D. Hunter misses 2-pt layup from 3 ft,,114,108
424,4,3:13.0,,Defensive rebound by N. Jokić,114,108
425,4,2:59.0,,Shooting foul by J. Parker (drawn by J. Murray),114,108
426,4,2:59.0,,J. Murray makes free throw 1 of 2,114,109
427,4,2:59.0,,J. Murray makes free throw 2 of 2,114,110
428,4,2:47.0,Turnover by T. Young (bad pass),,114,110
429,4,2:39.0,,N. Jokić misses 3-pt jump shot from 25 ft,114,110
430,4,2:33.0,Defensive rebound by D. Bembry,,114,110
431,4,2:18.0,A. Len misses 2-pt jump shot from 14 ft,,114,110
432,4,2:14.0,Offensive rebound by J. Parker,,114,110
433,4,2:13.0,J. Parker misses 2-pt layup from 2 ft (block by P. Millsap),,114,110
434,4,2:13.0,Offensive rebound by J. Parker,,114,110
435,4,2:08.0,J. Parker makes 2-pt hook shot from 1 ft,,116,110
436,4,2:03.0,,Personal foul by D. Hunter (drawn by N. Jokić),116,110
437,4,1:59.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),116,112
438,4,1:46.0,Personal foul by G. Harris (drawn by T. Young),,116,112
439,4,1:46.0,T. Young makes free throw 1 of 2,,117,112
440,4,1:46.0,T. Young makes free throw 2 of 2,,118,112
441,4,1:39.0,,G. Harris misses 3-pt jump shot from 25 ft,118,112
442,4,1:35.0,,Offensive rebound by W. Barton,118,112
443,4,1:35.0,,Shooting foul by D. Hunter (drawn by W. Barton),118,112
444,4,1:35.0,,W. Barton misses free throw 1 of 2,118,112
445,4,1:35.0,,Offensive rebound by Team,118,112
446,4,1:35.0,,W. Barton makes free throw 2 of 2,118,113
447,4,1:13.0,Shooting foul by G. Harris (drawn by T. Young),,118,113
448,4,1:13.0,T. Young makes free throw 1 of 2,,119,113
449,4,1:13.0,T. Young makes free throw 2 of 2,,120,113
450,4,1:02.0,,P. Millsap misses 3-pt jump shot from 23 ft,120,113
451,4,0:59.0,,Offensive rebound by W. Barton,120,113
452,4,0:57.0,,W. Barton misses 3-pt jump shot from 24 ft,120,113
453,4,0:54.0,Defensive rebound by D. Bembry,,120,113
454,4,0:49.0,Personal foul by W. Barton (drawn by T. Young),,120,113
455,4,0:49.0,T. Young makes free throw 1 of 2,,121,113
456,4,0:49.0,T. Young misses free throw 2 of 2,,121,113
457,4,0:49.0,,Defensive rebound by N. Jokić,121,113
458,4,0:49.0,,Denver full timeout,121,113
459,4,0:49.0,C. Reddish enters the game for A. Len,,121,113
460,4,0:44.0,,J. Murray makes 2-pt jump shot from 8 ft (assist by G. Harris),121,115
461,4,0:43.0,Personal foul by G. Harris (drawn by T. Young),,121,115
462,4,0:43.0,T. Young makes free throw 1 of 2,,122,115
463,4,0:43.0,T. Young makes free throw 2 of 2,,123,115
464,4,0:41.0,,Shooting foul by J. Parker (drawn by P. Millsap),123,115
465,4,0:41.0,,P. Millsap makes free throw 1 of 2,123,116
466,4,0:41.0,A. Len enters the game for J. Parker,,123,116
467,4,0:41.0,,P. Millsap makes free throw 2 of 2,123,117
468,4,0:38.0,Turnover by C. Reddish (discontinued dribble),,123,117
469,4,0:38.0,J. Parker enters the game for A. Len,,123,117
470,4,0:35.0,,J. Murray misses 3-pt jump shot from 25 ft,123,117
471,4,0:30.0,,Offensive rebound by W. Barton,123,117
472,4,0:25.0,,N. Jokić makes 2-pt layup from 4 ft (assist by W. Barton),123,119
473,4,0:24.0,Atlanta full timeout,,123,119
474,4,0:24.0,,J. Grant enters the game for N. Jokić,123,119
475,4,0:24.0,,M. Plumlee enters the game for J. Murray,123,119
476,4,0:22.0,Personal take foul by G. Harris (drawn by D. Hunter),,123,119
477,4,0:22.0,D. Hunter misses free throw 1 of 2,,123,119
478,4,0:22.0,Offensive rebound by Team,,123,119
479,4,0:22.0,T. Wallace enters the game for T. Young,,123,119
480,4,0:22.0,,N. Jokić enters the game for J. Grant,123,119
481,4,0:22.0,,J. Murray enters the game for M. Plumlee,123,119
482,4,0:22.0,D. Hunter makes free throw 2 of 2,,124,119
483,4,0:15.0,,N. Jokić misses 3-pt jump shot from 25 ft,124,119
484,4,0:10.0,,Offensive rebound by J. Murray,124,119
485,4,0:09.0,,J. Murray misses 3-pt jump shot from 22 ft,124,119
486,4,0:07.0,Defensive rebound by Team,,124,119
487,4,0:07.0,T. Young enters the game for T. Wallace,,124,119
488,4,0:06.0,Personal take foul by P. Millsap (drawn by D. Hunter),,124,119
489,4,0:06.0,D. Hunter misses free throw 1 of 2,,124,119
490,4,0:06.0,Offensive rebound by Team,,124,119
491,4,0:06.0,D. Hunter makes free throw 2 of 2,,125,119
492,4,0:00.0,,J. Murray makes 2-pt jump shot from 19 ft,125,121
493,4,0:00.0,,Instant Replay (Request: Ruling Stands),125,121
