,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
388,4,7:26.0,,B. Bogdanović makes free throw 2 of 2,100,88
389,4,7:13.0,M. Frazier misses 2-pt layup from 3 ft (block by J. Clarkson),,100,88
390,4,7:10.0,,Defensive rebound by R. Gobert,100,88
391,4,7:07.0,,B. Bogdanović misses 2-pt layup from 9 ft (block by A. Rivers),100,88
392,4,7:05.0,Defensive rebound by D. House,,100,88
393,4,7:05.0,Personal take foul by M. Conley (drawn by A. Rivers),,100,88
394,4,7:05.0,Instant Replay (Request: Ruling Stands),,100,88
395,4,7:05.0,B. McLemore enters the game for M. Frazier,,100,88
396,4,7:05.0,A. Rivers misses free throw 1 of 2,,100,88
397,4,7:05.0,Offensive rebound by Team,,100,88
398,4,7:05.0,A. Rivers makes free throw 2 of 2,,101,88
399,4,7:00.0,,M. Conley misses 3-pt jump shot from 25 ft,101,88
400,4,6:56.0,Defensive rebound by D. House,,101,88
401,4,6:49.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by E. Gordon),,104,88
402,4,6:41.0,,Personal foul by B. McLemore (drawn by M. Conley),104,88
403,4,6:41.0,,M. Conley misses free throw 1 of 2,104,88
404,4,6:41.0,,Offensive rebound by Team,104,88
405,4,6:41.0,,M. Conley makes free throw 2 of 2,104,89
406,4,6:32.0,Turnover by E. Gordon (palming),,104,89
407,4,6:22.0,,Turnover by M. Conley (bad pass),104,89
408,4,6:22.0,,Loose ball foul by M. Conley (drawn by P. Tucker),104,89
409,4,6:22.0,P. Tucker makes free throw 1 of 2,,105,89
410,4,6:22.0,,D. Mitchell enters the game for J. Clarkson,105,89
411,4,6:22.0,P. Tucker makes free throw 2 of 2,,106,89
412,4,6:15.0,,Shooting foul by B. McLemore (drawn by D. Mitchell),106,89
413,4,6:15.0,T. Sefolosha enters the game for B. McLemore,,106,89
414,4,6:15.0,,D. Mitchell makes free throw 1 of 2,106,90
415,4,6:15.0,,D. Mitchell makes free throw 2 of 2,106,91
416,4,6:01.0,P. Tucker misses 3-pt jump shot from 26 ft,,106,91
417,4,5:58.0,,Defensive rebound by R. Gobert,106,91
418,4,5:49.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Ingles),106,94
419,4,5:31.0,Personal foul by J. Ingles (drawn by E. Gordon),,106,94
420,4,5:31.0,E. Gordon makes free throw 1 of 2,,107,94
421,4,5:31.0,E. Gordon makes free throw 2 of 2,,108,94
422,4,5:27.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Mitchell),108,97
423,4,5:15.0,E. Gordon makes 3-pt jump shot from 27 ft,,111,97
424,4,5:07.0,,Shooting foul by A. Rivers (drawn by D. Mitchell),111,97
425,4,5:07.0,,D. Mitchell makes free throw 1 of 2,111,98
426,4,5:07.0,,D. Mitchell makes free throw 2 of 2,111,99
427,4,4:49.0,Turnover by A. Rivers (lost ball; steal by D. Mitchell),,111,99
428,4,4:46.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,111,99
429,4,4:41.0,Defensive rebound by P. Tucker,,111,99
430,4,4:39.0,A. Rivers makes 2-pt layup from 3 ft (assist by E. Gordon),,113,99
431,4,4:39.0,Shooting foul by M. Conley (drawn by A. Rivers),,113,99
432,4,4:39.0,A. Rivers misses free throw 1 of 1,,113,99
433,4,4:38.0,,Defensive rebound by R. Gobert,113,99
434,4,4:28.0,,D. Mitchell makes 2-pt layup from 2 ft,113,101
435,4,4:05.0,A. Rivers misses 3-pt jump shot from 25 ft,,113,101
436,4,4:02.0,Offensive rebound by P. Tucker,,113,101
437,4,3:49.0,A. Rivers misses 2-pt layup from 4 ft (block by R. Gobert),,113,101
438,4,3:49.0,Offensive rebound by Team,,113,101
439,4,3:49.0,Turnover by Team (shot clock),,113,101
440,4,3:49.0,,Utah full timeout,113,101
441,4,3:36.0,,M. Conley misses 2-pt layup from 2 ft,113,101
442,4,3:34.0,Defensive rebound by T. Sefolosha,,113,101
443,4,3:27.0,Turnover by T. Sefolosha (bad pass; steal by D. Mitchell),,113,101
444,4,3:22.0,,Turnover by D. Mitchell (bad pass; steal by D. House),113,101
445,4,3:03.0,A. Rivers misses 2-pt layup from 2 ft,,113,101
446,4,3:01.0,,Defensive rebound by R. Gobert,113,101
447,4,2:55.0,,M. Conley makes 2-pt layup from 2 ft,113,103
448,4,2:41.0,A. Rivers misses 3-pt jump shot from 25 ft,,113,103
449,4,2:35.0,Offensive rebound by D. House,,113,103
450,4,2:35.0,D. House makes 2-pt dunk from 1 ft,,115,103
451,4,2:20.0,,D. Mitchell makes 2-pt jump shot from 8 ft,115,105
452,4,2:06.0,A. Rivers misses 3-pt jump shot from 23 ft,,115,105
453,4,2:02.0,,Defensive rebound by D. Mitchell,115,105
454,4,1:55.0,,M. Conley misses 3-pt jump shot from 25 ft,115,105
455,4,1:52.0,Defensive rebound by E. Gordon,,115,105
456,4,1:48.0,Houston full timeout,,115,105
457,4,1:48.0,,R. O'Neale enters the game for M. Conley,115,105
458,4,1:39.0,E. Gordon makes 2-pt layup from 3 ft (assist by P. Tucker),,117,105
459,4,1:39.0,Shooting foul by R. Gobert (drawn by E. Gordon),,117,105
460,4,1:39.0,E. Gordon makes free throw 1 of 1,,118,105
461,4,1:34.0,,Turnover by J. Ingles (traveling),118,105
462,4,1:27.0,Turnover by P. Tucker (back court),,118,105
463,4,1:19.0,,B. Bogdanović misses 3-pt jump shot from 26 ft (block by E. Gordon),118,105
464,4,1:17.0,,Offensive rebound by Team,118,105
465,4,1:17.0,Loose ball foul by P. Tucker (drawn by R. Gobert),,118,105
466,4,1:17.0,,R. Gobert makes free throw 1 of 2,118,106
467,4,1:17.0,,R. Gobert makes free throw 2 of 2,118,107
468,4,1:02.0,Turnover by P. Tucker (lost ball; steal by R. Gobert),,118,107
469,4,0:59.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Mitchell),118,110
470,4,0:56.0,Houston full timeout,,118,110
471,4,0:49.0,E. Gordon makes 2-pt dunk from 1 ft (assist by D. House),,120,110
472,4,0:44.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,120,110
473,4,0:40.0,,Offensive rebound by R. O'Neale,120,110
474,4,0:39.0,,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. O'Neale),120,113
475,4,0:39.0,Personal take foul by D. Mitchell (drawn by T. Sefolosha),,120,113
476,4,0:39.0,T. Sefolosha misses free throw 1 of 2,,120,113
477,4,0:39.0,Offensive rebound by Team,,120,113
478,4,0:39.0,T. Sefolosha misses free throw 2 of 2,,120,113
479,4,0:37.0,Offensive rebound by Team,,120,113
480,4,0:37.0,Instant Replay (Request: Ruling Stands),,120,113
481,4,0:31.0,Personal foul by B. Bogdanović (drawn by D. House),,120,113
482,4,0:31.0,D. House makes free throw 1 of 2,,121,113
483,4,0:31.0,D. House makes free throw 2 of 2,,122,113
484,4,0:31.0,,Utah full timeout,122,113
485,4,0:31.0,,J. Clarkson enters the game for R. O'Neale,122,113
486,4,0:30.0,,D. Mitchell misses 3-pt jump shot from 28 ft,122,113
487,4,0:28.0,,Offensive rebound by Team,122,113
488,4,0:28.0,Loose ball foul by A. Rivers (drawn by R. Gobert),,122,113
489,4,0:28.0,,R. Gobert misses free throw 1 of 2,122,113
490,4,0:28.0,,Offensive rebound by Team,122,113
491,4,0:28.0,,R. O'Neale enters the game for J. Clarkson,122,113
492,4,0:28.0,,R. Gobert makes free throw 2 of 2,122,114
493,4,0:20.0,Personal foul by J. Ingles (drawn by D. House),,122,114
494,4,0:20.0,,J. Clarkson enters the game for J. Ingles,122,114
495,4,0:20.0,D. House makes free throw 1 of 2,,123,114
496,4,0:20.0,D. House makes free throw 2 of 2,,124,114
497,4,0:13.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by R. O'Neale),124,117
498,4,0:12.0,Personal foul by D. Mitchell (drawn by E. Gordon),,124,117
499,4,0:12.0,E. Gordon makes free throw 1 of 2,,125,117
500,4,0:12.0,E. Gordon makes free throw 2 of 2,,126,117
501,4,0:07.0,,D. Mitchell misses 3-pt jump shot from 25 ft,126,117
502,4,0:03.0,Defensive rebound by A. Rivers,,126,117
