,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
380,4,10:58.0,,Defensive rebound by D. Brooks,99,104
381,4,10:46.0,,D. Brooks misses 2-pt jump shot from 14 ft,99,104
382,4,10:41.0,Defensive rebound by N. Vonleh,,99,104
383,4,10:36.0,A. Wiggins misses 3-pt jump shot from 26 ft,,99,104
384,4,10:32.0,,Defensive rebound by M. Guduric,99,104
385,4,10:23.0,,S. Hill makes 2-pt jump shot from 11 ft (assist by M. Guduric),99,106
386,4,10:07.0,J. Okogie makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,102,106
387,4,9:44.0,,J. Morant misses 2-pt jump shot from 13 ft,102,106
388,4,9:43.0,,Offensive rebound by J. Morant,102,106
389,4,9:41.0,,J. Morant makes 2-pt layup from 4 ft,102,108
390,4,9:17.0,T. Graham makes 2-pt jump shot from 6 ft (assist by J. McLaughlin),,104,108
391,4,8:58.0,,J. Morant misses 2-pt layup from 3 ft,104,108
392,4,8:54.0,,Offensive rebound by J. Morant,104,108
393,4,8:54.0,,J. Morant misses 2-pt layup from 1 ft (block by N. Vonleh),104,108
394,4,8:54.0,Defensive rebound by J. Okogie,,104,108
395,4,8:50.0,J. Okogie makes 2-pt layup from 3 ft,,106,108
396,4,8:50.0,,Memphis full timeout,106,108
397,4,8:50.0,,T. Jones enters the game for M. Guduric,106,108
398,4,8:38.0,,J. Morant makes 2-pt dunk from 1 ft (assist by S. Hill),106,110
399,4,8:17.0,T. Graham makes 2-pt jump shot from 11 ft (assist by A. Wiggins),,108,110
400,4,7:58.0,,D. Brooks makes 2-pt jump shot from 14 ft (assist by T. Jones),108,112
401,4,7:48.0,Shooting foul by T. Jones (drawn by A. Wiggins),,108,112
402,4,7:48.0,A. Wiggins makes free throw 1 of 2,,109,112
403,4,7:48.0,J. Layman enters the game for T. Graham,,109,112
404,4,7:48.0,K. Towns enters the game for N. Vonleh,,109,112
405,4,7:48.0,A. Wiggins makes free throw 2 of 2,,110,112
406,4,7:31.0,,D. Brooks makes 3-pt jump shot from 26 ft (assist by J. Morant),110,115
407,4,7:22.0,Minnesota full timeout,,110,115
408,4,7:22.0,J. Culver enters the game for A. Wiggins,,110,115
409,4,7:22.0,,J. Crowder enters the game for J. Morant,110,115
410,4,7:14.0,Offensive foul by K. Towns (drawn by S. Hill),,110,115
411,4,7:14.0,Turnover by K. Towns (offensive foul),,110,115
412,4,7:00.0,,D. Brooks makes 2-pt jump shot from 21 ft,110,117
413,4,6:44.0,J. Okogie misses 2-pt layup from 4 ft,,110,117
414,4,6:42.0,,Defensive rebound by J. Valančiūnas,110,117
415,4,6:37.0,,D. Brooks makes 3-pt jump shot from 22 ft (assist by S. Hill),110,120
416,4,6:36.0,Minnesota full timeout,,110,120
417,4,6:36.0,R. Covington enters the game for J. Layman,,110,120
418,4,6:36.0,T. Graham enters the game for J. McLaughlin,,110,120
419,4,6:36.0,A. Wiggins enters the game for J. Okogie,,110,120
420,4,6:22.0,A. Wiggins makes 3-pt jump shot from 25 ft,,113,120
421,4,6:05.0,,D. Brooks misses 2-pt jump shot from 20 ft,113,120
422,4,6:03.0,,Offensive rebound by J. Valančiūnas,113,120
423,4,5:59.0,,Turnover by J. Valančiūnas (lost ball),113,120
424,4,5:46.0,K. Towns misses 3-pt jump shot from 25 ft,,113,120
425,4,5:43.0,,Defensive rebound by J. Valančiūnas,113,120
426,4,5:36.0,,T. Jones makes 2-pt layup from 4 ft,113,122
427,4,5:26.0,K. Towns misses 2-pt layup from 2 ft (block by J. Crowder),,113,122
428,4,5:26.0,Offensive rebound by Team,,113,122
429,4,5:26.0,,B. Clarke enters the game for T. Jones,113,122
430,4,5:26.0,,J. Morant enters the game for J. Valančiūnas,113,122
431,4,5:14.0,Turnover by T. Graham (lost ball; steal by J. Crowder),,113,122
432,4,5:07.0,,Turnover by J. Morant (bad pass; steal by A. Wiggins),113,122
433,4,5:07.0,Personal take foul by J. Crowder (drawn by A. Wiggins),,113,122
434,4,5:07.0,,K. Anderson enters the game for S. Hill,113,122
435,4,4:52.0,J. Culver misses 2-pt layup from 4 ft,,113,122
436,4,4:47.0,Offensive rebound by J. Culver,,113,122
437,4,4:47.0,J. Culver misses 2-pt layup at rim,,113,122
438,4,4:47.0,Offensive rebound by R. Covington,,113,122
439,4,4:39.0,K. Towns misses 3-pt jump shot from 26 ft,,113,122
440,4,4:36.0,,Defensive rebound by K. Anderson,113,122
441,4,4:21.0,,J. Morant makes 2-pt jump shot from 15 ft,113,124
442,4,4:08.0,A. Wiggins makes 2-pt layup from 3 ft,,115,124
443,4,3:48.0,,J. Morant makes 2-pt jump shot from 9 ft,115,126
444,4,3:33.0,A. Wiggins misses 3-pt jump shot from 25 ft,,115,126
445,4,3:30.0,,Defensive rebound by J. Crowder,115,126
446,4,3:13.0,,Shooting foul by A. Wiggins (drawn by J. Morant),115,126
447,4,3:13.0,Minnesota full timeout,,115,126
448,4,3:13.0,,J. Morant makes free throw 1 of 2,115,127
449,4,3:13.0,,J. Morant makes free throw 2 of 2,115,128
450,4,3:03.0,R. Covington misses 3-pt jump shot from 25 ft,,115,128
451,4,3:00.0,,Defensive rebound by J. Crowder,115,128
452,4,2:44.0,,Flagrant foul type 1 by K. Towns (drawn by D. Brooks),115,128
453,4,2:44.0,,Instant Replay (Request: Ruling Stands),115,128
454,4,2:44.0,,D. Brooks makes flagrant free throw 1 of 3,115,129
455,4,2:44.0,,D. Brooks makes free throw 2 of 3,115,130
456,4,2:44.0,,D. Brooks makes free throw 3 of 3,115,131
457,4,2:27.0,,J. Morant misses 2-pt dunk from 6 ft,115,131
458,4,2:23.0,Defensive rebound by T. Graham,,115,131
459,4,2:20.0,A. Wiggins misses 2-pt layup from 3 ft,,115,131
460,4,2:15.0,Offensive rebound by K. Towns,,115,131
461,4,2:15.0,K. Towns makes 2-pt layup at rim,,117,131
462,4,1:54.0,,J. Morant makes 2-pt jump shot from 7 ft,117,133
463,4,1:45.0,K. Towns misses 3-pt jump shot from 25 ft,,117,133
464,4,1:44.0,Offensive rebound by Team,,117,133
465,4,1:44.0,,Loose ball foul by K. Anderson (drawn by R. Covington),117,133
466,4,1:40.0,A. Wiggins makes 2-pt layup from 3 ft (assist by J. Culver),,119,133
467,4,1:19.0,,Turnover by J. Morant (bad pass; steal by A. Wiggins),119,133
468,4,1:16.0,A. Wiggins makes 2-pt layup from 2 ft,,121,133
469,4,1:07.0,,J. Crowder makes 2-pt layup from 1 ft (assist by D. Brooks),121,135
470,4,1:07.0,Minnesota full timeout,,121,135
471,4,1:07.0,J. McLaughlin enters the game for R. Covington,,121,135
472,4,1:07.0,J. Nowell enters the game for K. Towns,,121,135
473,4,1:07.0,N. Vonleh enters the game for A. Wiggins,,121,135
474,4,0:55.0,T. Graham misses 2-pt jump shot from 10 ft,,121,135
475,4,0:52.0,Offensive rebound by N. Vonleh,,121,135
476,4,0:49.0,Shooting foul by D. Brooks (drawn by J. Culver),,121,135
477,4,0:49.0,J. Culver misses free throw 1 of 2,,121,135
478,4,0:49.0,Offensive rebound by Team,,121,135
479,4,0:49.0,,M. Guduric enters the game for J. Crowder,121,135
480,4,0:49.0,J. Culver misses free throw 2 of 2,,121,135
481,4,0:48.0,,Defensive rebound by K. Anderson,121,135
482,4,0:28.0,,J. Morant makes 2-pt layup from 3 ft (assist by K. Anderson),121,137
483,4,0:21.0,J. McLaughlin misses 2-pt layup from 3 ft,,121,137
484,4,0:18.0,,Defensive rebound by B. Clarke,121,137
