,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
383,4,3:59.0,Toronto full timeout,,69,80
384,4,3:35.0,F. VanVleet misses 2-pt jump shot from 19 ft,,69,80
385,4,3:33.0,,Defensive rebound by D. Jones,69,80
386,4,3:12.0,,Personal foul by K. Lowry (drawn by B. Adebayo),69,80
387,4,3:12.0,,Miami full timeout,69,80
388,4,3:04.0,,D. Jones misses 3-pt jump shot from 23 ft,69,80
389,4,3:01.0,Defensive rebound by F. VanVleet,,69,80
390,4,2:55.0,F. VanVleet misses 3-pt jump shot from 26 ft,,69,80
391,4,2:52.0,,Defensive rebound by B. Adebayo,69,80
392,4,2:39.0,,D. Jones makes 2-pt layup from 2 ft (assist by K. Nunn),69,82
393,4,2:20.0,O. Anunoby misses 2-pt jump shot from 3 ft,,69,82
394,4,2:18.0,,Defensive rebound by B. Adebayo,69,82
395,4,2:00.0,,J. Butler misses 2-pt jump shot from 15 ft,69,82
396,4,1:58.0,Defensive rebound by R. Hollis-Jefferson,,69,82
397,4,1:52.0,S. Ibaka misses 3-pt jump shot from 25 ft,,69,82
398,4,1:50.0,,Defensive rebound by J. Butler,69,82
399,4,1:46.0,,Personal foul by S. Ibaka (drawn by J. Butler),69,82
400,4,1:32.0,,D. Jones misses 3-pt jump shot from 24 ft,69,82
401,4,1:30.0,Defensive rebound by R. Hollis-Jefferson,,69,82
402,4,1:24.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by O. Anunoby),,71,82
403,4,1:07.0,,Offensive foul by B. Adebayo (drawn by K. Lowry),71,82
404,4,1:07.0,,Turnover by B. Adebayo (offensive foul),71,82
405,4,1:07.0,Toronto full timeout,,71,82
406,4,1:00.0,K. Lowry misses 3-pt jump shot from 26 ft,,71,82
407,4,0:56.0,Offensive rebound by F. VanVleet,,71,82
408,4,0:55.0,O. Anunoby makes 2-pt dunk from 2 ft (assist by F. VanVleet),,73,82
409,4,0:46.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Herro),73,84
410,4,0:34.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by F. VanVleet),,75,84
411,4,0:10.0,,Turnover by Team (shot clock),75,84
412,4,0:02.0,O. Anunoby misses 3-pt jump shot from 25 ft,,75,84
413,4,0:02.0,Offensive rebound by Team,,75,84
414,4,0:02.0,Personal foul by K. Nunn (drawn by S. Ibaka),,75,84
415,4,0:00.0,Personal foul by B. Adebayo (drawn by S. Ibaka),,75,84
416,4,0:00.0,S. Ibaka misses free throw 1 of 2,,75,84
417,4,0:00.0,Offensive rebound by Team,,75,84
418,4,0:00.0,S. Ibaka makes free throw 2 of 2,,76,84
