,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
377,4,6:57.0,,T. McConnell makes 2-pt jump shot from 15 ft (assist by D. Sabonis),85,91
378,4,6:32.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,87,91
379,4,6:13.0,,T. Warren makes 2-pt jump shot from 13 ft,87,93
380,4,5:55.0,Personal foul by T. McConnell (drawn by G. Temple),,87,93
381,4,5:55.0,,Indiana full timeout,87,93
382,4,5:55.0,,Instant Replay (Challenge: Ruling Stands),87,93
383,4,5:55.0,C. LeVert enters the game for G. Temple,,87,93
384,4,5:55.0,,V. Oladipo enters the game for D. McDermott,87,93
385,4,5:42.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,87,93
386,4,5:38.0,,Defensive rebound by D. Sabonis,87,93
387,4,5:24.0,,T. Warren misses 2-pt jump shot from 17 ft,87,93
388,4,5:22.0,Defensive rebound by J. Harris,,87,93
389,4,5:14.0,Shooting foul by D. Sabonis (drawn by S. Dinwiddie),,87,93
390,4,5:14.0,S. Dinwiddie makes free throw 1 of 2,,88,93
391,4,5:14.0,,J. Lamb enters the game for T. McConnell,88,93
392,4,5:14.0,S. Dinwiddie misses free throw 2 of 2,,88,93
393,4,5:11.0,Offensive rebound by T. Prince,,88,93
394,4,4:59.0,C. LeVert makes 3-pt jump shot from 28 ft,,91,93
395,4,4:45.0,,M. Brogdon misses 2-pt layup from 2 ft (block by C. LeVert),91,93
396,4,4:43.0,Defensive rebound by D. Jordan,,91,93
397,4,4:40.0,Turnover by C. LeVert (bad pass; steal by T. Warren),,91,93
398,4,4:28.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by V. Oladipo),91,95
399,4,4:27.0,Brooklyn full timeout,,91,95
400,4,4:07.0,S. Dinwiddie makes 2-pt layup from 1 ft,,93,95
401,4,3:55.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by T. Warren),93,97
402,4,3:37.0,T. Prince misses 3-pt jump shot from 29 ft,,93,97
403,4,3:33.0,Offensive rebound by J. Harris,,93,97
404,4,3:33.0,J. Harris misses 2-pt jump shot from 7 ft,,93,97
405,4,3:33.0,,Defensive rebound by D. Sabonis,93,97
406,4,3:17.0,,V. Oladipo misses 2-pt layup at rim,93,97
407,4,3:15.0,,Offensive rebound by D. Sabonis,93,97
408,4,3:15.0,,Indiana full timeout,93,97
409,4,3:11.0,,V. Oladipo misses 3-pt jump shot from 27 ft,93,97
410,4,3:09.0,Defensive rebound by D. Jordan,,93,97
411,4,3:01.0,Shooting foul by V. Oladipo (drawn by S. Dinwiddie),,93,97
412,4,3:01.0,S. Dinwiddie makes free throw 1 of 2,,94,97
413,4,3:01.0,S. Dinwiddie makes free throw 2 of 2,,95,97
414,4,2:44.0,,Personal foul by T. Prince (drawn by T. Warren),95,97
415,4,2:39.0,,M. Brogdon makes 2-pt jump shot from 20 ft,95,99
416,4,2:20.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,97,99
417,4,2:02.0,,D. Sabonis makes 2-pt layup from 3 ft (assist by M. Brogdon),97,101
418,4,1:42.0,Shooting foul by J. Lamb (drawn by S. Dinwiddie),,97,101
419,4,1:42.0,S. Dinwiddie makes free throw 1 of 2,,98,101
420,4,1:42.0,S. Dinwiddie makes free throw 2 of 2,,99,101
421,4,1:30.0,,V. Oladipo misses 2-pt layup from 2 ft (block by D. Jordan),99,101
422,4,1:29.0,,Offensive rebound by Team,99,101
423,4,1:24.0,,T. Warren makes 2-pt layup from 5 ft (assist by D. Sabonis),99,103
424,4,1:14.0,D. Jordan misses 2-pt layup from 1 ft,,99,103
425,4,1:12.0,,Defensive rebound by M. Brogdon,99,103
426,4,1:01.0,,M. Brogdon misses 2-pt jump shot from 6 ft,99,103
427,4,0:59.0,Defensive rebound by D. Jordan,,99,103
428,4,0:54.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,99,103
429,4,0:50.0,Offensive rebound by Team,,99,103
430,4,0:50.0,Brooklyn full timeout,,99,103
431,4,0:50.0,,J. Holiday enters the game for J. Lamb,99,103
432,4,0:46.0,J. Harris makes 2-pt layup from 1 ft,,101,103
433,4,0:37.0,,V. Oladipo misses 3-pt jump shot from 27 ft,101,103
434,4,0:34.0,Defensive rebound by D. Jordan,,101,103
435,4,0:27.0,J. Harris makes 3-pt jump shot from 28 ft (assist by S. Dinwiddie),,104,103
436,4,0:10.0,,D. Sabonis makes 2-pt layup at rim,104,105
437,4,0:09.0,Brooklyn full timeout,,104,105
438,4,0:09.0,,M. Turner enters the game for D. Sabonis,104,105
439,4,0:05.0,S. Dinwiddie makes 2-pt jump shot from 21 ft,,106,105
440,4,0:03.0,,Indiana full timeout,106,105
441,4,0:03.0,,D. Sabonis enters the game for M. Turner,106,105
442,4,0:02.0,,Personal take foul by C. LeVert (drawn by V. Oladipo),106,105
443,4,0:00.0,,M. Brogdon misses 3-pt jump shot from 26 ft,106,105
444,4,0:00.0,,Offensive rebound by Team,106,105
