,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
389,4,8:34.0,,C. White misses 2-pt layup from 2 ft,93,116
390,4,8:31.0,,Offensive rebound by L. Markkanen,93,116
391,4,8:31.0,,L. Markkanen makes 2-pt dunk from 1 ft,93,118
392,4,8:21.0,Turnover by T. Young (bad pass; steal by D. Valentine),,93,118
393,4,8:19.0,,C. White makes 2-pt layup from 2 ft (assist by D. Valentine),93,120
394,4,8:19.0,,Shooting foul by A. Len (drawn by C. White),93,120
395,4,8:19.0,E. Turner enters the game for T. Young,,93,120
396,4,8:19.0,,C. White makes free throw 1 of 1,93,121
397,4,8:02.0,Turnover by C. Reddish (bad pass; steal by T. Young),,93,121
398,4,7:59.0,,T. Young makes 2-pt dunk from 1 ft (assist by D. Valentine),93,123
399,4,7:59.0,Atlanta full timeout,,93,123
400,4,7:59.0,D. Bembry enters the game for A. Len,,93,123
401,4,7:59.0,C. Parsons enters the game for C. Reddish,,93,123
402,4,7:41.0,Turnover by E. Turner (bad pass; steal by K. Dunn),,93,123
403,4,7:31.0,,Turnover by T. Young (bad pass; steal by B. Fernando),93,123
404,4,7:15.0,Turnover by B. Fernando (bad pass; steal by D. Valentine),,93,123
405,4,7:08.0,,Chicago full timeout,93,123
406,4,7:08.0,,S. Harrison enters the game for K. Dunn,93,123
407,4,6:51.0,,L. Markkanen makes 2-pt layup from 3 ft (assist by C. White),93,125
408,4,6:33.0,Personal foul by L. Markkanen (drawn by B. Fernando),,93,125
409,4,6:33.0,B. Fernando makes free throw 1 of 2,,94,125
410,4,6:33.0,,L. Kornet enters the game for L. Markkanen,94,125
411,4,6:33.0,B. Fernando makes free throw 2 of 2,,95,125
412,4,6:20.0,,D. Valentine misses 3-pt jump shot from 27 ft,95,125
413,4,6:17.0,Defensive rebound by B. Fernando,,95,125
414,4,6:09.0,C. Parsons misses 3-pt jump shot from 27 ft,,95,125
415,4,6:02.0,Offensive rebound by B. Fernando,,95,125
416,4,6:02.0,B. Fernando misses 2-pt layup at rim,,95,125
417,4,6:02.0,,Defensive rebound by L. Kornet,95,125
418,4,5:53.0,,Shooting foul by B. Fernando (drawn by C. White),95,125
419,4,5:53.0,,C. White makes free throw 1 of 2,95,126
420,4,5:53.0,C. Reddish enters the game for K. Huerter,,95,126
421,4,5:53.0,,C. White misses free throw 2 of 2,95,126
422,4,5:50.0,Defensive rebound by C. Parsons,,95,126
423,4,5:39.0,Turnover by C. Reddish (lost ball; steal by S. Harrison),,95,126
424,4,5:36.0,,S. Harrison makes 2-pt layup from 2 ft (assist by C. White),95,128
425,4,5:19.0,Turnover by D. Bembry (lost ball; steal by S. Harrison),,95,128
426,4,5:14.0,,C. White makes 2-pt layup from 2 ft (assist by S. Harrison),95,130
427,4,4:59.0,Shooting foul by T. Young (drawn by C. Reddish),,95,130
428,4,4:59.0,C. Reddish makes free throw 1 of 2,,96,130
429,4,4:59.0,,R. Arcidiacono enters the game for C. White,96,130
430,4,4:59.0,C. Reddish makes free throw 2 of 2,,97,130
431,4,4:41.0,,Turnover by D. Valentine (bad pass; steal by D. Bembry),97,130
432,4,4:38.0,B. Fernando misses 2-pt layup at rim (block by D. Valentine),,97,130
433,4,4:38.0,Offensive rebound by Team,,97,130
434,4,4:25.0,Turnover by D. Bembry (bad pass; steal by D. Valentine),,97,130
435,4,4:23.0,,Shooting foul by C. Reddish (drawn by D. Valentine),97,130
436,4,4:23.0,,D. Valentine makes free throw 1 of 2,97,131
437,4,4:23.0,,D. Valentine makes free throw 2 of 2,97,132
438,4,4:14.0,Turnover by E. Turner (bad pass),,97,132
439,4,4:03.0,,D. Valentine misses 2-pt jump shot from 22 ft,97,132
440,4,3:59.0,Defensive rebound by B. Fernando,,97,132
441,4,3:52.0,Shooting foul by L. Kornet (drawn by C. Reddish),,97,132
442,4,3:52.0,C. Reddish makes free throw 1 of 2,,98,132
443,4,3:52.0,C. Reddish misses free throw 2 of 2,,98,132
444,4,3:50.0,,Defensive rebound by T. Young,98,132
445,4,3:39.0,,T. Young misses 2-pt layup from 3 ft,98,132
446,4,3:37.0,Defensive rebound by D. Bembry,,98,132
447,4,3:28.0,C. Reddish misses 2-pt layup from 4 ft,,98,132
448,4,3:26.0,,Defensive rebound by T. Young,98,132
449,4,3:21.0,,T. Young misses 2-pt dunk from 1 ft (block by D. Bembry),98,132
450,4,3:18.0,Defensive rebound by E. Turner,,98,132
451,4,3:11.0,C. Parsons makes 3-pt jump shot from 22 ft (assist by E. Turner),,101,132
452,4,2:47.0,,L. Kornet misses 3-pt jump shot from 23 ft,101,132
453,4,2:45.0,Defensive rebound by E. Turner,,101,132
454,4,2:31.0,E. Turner misses 3-pt jump shot from 25 ft,,101,132
455,4,2:28.0,,Defensive rebound by S. Harrison,101,132
456,4,2:06.0,,T. Young makes 2-pt dunk from 1 ft (assist by S. Harrison),101,134
457,4,1:52.0,C. Reddish misses 3-pt jump shot from 26 ft,,101,134
458,4,1:49.0,,Defensive rebound by R. Arcidiacono,101,134
459,4,1:40.0,,S. Harrison misses 3-pt jump shot from 25 ft,101,134
460,4,1:33.0,,Offensive rebound by L. Kornet,101,134
461,4,1:33.0,,L. Kornet misses 2-pt layup from 2 ft,101,134
462,4,1:33.0,Defensive rebound by C. Parsons,,101,134
463,4,1:22.0,Turnover by C. Parsons (bad pass; steal by D. Valentine),,101,134
464,4,1:18.0,,T. Young makes 2-pt dunk at rim (assist by S. Harrison),101,136
465,4,1:04.0,C. Reddish misses 3-pt jump shot from 25 ft,,101,136
466,4,1:00.0,,Defensive rebound by S. Harrison,101,136
467,4,0:44.0,,S. Harrison misses 2-pt layup from 2 ft,101,136
468,4,0:42.0,,Offensive rebound by S. Harrison,101,136
469,4,0:41.0,,D. Valentine misses 3-pt jump shot from 26 ft,101,136
470,4,0:38.0,Defensive rebound by C. Reddish,,101,136
471,4,0:20.0,Personal foul by T. Young (drawn by C. Reddish),,101,136
472,4,0:20.0,C. Reddish makes free throw 1 of 2,,102,136
473,4,0:20.0,C. Reddish misses free throw 2 of 2,,102,136
474,4,0:18.0,,Defensive rebound by T. Young,102,136
