,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,SACRAMENTO_ACTION,MILWAUKEE_SCORE,SACRAMENTO_SCORE
375,4,10:11.0,G. Hill makes free throw 2 of 2,,97,81
376,4,10:03.0,,D. Fox misses 2-pt jump shot from 6 ft,97,81
377,4,10:02.0,Defensive rebound by E. Bledsoe,,97,81
378,4,10:02.0,Personal foul by C. Joseph (drawn by E. Bledsoe),,97,81
379,4,9:44.0,Turnover by G. Antetokounmpo (lost ball; steal by H. Barnes),,97,81
380,4,9:34.0,,D. Fox misses 3-pt jump shot from 25 ft,97,81
381,4,9:30.0,Defensive rebound by S. Brown,,97,81
382,4,9:19.0,E. Bledsoe misses 2-pt jump shot from 8 ft,,97,81
383,4,9:18.0,,Defensive rebound by D. Fox,97,81
384,4,9:08.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by N. Bjelica),97,84
385,4,8:43.0,S. Brown misses 2-pt layup from 6 ft,,97,84
386,4,8:40.0,,Defensive rebound by D. Fox,97,84
387,4,8:35.0,,D. Fox misses 2-pt layup from 2 ft,97,84
388,4,8:31.0,Defensive rebound by S. Brown,,97,84
389,4,8:28.0,Milwaukee full timeout,,97,84
390,4,8:28.0,D. DiVincenzo enters the game for G. Hill,,97,84
391,4,8:28.0,,B. Hield enters the game for C. Joseph,97,84
392,4,8:11.0,D. DiVincenzo makes 3-pt jump shot from 23 ft,,100,84
393,4,7:59.0,,Personal foul by E. Bledsoe (drawn by D. Fox),100,84
394,4,7:50.0,,B. Hield misses 2-pt layup from 2 ft,100,84
395,4,7:48.0,Defensive rebound by S. Brown,,100,84
396,4,7:45.0,Shooting foul by D. Fox (drawn by G. Antetokounmpo),,100,84
397,4,7:45.0,G. Antetokounmpo makes free throw 1 of 2,,101,84
398,4,7:45.0,G. Antetokounmpo makes free throw 2 of 2,,102,84
399,4,7:32.0,,N. Bjelica misses 3-pt jump shot from 25 ft,102,84
400,4,7:29.0,Defensive rebound by D. DiVincenzo,,102,84
401,4,7:19.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,102,84
402,4,7:15.0,Offensive rebound by S. Brown,,102,84
403,4,7:15.0,K. Middleton enters the game for G. Antetokounmpo,,102,84
404,4,7:05.0,S. Brown misses 3-pt jump shot from 23 ft,,102,84
405,4,7:01.0,,Defensive rebound by D. Fox,102,84
406,4,6:57.0,,Sacramento full timeout,102,84
407,4,6:48.0,,B. Hield makes 2-pt layup from 2 ft (assist by H. Barnes),102,86
408,4,6:35.0,Turnover by K. Middleton (lost ball; steal by D. Fox),,102,86
409,4,6:32.0,,D. Fox makes 2-pt layup from 1 ft,102,88
410,4,6:21.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by S. Brown),,104,88
411,4,6:15.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by B. Hield),104,91
412,4,6:00.0,K. Middleton makes 2-pt jump shot from 16 ft,,106,91
413,4,5:47.0,,B. Hield misses 3-pt jump shot from 25 ft,106,91
414,4,5:42.0,Defensive rebound by K. Middleton,,106,91
415,4,5:32.0,K. Middleton misses 2-pt jump shot from 11 ft,,106,91
416,4,5:28.0,,Defensive rebound by D. Fox,106,91
417,4,5:20.0,,D. Fox misses 2-pt layup from 4 ft (block by P. Connaughton),106,91
418,4,5:17.0,,Offensive rebound by D. Fox,106,91
419,4,5:16.0,,D. Fox misses 2-pt layup from 1 ft,106,91
420,4,5:16.0,Defensive rebound by S. Brown,,106,91
421,4,5:01.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,106,91
422,4,4:58.0,,Defensive rebound by N. Bjelica,106,91
423,4,4:48.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),106,94
424,4,4:32.0,D. DiVincenzo makes 2-pt layup from 2 ft (assist by K. Middleton),,108,94
425,4,4:15.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Fox),108,96
426,4,4:15.0,Milwaukee full timeout,,108,96
427,4,4:15.0,G. Hill enters the game for E. Bledsoe,,108,96
428,4,4:03.0,Personal foul by T. Ariza (drawn by K. Middleton),,108,96
429,4,3:58.0,D. DiVincenzo makes 2-pt layup from 1 ft,,110,96
430,4,3:48.0,,N. Bjelica misses 2-pt layup from 3 ft,110,96
431,4,3:44.0,Defensive rebound by S. Brown,,110,96
432,4,3:30.0,G. Hill misses 3-pt jump shot from 26 ft,,110,96
433,4,3:27.0,,Defensive rebound by D. Fox,110,96
434,4,3:21.0,,Turnover by D. Fox (lost ball; steal by K. Middleton),110,96
435,4,3:16.0,Turnover by P. Connaughton (lost ball; steal by T. Ariza),,110,96
436,4,3:10.0,,H. Barnes makes 2-pt layup from 8 ft,110,98
437,4,3:02.0,Personal take foul by T. Ariza (drawn by K. Middleton),,110,98
438,4,3:02.0,K. Middleton makes free throw 1 of 2,,111,98
439,4,3:02.0,,C. Joseph enters the game for H. Barnes,111,98
440,4,3:02.0,K. Middleton makes free throw 2 of 2,,112,98
441,4,2:49.0,,Turnover by D. Fox (lost ball; steal by G. Hill),112,98
442,4,2:41.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by G. Hill),,114,98
443,4,2:40.0,,Sacramento full timeout,114,98
444,4,2:40.0,T. Antetokounmpo enters the game for G. Hill,,114,98
445,4,2:40.0,D. Wilson enters the game for K. Middleton,,114,98
446,4,2:40.0,,Y. Ferrell enters the game for T. Ariza,114,98
447,4,2:40.0,,W. Gabriel enters the game for N. Bjelica,114,98
448,4,2:40.0,,K. Guy enters the game for D. Fox,114,98
449,4,2:40.0,,J. James enters the game for B. Hield,114,98
450,4,2:40.0,,C. Swanigan enters the game for C. Joseph,114,98
451,4,2:27.0,,Turnover by C. Swanigan (bad pass; steal by D. DiVincenzo),114,98
452,4,2:24.0,D. DiVincenzo makes 2-pt dunk from 1 ft,,116,98
453,4,2:10.0,,J. James misses 2-pt jump shot from 16 ft,116,98
454,4,2:07.0,Defensive rebound by D. Wilson,,116,98
455,4,1:57.0,D. Wilson misses 3-pt jump shot from 25 ft,,116,98
456,4,1:55.0,,Defensive rebound by Team,116,98
457,4,1:55.0,K. Korver enters the game for D. DiVincenzo,,116,98
458,4,1:44.0,,Y. Ferrell makes 2-pt jump shot from 13 ft,116,100
459,4,1:29.0,T. Antetokounmpo makes 2-pt layup from 2 ft (assist by S. Brown),,118,100
460,4,1:19.0,,K. Guy misses 3-pt jump shot from 23 ft,118,100
461,4,1:15.0,Defensive rebound by S. Brown,,118,100
462,4,1:10.0,S. Brown makes 2-pt jump shot from 5 ft,,120,100
463,4,1:10.0,Shooting foul by C. Swanigan (drawn by S. Brown),,120,100
464,4,1:10.0,S. Brown makes free throw 1 of 1,,121,100
465,4,1:00.0,,Y. Ferrell makes 3-pt jump shot from 27 ft (assist by C. Swanigan),121,103
466,4,0:48.0,Flagrant foul type 1 by C. Swanigan (drawn by S. Brown),,121,103
467,4,0:48.0,Instant Replay (Request: Ruling Stands),,121,103
468,4,0:48.0,S. Brown makes flagrant free throw 1 of 2,,122,103
469,4,0:48.0,S. Brown makes flagrant free throw 2 of 2,,123,103
470,4,0:45.0,T. Antetokounmpo makes 2-pt dunk from 2 ft (assist by D. Wilson),,125,103
471,4,0:36.0,,W. Gabriel makes 2-pt jump shot from 2 ft (assist by J. James),125,105
472,4,0:36.0,,Shooting foul by S. Brown (drawn by W. Gabriel),125,105
473,4,0:36.0,,W. Gabriel makes free throw 1 of 1,125,106
474,4,0:26.0,P. Connaughton makes 2-pt dunk from 2 ft (assist by D. Wilson),,127,106
475,4,0:19.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,127,106
476,4,0:19.0,Defensive rebound by K. Korver,,127,106
