,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
386,4,11:00.0,Turnover by L. Williams (bad pass; steal by J. Morant),,92,93
387,4,10:55.0,,J. Morant makes 2-pt layup from 2 ft,92,95
388,4,10:34.0,J. Robinson misses 3-pt jump shot from 28 ft,,92,95
389,4,10:32.0,Offensive rebound by M. Harrell,,92,95
390,4,10:31.0,M. Harrell misses 2-pt layup from 1 ft,,92,95
391,4,10:28.0,,Defensive rebound by J. Valančiūnas,92,95
392,4,10:18.0,,Personal foul by J. Robinson (drawn by D. Brooks),92,95
393,4,10:18.0,P. Beverley enters the game for T. Mann,,92,95
394,4,10:18.0,P. George enters the game for J. Robinson,,92,95
395,4,10:05.0,,J. Morant makes 3-pt jump shot from 27 ft,92,98
396,4,9:50.0,Personal foul by S. Hill (drawn by J. Green),,92,98
397,4,9:45.0,,Violation by Team (kicked ball),92,98
398,4,9:38.0,L. Williams misses 2-pt layup from 9 ft,,92,98
399,4,9:36.0,,Defensive rebound by J. Valančiūnas,92,98
400,4,9:32.0,,J. Morant misses 2-pt layup from 3 ft,92,98
401,4,9:29.0,,Offensive rebound by J. Morant,92,98
402,4,9:29.0,,J. Morant misses 2-pt layup from 1 ft,92,98
403,4,9:29.0,Defensive rebound by P. Beverley,,92,98
404,4,9:17.0,M. Harrell makes 2-pt layup from 1 ft,,94,98
405,4,9:04.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Morant),94,101
406,4,8:55.0,Turnover by P. Beverley (bad pass),,94,101
407,4,8:46.0,,J. Crowder misses 3-pt jump shot from 26 ft,94,101
408,4,8:42.0,Defensive rebound by J. Green,,94,101
409,4,8:36.0,Turnover by P. George (bad pass; steal by J. Morant),,94,101
410,4,8:17.0,,S. Hill misses 2-pt layup from 3 ft,94,101
411,4,8:13.0,Defensive rebound by P. George,,94,101
412,4,8:10.0,L. Williams makes 2-pt layup from 1 ft,,96,101
413,4,7:56.0,,Personal foul by P. Beverley (drawn by J. Morant),96,101
414,4,7:56.0,,J. Jackson enters the game for J. Valančiūnas,96,101
415,4,7:52.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Jackson),96,104
416,4,7:48.0,LA Clippers full timeout,,96,104
417,4,7:48.0,,G. Allen enters the game for D. Brooks,96,104
418,4,7:33.0,M. Harrell makes 2-pt layup from 1 ft (assist by L. Williams),,98,104
419,4,7:18.0,,Personal foul by L. Williams (drawn by G. Allen),98,104
420,4,7:15.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by G. Allen),98,107
421,4,7:05.0,L. Williams misses 2-pt layup from 1 ft,,98,107
422,4,7:03.0,,Defensive rebound by S. Hill,98,107
423,4,7:01.0,,Memphis full timeout,98,107
424,4,7:01.0,,Instant Replay (Challenge: Ruling Stands),98,107
425,4,6:48.0,,Shooting foul by M. Harrell (drawn by J. Jackson),98,107
426,4,6:48.0,,J. Jackson misses free throw 1 of 2,98,107
427,4,6:48.0,,Offensive rebound by Team,98,107
428,4,6:48.0,,J. Jackson makes free throw 2 of 2,98,108
429,4,6:41.0,Personal foul by J. Jackson (drawn by M. Harrell),,98,108
430,4,6:30.0,L. Williams makes 3-pt jump shot from 26 ft (assist by P. Beverley),,101,108
431,4,6:04.0,,J. Crowder misses 2-pt jump shot from 19 ft,101,108
432,4,6:02.0,Defensive rebound by P. George,,101,108
433,4,5:55.0,P. Beverley misses 3-pt jump shot from 26 ft,,101,108
434,4,5:53.0,,Defensive rebound by G. Allen,101,108
435,4,5:53.0,,Turnover by G. Allen (step out of bounds),101,108
436,4,5:53.0,,D. Brooks enters the game for G. Allen,101,108
437,4,5:53.0,,B. Clarke enters the game for S. Hill,101,108
438,4,5:53.0,Turnover by (5 sec),,101,108
439,4,5:36.0,,D. Brooks misses 2-pt jump shot from 18 ft,101,108
440,4,5:30.0,,Offensive rebound by J. Crowder,101,108
441,4,5:30.0,,Turnover by J. Crowder (lost ball; steal by P. George),101,108
442,4,5:24.0,L. Williams misses 3-pt jump shot from 26 ft,,101,108
443,4,5:21.0,,Defensive rebound by J. Jackson,101,108
444,4,5:13.0,,Turnover by D. Brooks (bad pass; steal by L. Williams),101,108
445,4,5:10.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,103,108
446,4,5:10.0,,Memphis full timeout,103,108
447,4,4:55.0,,Shooting foul by P. Beverley (drawn by J. Crowder),103,108
448,4,4:55.0,,J. Crowder makes free throw 1 of 2,103,109
449,4,4:55.0,,J. Crowder makes free throw 2 of 2,103,110
450,4,4:45.0,L. Williams makes 2-pt layup from 1 ft,,105,110
451,4,4:45.0,Shooting foul by D. Brooks (drawn by L. Williams),,105,110
452,4,4:45.0,L. Williams misses free throw 1 of 1,,105,110
453,4,4:40.0,,Defensive rebound by Team,105,110
454,4,4:21.0,,B. Clarke misses 2-pt jump shot from 14 ft,105,110
455,4,4:16.0,Defensive rebound by P. Beverley,,105,110
456,4,4:12.0,P. George makes 3-pt jump shot from 23 ft (assist by J. Green),,108,110
457,4,3:52.0,,J. Morant makes 2-pt layup from 3 ft,108,112
458,4,3:52.0,,Shooting foul by J. Green (drawn by J. Morant),108,112
459,4,3:52.0,,J. Valančiūnas enters the game for B. Clarke,108,112
460,4,3:52.0,,J. Morant makes free throw 1 of 1,108,113
461,4,3:48.0,L. Williams makes 2-pt jump shot from 1 ft,,110,113
462,4,3:48.0,Shooting foul by D. Brooks (drawn by L. Williams),,110,113
463,4,3:48.0,,S. Hill enters the game for D. Brooks,110,113
464,4,3:48.0,L. Williams makes free throw 1 of 1,,111,113
465,4,3:35.0,,J. Morant misses 2-pt jump shot from 12 ft (block by P. Beverley),111,113
466,4,3:32.0,Defensive rebound by J. Green,,111,113
467,4,3:31.0,J. Green makes 2-pt dunk from 1 ft (assist by L. Williams),,113,113
468,4,3:11.0,,Offensive foul by S. Hill (drawn by M. Harrell),113,113
469,4,3:11.0,,Turnover by S. Hill (offensive foul),113,113
470,4,3:06.0,Offensive foul by P. George (drawn by S. Hill),,113,113
471,4,3:06.0,Turnover by P. George (offensive foul),,113,113
472,4,2:45.0,,J. Morant makes 2-pt jump shot from 8 ft,113,115
473,4,2:33.0,P. George makes 3-pt jump shot from 26 ft (assist by L. Williams),,116,115
474,4,2:22.0,,Personal foul by P. Beverley (drawn by J. Morant),116,115
475,4,2:22.0,,J. Morant makes free throw 1 of 2,116,116
476,4,2:22.0,,J. Morant makes free throw 2 of 2,116,117
477,4,1:59.0,P. Beverley misses 2-pt jump shot from 19 ft,,116,117
478,4,1:54.0,,Defensive rebound by J. Morant,116,117
479,4,1:43.0,,Shooting foul by M. Harrell (drawn by J. Morant),116,117
480,4,1:43.0,,J. Morant makes free throw 1 of 2,116,118
481,4,1:43.0,,J. Morant makes free throw 2 of 2,116,119
482,4,1:28.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by L. Williams),,119,119
483,4,1:14.0,,J. Morant misses 2-pt layup from 2 ft,119,119
484,4,1:10.0,Defensive rebound by L. Williams,,119,119
485,4,1:05.0,P. Beverley misses 3-pt jump shot from 23 ft,,119,119
486,4,1:02.0,Offensive rebound by P. George,,119,119
487,4,0:59.0,J. Green misses 3-pt jump shot from 25 ft,,119,119
488,4,0:55.0,Offensive rebound by M. Harrell,,119,119
489,4,0:55.0,M. Harrell misses 2-pt layup at rim,,119,119
490,4,0:55.0,,Defensive rebound by J. Crowder,119,119
491,4,0:33.0,,J. Jackson misses 3-pt jump shot from 23 ft,119,119
492,4,0:31.0,Defensive rebound by J. Green,,119,119
493,4,0:31.0,LA Clippers full timeout,,119,119
494,4,0:20.0,P. George misses 3-pt jump shot from 25 ft,,119,119
495,4,0:16.0,Offensive rebound by J. Green,,119,119
496,4,0:03.0,L. Williams misses 2-pt jump shot from 8 ft,,119,119
497,4,0:02.0,Offensive rebound by M. Harrell,,119,119
498,4,0:02.0,M. Harrell makes 2-pt layup at rim,,121,119
499,4,0:02.0,,Memphis full timeout,121,119
500,4,0:02.0,M. Harkless enters the game for J. Green,,121,119
501,4,0:02.0,T. Mann enters the game for L. Williams,,121,119
502,4,0:00.0,,J. Jackson misses 3-pt jump shot from 24 ft (block by M. Harkless),121,119
503,4,0:00.0,,Offensive rebound by Team,121,119
504,4,0:00.0,,Memphis full timeout,121,119
