,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
388,4,9:06.0,,Turnover by C. Sexton (bad pass; steal by D. Hunter),86,102
389,4,9:01.0,D. Hunter makes 2-pt dunk from 1 ft (assist by J. Collins),,88,102
390,4,9:00.0,,Cleveland full timeout,88,102
391,4,9:00.0,,A. Drummond enters the game for C. Sexton,88,102
392,4,9:00.0,,D. Garland enters the game for T. Thompson,88,102
393,4,8:47.0,,K. Porter misses 2-pt jump shot from 21 ft,88,102
394,4,8:45.0,,Offensive rebound by A. Drummond,88,102
395,4,8:40.0,,Turnover by A. Drummond (bad pass; steal by K. Huerter),88,102
396,4,8:35.0,Turnover by K. Huerter (bad pass; steal by L. Nance),,88,102
397,4,8:22.0,,Turnover by L. Nance (bad pass; steal by D. Dedmon),88,102
398,4,8:18.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Hunter),,90,102
399,4,8:10.0,,D. Garland makes 2-pt jump shot from 8 ft,90,104
400,4,8:01.0,Personal foul by D. Garland (drawn by T. Young),,90,104
401,4,8:01.0,Instant Replay (Request: Ruling Stands),,90,104
402,4,7:54.0,J. Collins makes 2-pt dunk at rim (assist by D. Dedmon),,92,104
403,4,7:29.0,,K. Porter makes 3-pt jump shot from 23 ft (assist by D. Garland),92,107
404,4,7:11.0,K. Huerter misses 3-pt jump shot from 25 ft,,92,107
405,4,7:07.0,,Defensive rebound by C. Osman,92,107
406,4,6:49.0,,Turnover by A. Drummond (lost ball; steal by D. Dedmon),92,107
407,4,6:44.0,Shooting foul by K. Porter (drawn by J. Collins),,92,107
408,4,6:44.0,J. Collins makes free throw 1 of 2,,93,107
409,4,6:44.0,J. Collins makes free throw 2 of 2,,94,107
410,4,6:32.0,,Turnover by A. Drummond (3 sec),94,107
411,4,6:26.0,Shooting foul by D. Garland (drawn by T. Young),,94,107
412,4,6:26.0,T. Young makes free throw 1 of 3,,95,107
413,4,6:26.0,T. Young misses free throw 2 of 3,,95,107
414,4,6:26.0,Offensive rebound by Team,,95,107
415,4,6:26.0,T. Young makes free throw 3 of 3,,96,107
416,4,6:13.0,,D. Garland misses 3-pt jump shot from 31 ft,96,107
417,4,6:10.0,Defensive rebound by D. Dedmon,,96,107
418,4,5:58.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by T. Young),,98,107
419,4,5:55.0,,Cleveland full timeout,98,107
420,4,5:55.0,,C. Sexton enters the game for A. Drummond,98,107
421,4,5:55.0,,T. Thompson enters the game for K. Porter,98,107
422,4,5:44.0,,C. Osman makes 3-pt jump shot from 27 ft (assist by D. Garland),98,110
423,4,5:33.0,T. Young makes 3-pt jump shot from 37 ft,,101,110
424,4,5:11.0,,L. Nance makes 2-pt jump shot from 14 ft,101,112
425,4,4:54.0,Shooting foul by C. Sexton (drawn by T. Young),,101,112
426,4,4:54.0,T. Young makes free throw 1 of 2,,102,112
427,4,4:54.0,C. Reddish enters the game for K. Huerter,,102,112
428,4,4:54.0,T. Young makes free throw 2 of 2,,103,112
429,4,4:38.0,,Shooting foul by C. Reddish (drawn by C. Sexton),103,112
430,4,4:38.0,,C. Sexton makes free throw 1 of 2,103,113
431,4,4:38.0,,C. Sexton makes free throw 2 of 2,103,114
432,4,4:30.0,D. Hunter misses 3-pt jump shot from 23 ft,,103,114
433,4,4:27.0,,Defensive rebound by C. Sexton,103,114
434,4,4:27.0,,Clear path foul by T. Young,103,114
435,4,4:27.0,,Instant Replay (Request: Ruling Stands),103,114
436,4,4:27.0,,C. Sexton makes clear path free throw 1 of 2,103,115
437,4,4:27.0,,C. Sexton makes clear path free throw 2 of 2,103,116
438,4,4:01.0,,D. Garland misses 2-pt jump shot from 15 ft,103,116
439,4,4:00.0,Defensive rebound by C. Reddish,,103,116
440,4,3:52.0,C. Reddish misses 2-pt jump shot from 17 ft,,103,116
441,4,3:46.0,,Defensive rebound by C. Osman,103,116
442,4,3:33.0,,C. Osman misses 3-pt jump shot from 24 ft,103,116
443,4,3:33.0,Defensive rebound by Team,,103,116
444,4,3:21.0,T. Young makes 2-pt jump shot from 6 ft,,105,116
445,4,2:55.0,,C. Osman misses 2-pt jump shot from 11 ft,105,116
446,4,2:53.0,Defensive rebound by J. Collins,,105,116
447,4,2:39.0,D. Dedmon misses 2-pt jump shot from 10 ft,,105,116
448,4,2:37.0,,Defensive rebound by C. Osman,105,116
449,4,2:15.0,,Personal foul by T. Young (drawn by T. Thompson),105,116
450,4,2:15.0,,T. Thompson misses free throw 1 of 2,105,116
451,4,2:15.0,,Offensive rebound by Team,105,116
452,4,2:15.0,K. Huerter enters the game for D. Dedmon,,105,116
453,4,2:15.0,,K. Porter enters the game for C. Osman,105,116
454,4,2:15.0,,T. Thompson makes free throw 2 of 2,105,117
455,4,2:02.0,Turnover by T. Young (lost ball; steal by T. Thompson),,105,117
456,4,1:54.0,,K. Porter makes 2-pt layup from 1 ft (assist by T. Thompson),105,119
457,4,1:54.0,Atlanta full timeout,,105,119
458,4,1:54.0,B. Goodwin enters the game for T. Young,,105,119
459,4,1:47.0,Turnover by K. Huerter (bad pass; steal by L. Nance),,105,119
460,4,1:30.0,,T. Thompson misses 2-pt layup from 1 ft (block by J. Collins),105,119
461,4,1:30.0,,Offensive rebound by L. Nance,105,119
462,4,1:29.0,,L. Nance makes 2-pt layup from 2 ft,105,121
463,4,1:29.0,,Shooting foul by B. Goodwin (drawn by L. Nance),105,121
464,4,1:29.0,B. Fernando enters the game for J. Collins,,105,121
465,4,1:29.0,T. Graham enters the game for K. Huerter,,105,121
466,4,1:29.0,,D. Exum enters the game for C. Sexton,105,121
467,4,1:29.0,,L. Nance makes free throw 1 of 1,105,122
468,4,1:20.0,Turnover by D. Hunter (out of bounds lost ball),,105,122
469,4,1:07.0,,L. Nance makes 2-pt layup from 1 ft (assist by D. Garland),105,124
470,4,0:56.0,D. Hunter misses 3-pt jump shot from 33 ft,,105,124
471,4,0:54.0,,Defensive rebound by D. Exum,105,124
472,4,0:54.0,,J. Macura enters the game for K. Porter,105,124
473,4,0:31.0,,T. Thompson makes 3-pt jump shot from 31 ft,105,127
474,4,0:18.0,T. Graham misses 2-pt jump shot from 17 ft,,105,127
475,4,0:14.0,,Defensive rebound by T. Thompson,105,127
