,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
389,4,6:07.0,,Chicago full timeout,92,83
390,4,6:07.0,,C. White enters the game for R. Arcidiacono,92,83
391,4,5:59.0,,Personal foul by J. McDaniels (drawn by Z. LaVine),92,83
392,4,5:48.0,,T. Young makes 2-pt layup from 1 ft (assist by T. Satoranský),92,85
393,4,5:23.0,M. Bridges misses 3-pt jump shot from 27 ft,,92,85
394,4,5:19.0,,Defensive rebound by T. Young,92,85
395,4,5:03.0,,Turnover by C. White (bad pass; steal by M. Bridges),92,85
396,4,5:01.0,Turnover by M. Bridges (out of bounds lost ball),,92,85
397,4,4:45.0,,Turnover by T. Young (bad pass; steal by M. Bridges),92,85
398,4,4:43.0,Shooting foul by T. Satoranský (drawn by J. McDaniels),,92,85
399,4,4:43.0,J. McDaniels makes free throw 1 of 2,,93,85
400,4,4:43.0,J. McDaniels makes free throw 2 of 2,,94,85
401,4,4:26.0,,Turnover by Z. LaVine (bad pass),94,85
402,4,4:26.0,M. Monk enters the game for C. Martin,,94,85
403,4,4:26.0,T. Rozier enters the game for J. McDaniels,,94,85
404,4,4:26.0,Charlotte full timeout,,94,85
405,4,4:09.0,M. Bridges misses 3-pt jump shot from 24 ft,,94,85
406,4,4:07.0,,Defensive rebound by T. Satoranský,94,85
407,4,4:02.0,,Shooting foul by M. Monk (drawn by Z. LaVine),94,85
408,4,4:02.0,,Z. LaVine misses free throw 1 of 2,94,85
409,4,4:02.0,,Offensive rebound by Team,94,85
410,4,4:02.0,,Z. LaVine misses free throw 2 of 2,94,85
411,4,3:58.0,Defensive rebound by M. Bridges,,94,85
412,4,3:47.0,M. Monk makes 3-pt jump shot from 26 ft (assist by P. Washington),,97,85
413,4,3:31.0,,T. Satoranský misses 3-pt jump shot from 23 ft,97,85
414,4,3:28.0,Defensive rebound by P. Washington,,97,85
415,4,3:11.0,P. Washington misses 2-pt layup from 3 ft,,97,85
416,4,3:10.0,,Defensive rebound by T. Young,97,85
417,4,2:59.0,,T. Young misses 2-pt layup from 1 ft,97,85
418,4,2:56.0,,Offensive rebound by T. Young,97,85
419,4,2:56.0,,T. Young makes 2-pt layup from 1 ft,97,87
420,4,2:39.0,P. Washington misses 3-pt jump shot from 27 ft,,97,87
421,4,2:36.0,,Defensive rebound by T. Young,97,87
422,4,2:30.0,,Shooting foul by P. Washington (drawn by C. White),97,87
423,4,2:30.0,,C. White makes free throw 1 of 2,97,88
424,4,2:30.0,C. Zeller enters the game for P. Washington,,97,88
425,4,2:30.0,,R. Arcidiacono enters the game for C. Felício,97,88
426,4,2:30.0,,C. White makes free throw 2 of 2,97,89
427,4,2:17.0,D. Graham misses 3-pt jump shot from 25 ft,,97,89
428,4,2:16.0,,Defensive rebound by Team,97,89
429,4,1:51.0,,Z. LaVine misses 2-pt layup from 2 ft,97,89
430,4,1:50.0,Defensive rebound by M. Monk,,97,89
431,4,1:30.0,M. Bridges misses 3-pt jump shot from 28 ft,,97,89
432,4,1:28.0,,Defensive rebound by Z. LaVine,97,89
433,4,1:23.0,,C. White makes 2-pt layup from 1 ft (assist by Z. LaVine),97,91
434,4,1:01.0,M. Monk misses 2-pt layup from 4 ft (block by T. Young),,97,91
435,4,0:59.0,Offensive rebound by C. Zeller,,97,91
436,4,0:59.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by C. Zeller),,100,91
437,4,0:53.0,,Z. LaVine makes 2-pt layup from 1 ft,100,93
438,4,0:47.0,Charlotte full timeout,,100,93
439,4,0:40.0,M. Monk makes 2-pt jump shot from 7 ft,,102,93
440,4,0:40.0,Shooting foul by C. White (drawn by M. Monk),,102,93
441,4,0:40.0,,Chicago full timeout,102,93
442,4,0:40.0,,Instant Replay (Challenge: Ruling Stands),102,93
443,4,0:40.0,M. Monk makes free throw 1 of 1,,103,93
444,4,0:30.0,,Z. LaVine misses 3-pt jump shot from 22 ft,103,93
445,4,0:27.0,Defensive rebound by C. Zeller,,103,93
446,4,0:05.0,Turnover by Team (shot clock),,103,93
