,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
394,4,4:07.0,J. Randle makes 2-pt layup from 2 ft (assist by M. Morris),,74,81
395,4,3:49.0,,P. Washington misses 3-pt jump shot from 23 ft,74,81
396,4,3:46.0,Defensive rebound by M. Morris,,74,81
397,4,3:44.0,Offensive foul by J. Randle (drawn by P. Washington),,74,81
398,4,3:44.0,Turnover by J. Randle (offensive foul),,74,81
399,4,3:44.0,,Charlotte full timeout,74,81
400,4,3:44.0,F. Ntilikina enters the game for R. Bullock,,74,81
401,4,3:44.0,,M. Monk enters the game for M. Bridges,74,81
402,4,3:21.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by P. Washington),74,84
403,4,3:01.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by J. Randle),,77,84
404,4,2:46.0,,Personal foul by E. Payton (drawn by C. Zeller),77,84
405,4,2:39.0,,Shooting foul by M. Morris (drawn by M. Monk),77,84
406,4,2:39.0,,M. Monk makes free throw 1 of 2,77,85
407,4,2:39.0,,M. Monk makes free throw 2 of 2,77,86
408,4,2:31.0,Personal foul by M. Monk (drawn by F. Ntilikina),,77,86
409,4,2:31.0,,M. Bridges enters the game for M. Monk,77,86
410,4,2:26.0,Shooting foul by C. Zeller (drawn by J. Randle),,77,86
411,4,2:26.0,J. Randle makes free throw 1 of 2,,78,86
412,4,2:26.0,,M. Monk enters the game for M. Bridges,78,86
413,4,2:26.0,J. Randle makes free throw 2 of 2,,79,86
414,4,2:07.0,,C. Zeller makes 2-pt layup at rim (assist by D. Graham),79,88
415,4,1:56.0,Offensive foul by M. Morris (drawn by D. Graham),,79,88
416,4,1:56.0,Turnover by M. Morris (offensive foul),,79,88
417,4,1:56.0,Instant Replay (Challenge: Ruling Stands),,79,88
418,4,1:34.0,,C. Zeller misses 2-pt jump shot from 3 ft (block by M. Robinson),79,88
419,4,1:30.0,Defensive rebound by E. Payton,,79,88
420,4,1:30.0,M. Robinson makes 2-pt dunk from 2 ft (assist by E. Payton),,81,88
421,4,1:22.0,,Turnover by D. Graham (back court),81,88
422,4,1:11.0,M. Morris makes 3-pt jump shot from 26 ft,,84,88
423,4,0:49.0,,T. Rozier misses 3-pt jump shot from 25 ft,84,88
424,4,0:45.0,Defensive rebound by J. Randle,,84,88
425,4,0:42.0,M. Morris misses 3-pt jump shot from 26 ft,,84,88
426,4,0:40.0,,Defensive rebound by T. Rozier,84,88
427,4,0:40.0,,Personal foul by J. Randle (drawn by T. Rozier),84,88
428,4,0:40.0,,T. Rozier makes free throw 1 of 2,84,89
429,4,0:40.0,,C. Martin enters the game for M. Monk,84,89
430,4,0:40.0,,T. Rozier makes free throw 2 of 2,84,90
431,4,0:40.0,New York full timeout,,84,90
432,4,0:40.0,D. Dotson enters the game for F. Ntilikina,,84,90
433,4,0:40.0,,M. Williams enters the game for P. Washington,84,90
434,4,0:32.0,M. Morris misses 3-pt jump shot from 26 ft,,84,90
435,4,0:31.0,Offensive rebound by M. Morris,,84,90
436,4,0:31.0,M. Morris makes 2-pt dunk from 1 ft,,86,90
437,4,0:31.0,,Charlotte full timeout,86,90
438,4,0:31.0,F. Ntilikina enters the game for M. Morris,,86,90
439,4,0:31.0,,M. Monk enters the game for C. Martin,86,90
440,4,0:31.0,,P. Washington enters the game for C. Zeller,86,90
441,4,0:31.0,,Personal take foul by F. Ntilikina (drawn by T. Rozier),86,90
442,4,0:31.0,,T. Rozier makes free throw 1 of 2,86,91
443,4,0:31.0,M. Morris enters the game for F. Ntilikina,,86,91
444,4,0:31.0,,C. Martin enters the game for M. Monk,86,91
445,4,0:31.0,,T. Rozier makes free throw 2 of 2,86,92
446,4,0:24.0,E. Payton misses 2-pt layup from 2 ft (block by P. Washington),,86,92
447,4,0:22.0,Offensive rebound by E. Payton,,86,92
448,4,0:22.0,Turnover by E. Payton (bad pass),,86,92
449,4,0:22.0,F. Ntilikina enters the game for M. Morris,,86,92
450,4,0:22.0,,M. Monk enters the game for C. Martin,86,92
451,4,0:21.0,,Personal take foul by F. Ntilikina (drawn by D. Graham),86,92
452,4,0:21.0,,D. Graham misses free throw 1 of 2,86,92
453,4,0:21.0,,Offensive rebound by Team,86,92
454,4,0:21.0,M. Morris enters the game for F. Ntilikina,,86,92
455,4,0:21.0,,C. Martin enters the game for M. Monk,86,92
456,4,0:21.0,,D. Graham makes free throw 2 of 2,86,93
457,4,0:21.0,New York full timeout,,86,93
458,4,0:21.0,B. Portis enters the game for M. Robinson,,86,93
459,4,0:19.0,D. Dotson makes 3-pt jump shot from 23 ft (assist by E. Payton),,89,93
460,4,0:19.0,Instant Replay (Request: Ruling Stands),,89,93
461,4,0:18.0,,Personal take foul by E. Payton (drawn by T. Rozier),89,93
462,4,0:18.0,,T. Rozier makes free throw 1 of 2,89,94
463,4,0:18.0,,T. Rozier makes free throw 2 of 2,89,95
464,4,0:11.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by E. Payton),,92,95
465,4,0:10.0,,Personal take foul by D. Dotson (drawn by T. Rozier),92,95
466,4,0:10.0,,T. Rozier makes free throw 1 of 2,92,96
467,4,0:10.0,,M. Bridges enters the game for P. Washington,92,96
468,4,0:10.0,,T. Rozier makes free throw 2 of 2,92,97
469,4,0:05.0,M. Morris misses 3-pt jump shot from 32 ft,,92,97
470,4,0:01.0,,Defensive rebound by T. Rozier,92,97
