,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
393,4,9:11.0,K. Love makes free throw 3 of 3,,88,71
394,4,9:00.0,,A. Trier makes 2-pt jump shot from 9 ft,88,73
395,4,8:47.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),,90,73
396,4,8:34.0,,M. Morris misses 3-pt jump shot from 26 ft,90,73
397,4,8:32.0,Defensive rebound by D. Garland,,90,73
398,4,8:13.0,K. Love misses 2-pt layup from 3 ft (block by B. Portis),,90,73
399,4,8:11.0,,Defensive rebound by B. Portis,90,73
400,4,8:06.0,,M. Morris misses 3-pt jump shot from 23 ft,90,73
401,4,8:04.0,Defensive rebound by K. Porter,,90,73
402,4,7:40.0,D. Garland makes 2-pt layup from 1 ft,,92,73
403,4,7:32.0,,New York full timeout,92,73
404,4,7:32.0,L. Nance enters the game for J. Clarkson,,92,73
405,4,7:32.0,C. Sexton enters the game for K. Love,,92,73
406,4,7:32.0,,R. Barrett enters the game for D. Dotson,92,73
407,4,7:32.0,,F. Ntilikina enters the game for W. Ellington,92,73
408,4,7:32.0,,J. Randle enters the game for M. Morris,92,73
409,4,7:23.0,,A. Trier makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),92,76
410,4,7:05.0,T. Thompson makes 2-pt dunk from 1 ft (assist by D. Garland),,94,76
411,4,6:51.0,,B. Portis misses 2-pt jump shot from 20 ft,94,76
412,4,6:49.0,Defensive rebound by L. Nance,,94,76
413,4,6:40.0,D. Garland misses 2-pt jump shot from 12 ft,,94,76
414,4,6:38.0,Offensive rebound by C. Sexton,,94,76
415,4,6:24.0,K. Porter misses 2-pt layup from 2 ft,,94,76
416,4,6:23.0,,Defensive rebound by J. Randle,94,76
417,4,6:23.0,C. Osman enters the game for K. Porter,,94,76
418,4,6:09.0,,J. Randle misses 2-pt layup from 2 ft,94,76
419,4,6:07.0,Defensive rebound by L. Nance,,94,76
420,4,6:06.0,Clear path foul by A. Trier,,94,76
421,4,6:06.0,Instant Replay (Request: Ruling Stands),,94,76
422,4,6:06.0,D. Garland makes clear path free throw 1 of 2,,95,76
423,4,6:06.0,D. Garland makes clear path free throw 2 of 2,,96,76
424,4,6:02.0,Turnover by D. Garland (bad pass; steal by B. Portis),,96,76
425,4,5:51.0,,Turnover by A. Trier (bad pass; steal by L. Nance),96,76
426,4,5:47.0,C. Osman misses 2-pt layup from 2 ft,,96,76
427,4,5:46.0,Offensive rebound by Team,,96,76
428,4,5:37.0,C. Osman misses 3-pt jump shot from 25 ft,,96,76
429,4,5:35.0,,Defensive rebound by J. Randle,96,76
430,4,5:23.0,,Shooting foul by L. Nance (drawn by J. Randle),96,76
431,4,5:23.0,,J. Randle makes free throw 1 of 2,96,77
432,4,5:23.0,,J. Randle misses free throw 2 of 2,96,77
433,4,5:21.0,Defensive rebound by T. Thompson,,96,77
434,4,5:06.0,T. Thompson misses 2-pt jump shot from 5 ft,,96,77
435,4,5:05.0,Offensive rebound by T. Thompson,,96,77
436,4,5:03.0,T. Thompson makes 2-pt hook shot from 4 ft,,98,77
437,4,4:50.0,,Turnover by J. Randle (lost ball),98,77
438,4,4:50.0,,Loose ball foul by J. Randle (drawn by L. Nance),98,77
439,4,4:50.0,,D. Dotson enters the game for B. Portis,98,77
440,4,4:50.0,,T. Gibson enters the game for A. Trier,98,77
441,4,4:50.0,L. Nance makes free throw 1 of 2,,99,77
442,4,4:50.0,L. Nance makes free throw 2 of 2,,100,77
443,4,4:32.0,,Turnover by J. Randle (lost ball; steal by L. Nance),100,77
444,4,4:27.0,T. Thompson makes 2-pt dunk from 2 ft (assist by C. Sexton),,102,77
445,4,4:17.0,,Offensive foul by R. Barrett (drawn by C. Sexton),102,77
446,4,4:17.0,,Turnover by R. Barrett (offensive foul),102,77
447,4,4:17.0,,I. Brazdeikis enters the game for J. Randle,102,77
448,4,4:09.0,C. Sexton misses 2-pt layup from 3 ft (block by I. Brazdeikis),,102,77
449,4,4:08.0,Offensive rebound by Team,,102,77
450,4,4:04.0,C. Sexton makes 2-pt layup from 1 ft (assist by C. Osman),,104,77
451,4,3:52.0,,R. Barrett makes 3-pt jump shot from 23 ft (assist by T. Gibson),104,80
452,4,3:34.0,C. Sexton misses 3-pt jump shot from 26 ft,,104,80
453,4,3:32.0,,Defensive rebound by F. Ntilikina,104,80
454,4,3:21.0,,D. Dotson misses 2-pt layup from 3 ft,104,80
455,4,3:19.0,,Offensive rebound by T. Gibson,104,80
456,4,3:19.0,,T. Gibson misses 2-pt layup from 1 ft,104,80
457,4,3:18.0,,Offensive rebound by T. Gibson,104,80
458,4,3:17.0,,R. Barrett misses 3-pt jump shot from 26 ft,104,80
459,4,3:15.0,Defensive rebound by L. Nance,,104,80
460,4,2:57.0,Turnover by D. Garland (bad pass; steal by T. Gibson),,104,80
461,4,2:57.0,T. Cook enters the game for T. Thompson,,104,80
462,4,2:50.0,,R. Barrett makes 2-pt layup from 6 ft (assist by F. Ntilikina),104,82
463,4,2:28.0,Personal foul by F. Ntilikina (drawn by C. Sexton),,104,82
464,4,2:28.0,Violation by Team (delay of game),,104,82
465,4,2:28.0,C. Sexton misses free throw 1 of 2,,104,82
466,4,2:28.0,Offensive rebound by Team,,104,82
467,4,2:28.0,A. McKinnie enters the game for L. Nance,,104,82
468,4,2:28.0,K. Porter enters the game for C. Osman,,104,82
469,4,2:28.0,,K. Knox enters the game for R. Barrett,104,82
470,4,2:28.0,,A. Trier enters the game for F. Ntilikina,104,82
471,4,2:28.0,C. Sexton misses free throw 2 of 2,,104,82
472,4,2:26.0,,Defensive rebound by T. Gibson,104,82
473,4,2:05.0,,I. Brazdeikis misses 2-pt jump shot from 23 ft,104,82
474,4,2:03.0,Defensive rebound by A. McKinnie,,104,82
475,4,1:50.0,Shooting foul by T. Gibson (drawn by D. Garland),,104,82
476,4,1:50.0,D. Garland makes free throw 1 of 2,,105,82
477,4,1:50.0,M. Dellavedova enters the game for C. Sexton,,105,82
478,4,1:50.0,D. Garland makes free throw 2 of 2,,106,82
479,4,1:25.0,,K. Knox misses 2-pt jump shot from 18 ft,106,82
480,4,1:23.0,Defensive rebound by M. Dellavedova,,106,82
481,4,1:11.0,K. Porter misses 3-pt jump shot from 22 ft,,106,82
482,4,1:09.0,,Defensive rebound by D. Dotson,106,82
483,4,1:01.0,,D. Dotson misses 2-pt jump shot from 18 ft,106,82
484,4,0:59.0,,Offensive rebound by K. Knox,106,82
485,4,0:57.0,,A. Trier makes 3-pt jump shot from 26 ft (assist by K. Knox),106,85
486,4,0:35.0,T. Cook makes 2-pt layup from 1 ft (assist by D. Garland),,108,85
487,4,0:20.0,,I. Brazdeikis makes 2-pt layup from 2 ft,108,87
