,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,PHOENIX_ACTION,PHILADELPHIA_SCORE,PHOENIX_SCORE
386,4,8:52.0,A. Horford makes 2-pt jump shot from 20 ft,,86,90
387,4,8:34.0,,R. Rubio misses 2-pt jump shot from 16 ft,86,90
388,4,8:32.0,Defensive rebound by F. Korkmaz,,86,90
389,4,8:28.0,A. Horford misses 3-pt jump shot from 26 ft,,86,90
390,4,8:25.0,,Defensive rebound by M. Bridges,86,90
391,4,8:09.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),86,93
392,4,7:49.0,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by J. Richardson),,89,93
393,4,7:33.0,,R. Rubio makes 2-pt jump shot from 20 ft,89,95
394,4,7:32.0,Philadelphia full timeout,,89,95
395,4,7:32.0,J. Ennis enters the game for A. Horford,,89,95
396,4,7:32.0,T. Harris enters the game for J. Richardson,,89,95
397,4,7:32.0,K. O'Quinn enters the game for M. Scott,,89,95
398,4,7:32.0,,D. Booker enters the game for T. Johnson,89,95
399,4,7:19.0,K. O'Quinn makes 2-pt jump shot from 16 ft,,91,95
400,4,7:05.0,,R. Rubio misses 2-pt layup from 1 ft,91,95
401,4,7:02.0,Defensive rebound by T. Harris,,91,95
402,4,6:54.0,B. Simmons misses 2-pt hook shot from 4 ft,,91,95
403,4,6:50.0,,Defensive rebound by R. Rubio,91,95
404,4,6:45.0,,M. Bridges misses 2-pt layup from 1 ft (block by K. O'Quinn),91,95
405,4,6:43.0,Defensive rebound by F. Korkmaz,,91,95
406,4,6:39.0,J. Ennis makes 2-pt layup from 1 ft (assist by B. Simmons),,93,95
407,4,6:19.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by A. Baynes),93,98
408,4,5:49.0,Turnover by J. Ennis (lost ball; steal by M. Bridges),,93,98
409,4,5:44.0,,D. Booker makes 2-pt dunk from 1 ft (assist by K. Oubre),93,100
410,4,5:43.0,Philadelphia full timeout,,93,100
411,4,5:43.0,A. Horford enters the game for J. Ennis,,93,100
412,4,5:43.0,J. Richardson enters the game for K. O'Quinn,,93,100
413,4,5:43.0,,D. Šarić enters the game for A. Baynes,93,100
414,4,5:32.0,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by J. Richardson),,96,100
415,4,5:05.0,,K. Oubre misses 2-pt layup from 3 ft,96,100
416,4,5:04.0,Defensive rebound by Team,,96,100
417,4,4:50.0,A. Horford makes 2-pt jump shot from 18 ft,,98,100
418,4,4:28.0,,R. Rubio misses 2-pt layup from 1 ft,98,100
419,4,4:26.0,Defensive rebound by A. Horford,,98,100
420,4,4:10.0,T. Harris misses 2-pt layup from 4 ft (block by K. Oubre),,98,100
421,4,4:07.0,,Defensive rebound by R. Rubio,98,100
422,4,3:54.0,,D. Booker misses 3-pt jump shot from 23 ft,98,100
423,4,3:51.0,Defensive rebound by T. Harris,,98,100
424,4,3:46.0,B. Simmons misses 2-pt layup at rim,,98,100
425,4,3:43.0,Offensive rebound by A. Horford,,98,100
426,4,3:43.0,A. Horford makes 2-pt dunk from 1 ft,,100,100
427,4,3:43.0,,Phoenix full timeout,100,100
428,4,3:43.0,,A. Baynes enters the game for D. Šarić,100,100
429,4,3:28.0,,D. Booker makes 2-pt jump shot from 14 ft,100,102
430,4,3:15.0,Personal foul by M. Bridges (drawn by J. Richardson),,100,102
431,4,3:02.0,Shooting foul by R. Rubio (drawn by F. Korkmaz),,100,102
432,4,3:02.0,F. Korkmaz makes free throw 1 of 2,,101,102
433,4,3:02.0,F. Korkmaz makes free throw 2 of 2,,102,102
434,4,2:48.0,,Personal foul by T. Harris (drawn by A. Baynes),102,102
435,4,2:40.0,,D. Booker makes 2-pt jump shot from 10 ft,102,104
436,4,2:33.0,Personal foul by D. Booker (drawn by J. Richardson),,102,104
437,4,2:33.0,,Phoenix full timeout,102,104
438,4,2:33.0,,Instant Replay (Challenge: Stands),102,104
439,4,2:33.0,J. Richardson makes free throw 1 of 2,,103,104
440,4,2:33.0,J. Richardson misses free throw 2 of 2,,103,104
441,4,2:31.0,,Defensive rebound by K. Oubre,103,104
442,4,2:21.0,,D. Booker makes 2-pt jump shot from 1 ft (assist by A. Baynes),103,106
443,4,2:21.0,,Shooting foul by A. Horford (drawn by D. Booker),103,106
444,4,2:21.0,,D. Booker makes free throw 1 of 1,103,107
445,4,2:05.0,T. Harris misses 3-pt jump shot from 26 ft,,103,107
446,4,2:01.0,,Defensive rebound by R. Rubio,103,107
447,4,1:44.0,,A. Baynes misses 3-pt jump shot from 25 ft (block by A. Horford),103,107
448,4,1:44.0,,Offensive rebound by Team,103,107
449,4,1:38.0,,A. Baynes misses 2-pt jump shot from 16 ft,103,107
450,4,1:37.0,,Offensive rebound by Team,103,107
451,4,1:37.0,,Turnover by Team (shot clock),103,107
452,4,1:28.0,Offensive foul by F. Korkmaz (drawn by R. Rubio),,103,107
453,4,1:28.0,Turnover by F. Korkmaz (offensive foul),,103,107
454,4,1:08.0,,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),103,109
455,4,1:08.0,Philadelphia full timeout,,103,109
456,4,1:00.0,T. Harris misses 2-pt jump shot from 4 ft (block by A. Baynes),,103,109
457,4,0:58.0,,Defensive rebound by D. Booker,103,109
458,4,0:47.0,,Personal foul by T. Harris (drawn by D. Booker),103,109
459,4,0:39.0,,A. Baynes misses 3-pt jump shot from 23 ft,103,109
460,4,0:36.0,Defensive rebound by F. Korkmaz,,103,109
461,4,0:31.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Richardson),,106,109
462,4,0:26.0,,Personal foul by T. Harris (drawn by K. Oubre),106,109
463,4,0:26.0,,K. Oubre makes free throw 1 of 2,106,110
464,4,0:26.0,,K. Oubre misses free throw 2 of 2,106,110
465,4,0:22.0,Defensive rebound by A. Horford,,106,110
466,4,0:11.0,T. Harris misses 3-pt jump shot from 23 ft,,106,110
467,4,0:08.0,,Defensive rebound by D. Booker,106,110
468,4,0:06.0,,Personal take foul by T. Harris (drawn by D. Booker),106,110
469,4,0:06.0,M. Scott enters the game for T. Harris,,106,110
470,4,0:06.0,,D. Booker makes free throw 1 of 2,106,111
471,4,0:06.0,,D. Booker makes free throw 2 of 2,106,112
472,4,0:06.0,Philadelphia full timeout,,106,112
473,4,0:03.0,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by B. Simmons),,109,112
474,4,0:02.0,,Personal take foul by B. Simmons (drawn by R. Rubio),109,112
475,4,0:02.0,,R. Rubio makes free throw 1 of 2,109,113
476,4,0:02.0,,R. Rubio makes free throw 2 of 2,109,114
477,4,0:00.0,M. Scott misses 3-pt jump shot from 44 ft,,109,114
478,4,0:00.0,Offensive rebound by Team,,109,114
