,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
379,4,6:15.0,K. Nunn misses free throw 1 of 2,,98,93
380,4,6:15.0,Offensive rebound by Team,,98,93
381,4,6:15.0,J. Butler enters the game for T. Herro,,98,93
382,4,6:15.0,K. Nunn makes free throw 2 of 2,,99,93
383,4,6:00.0,,N. Powell makes 2-pt layup from 2 ft (assist by F. VanVleet),99,95
384,4,5:47.0,K. Olynyk makes 2-pt jump shot from 15 ft (assist by J. Winslow),,101,95
385,4,5:27.0,,S. Ibaka misses 2-pt jump shot from 22 ft,101,95
386,4,5:24.0,Defensive rebound by J. Butler,,101,95
387,4,5:12.0,Shooting foul by P. Siakam (drawn by K. Olynyk),,101,95
388,4,5:12.0,K. Olynyk misses free throw 1 of 2,,101,95
389,4,5:12.0,Offensive rebound by Team,,101,95
390,4,5:12.0,,M. Gasol enters the game for S. Ibaka,101,95
391,4,5:12.0,K. Olynyk makes free throw 2 of 2,,102,95
392,4,5:01.0,,K. Lowry makes 2-pt layup from 3 ft,102,97
393,4,4:51.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Butler),,105,97
394,4,4:51.0,,Toronto full timeout,105,97
395,4,4:32.0,,Shooting foul by K. Olynyk (drawn by K. Lowry),105,97
396,4,4:32.0,,K. Lowry makes free throw 1 of 2,105,98
397,4,4:32.0,,K. Lowry makes free throw 2 of 2,105,99
398,4,4:15.0,Turnover by J. Butler (traveling),,105,99
399,4,4:05.0,,N. Powell misses 3-pt jump shot from 23 ft,105,99
400,4,4:02.0,Defensive rebound by K. Nunn,,105,99
401,4,3:50.0,K. Nunn misses 3-pt jump shot from 29 ft,,105,99
402,4,3:47.0,Offensive rebound by J. Winslow,,105,99
403,4,3:34.0,Turnover by Team (shot clock),,105,99
404,4,3:23.0,,K. Lowry misses 3-pt jump shot from 23 ft,105,99
405,4,3:19.0,Defensive rebound by J. Butler,,105,99
406,4,3:16.0,Miami full timeout,,105,99
407,4,3:16.0,D. Robinson enters the game for K. Nunn,,105,99
408,4,3:03.0,B. Adebayo misses 2-pt layup from 4 ft (block by K. Lowry),,105,99
409,4,3:00.0,,Defensive rebound by N. Powell,105,99
410,4,2:39.0,,K. Lowry misses 2-pt layup from 2 ft,105,99
411,4,2:37.0,Defensive rebound by J. Butler,,105,99
412,4,2:26.0,J. Winslow misses 2-pt layup from 5 ft,,105,99
413,4,2:25.0,,Defensive rebound by Team,105,99
414,4,2:25.0,Loose ball foul by B. Adebayo (drawn by K. Lowry),,105,99
415,4,2:13.0,,Personal foul by D. Robinson (drawn by F. VanVleet),105,99
416,4,2:13.0,,F. VanVleet misses free throw 1 of 2,105,99
417,4,2:13.0,,Offensive rebound by Team,105,99
418,4,2:13.0,K. Nunn enters the game for D. Robinson,,105,99
419,4,2:13.0,,F. VanVleet makes free throw 2 of 2,105,100
420,4,1:59.0,J. Winslow makes 2-pt hook shot from 3 ft,,107,100
421,4,1:49.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),107,103
422,4,1:30.0,K. Nunn misses 2-pt jump shot from 14 ft,,107,103
423,4,1:27.0,,Defensive rebound by K. Lowry,107,103
424,4,1:22.0,,Personal foul by J. Winslow (drawn by K. Lowry),107,103
425,4,1:22.0,,K. Lowry makes free throw 1 of 2,107,104
426,4,1:22.0,,K. Lowry makes free throw 2 of 2,107,105
427,4,0:58.0,J. Winslow misses 2-pt jump shot from 7 ft,,107,105
428,4,0:57.0,,Defensive rebound by P. Siakam,107,105
429,4,0:43.0,,N. Powell makes 3-pt jump shot from 22 ft (assist by K. Lowry),107,108
430,4,0:42.0,,Instant Replay (Request: Ruling Stands),107,108
431,4,0:42.0,Miami full timeout,,107,108
432,4,0:38.0,Shooting foul by M. Gasol (drawn by J. Butler),,107,108
433,4,0:38.0,,Toronto full timeout,107,108
434,4,0:38.0,,Instant Replay (Challenge: Ruling Stands),107,108
435,4,0:38.0,D. Jones enters the game for K. Olynyk,,107,108
436,4,0:38.0,J. Butler makes free throw 1 of 2,,108,108
437,4,0:38.0,J. Butler misses free throw 2 of 2,,108,108
438,4,0:37.0,,Defensive rebound by N. Powell,108,108
439,4,0:21.0,,P. Siakam misses 2-pt layup from 5 ft (block by D. Jones),108,108
440,4,0:18.0,Defensive rebound by B. Adebayo,,108,108
441,4,0:09.0,Miami full timeout,,108,108
442,4,0:09.0,T. Herro enters the game for D. Jones,,108,108
443,4,0:09.0,K. Olynyk enters the game for K. Nunn,,108,108
444,4,0:09.0,D. Robinson enters the game for J. Winslow,,108,108
445,4,0:00.0,J. Butler misses 3-pt jump shot from 28 ft,,108,108
446,4,0:00.0,Offensive rebound by Team,,108,108
447,1OT,4:39.0,J. Butler makes 2-pt jump shot from 21 ft (assist by J. Winslow),,110,108
448,1OT,4:39.0,Shooting foul by M. Gasol (drawn by J. Butler),,110,108
449,1OT,4:39.0,J. Butler makes free throw 1 of 1,,111,108
450,1OT,4:29.0,,M. Gasol misses 3-pt jump shot from 26 ft,111,108
451,1OT,4:25.0,Defensive rebound by J. Winslow,,111,108
452,1OT,4:18.0,J. Butler makes 3-pt jump shot from 25 ft,,114,108
453,1OT,4:07.0,,Turnover by P. Siakam (bad pass; steal by J. Butler),114,108
454,1OT,4:05.0,J. Butler makes 2-pt dunk from 2 ft,,116,108
455,1OT,4:05.0,,Toronto full timeout,116,108
456,1OT,3:56.0,,F. VanVleet misses 3-pt jump shot from 27 ft,116,108
457,1OT,3:53.0,Defensive rebound by K. Olynyk,,116,108
458,1OT,3:42.0,J. Butler misses 2-pt jump shot from 20 ft,,116,108
459,1OT,3:39.0,Offensive rebound by B. Adebayo,,116,108
460,1OT,3:36.0,K. Olynyk misses 3-pt jump shot from 27 ft,,116,108
461,1OT,3:33.0,,Defensive rebound by P. Siakam,116,108
462,1OT,3:28.0,,K. Lowry misses 3-pt jump shot from 29 ft,116,108
463,1OT,3:24.0,,Offensive rebound by P. Siakam,116,108
464,1OT,3:11.0,,F. VanVleet misses 3-pt jump shot from 27 ft,116,108
465,1OT,3:08.0,Defensive rebound by K. Nunn,,116,108
466,1OT,2:47.0,J. Winslow misses 2-pt jump shot from 13 ft,,116,108
467,1OT,2:46.0,,Defensive rebound by P. Siakam,116,108
468,1OT,2:38.0,,Personal foul by K. Olynyk (drawn by F. VanVleet),116,108
469,1OT,2:29.0,,F. VanVleet misses 2-pt layup from 2 ft,116,108
470,1OT,2:27.0,Defensive rebound by J. Winslow,,116,108
471,1OT,2:15.0,B. Adebayo misses 2-pt jump shot from 10 ft,,116,108
472,1OT,2:12.0,,Defensive rebound by P. Siakam,116,108
473,1OT,2:05.0,,K. Lowry misses 3-pt jump shot from 29 ft,116,108
474,1OT,2:02.0,Defensive rebound by K. Olynyk,,116,108
475,1OT,1:54.0,J. Butler misses 3-pt jump shot from 26 ft,,116,108
476,1OT,1:51.0,,Defensive rebound by N. Powell,116,108
477,1OT,1:48.0,,Personal foul by J. Winslow (drawn by N. Powell),116,108
478,1OT,1:42.0,,Shooting foul by K. Olynyk (drawn by N. Powell),116,108
479,1OT,1:42.0,,N. Powell makes free throw 1 of 2,116,109
480,1OT,1:42.0,,N. Powell makes free throw 2 of 2,116,110
481,1OT,1:33.0,Turnover by (8 sec),,116,110
482,1OT,1:31.0,,Offensive foul by M. Gasol (drawn by B. Adebayo),116,110
483,1OT,1:31.0,,Turnover by M. Gasol (offensive foul),116,110
484,1OT,1:24.0,Offensive foul by K. Nunn (drawn by K. Lowry),,116,110
485,1OT,1:24.0,Turnover by K. Nunn (offensive foul),,116,110
486,1OT,1:18.0,,K. Lowry misses 3-pt jump shot from 27 ft,116,110
487,1OT,1:15.0,Defensive rebound by B. Adebayo,,116,110
488,1OT,0:59.0,B. Adebayo makes 2-pt layup from 1 ft (assist by J. Winslow),,118,110
489,1OT,0:54.0,,M. Gasol misses 3-pt jump shot from 27 ft,118,110
490,1OT,0:51.0,Defensive rebound by B. Adebayo,,118,110
491,1OT,0:39.0,K. Nunn misses 3-pt jump shot from 24 ft,,118,110
492,1OT,0:36.0,Offensive rebound by K. Olynyk,,118,110
493,1OT,0:29.0,K. Olynyk makes 3-pt jump shot from 32 ft (assist by J. Butler),,121,110
494,1OT,0:29.0,,Toronto full timeout,121,110
495,1OT,0:25.0,,F. VanVleet misses 3-pt jump shot from 29 ft,121,110
496,1OT,0:22.0,Defensive rebound by J. Butler,,121,110
497,1OT,0:00.0,Turnover by Team (shot clock),,121,110
