,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,BOSTON_ACTION,MEMPHIS_SCORE,BOSTON_SCORE
378,4,5:11.0,Turnover by B. Clarke (bad pass),,78,109
379,4,4:58.0,,Shooting foul by M. Guduric (drawn by J. Green),78,109
380,4,4:58.0,,J. Green misses free throw 1 of 2,78,109
381,4,4:58.0,,Offensive rebound by Team,78,109
382,4,4:58.0,G. Allen enters the game for K. Anderson,,78,109
383,4,4:58.0,,J. Green makes free throw 2 of 2,78,110
384,4,4:38.0,G. Allen makes 2-pt dunk from 2 ft (assist by B. Clarke),,80,110
385,4,4:14.0,,G. Williams misses 2-pt hook shot from 7 ft,80,110
386,4,4:11.0,Defensive rebound by M. Guduric,,80,110
387,4,4:08.0,G. Allen misses 3-pt jump shot from 25 ft,,80,110
388,4,4:06.0,,Defensive rebound by G. Williams,80,110
389,4,3:59.0,,B. Wanamaker misses 3-pt jump shot from 25 ft,80,110
390,4,3:56.0,Defensive rebound by G. Allen,,80,110
391,4,3:50.0,S. Hill makes 3-pt jump shot from 23 ft (assist by D. Melton),,83,110
392,4,3:33.0,,C. Edwards makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),83,113
393,4,3:18.0,D. Melton makes 2-pt jump shot from 21 ft,,85,113
394,4,2:50.0,,B. Wanamaker misses 2-pt jump shot from 10 ft,85,113
395,4,2:47.0,,Offensive rebound by G. Williams,85,113
396,4,2:46.0,,G. Williams makes 2-pt hook shot from 9 ft,85,115
397,4,2:33.0,D. Melton makes 2-pt dunk from 2 ft,,87,115
398,4,2:18.0,,C. Edwards misses 2-pt layup from 6 ft (block by M. Guduric),87,115
399,4,2:18.0,,Offensive rebound by Team,87,115
400,4,2:18.0,Memphis full timeout,,87,115
401,4,2:18.0,K. Anderson enters the game for D. Melton,,87,115
402,4,2:12.0,,Turnover by C. Edwards (bad pass; steal by K. Anderson),87,115
403,4,2:06.0,B. Clarke makes 2-pt dunk from 3 ft (assist by S. Hill),,89,115
404,4,1:53.0,,Shooting foul by K. Anderson (drawn by J. Green),89,115
405,4,1:53.0,,J. Green makes free throw 1 of 2,89,116
406,4,1:53.0,,J. Green makes free throw 2 of 2,89,117
407,4,1:36.0,K. Anderson misses 2-pt jump shot from 18 ft,,89,117
408,4,1:34.0,,Defensive rebound by V. Poirier,89,117
409,4,1:23.0,,B. Wanamaker misses 2-pt layup from 8 ft,89,117
410,4,1:22.0,Defensive rebound by B. Clarke,,89,117
411,4,1:18.0,K. Anderson makes 2-pt dunk from 2 ft,,91,117
412,4,0:58.0,,Turnover by G. Williams (lost ball; steal by K. Anderson),91,117
413,4,0:55.0,K. Anderson makes 2-pt layup from 5 ft,,93,117
414,4,0:43.0,,B. Wanamaker makes 2-pt layup from 2 ft,93,119
415,4,0:31.0,Shooting foul by V. Poirier (drawn by M. Guduric),,93,119
416,4,0:31.0,M. Guduric makes free throw 1 of 2,,94,119
417,4,0:31.0,M. Guduric makes free throw 2 of 2,,95,119
418,4,0:07.0,,Turnover by Team (shot clock),95,119
