,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
384,4,9:20.0,,M. Carter-Williams makes 2-pt jump shot from 4 ft (assist by D. Augustin),84,86
385,4,9:20.0,Philadelphia full timeout,,84,86
386,4,9:20.0,T. Harris enters the game for R. Neto,,84,86
387,4,9:20.0,B. Simmons enters the game for M. Scott,,84,86
388,4,9:20.0,,A. Gordon enters the game for M. Carter-Williams,84,86
389,4,9:01.0,Shooting foul by M. Bamba (drawn by A. Horford),,84,86
390,4,9:01.0,A. Horford misses free throw 1 of 2,,84,86
391,4,9:01.0,Offensive rebound by Team,,84,86
392,4,9:01.0,A. Horford makes free throw 2 of 2,,85,86
393,4,9:01.0,,N. Vučević enters the game for M. Bamba,85,86
394,4,8:41.0,,A. Gordon misses 2-pt jump shot from 16 ft,85,86
395,4,8:40.0,Defensive rebound by T. Harris,,85,86
396,4,8:32.0,T. Harris misses 3-pt jump shot from 26 ft,,85,86
397,4,8:30.0,Offensive rebound by J. Ennis,,85,86
398,4,8:30.0,J. Ennis misses 2-pt layup from 6 ft,,85,86
399,4,8:29.0,,Defensive rebound by T. Ross,85,86
400,4,8:22.0,,T. Ross misses 3-pt jump shot from 28 ft,85,86
401,4,8:20.0,Defensive rebound by A. Horford,,85,86
402,4,8:05.0,T. Harris misses 3-pt jump shot from 23 ft,,85,86
403,4,8:03.0,,Defensive rebound by N. Vučević,85,86
404,4,7:50.0,,N. Vučević misses 2-pt layup from 4 ft,85,86
405,4,7:50.0,,Offensive rebound by N. Vučević,85,86
406,4,7:50.0,F. Korkmaz enters the game for J. Ennis,,85,86
407,4,7:50.0,K. O'Quinn enters the game for A. Horford,,85,86
408,4,7:50.0,M. Thybulle enters the game for J. Richardson,,85,86
409,4,7:50.0,,E. Fournier enters the game for J. Isaac,85,86
410,4,7:40.0,,A. Gordon misses 3-pt jump shot from 26 ft,85,86
411,4,7:38.0,Defensive rebound by T. Harris,,85,86
412,4,7:36.0,Personal foul by A. Gordon (drawn by B. Simmons),,85,86
413,4,7:32.0,Turnover by T. Harris (traveling),,85,86
414,4,7:17.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by D. Augustin),85,89
415,4,6:57.0,Offensive foul by T. Harris (drawn by E. Fournier),,85,89
416,4,6:57.0,Turnover by T. Harris (offensive foul),,85,89
417,4,6:44.0,,N. Vučević misses 2-pt layup from 3 ft (block by K. O'Quinn),85,89
418,4,6:41.0,Defensive rebound by K. O'Quinn,,85,89
419,4,6:37.0,B. Simmons misses 2-pt layup from 7 ft (block by A. Gordon),,85,89
420,4,6:33.0,,Defensive rebound by A. Gordon,85,89
421,4,6:31.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),85,92
422,4,6:31.0,Philadelphia full timeout,,85,92
423,4,6:31.0,A. Horford enters the game for K. O'Quinn,,85,92
424,4,6:31.0,J. Richardson enters the game for M. Thybulle,,85,92
425,4,6:26.0,Personal foul by N. Vučević (drawn by A. Horford),,85,92
426,4,6:09.0,T. Harris misses 2-pt layup from 6 ft,,85,92
427,4,6:05.0,Offensive rebound by T. Harris,,85,92
428,4,6:05.0,T. Harris makes 2-pt layup from 1 ft,,87,92
429,4,5:55.0,,N. Vučević makes 2-pt jump shot from 11 ft (assist by D. Augustin),87,94
430,4,5:41.0,A. Horford misses 3-pt jump shot from 29 ft,,87,94
431,4,5:39.0,Offensive rebound by A. Horford,,87,94
432,4,5:25.0,J. Richardson misses 3-pt jump shot from 26 ft,,87,94
433,4,5:24.0,,Defensive rebound by A. Gordon,87,94
434,4,5:13.0,,D. Augustin makes 2-pt jump shot from 13 ft,87,96
435,4,4:44.0,Turnover by T. Harris (bad pass; steal by A. Gordon),,87,96
436,4,4:36.0,,N. Vučević makes 2-pt layup from 3 ft (assist by A. Gordon),87,98
437,4,4:18.0,J. Richardson misses 2-pt jump shot from 9 ft,,87,98
438,4,4:16.0,,Defensive rebound by T. Ross,87,98
439,4,4:06.0,,D. Augustin misses 2-pt jump shot from 6 ft,87,98
440,4,4:01.0,Defensive rebound by J. Richardson,,87,98
441,4,3:55.0,B. Simmons makes 2-pt layup from 3 ft (assist by J. Richardson),,89,98
442,4,3:39.0,,T. Ross misses 3-pt jump shot from 29 ft,89,98
443,4,3:37.0,,Offensive rebound by A. Gordon,89,98
444,4,3:36.0,,A. Gordon makes 2-pt layup from 5 ft,89,100
445,4,3:36.0,,Shooting foul by T. Harris (drawn by A. Gordon),89,100
446,4,3:36.0,,A. Gordon misses free throw 1 of 1,89,100
447,4,3:34.0,Defensive rebound by A. Horford,,89,100
448,4,3:23.0,A. Horford misses 3-pt jump shot from 28 ft,,89,100
449,4,3:21.0,,Defensive rebound by A. Gordon,89,100
450,4,3:12.0,,N. Vučević makes 2-pt layup from 3 ft (assist by A. Gordon),89,102
451,4,3:12.0,Philadelphia full timeout,,89,102
452,4,3:12.0,,J. Isaac enters the game for T. Ross,89,102
453,4,3:06.0,J. Richardson makes 2-pt jump shot from 18 ft (assist by B. Simmons),,91,102
454,4,2:45.0,,A. Gordon misses 2-pt jump shot from 9 ft,91,102
455,4,2:44.0,Defensive rebound by J. Richardson,,91,102
456,4,2:30.0,Offensive foul by A. Horford (drawn by D. Augustin),,91,102
457,4,2:30.0,Turnover by A. Horford (offensive foul),,91,102
458,4,2:17.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by E. Fournier),91,104
459,4,2:11.0,Personal foul by D. Augustin (drawn by F. Korkmaz),,91,104
460,4,2:04.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Richardson),,94,104
461,4,1:44.0,,N. Vučević makes 2-pt hook shot from 7 ft,94,106
462,4,1:35.0,J. Richardson misses 2-pt jump shot from 12 ft,,94,106
463,4,1:34.0,,Defensive rebound by A. Gordon,94,106
464,4,1:29.0,,Personal foul by J. Richardson (drawn by A. Gordon),94,106
465,4,1:19.0,,D. Augustin misses 3-pt jump shot from 25 ft,94,106
466,4,1:18.0,,Offensive rebound by J. Isaac,94,106
467,4,1:18.0,,Instant Replay (Request: Ruling Stands),94,106
468,4,1:18.0,,J. Isaac makes 2-pt dunk from 2 ft,94,108
469,4,1:15.0,Turnover by B. Simmons (bad pass; steal by E. Fournier),,94,108
470,4,1:11.0,,Personal take foul by F. Korkmaz (drawn by A. Gordon),94,108
471,4,1:11.0,,A. Gordon makes free throw 1 of 2,94,109
472,4,1:11.0,J. Ennis enters the game for T. Harris,,94,109
473,4,1:11.0,S. Milton enters the game for A. Horford,,94,109
474,4,1:11.0,R. Neto enters the game for F. Korkmaz,,94,109
475,4,1:11.0,K. O'Quinn enters the game for J. Richardson,,94,109
476,4,1:11.0,M. Scott enters the game for B. Simmons,,94,109
477,4,1:11.0,,A. Gordon makes free throw 2 of 2,94,110
478,4,0:57.0,R. Neto misses 2-pt jump shot from 11 ft,,94,110
479,4,0:55.0,,Defensive rebound by N. Vučević,94,110
480,4,0:39.0,,N. Vučević makes 2-pt jump shot from 10 ft (assist by D. Augustin),94,112
481,4,0:21.0,S. Milton makes 2-pt layup from 5 ft (assist by K. O'Quinn),,96,112
482,4,0:21.0,Shooting foul by D. Augustin (drawn by S. Milton),,96,112
483,4,0:21.0,S. Milton makes free throw 1 of 1,,97,112
