,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MEMPHIS_ACTION,MILWAUKEE_SCORE,MEMPHIS_SCORE
374,3,0:06.0,Defensive rebound by S. Brown,,90,95
375,3,0:03.0,Personal foul by D. Melton (drawn by S. Brown),,90,95
376,3,0:03.0,,B. Caboclo enters the game for J. Jackson,90,95
377,3,0:00.0,D. Wilson misses 3-pt jump shot from 27 ft,,90,95
378,3,0:00.0,Offensive rebound by Team,,90,95
379,4,11:44.0,K. Middleton makes 2-pt jump shot from 2 ft,,92,95
380,4,11:24.0,,M. Guduric misses 3-pt jump shot from 26 ft,92,95
381,4,11:22.0,Defensive rebound by Team,,92,95
382,4,11:10.0,K. Middleton makes 2-pt jump shot from 13 ft,,94,95
383,4,11:10.0,,Loose ball foul by D. Melton (drawn by G. Antetokounmpo),94,95
384,4,11:10.0,,Instant Replay (Request: Stands),94,95
385,4,11:10.0,G. Antetokounmpo misses free throw 1 of 1,,94,95
386,4,11:08.0,,Defensive rebound by K. Anderson,94,95
387,4,11:05.0,,Memphis full timeout,94,95
388,4,11:05.0,,T. Jones enters the game for D. Melton,94,95
389,4,10:58.0,,Turnover by K. Anderson (bad pass),94,95
390,4,10:49.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft,,96,95
391,4,10:28.0,,M. Guduric misses 3-pt jump shot from 23 ft,96,95
392,4,10:23.0,,Offensive rebound by T. Jones,96,95
393,4,10:18.0,,Turnover by S. Hill (traveling),96,95
394,4,10:05.0,K. Middleton misses 2-pt jump shot from 21 ft,,96,95
395,4,10:00.0,,Defensive rebound by T. Jones,96,95
396,4,9:54.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by T. Jones),96,98
397,4,9:45.0,Shooting foul by B. Caboclo (drawn by G. Antetokounmpo),,96,98
398,4,9:45.0,G. Antetokounmpo makes free throw 1 of 2,,97,98
399,4,9:45.0,S. Brown enters the game for D. DiVincenzo,,97,98
400,4,9:45.0,G. Hill enters the game for D. Wilson,,97,98
401,4,9:45.0,G. Antetokounmpo misses free throw 2 of 2,,97,98
402,4,9:41.0,Offensive rebound by S. Brown,,97,98
403,4,9:34.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,99,98
404,4,9:31.0,,Technical foul by G. Antetokounmpo,99,98
405,4,9:31.0,,T. Jones makes technical free throw,99,99
406,4,9:18.0,,M. Guduric misses 3-pt jump shot from 26 ft,99,99
407,4,9:14.0,Defensive rebound by G. Hill,,99,99
408,4,9:09.0,S. Brown misses 3-pt jump shot from 26 ft,,99,99
409,4,9:08.0,Offensive rebound by Team,,99,99
410,4,9:08.0,,Loose ball foul by B. Caboclo (drawn by G. Antetokounmpo),99,99
411,4,9:08.0,,D. Brooks enters the game for M. Guduric,99,99
412,4,9:06.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,99,99
413,4,9:03.0,,Defensive rebound by B. Caboclo,99,99
414,4,8:57.0,,Turnover by D. Brooks (bad pass; steal by K. Middleton),99,99
415,4,8:52.0,P. Connaughton misses 3-pt jump shot from 25 ft,,99,99
416,4,8:48.0,,Defensive rebound by B. Caboclo,99,99
417,4,8:26.0,,D. Brooks misses 2-pt jump shot from 17 ft,99,99
418,4,8:23.0,,Offensive rebound by K. Anderson,99,99
419,4,8:23.0,,Shooting foul by K. Middleton (drawn by K. Anderson),99,99
420,4,8:23.0,,K. Anderson makes free throw 1 of 2,99,100
421,4,8:23.0,W. Matthews enters the game for P. Connaughton,,99,100
422,4,8:23.0,,Violation by B. Caboclo (double lane),99,100
423,4,8:23.0,Violation by G. Antetokounmpo (double lane),,99,100
424,4,8:00.0,,D. Brooks makes 2-pt jump shot from 22 ft (assist by S. Hill),99,102
425,4,7:43.0,K. Middleton makes 2-pt jump shot from 11 ft,,101,102
426,4,7:15.0,,S. Hill misses 3-pt jump shot from 24 ft,101,102
427,4,7:10.0,,Offensive rebound by K. Anderson,101,102
428,4,7:09.0,,Turnover by D. Brooks (bad pass; steal by G. Antetokounmpo),101,102
429,4,7:05.0,K. Middleton misses 2-pt layup from 1 ft,,101,102
430,4,6:59.0,Offensive rebound by G. Antetokounmpo,,101,102
431,4,6:59.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,101,102
432,4,6:59.0,Offensive rebound by S. Brown,,101,102
433,4,6:57.0,S. Brown makes 2-pt layup from 1 ft,,103,102
434,4,6:46.0,,Turnover by D. Brooks (step out of bounds),103,102
435,4,6:46.0,,J. Crowder enters the game for S. Hill,103,102
436,4,6:46.0,,Memphis full timeout,103,102
437,4,6:46.0,,J. Jackson enters the game for B. Caboclo,103,102
438,4,6:33.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Hill),,106,102
439,4,6:17.0,,Turnover by J. Jackson (3 sec),106,102
440,4,6:00.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,109,102
441,4,5:44.0,,T. Jones misses 2-pt jump shot from 12 ft,109,102
442,4,5:41.0,Defensive rebound by S. Brown,,109,102
443,4,5:39.0,Shooting foul by J. Crowder (drawn by G. Antetokounmpo),,109,102
444,4,5:39.0,G. Antetokounmpo makes free throw 1 of 2,,110,102
445,4,5:39.0,P. Connaughton enters the game for K. Middleton,,110,102
446,4,5:39.0,,D. Melton enters the game for T. Jones,110,102
447,4,5:39.0,G. Antetokounmpo misses free throw 2 of 2,,110,102
448,4,5:36.0,,Defensive rebound by K. Anderson,110,102
449,4,5:21.0,,D. Melton makes 2-pt layup from 1 ft (assist by J. Crowder),110,104
450,4,5:21.0,Violation by Team (def goaltending),,110,104
451,4,5:03.0,Shooting foul by D. Brooks (drawn by G. Antetokounmpo),,110,104
452,4,5:03.0,G. Antetokounmpo makes free throw 1 of 2,,111,104
453,4,5:03.0,G. Antetokounmpo makes free throw 2 of 2,,112,104
454,4,4:50.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by K. Anderson),112,106
455,4,4:50.0,,Shooting foul by W. Matthews (drawn by J. Jackson),112,106
456,4,4:50.0,,J. Jackson misses free throw 1 of 1,112,106
457,4,4:47.0,Defensive rebound by G. Antetokounmpo,,112,106
458,4,4:34.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,112,106
459,4,4:32.0,Offensive rebound by G. Hill,,112,106
460,4,4:25.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft,,115,106
461,4,4:07.0,,D. Melton misses 3-pt jump shot from 26 ft,115,106
462,4,4:03.0,Defensive rebound by P. Connaughton,,115,106
463,4,3:52.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,117,106
464,4,3:52.0,Shooting foul by J. Jackson (drawn by G. Antetokounmpo),,117,106
465,4,3:52.0,K. Middleton enters the game for P. Connaughton,,117,106
466,4,3:52.0,,S. Hill enters the game for K. Anderson,117,106
467,4,3:52.0,G. Antetokounmpo makes free throw 1 of 1,,118,106
468,4,3:40.0,,D. Brooks misses 2-pt layup from 5 ft,118,106
469,4,3:37.0,Defensive rebound by G. Hill,,118,106
470,4,3:25.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,118,106
471,4,3:24.0,Offensive rebound by G. Antetokounmpo,,118,106
472,4,3:24.0,G. Antetokounmpo misses 2-pt layup from 4 ft (block by J. Crowder),,118,106
473,4,3:24.0,Offensive rebound by Team,,118,106
474,4,3:24.0,Milwaukee full timeout,,118,106
475,4,3:24.0,B. Lopez enters the game for G. Antetokounmpo,,118,106
476,4,3:19.0,S. Brown makes 3-pt jump shot from 23 ft (assist by G. Hill),,121,106
477,4,3:05.0,,J. Jackson makes 2-pt jump shot from 3 ft,121,108
478,4,3:05.0,,Shooting foul by W. Matthews (drawn by J. Jackson),121,108
479,4,3:05.0,,J. Jackson makes free throw 1 of 1,121,109
480,4,2:45.0,K. Middleton misses 2-pt jump shot from 8 ft,,121,109
481,4,2:43.0,,Defensive rebound by J. Crowder,121,109
482,4,2:35.0,,Personal foul by G. Hill (drawn by J. Jackson),121,109
483,4,2:32.0,,Personal foul by K. Middleton (drawn by J. Crowder),121,109
484,4,2:32.0,,J. Crowder makes free throw 1 of 2,121,110
485,4,2:32.0,,J. Crowder makes free throw 2 of 2,121,111
486,4,2:23.0,G. Hill makes 2-pt layup from 1 ft,,123,111
487,4,2:23.0,Shooting foul by D. Brooks (drawn by G. Hill),,123,111
488,4,2:23.0,G. Hill makes free throw 1 of 1,,124,111
489,4,2:01.0,,D. Melton misses 2-pt layup from 1 ft (block by B. Lopez),124,111
490,4,1:57.0,Defensive rebound by B. Lopez,,124,111
491,4,1:40.0,K. Middleton misses 2-pt layup from 2 ft (block by D. Brooks),,124,111
492,4,1:37.0,,Defensive rebound by D. Melton,124,111
493,4,1:33.0,,D. Melton misses 2-pt layup from 7 ft,124,111
494,4,1:30.0,Defensive rebound by B. Lopez,,124,111
495,4,1:12.0,G. Hill misses 2-pt layup from 2 ft (block by J. Jackson),,124,111
496,4,1:08.0,,Defensive rebound by J. Crowder,124,111
497,4,1:07.0,,D. Brooks misses 3-pt jump shot from 27 ft,124,111
498,4,1:03.0,Defensive rebound by W. Matthews,,124,111
499,4,0:42.0,Shooting foul by J. Jackson (drawn by B. Lopez),,124,111
500,4,0:42.0,B. Lopez makes free throw 1 of 2,,125,111
501,4,0:42.0,P. Connaughton enters the game for G. Hill,,125,111
502,4,0:42.0,D. DiVincenzo enters the game for W. Matthews,,125,111
503,4,0:42.0,D. Wilson enters the game for K. Middleton,,125,111
504,4,0:42.0,B. Lopez misses free throw 2 of 2,,125,111
505,4,0:42.0,,Defensive rebound by J. Crowder,125,111
506,4,0:42.0,,Memphis full timeout,125,111
507,4,0:42.0,T. Antetokounmpo enters the game for D. DiVincenzo,,125,111
508,4,0:42.0,R. Lopez enters the game for B. Lopez,,125,111
509,4,0:40.0,,J. Crowder misses 3-pt jump shot from 23 ft,125,111
510,4,0:36.0,Defensive rebound by R. Lopez,,125,111
511,4,0:28.0,D. Wilson makes 2-pt dunk from 1 ft (assist by P. Connaughton),,127,111
512,4,0:28.0,,Memphis full timeout,127,111
513,4,0:19.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by S. Hill),127,114
