,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
389,4,2:54.0,Offensive rebound by M. Porter,,83,102
390,4,2:53.0,M. Porter makes 2-pt layup from 1 ft,,85,102
391,4,2:40.0,,Turnover by K. Walker (out of bounds lost ball),85,102
392,4,2:40.0,,C. Edwards enters the game for J. Brown,85,102
393,4,2:40.0,,V. Poirier enters the game for E. Freedom,85,102
394,4,2:40.0,,B. Wanamaker enters the game for S. Ojeleye,85,102
395,4,2:40.0,,G. Williams enters the game for K. Walker,85,102
396,4,2:29.0,Shooting foul by V. Poirier (drawn by M. Plumlee),,85,102
397,4,2:29.0,M. Plumlee makes free throw 1 of 2,,86,102
398,4,2:29.0,M. Plumlee misses free throw 2 of 2,,86,102
399,4,2:29.0,,Defensive rebound by V. Poirier,86,102
400,4,2:11.0,,J. Green makes 2-pt jump shot from 4 ft (assist by B. Wanamaker),86,104
401,4,2:05.0,Shooting foul by C. Edwards (drawn by M. Morris),,86,104
402,4,2:05.0,M. Morris misses free throw 1 of 2,,86,104
403,4,2:05.0,Offensive rebound by Team,,86,104
404,4,2:05.0,M. Morris makes free throw 2 of 2,,87,104
405,4,1:56.0,,Turnover by C. Edwards (bad pass; steal by M. Plumlee),87,104
406,4,1:54.0,M. Plumlee makes 2-pt dunk from 1 ft,,89,104
407,4,1:44.0,,Turnover by B. Wanamaker (back court),89,104
408,4,1:37.0,M. Porter misses 2-pt jump shot from 19 ft,,89,104
409,4,1:35.0,,Defensive rebound by C. Edwards,89,104
410,4,1:25.0,,G. Williams misses 3-pt jump shot from 27 ft,89,104
411,4,1:23.0,,Offensive rebound by G. Williams,89,104
412,4,1:20.0,,G. Williams misses 3-pt jump shot from 27 ft,89,104
413,4,1:18.0,Defensive rebound by M. Morris,,89,104
414,4,1:16.0,Shooting foul by G. Williams (drawn by M. Morris),,89,104
415,4,1:16.0,M. Morris makes free throw 1 of 2,,90,104
416,4,1:16.0,M. Morris makes free throw 2 of 2,,91,104
417,4,1:06.0,,C. Edwards makes 2-pt jump shot from 20 ft (assist by B. Wanamaker),91,106
418,4,0:59.0,M. Beasley makes 2-pt jump shot from 14 ft (assist by M. Morris),,93,106
419,4,0:45.0,,G. Williams misses 3-pt jump shot from 28 ft,93,106
420,4,0:43.0,,Offensive rebound by V. Poirier,93,106
421,4,0:42.0,,V. Poirier makes 2-pt dunk from 1 ft,93,108
422,4,0:36.0,M. Morris misses 2-pt jump shot from 14 ft (block by J. Green),,93,108
423,4,0:35.0,Offensive rebound by M. Porter,,93,108
424,4,0:34.0,M. Porter makes 2-pt layup from 2 ft,,95,108
425,4,0:09.0,,Turnover by Team (shot clock),95,108
426,4,0:01.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,95,108
427,4,0:00.0,,Defensive rebound by J. Green,95,108
