,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ATLANTA_ACTION,PHILADELPHIA_SCORE,ATLANTA_SCORE
394,4,8:57.0,J. Embiid misses free throw 1 of 2,,94,106
395,4,8:57.0,Offensive rebound by Team,,94,106
396,4,8:57.0,,K. Huerter enters the game for J. Collins,94,106
397,4,8:57.0,,D. Jones enters the game for J. Teague,94,106
398,4,8:57.0,J. Embiid misses free throw 2 of 2,,94,106
399,4,8:55.0,,Defensive rebound by V. Carter,94,106
400,4,8:43.0,,T. Young makes 2-pt jump shot from 12 ft,94,108
401,4,8:43.0,Philadelphia full timeout,,94,108
402,4,8:43.0,R. Neto enters the game for J. Embiid,,94,108
403,4,8:31.0,Personal foul by C. Reddish (drawn by B. Simmons),,94,108
404,4,8:17.0,T. Harris misses 2-pt layup from 7 ft (block by V. Carter),,94,108
405,4,8:17.0,,Defensive rebound by Team,94,108
406,4,8:04.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),94,110
407,4,7:40.0,Turnover by R. Neto (bad pass; steal by K. Huerter),,94,110
408,4,7:37.0,,Shooting foul by B. Simmons (drawn by D. Jones),94,110
409,4,7:37.0,,D. Jones misses free throw 1 of 2,94,110
410,4,7:37.0,,Offensive rebound by Team,94,110
411,4,7:37.0,,D. Jones misses free throw 2 of 2,94,110
412,4,7:35.0,Defensive rebound by S. Milton,,94,110
413,4,7:23.0,T. Harris makes 2-pt jump shot from 14 ft,,96,110
414,4,6:59.0,,Turnover by K. Huerter (lost ball; steal by M. Thybulle),96,110
415,4,6:57.0,Personal foul by T. Young (drawn by B. Simmons),,96,110
416,4,6:57.0,J. Embiid enters the game for R. Neto,,96,110
417,4,6:57.0,,J. Collins enters the game for V. Carter,96,110
418,4,6:57.0,,D. Hunter enters the game for D. Jones,96,110
419,4,6:44.0,T. Harris misses 3-pt jump shot from 25 ft,,96,110
420,4,6:41.0,,Defensive rebound by J. Collins,96,110
421,4,6:29.0,,T. Young makes 2-pt jump shot from 13 ft,96,112
422,4,6:16.0,B. Simmons makes 2-pt layup from 1 ft,,98,112
423,4,6:16.0,Shooting foul by C. Reddish (drawn by B. Simmons),,98,112
424,4,6:16.0,M. Scott enters the game for M. Thybulle,,98,112
425,4,6:16.0,B. Simmons makes free throw 1 of 1,,99,112
426,4,6:06.0,,T. Young misses 3-pt jump shot from 31 ft,99,112
427,4,6:02.0,Defensive rebound by J. Embiid,,99,112
428,4,5:50.0,J. Embiid misses 2-pt jump shot from 19 ft,,99,112
429,4,5:47.0,,Defensive rebound by J. Collins,99,112
430,4,5:35.0,,Turnover by T. Young (bad pass; steal by B. Simmons),99,112
431,4,5:30.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Embiid),,101,112
432,4,5:29.0,,Atlanta full timeout,101,112
433,4,5:14.0,,K. Huerter misses 3-pt jump shot from 26 ft,101,112
434,4,5:12.0,,Offensive rebound by J. Collins,101,112
435,4,5:01.0,,C. Reddish makes 3-pt jump shot from 22 ft (assist by T. Young),101,115
436,4,4:41.0,J. Embiid makes 3-pt jump shot from 23 ft (assist by S. Milton),,104,115
437,4,4:16.0,,J. Collins misses 2-pt hook shot from 9 ft,104,115
438,4,4:14.0,Defensive rebound by J. Embiid,,104,115
439,4,4:00.0,Shooting foul by J. Collins (drawn by T. Harris),,104,115
440,4,4:00.0,T. Harris makes free throw 1 of 2,,105,115
441,4,4:00.0,T. Harris makes free throw 2 of 2,,106,115
442,4,3:43.0,,Turnover by T. Young (bad pass; steal by B. Simmons),106,115
443,4,3:41.0,Shooting foul by D. Hunter (drawn by B. Simmons),,106,115
444,4,3:41.0,B. Simmons makes free throw 1 of 2,,107,115
445,4,3:41.0,B. Simmons makes free throw 2 of 2,,108,115
446,4,3:27.0,,C. Reddish makes 2-pt layup from 1 ft (assist by D. Hunter),108,117
447,4,3:13.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. Harris),,111,117
448,4,2:54.0,,T. Young misses 2-pt jump shot from 7 ft,111,117
449,4,2:50.0,,Offensive rebound by J. Collins,111,117
450,4,2:50.0,,J. Collins makes 2-pt layup at rim,111,119
451,4,2:38.0,B. Simmons misses 2-pt layup from 1 ft,,111,119
452,4,2:36.0,,Defensive rebound by C. Reddish,111,119
453,4,2:26.0,,T. Young misses 2-pt layup from 3 ft,111,119
454,4,2:24.0,Defensive rebound by J. Embiid,,111,119
455,4,2:23.0,Personal take foul by K. Huerter (drawn by B. Simmons),,111,119
456,4,2:23.0,B. Simmons makes free throw 1 of 2,,112,119
457,4,2:23.0,,V. Carter enters the game for D. Hunter,112,119
458,4,2:23.0,B. Simmons makes free throw 2 of 2,,113,119
459,4,2:07.0,,V. Carter misses 3-pt jump shot from 24 ft,113,119
460,4,2:02.0,,Offensive rebound by J. Collins,113,119
461,4,1:48.0,,C. Reddish misses 3-pt jump shot from 24 ft,113,119
462,4,1:46.0,Defensive rebound by S. Milton,,113,119
463,4,1:41.0,Shooting foul by V. Carter (drawn by J. Embiid),,113,119
464,4,1:41.0,J. Embiid misses free throw 1 of 2,,113,119
465,4,1:41.0,Offensive rebound by Team,,113,119
466,4,1:41.0,J. Embiid makes free throw 2 of 2,,114,119
467,4,1:22.0,,J. Collins makes 2-pt dunk from 1 ft (assist by C. Reddish),114,121
468,4,1:11.0,Shooting foul by V. Carter (drawn by S. Milton),,114,121
469,4,1:11.0,S. Milton makes free throw 1 of 2,,115,121
470,4,1:11.0,S. Milton makes free throw 2 of 2,,116,121
471,4,1:04.0,,Personal foul by T. Harris (drawn by K. Huerter),116,121
472,4,1:01.0,,Personal take foul by J. Embiid (drawn by V. Carter),116,121
473,4,1:01.0,,V. Carter makes free throw 1 of 2,116,122
474,4,1:01.0,,V. Carter makes free throw 2 of 2,116,123
475,4,1:01.0,Philadelphia full timeout,,116,123
476,4,0:55.0,Shooting foul by C. Reddish (drawn by S. Milton),,116,123
477,4,0:55.0,S. Milton misses free throw 1 of 2,,116,123
478,4,0:55.0,Offensive rebound by Team,,116,123
479,4,0:55.0,S. Milton makes free throw 2 of 2,,117,123
480,4,0:54.0,Instant Replay (Request: Ruling Stands),,117,123
481,4,0:54.0,,Turnover by T. Young (out of bounds lost ball),117,123
482,4,0:54.0,,D. Hunter enters the game for K. Huerter,117,123
483,4,0:52.0,T. Harris misses 3-pt jump shot from 23 ft,,117,123
484,4,0:51.0,,Defensive rebound by Team,117,123
485,4,0:47.0,,Atlanta full timeout,117,123
486,4,0:47.0,,K. Huerter enters the game for D. Hunter,117,123
487,4,0:41.0,,Personal foul by J. Embiid (drawn by C. Reddish),117,123
488,4,0:41.0,,C. Reddish makes free throw 1 of 2,117,124
489,4,0:41.0,,C. Reddish makes free throw 2 of 2,117,125
490,4,0:36.0,M. Scott misses 3-pt jump shot from 24 ft,,117,125
491,4,0:32.0,,Defensive rebound by V. Carter,117,125
492,4,0:24.0,,Personal take foul by S. Milton (drawn by T. Young),117,125
493,4,0:24.0,,T. Young makes free throw 1 of 2,117,126
494,4,0:24.0,,T. Young makes free throw 2 of 2,117,127
495,4,0:19.0,S. Milton misses 3-pt jump shot from 25 ft,,117,127
496,4,0:16.0,Offensive rebound by B. Simmons,,117,127
497,4,0:13.0,M. Scott misses 3-pt jump shot from 23 ft,,117,127
498,4,0:09.0,,Defensive rebound by V. Carter,117,127
