,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
376,4,7:41.0,D. Schröder makes free throw 2 of 2,,93,103
377,4,7:23.0,,B. Forbes misses 3-pt jump shot from 27 ft,93,103
378,4,7:16.0,,Offensive rebound by T. Lyles,93,103
379,4,7:16.0,,T. Lyles makes 2-pt layup at rim,93,105
380,4,7:05.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by D. Schröder),,95,105
381,4,6:50.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by L. Aldridge),95,108
382,4,6:26.0,S. Adams makes 2-pt hook shot from 6 ft (assist by C. Paul),,97,108
383,4,6:12.0,,D. Murray misses 2-pt layup from 5 ft,97,108
384,4,6:12.0,Defensive rebound by D. Gallinari,,97,108
385,4,6:08.0,D. Schröder makes 2-pt layup from 4 ft,,99,108
386,4,6:08.0,,San Antonio full timeout,99,108
387,4,6:08.0,H. Diallo enters the game for D. Schröder,,99,108
388,4,5:49.0,,Turnover by L. Aldridge (lost ball; steal by H. Diallo),99,108
389,4,5:33.0,Turnover by S. Adams (lost ball; steal by L. Aldridge),,99,108
390,4,5:20.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),99,110
391,4,4:59.0,C. Paul makes 2-pt jump shot from 14 ft,,101,110
392,4,4:39.0,,L. Aldridge makes 2-pt jump shot from 18 ft,101,112
393,4,4:23.0,Personal foul by T. Lyles (drawn by D. Gallinari),,101,112
394,4,4:23.0,,D. White enters the game for D. Murray,101,112
395,4,4:23.0,Oklahoma City full timeout,,101,112
396,4,4:14.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by C. Paul),,104,112
397,4,3:57.0,,D. DeRozan misses 2-pt jump shot from 16 ft,104,112
398,4,3:54.0,Defensive rebound by D. Gallinari,,104,112
399,4,3:45.0,C. Paul misses 2-pt jump shot from 21 ft,,104,112
400,4,3:41.0,,Defensive rebound by B. Forbes,104,112
401,4,3:28.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by B. Forbes),104,114
402,4,3:10.0,D. Gallinari makes 2-pt jump shot from 22 ft,,106,114
403,4,2:44.0,,L. Aldridge makes 2-pt layup from 3 ft (assist by T. Lyles),106,116
404,4,2:23.0,S. Adams makes 2-pt layup from 2 ft (assist by H. Diallo),,108,116
405,4,2:23.0,Shooting foul by B. Forbes (drawn by S. Adams),,108,116
406,4,2:23.0,S. Adams misses free throw 1 of 1,,108,116
407,4,2:20.0,,Defensive rebound by D. DeRozan,108,116
408,4,2:05.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),108,118
409,4,1:58.0,Shooting foul by D. DeRozan (drawn by S. Gilgeous-Alexander),,108,118
410,4,1:58.0,S. Gilgeous-Alexander makes free throw 1 of 2,,109,118
411,4,1:58.0,N. Noel enters the game for S. Adams,,109,118
412,4,1:58.0,S. Gilgeous-Alexander makes free throw 2 of 2,,110,118
413,4,1:43.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. White),110,121
414,4,1:32.0,C. Paul misses 3-pt jump shot from 28 ft,,110,121
415,4,1:28.0,,Defensive rebound by D. DeRozan,110,121
416,4,1:12.0,,D. DeRozan misses 2-pt jump shot from 15 ft,110,121
417,4,1:09.0,,Offensive rebound by L. Aldridge,110,121
418,4,1:00.0,,L. Aldridge misses 2-pt jump shot from 18 ft,110,121
419,4,0:56.0,Defensive rebound by S. Gilgeous-Alexander,,110,121
420,4,0:53.0,Turnover by S. Gilgeous-Alexander (bad pass),,110,121
421,4,0:53.0,D. Bazley enters the game for D. Gallinari,,110,121
422,4,0:53.0,T. Ferguson enters the game for C. Paul,,110,121
423,4,0:53.0,,C. Metu enters the game for L. Aldridge,110,121
424,4,0:53.0,,L. Walker enters the game for D. DeRozan,110,121
425,4,0:40.0,,Turnover by D. White (lost ball; steal by N. Noel),110,121
426,4,0:36.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,,112,121
427,4,0:36.0,,Violation by Team (def goaltending),112,121
428,4,0:12.0,,D. White misses 3-pt jump shot from 26 ft,112,121
429,4,0:08.0,Defensive rebound by N. Noel,,112,121
