,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW YORK_ACTION,CHICAGO_SCORE,NEW YORK_SCORE
388,4,6:48.0,Z. LaVine makes 3-pt jump shot from 28 ft (assist by C. Felício),,99,104
389,4,6:30.0,,W. Ellington misses 3-pt jump shot from 27 ft,99,104
390,4,6:26.0,,Offensive rebound by K. Knox,99,104
391,4,6:14.0,,B. Portis makes 2-pt hook shot from 2 ft,99,106
392,4,6:02.0,Personal foul by F. Ntilikina (drawn by Z. LaVine),,99,106
393,4,6:02.0,D. Gafford enters the game for R. Arcidiacono,,99,106
394,4,6:02.0,C. White enters the game for C. Felício,,99,106
395,4,6:02.0,T. Young enters the game for A. Mokoka,,99,106
396,4,6:02.0,,T. Gibson enters the game for F. Ntilikina,99,106
397,4,6:02.0,,E. Payton enters the game for M. Robinson,99,106
398,4,5:57.0,Personal foul by E. Payton (drawn by Z. LaVine),,99,106
399,4,5:42.0,D. Gafford makes 2-pt dunk from 1 ft (assist by T. Satoranský),,101,106
400,4,5:42.0,,R. Barrett enters the game for W. Ellington,101,106
401,4,5:42.0,,J. Randle enters the game for B. Portis,101,106
402,4,5:26.0,,J. Randle misses 2-pt layup from 3 ft (block by D. Gafford),101,106
403,4,5:26.0,,Offensive rebound by Team,101,106
404,4,5:23.0,,R. Barrett makes 2-pt layup from 1 ft (assist by E. Payton),101,108
405,4,5:00.0,C. White misses 2-pt jump shot from 15 ft,,101,108
406,4,5:00.0,,Defensive rebound by Team,101,108
407,4,4:48.0,,Turnover by R. Barrett (bad pass),101,108
408,4,4:32.0,Z. LaVine misses 3-pt jump shot from 25 ft,,101,108
409,4,4:29.0,Offensive rebound by T. Young,,101,108
410,4,4:25.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by T. Young),,103,108
411,4,4:25.0,,New York full timeout,103,108
412,4,4:08.0,,Shooting foul by Z. LaVine (drawn by T. Gibson),103,108
413,4,4:08.0,,T. Gibson makes free throw 1 of 2,103,109
414,4,4:08.0,,M. Harkless enters the game for K. Knox,103,109
415,4,4:08.0,,T. Gibson makes free throw 2 of 2,103,110
416,4,3:59.0,Z. LaVine misses 2-pt layup from 1 ft,,103,110
417,4,3:56.0,Offensive rebound by D. Gafford,,103,110
418,4,3:56.0,D. Gafford makes 2-pt dunk from 1 ft,,105,110
419,4,3:45.0,,J. Randle makes 2-pt layup from 1 ft (assist by M. Harkless),105,112
420,4,3:45.0,,Shooting foul by D. Gafford (drawn by J. Randle),105,112
421,4,3:45.0,,J. Randle makes free throw 1 of 1,105,113
422,4,3:29.0,Turnover by T. Young (bad pass; steal by T. Gibson),,105,113
423,4,3:23.0,,Turnover by R. Barrett (bad pass),105,113
424,4,3:07.0,Z. LaVine makes 2-pt layup from 1 ft (assist by T. Satoranský),,107,113
425,4,2:43.0,,M. Harkless misses 2-pt layup from 1 ft,107,113
426,4,2:42.0,,Offensive rebound by J. Randle,107,113
427,4,2:42.0,,Shooting foul by T. Young (drawn by J. Randle),107,113
428,4,2:42.0,,J. Randle makes free throw 1 of 2,107,114
429,4,2:42.0,,M. Robinson enters the game for T. Gibson,107,114
430,4,2:42.0,,J. Randle makes free throw 2 of 2,107,115
431,4,2:30.0,T. Satoranský misses 3-pt jump shot from 23 ft,,107,115
432,4,2:27.0,,Defensive rebound by J. Randle,107,115
433,4,2:08.0,,J. Randle makes 2-pt jump shot from 20 ft,107,117
434,4,2:01.0,Turnover by C. White (bad pass; steal by M. Harkless),,107,117
435,4,2:00.0,,M. Harkless makes 2-pt layup from 1 ft,107,119
436,4,1:44.0,C. White makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,110,119
437,4,1:24.0,,J. Randle makes 2-pt layup from 3 ft,110,121
438,4,1:13.0,Z. LaVine misses 2-pt layup from 2 ft,,110,121
439,4,1:11.0,,Defensive rebound by M. Harkless,110,121
440,4,0:51.0,,Turnover by J. Randle (lost ball; steal by T. Young),110,121
441,4,0:47.0,Shooting foul by M. Harkless (drawn by Z. LaVine),,110,121
442,4,0:47.0,Z. LaVine makes free throw 1 of 3,,111,121
443,4,0:47.0,Z. LaVine misses free throw 2 of 3,,111,121
444,4,0:47.0,Offensive rebound by Team,,111,121
445,4,0:47.0,Z. LaVine makes free throw 3 of 3,,112,121
446,4,0:41.0,,M. Robinson makes 2-pt dunk at rim (assist by R. Barrett),112,123
447,4,0:36.0,C. White makes 3-pt jump shot from 27 ft,,115,123
448,4,0:35.0,,Personal take foul by Z. LaVine (drawn by R. Barrett),115,123
449,4,0:35.0,,R. Barrett misses free throw 1 of 2,115,123
450,4,0:35.0,,Offensive rebound by Team,115,123
451,4,0:35.0,,R. Barrett misses free throw 2 of 2,115,123
452,4,0:33.0,,Offensive rebound by M. Robinson,115,123
453,4,0:33.0,,M. Robinson makes 2-pt layup from 1 ft,115,125
454,4,0:33.0,,Shooting foul by T. Satoranský (drawn by M. Robinson),115,125
455,4,0:33.0,,M. Robinson misses free throw 1 of 1,115,125
456,4,0:29.0,,Offensive rebound by M. Harkless,115,125
457,4,0:16.0,,Turnover by Team (shot clock),115,125
