,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
393,4,10:48.0,,Defensive rebound by D. Hunter,93,65
394,4,10:40.0,,Shooting foul by W. Carter (drawn by D. Hunter),93,65
395,4,10:40.0,,D. Hunter makes free throw 1 of 2,93,66
396,4,10:40.0,,D. Hunter makes free throw 2 of 2,93,67
397,4,10:32.0,Personal foul by D. Hunter (drawn by W. Carter),,93,67
398,4,10:26.0,Offensive foul by W. Carter (drawn by C. Reddish),,93,67
399,4,10:26.0,Turnover by W. Carter (offensive foul),,93,67
400,4,10:26.0,L. Markkanen enters the game for W. Carter,,93,67
401,4,10:18.0,,Turnover by J. Parker (lost ball; steal by K. Dunn),93,67
402,4,10:16.0,Shooting foul by V. Carter (drawn by T. Satoranský),,93,67
403,4,10:16.0,T. Satoranský makes free throw 1 of 2,,94,67
404,4,10:16.0,T. Satoranský misses free throw 2 of 2,,94,67
405,4,10:14.0,,Defensive rebound by V. Carter,94,67
406,4,10:00.0,,J. Parker makes 2-pt dunk from 1 ft (assist by C. Reddish),94,69
407,4,9:49.0,Turnover by T. Satoranský (bad pass; steal by V. Carter),,94,69
408,4,9:42.0,,C. Reddish makes 3-pt jump shot from 26 ft (assist by D. Hunter),94,72
409,4,9:40.0,Chicago full timeout,,94,72
410,4,9:40.0,C. Hutchison enters the game for R. Arcidiacono,,94,72
411,4,9:40.0,Z. LaVine enters the game for C. White,,94,72
412,4,9:23.0,Z. LaVine misses 3-pt jump shot from 25 ft,,94,72
413,4,9:19.0,,Defensive rebound by J. Parker,94,72
414,4,9:19.0,,Personal foul by C. Hutchison (drawn by J. Parker),94,72
415,4,9:06.0,,T. Young misses 2-pt layup from 6 ft (block by L. Markkanen),94,72
416,4,9:02.0,Defensive rebound by T. Satoranský,,94,72
417,4,9:00.0,C. Hutchison makes 2-pt dunk from 1 ft (assist by T. Satoranský),,96,72
418,4,8:42.0,,D. Hunter misses 2-pt layup from 2 ft,96,72
419,4,8:39.0,Defensive rebound by L. Markkanen,,96,72
420,4,8:37.0,Turnover by L. Markkanen (bad pass),,96,72
421,4,8:24.0,,V. Carter makes 2-pt jump shot from 10 ft,96,74
422,4,8:24.0,,Shooting foul by K. Dunn (drawn by V. Carter),96,74
423,4,8:24.0,,V. Carter makes free throw 1 of 1,96,75
424,4,8:15.0,Personal foul by J. Parker (drawn by L. Markkanen),,96,75
425,4,7:59.0,L. Markkanen misses 3-pt jump shot from 26 ft,,96,75
426,4,7:59.0,,Defensive rebound by Team,96,75
427,4,7:44.0,,C. Reddish misses 3-pt jump shot from 25 ft,96,75
428,4,7:40.0,Defensive rebound by T. Satoranský,,96,75
429,4,7:30.0,K. Dunn makes 2-pt layup from 2 ft (assist by T. Satoranský),,98,75
430,4,7:15.0,,Turnover by C. Reddish (lost ball; steal by K. Dunn),98,75
431,4,7:13.0,Turnover by C. Hutchison (bad pass),,98,75
432,4,7:13.0,R. Arcidiacono enters the game for K. Dunn,,98,75
433,4,7:13.0,,K. Huerter enters the game for C. Reddish,98,75
434,4,7:00.0,,K. Huerter makes 2-pt layup from 2 ft (assist by T. Young),98,77
435,4,7:00.0,,Shooting foul by C. Hutchison (drawn by K. Huerter),98,77
436,4,7:00.0,,D. Bembry enters the game for V. Carter,98,77
437,4,7:00.0,,K. Huerter misses free throw 1 of 1,98,77
438,4,6:59.0,Defensive rebound by C. Hutchison,,98,77
439,4,6:46.0,T. Satoranský makes 2-pt dunk from 3 ft,,100,77
440,4,6:38.0,,T. Young makes 2-pt layup from 3 ft,100,79
441,4,6:22.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,103,79
442,4,6:08.0,,T. Young misses 3-pt jump shot from 29 ft,103,79
443,4,6:05.0,Defensive rebound by T. Satoranský,,103,79
444,4,6:02.0,C. Hutchison makes 2-pt layup from 2 ft (assist by T. Satoranský),,105,79
445,4,6:02.0,Shooting foul by D. Bembry (drawn by C. Hutchison),,105,79
446,4,6:02.0,,B. Fernando enters the game for J. Parker,105,79
447,4,6:02.0,,T. Wallace enters the game for T. Young,105,79
448,4,6:02.0,C. Hutchison makes free throw 1 of 1,,106,79
449,4,5:50.0,,Turnover by D. Hunter (step out of bounds),106,79
450,4,5:50.0,Chicago full timeout,,106,79
451,4,5:50.0,C. White enters the game for C. Hutchison,,106,79
452,4,5:39.0,Turnover by L. Markkanen (bad pass; steal by B. Fernando),,106,79
453,4,5:22.0,,B. Fernando makes 2-pt layup from 1 ft (assist by D. Hunter),106,81
454,4,4:56.0,C. White misses 3-pt jump shot from 25 ft,,106,81
455,4,4:52.0,,Defensive rebound by T. Wallace,106,81
456,4,4:46.0,,K. Huerter misses 3-pt jump shot from 25 ft,106,81
457,4,4:43.0,,Offensive rebound by D. Bembry,106,81
458,4,4:42.0,,D. Bembry makes 2-pt layup from 1 ft,106,83
459,4,4:23.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,109,83
460,4,4:07.0,,D. Hunter makes 2-pt jump shot from 21 ft (assist by B. Fernando),109,85
461,4,3:51.0,L. Markkanen makes 2-pt layup from 1 ft (assist by C. White),,111,85
462,4,3:37.0,,D. Hunter misses 3-pt jump shot from 26 ft,111,85
463,4,3:36.0,Defensive rebound by R. Arcidiacono,,111,85
464,4,3:36.0,Chicago full timeout,,111,85
465,4,3:36.0,D. Gafford enters the game for Z. LaVine,,111,85
466,4,3:36.0,S. Harrison enters the game for L. Markkanen,,111,85
467,4,3:36.0,L. Kornet enters the game for T. Satoranský,,111,85
468,4,3:36.0,,C. Brown enters the game for K. Huerter,111,85
469,4,3:36.0,,D. Jones enters the game for D. Hunter,111,85
470,4,3:19.0,L. Kornet misses 3-pt jump shot from 25 ft,,111,85
471,4,3:14.0,,Defensive rebound by C. Brown,111,85
472,4,3:02.0,,Shooting foul by R. Arcidiacono (drawn by D. Bembry),111,85
473,4,3:02.0,,D. Bembry makes free throw 1 of 2,111,86
474,4,3:02.0,,D. Bembry makes free throw 2 of 2,111,87
475,4,2:45.0,S. Harrison makes 2-pt layup from 1 ft,,113,87
476,4,2:35.0,,Personal foul by S. Harrison (drawn by T. Wallace),113,87
477,4,2:35.0,,T. Wallace misses free throw 1 of 2,113,87
478,4,2:35.0,,Offensive rebound by Team,113,87
479,4,2:35.0,,K. Huerter enters the game for D. Bembry,113,87
480,4,2:35.0,,T. Wallace misses free throw 2 of 2,113,87
481,4,2:33.0,Defensive rebound by S. Harrison,,113,87
482,4,2:13.0,C. White misses 2-pt jump shot from 17 ft,,113,87
483,4,2:09.0,,Defensive rebound by B. Fernando,113,87
484,4,2:03.0,,K. Huerter makes 3-pt jump shot from 25 ft,113,90
485,4,1:38.0,S. Harrison misses 2-pt layup from 4 ft,,113,90
486,4,1:35.0,,Defensive rebound by D. Jones,113,90
487,4,1:24.0,,Shooting foul by D. Gafford (drawn by C. Brown),113,90
488,4,1:24.0,,C. Brown makes free throw 1 of 2,113,91
489,4,1:24.0,,C. Brown makes free throw 2 of 2,113,92
490,4,1:01.0,S. Harrison misses 3-pt jump shot from 48 ft,,113,92
491,4,1:01.0,Offensive rebound by Team,,113,92
492,4,1:01.0,Turnover by Team (shot clock),,113,92
493,4,1:00.0,Violation by Team (delay of game),,113,92
494,4,0:50.0,,K. Huerter misses 3-pt jump shot from 26 ft,113,92
495,4,0:46.0,Defensive rebound by S. Harrison,,113,92
496,4,0:24.0,Turnover by Team (shot clock),,113,92
497,4,0:14.0,,T. Wallace misses 3-pt jump shot from 26 ft,113,92
498,4,0:11.0,,Offensive rebound by B. Fernando,113,92
499,4,0:11.0,,Shooting foul by L. Kornet (drawn by B. Fernando),113,92
500,4,0:11.0,,B. Fernando makes free throw 1 of 2,113,93
501,4,0:11.0,,B. Fernando misses free throw 2 of 2,113,93
502,4,0:09.0,Defensive rebound by L. Kornet,,113,93
