,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
383,4,5:27.0,R. Hachimura misses 2-pt jump shot from 12 ft,,94,98
384,4,5:24.0,,Defensive rebound by J. Butler,94,98
385,4,5:02.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by D. Robinson),94,101
386,4,4:47.0,Offensive foul by M. Wagner (drawn by D. Robinson),,94,101
387,4,4:47.0,Turnover by M. Wagner (offensive foul),,94,101
388,4,4:31.0,,D. Jones misses 3-pt jump shot from 23 ft,94,101
389,4,4:26.0,Defensive rebound by M. Wagner,,94,101
390,4,4:14.0,I. Smith misses 2-pt layup from 3 ft,,94,101
391,4,4:11.0,Offensive rebound by D. Bertāns,,94,101
392,4,4:09.0,D. Bertāns misses 2-pt layup from 1 ft,,94,101
393,4,4:09.0,,Defensive rebound by B. Adebayo,94,101
394,4,3:59.0,,Turnover by J. Butler (bad pass; steal by R. Hachimura),94,101
395,4,3:53.0,D. Bertāns makes 3-pt jump shot from 26 ft,,97,101
396,4,3:53.0,,Miami full timeout,97,101
397,4,3:35.0,,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Butler),97,104
398,4,3:17.0,I. Smith makes 2-pt layup from 1 ft,,99,104
399,4,3:17.0,,Violation by Team (def goaltending),99,104
400,4,3:02.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Butler),99,106
401,4,2:49.0,M. Wagner misses 3-pt jump shot from 27 ft,,99,106
402,4,2:49.0,,Defensive rebound by Team,99,106
403,4,2:42.0,,Turnover by D. Jones (step out of bounds),99,106
404,4,2:33.0,M. Wagner makes 2-pt layup from 1 ft (assist by B. Beal),,101,106
405,4,2:12.0,,J. Butler makes 2-pt jump shot from 17 ft,101,108
406,4,1:55.0,B. Beal misses 3-pt jump shot from 25 ft,,101,108
407,4,1:53.0,,Defensive rebound by J. Butler,101,108
408,4,1:48.0,,B. Adebayo misses 2-pt layup from 1 ft (block by D. Bertāns),101,108
409,4,1:46.0,,Offensive rebound by B. Adebayo,101,108
410,4,1:31.0,,D. Robinson misses 3-pt jump shot from 28 ft,101,108
411,4,1:31.0,,Offensive rebound by Team,101,108
412,4,1:31.0,,Turnover by Team (shot clock),101,108
413,4,1:24.0,B. Beal misses 2-pt layup from 1 ft,,101,108
414,4,1:22.0,Offensive rebound by M. Wagner,,101,108
415,4,1:21.0,M. Wagner makes 2-pt layup from 1 ft,,103,108
416,4,1:04.0,,J. Butler makes 3-pt jump shot from 25 ft,103,111
417,4,1:04.0,Washington full timeout,,103,111
418,4,0:59.0,D. Bertāns misses 3-pt jump shot from 24 ft,,103,111
419,4,0:57.0,,Defensive rebound by T. Herro,103,111
420,4,0:57.0,,Personal foul by M. Wagner (drawn by T. Herro),103,111
421,4,0:44.0,,Shooting foul by I. Smith (drawn by B. Adebayo),103,111
422,4,0:44.0,,B. Adebayo makes free throw 1 of 2,103,112
423,4,0:44.0,,B. Adebayo misses free throw 2 of 2,103,112
424,4,0:42.0,Defensive rebound by M. Wagner,,103,112
425,4,0:30.0,R. Hachimura misses 2-pt layup from 2 ft,,103,112
426,4,0:23.0,Offensive rebound by D. Bertāns,,103,112
427,4,0:21.0,D. Bertāns misses 3-pt jump shot from 26 ft,,103,112
428,4,0:17.0,,Defensive rebound by J. Butler,103,112
429,4,0:00.0,,Turnover by Team (shot clock),103,112
