,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
384,4,7:52.0,M. Chriss misses free throw 2 of 2,,91,89
385,4,7:51.0,,Defensive rebound by R. Gobert,91,89
386,4,7:40.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by R. Gobert),91,92
387,4,7:40.0,,Shooting foul by D. Russell (drawn by B. Bogdanović),91,92
388,4,7:40.0,W. Cauley-Stein enters the game for M. Chriss,,91,92
389,4,7:40.0,Golden State full timeout,,91,92
390,4,7:40.0,M. Chriss enters the game for W. Cauley-Stein,,91,92
391,4,7:40.0,Instant Replay (Challenge: Stands),,91,92
392,4,7:40.0,W. Cauley-Stein enters the game for M. Chriss,,91,92
393,4,7:40.0,,B. Bogdanović makes free throw 1 of 1,91,93
394,4,7:23.0,D. Russell misses 3-pt jump shot from 26 ft,,91,93
395,4,7:20.0,Offensive rebound by G. Robinson,,91,93
396,4,7:18.0,G. Robinson makes 2-pt jump shot from 8 ft,,93,93
397,4,7:01.0,,B. Bogdanović misses 2-pt dunk from 1 ft,93,93
398,4,6:59.0,Defensive rebound by O. Spellman,,93,93
399,4,6:44.0,W. Cauley-Stein misses 2-pt layup from 3 ft,,93,93
400,4,6:41.0,,Defensive rebound by G. Niang,93,93
401,4,6:37.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,93,93
402,4,6:35.0,Defensive rebound by W. Cauley-Stein,,93,93
403,4,6:24.0,G. Robinson misses 2-pt layup from 3 ft,,93,93
404,4,6:24.0,,Defensive rebound by G. Niang,93,93
405,4,6:15.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by E. Mudiay),93,95
406,4,5:51.0,J. Evans makes 3-pt jump shot from 25 ft (assist by D. Russell),,96,95
407,4,5:39.0,,E. Mudiay misses 2-pt dunk from 2 ft (block by W. Cauley-Stein),96,95
408,4,5:37.0,Defensive rebound by O. Spellman,,96,95
409,4,5:36.0,Turnover by O. Spellman (bad pass; steal by G. Niang),,96,95
410,4,5:21.0,,B. Bogdanović misses 2-pt layup from 3 ft,96,95
411,4,5:19.0,Defensive rebound by W. Cauley-Stein,,96,95
412,4,5:08.0,J. Evans misses 2-pt jump shot from 13 ft,,96,95
413,4,5:04.0,Offensive rebound by W. Cauley-Stein,,96,95
414,4,4:56.0,D. Russell misses 3-pt jump shot from 26 ft (block by R. Gobert),,96,95
415,4,4:51.0,,Defensive rebound by G. Niang,96,95
416,4,4:44.0,,Turnover by E. Mudiay (lost ball; steal by D. Russell),96,95
417,4,4:37.0,Shooting foul by G. Niang (drawn by J. Evans),,96,95
418,4,4:37.0,J. Evans makes free throw 1 of 2,,97,95
419,4,4:37.0,A. Burks enters the game for D. Russell,,97,95
420,4,4:37.0,D. Lee enters the game for O. Spellman,,97,95
421,4,4:37.0,,J. Ingles enters the game for E. Mudiay,97,95
422,4,4:37.0,,D. Mitchell enters the game for G. Niang,97,95
423,4,4:37.0,J. Evans makes free throw 2 of 2,,98,95
424,4,4:27.0,,D. Mitchell makes 3-pt jump shot from 25 ft,98,98
425,4,4:07.0,A. Burks misses 2-pt jump shot from 6 ft,,98,98
426,4,4:05.0,Offensive rebound by A. Burks,,98,98
427,4,4:05.0,A. Burks makes 2-pt layup from 1 ft,,100,98
428,4,4:05.0,,Utah full timeout,100,98
429,4,3:56.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),100,101
430,4,3:31.0,G. Robinson misses 2-pt jump shot from 24 ft,,100,101
431,4,3:29.0,,Defensive rebound by D. Mitchell,100,101
432,4,3:07.0,,D. Mitchell misses 3-pt jump shot from 25 ft,100,101
433,4,3:04.0,Defensive rebound by G. Robinson,,100,101
434,4,2:56.0,A. Burks makes 2-pt dunk from 1 ft,,102,101
435,4,2:33.0,,B. Bogdanović misses 2-pt jump shot from 3 ft,102,101
436,4,2:29.0,,Offensive rebound by R. Gobert,102,101
437,4,2:29.0,,R. Gobert makes 2-pt layup at rim,102,103
438,4,2:12.0,Shooting foul by J. Ingles (drawn by J. Evans),,102,103
439,4,2:12.0,J. Evans makes free throw 1 of 2,,103,103
440,4,2:12.0,J. Evans makes free throw 2 of 2,,104,103
441,4,1:50.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,104,106
442,4,1:49.0,,Instant Replay (Request: Ruling Stands),104,106
443,4,1:38.0,W. Cauley-Stein misses 2-pt dunk from 3 ft,,104,106
444,4,1:37.0,,Defensive rebound by J. Ingles,104,106
445,4,1:33.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by R. O'Neale),104,109
446,4,1:18.0,Turnover by A. Burks (step out of bounds),,104,109
447,4,1:18.0,D. Russell enters the game for J. Evans,,104,109
448,4,1:09.0,,J. Ingles misses 2-pt layup from 2 ft (block by W. Cauley-Stein),104,109
449,4,1:09.0,,Offensive rebound by Team,104,109
450,4,1:02.0,,D. Mitchell misses 3-pt jump shot from 29 ft,104,109
451,4,0:56.0,Defensive rebound by D. Lee,,104,109
452,4,0:41.0,D. Lee makes 2-pt layup from 2 ft (assist by D. Russell),,106,109
453,4,0:35.0,,Personal foul by A. Burks (drawn by D. Mitchell),106,109
454,4,0:35.0,,D. Mitchell makes free throw 1 of 2,106,110
455,4,0:35.0,M. Chriss enters the game for D. Russell,,106,110
456,4,0:35.0,,D. Mitchell makes free throw 2 of 2,106,111
457,4,0:35.0,Golden State full timeout,,106,111
458,4,0:35.0,D. Russell enters the game for W. Cauley-Stein,,106,111
459,4,0:33.0,D. Russell misses 3-pt jump shot from 22 ft,,106,111
460,4,0:29.0,Offensive rebound by G. Robinson,,106,111
461,4,0:27.0,D. Lee misses 3-pt jump shot from 28 ft,,106,111
462,4,0:27.0,,Defensive rebound by R. O'Neale,106,111
463,4,0:22.0,,Personal take foul by G. Robinson (drawn by B. Bogdanović),106,111
464,4,0:22.0,,B. Bogdanović makes free throw 1 of 2,106,112
465,4,0:22.0,,B. Bogdanović makes free throw 2 of 2,106,113
466,4,0:19.0,D. Lee misses 3-pt jump shot from 27 ft,,106,113
467,4,0:16.0,,Defensive rebound by B. Bogdanović,106,113
468,4,0:15.0,,Personal foul by G. Robinson (drawn by B. Bogdanović),106,113
469,4,0:15.0,,B. Bogdanović misses free throw 1 of 2,106,113
470,4,0:15.0,,Offensive rebound by Team,106,113
471,4,0:15.0,,B. Bogdanović makes free throw 2 of 2,106,114
472,4,0:11.0,D. Russell misses 3-pt jump shot from 28 ft,,106,114
473,4,0:08.0,,Defensive rebound by D. Mitchell,106,114
