,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHOENIX_ACTION,NEW YORK_SCORE,PHOENIX_SCORE
390,4,10:24.0,R. Bullock misses 2-pt jump shot from 21 ft,,89,88
391,4,10:21.0,,Defensive rebound by A. Baynes,89,88
392,4,10:11.0,,Shooting foul by M. Robinson (drawn by A. Baynes),89,88
393,4,10:11.0,,A. Baynes makes free throw 1 of 2,89,89
394,4,10:11.0,R. Barrett enters the game for R. Bullock,,89,89
395,4,10:11.0,,A. Baynes misses free throw 2 of 2,89,89
396,4,10:06.0,Defensive rebound by B. Portis,,89,89
397,4,9:57.0,F. Ntilikina misses 3-pt jump shot from 23 ft,,89,89
398,4,9:54.0,,Defensive rebound by M. Bridges,89,89
399,4,9:40.0,,A. Baynes misses 3-pt jump shot from 25 ft,89,89
400,4,9:37.0,Defensive rebound by K. Knox,,89,89
401,4,9:24.0,B. Portis makes 2-pt hook shot from 5 ft,,91,89
402,4,9:07.0,,R. Rubio misses 3-pt jump shot from 25 ft,91,89
403,4,9:03.0,,Offensive rebound by K. Oubre,91,89
404,4,8:57.0,,R. Rubio makes 2-pt jump shot from 17 ft,91,91
405,4,8:43.0,M. Robinson makes 2-pt dunk from 1 ft (assist by R. Barrett),,93,91
406,4,8:14.0,,C. Johnson misses 2-pt jump shot from 8 ft (block by M. Robinson),93,91
407,4,8:12.0,,Offensive rebound by R. Rubio,93,91
408,4,8:11.0,,R. Rubio makes 3-pt jump shot from 24 ft,93,94
409,4,8:11.0,New York full timeout,,93,94
410,4,8:11.0,M. Morris enters the game for K. Knox,,93,94
411,4,8:11.0,E. Payton enters the game for F. Ntilikina,,93,94
412,4,8:11.0,J. Randle enters the game for M. Robinson,,93,94
413,4,8:11.0,,D. Ayton enters the game for M. Bridges,93,94
414,4,8:11.0,,D. Booker enters the game for C. Johnson,93,94
415,4,7:59.0,B. Portis makes 2-pt jump shot from 20 ft (assist by R. Barrett),,95,94
416,4,7:42.0,,Personal foul by B. Portis (drawn by D. Ayton),95,94
417,4,7:30.0,,D. Booker makes 3-pt jump shot from 26 ft,95,97
418,4,7:13.0,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Portis),,98,97
419,4,6:55.0,,A. Baynes makes 3-pt jump shot from 25 ft (assist by D. Booker),98,100
420,4,6:36.0,R. Barrett misses 3-pt jump shot from 23 ft,,98,100
421,4,6:33.0,,Defensive rebound by K. Oubre,98,100
422,4,6:30.0,,D. Booker misses 3-pt jump shot from 25 ft,98,100
423,4,6:25.0,,Offensive rebound by A. Baynes,98,100
424,4,6:25.0,,A. Baynes misses 2-pt layup at rim,98,100
425,4,6:25.0,Defensive rebound by B. Portis,,98,100
426,4,6:21.0,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Payton),,101,100
427,4,5:58.0,,D. Booker makes 2-pt jump shot from 6 ft,101,102
428,4,5:38.0,Shooting foul by D. Ayton (drawn by E. Payton),,101,102
429,4,5:38.0,E. Payton makes free throw 1 of 2,,102,102
430,4,5:38.0,,E. Okobo enters the game for R. Rubio,102,102
431,4,5:38.0,E. Payton makes free throw 2 of 2,,103,102
432,4,5:22.0,,A. Baynes makes 2-pt jump shot from 9 ft (assist by D. Booker),103,104
433,4,5:07.0,M. Morris misses 3-pt jump shot from 25 ft,,103,104
434,4,5:05.0,,Defensive rebound by D. Booker,103,104
435,4,4:58.0,,D. Booker misses 3-pt jump shot from 25 ft,103,104
436,4,4:57.0,Defensive rebound by Team,,103,104
437,4,4:57.0,,M. Bridges enters the game for E. Okobo,103,104
438,4,4:46.0,B. Portis misses 3-pt jump shot from 26 ft (block by A. Baynes),,103,104
439,4,4:42.0,,Defensive rebound by D. Ayton,103,104
440,4,4:42.0,,A. Baynes makes 2-pt layup from 1 ft (assist by D. Ayton),103,106
441,4,4:42.0,,Shooting foul by B. Portis (drawn by A. Baynes),103,106
442,4,4:42.0,M. Robinson enters the game for B. Portis,,103,106
443,4,4:42.0,,A. Baynes makes free throw 1 of 1,103,107
444,4,4:42.0,New York full timeout,,103,107
445,4,4:32.0,E. Payton makes 2-pt layup from 1 ft,,105,107
446,4,4:08.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),105,110
447,4,3:53.0,M. Robinson makes 2-pt dunk at rim (assist by E. Payton),,107,110
448,4,3:36.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by A. Baynes),107,113
449,4,3:23.0,E. Payton misses 2-pt layup from 1 ft,,107,113
450,4,3:21.0,Offensive rebound by M. Robinson,,107,113
451,4,3:21.0,M. Robinson misses 2-pt layup from 1 ft,,107,113
452,4,3:20.0,,Defensive rebound by D. Booker,107,113
453,4,3:02.0,,Turnover by M. Bridges (bad pass; steal by R. Barrett),107,113
454,4,2:52.0,E. Payton misses 3-pt jump shot from 26 ft,,107,113
455,4,2:48.0,,Defensive rebound by K. Oubre,107,113
456,4,2:33.0,,D. Booker misses 2-pt jump shot from 12 ft,107,113
457,4,2:31.0,Defensive rebound by M. Robinson,,107,113
458,4,2:21.0,Turnover by E. Payton (bad pass; steal by M. Bridges),,107,113
459,4,2:18.0,,M. Bridges misses 2-pt layup from 2 ft (block by M. Morris),107,113
460,4,2:18.0,,Offensive rebound by Team,107,113
461,4,2:18.0,R. Bullock enters the game for R. Barrett,,107,113
462,4,2:18.0,,R. Rubio enters the game for M. Bridges,107,113
463,4,2:01.0,,A. Baynes misses 3-pt jump shot from 23 ft,107,113
464,4,1:56.0,Defensive rebound by J. Randle,,107,113
465,4,1:53.0,Personal foul by A. Baynes (drawn by J. Randle),,107,113
466,4,1:53.0,Instant Replay (Challenge: Ruling Stands),,107,113
467,4,1:48.0,Turnover by E. Payton (bad pass; steal by K. Oubre),,107,113
468,4,1:46.0,,Shooting foul by E. Payton (drawn by K. Oubre),107,113
469,4,1:46.0,,Instant Replay (Request: Ruling Stands),107,113
470,4,1:46.0,,K. Oubre makes free throw 1 of 2,107,114
471,4,1:46.0,,K. Oubre misses free throw 2 of 2,107,114
472,4,1:44.0,Defensive rebound by J. Randle,,107,114
473,4,1:31.0,M. Morris misses 3-pt jump shot from 26 ft,,107,114
474,4,1:27.0,,Defensive rebound by A. Baynes,107,114
475,4,1:10.0,,A. Baynes misses 3-pt jump shot from 26 ft,107,114
476,4,1:07.0,Defensive rebound by J. Randle,,107,114
477,4,1:02.0,J. Randle misses 3-pt jump shot from 26 ft,,107,114
478,4,0:59.0,,Defensive rebound by Team,107,114
479,4,0:38.0,,A. Baynes misses 3-pt jump shot from 23 ft,107,114
480,4,0:35.0,Defensive rebound by J. Randle,,107,114
481,4,0:25.0,J. Randle makes 2-pt layup at rim (assist by E. Payton),,109,114
482,4,0:25.0,Shooting foul by A. Baynes (drawn by J. Randle),,109,114
483,4,0:25.0,,M. Bridges enters the game for A. Baynes,109,114
484,4,0:25.0,J. Randle makes free throw 1 of 1,,110,114
485,4,0:25.0,,Away from play foul by E. Payton (drawn by R. Rubio),110,114
486,4,0:25.0,,Instant Replay (Request: Ruling Stands),110,114
487,4,0:25.0,,D. Booker makes free throw 1 of 1,110,115
488,4,0:25.0,,Phoenix full timeout,110,115
489,4,0:25.0,,C. Johnson enters the game for M. Bridges,110,115
490,4,0:19.0,,Personal take foul by J. Randle (drawn by C. Johnson),110,115
491,4,0:19.0,,C. Johnson makes free throw 1 of 2,110,116
492,4,0:19.0,,M. Bridges enters the game for R. Rubio,110,116
493,4,0:19.0,,C. Johnson misses free throw 2 of 2,110,116
494,4,0:19.0,Defensive rebound by J. Randle,,110,116
495,4,0:19.0,New York full timeout,,110,116
496,4,0:16.0,R. Bullock misses 3-pt jump shot from 28 ft,,110,116
497,4,0:12.0,,Defensive rebound by D. Ayton,110,116
498,4,0:12.0,,Personal take foul by M. Morris (drawn by D. Ayton),110,116
499,4,0:12.0,,D. Ayton makes free throw 1 of 2,110,117
500,4,0:12.0,,D. Ayton makes free throw 2 of 2,110,118
501,4,0:07.0,M. Morris makes 2-pt layup from 1 ft,,112,118
502,4,0:07.0,Shooting foul by C. Johnson (drawn by M. Morris),,112,118
503,4,0:07.0,,R. Rubio enters the game for C. Johnson,112,118
504,4,0:07.0,M. Morris misses free throw 1 of 1,,112,118
505,4,0:06.0,,Defensive rebound by D. Ayton,112,118
506,4,0:06.0,,Personal take foul by J. Randle (drawn by D. Ayton),112,118
507,4,0:06.0,,D. Ayton makes free throw 1 of 2,112,119
508,4,0:06.0,,D. Ayton makes free throw 2 of 2,112,120
509,4,0:02.0,M. Morris misses 3-pt jump shot from 32 ft,,112,120
510,4,0:02.0,,Defensive rebound by D. Booker,112,120
