,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
394,4,4:43.0,,Turnover by T. Maker (bad pass; steal by M. Bridges),78,66
395,4,4:32.0,M. Bridges misses 3-pt jump shot from 25 ft,,78,66
396,4,4:28.0,,Defensive rebound by B. Brown,78,66
397,4,4:16.0,,Turnover by C. Wood (lost ball; steal by P. Washington),78,66
398,4,4:08.0,Charlotte full timeout,,78,66
399,4,4:08.0,D. Graham enters the game for J. McDaniels,,78,66
400,4,4:08.0,,M. Morris enters the game for C. Wood,78,66
401,4,4:08.0,Personal foul by T. Maker (drawn by P. Washington),,78,66
402,4,3:55.0,D. Graham makes 2-pt jump shot from 16 ft,,80,66
403,4,3:40.0,,M. Morris misses 3-pt jump shot from 24 ft,80,66
404,4,3:40.0,Defensive rebound by M. Bridges,,80,66
405,4,3:25.0,M. Bridges makes 2-pt dunk from 1 ft (assist by M. Monk),,82,66
406,4,3:04.0,,B. Knight misses 3-pt jump shot from 26 ft,82,66
407,4,3:00.0,Defensive rebound by M. Monk,,82,66
408,4,2:48.0,D. Graham makes 2-pt jump shot from 20 ft,,84,66
409,4,2:31.0,,M. Morris makes 2-pt layup from 1 ft (assist by T. Snell),84,68
410,4,2:31.0,,Shooting foul by P. Washington (drawn by M. Morris),84,68
411,4,2:31.0,,M. Morris makes free throw 1 of 1,84,69
412,4,2:11.0,M. Monk makes 2-pt dunk from 1 ft (assist by D. Graham),,86,69
413,4,2:10.0,,Technical foul by M. Monk,86,69
414,4,2:10.0,,M. Morris misses technical free throw,86,69
415,4,2:10.0,,Offensive rebound by Team,86,69
416,4,2:10.0,,S. Doumbouya enters the game for T. Snell,86,69
417,4,1:51.0,,M. Morris misses 2-pt layup from 3 ft,86,69
418,4,1:50.0,Defensive rebound by P. Washington,,86,69
419,4,1:25.0,D. Graham misses 3-pt jump shot from 25 ft,,86,69
420,4,1:24.0,Offensive rebound by Team,,86,69
421,4,1:24.0,Turnover by Team (shot clock),,86,69
422,4,1:24.0,C. Martin enters the game for D. Graham,,86,69
423,4,1:24.0,J. McDaniels enters the game for T. Rozier,,86,69
424,4,1:11.0,,B. Knight makes 3-pt jump shot from 28 ft (assist by M. Morris),86,72
425,4,0:49.0,M. Bridges misses 3-pt jump shot from 27 ft,,86,72
426,4,0:48.0,,Defensive rebound by B. Brown,86,72
427,4,0:38.0,,B. Brown makes 2-pt layup from 4 ft,86,74
428,4,0:24.0,Shooting foul by B. Brown (drawn by M. Monk),,86,74
429,4,0:24.0,M. Monk makes free throw 1 of 2,,87,74
430,4,0:24.0,M. Monk misses free throw 2 of 2,,87,74
431,4,0:22.0,,Defensive rebound by T. Maker,87,74
432,4,0:12.0,,M. Morris misses 3-pt jump shot from 24 ft,87,74
433,4,0:08.0,,Offensive rebound by B. Brown,87,74
434,4,0:07.0,,S. Doumbouya makes 2-pt layup from 2 ft (assist by B. Brown),87,76
