,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CHICAGO_ACTION,MINNESOTA_SCORE,CHICAGO_SCORE
387,4,8:59.0,,C. Hutchison makes 2-pt layup from 1 ft (assist by R. Arcidiacono),86,91
388,4,8:51.0,Personal foul by R. Arcidiacono (drawn by J. McLaughlin),,86,91
389,4,8:51.0,A. Wiggins enters the game for A. Crabbe,,86,91
390,4,8:39.0,J. McLaughlin misses 3-pt jump shot from 26 ft,,86,91
391,4,8:35.0,Offensive rebound by K. Towns,,86,91
392,4,8:32.0,K. Towns makes 2-pt layup from 2 ft,,88,91
393,4,8:06.0,,C. White makes 2-pt layup from 2 ft,88,93
394,4,7:47.0,J. Culver misses 3-pt jump shot from 23 ft,,88,93
395,4,7:44.0,,Defensive rebound by C. Hutchison,88,93
396,4,7:40.0,,L. Markkanen misses 3-pt jump shot from 26 ft,88,93
397,4,7:37.0,Defensive rebound by K. Towns,,88,93
398,4,7:22.0,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),,90,93
399,4,7:02.0,,Turnover by C. White (lost ball; steal by K. Bates-Diop),90,93
400,4,7:01.0,K. Bates-Diop makes 2-pt layup at rim,,92,93
401,4,7:01.0,Shooting foul by L. Markkanen (drawn by K. Bates-Diop),,92,93
402,4,7:01.0,S. Napier enters the game for J. Culver,,92,93
403,4,7:01.0,J. Okogie enters the game for J. McLaughlin,,92,93
404,4,7:01.0,,K. Dunn enters the game for R. Arcidiacono,92,93
405,4,7:01.0,,Z. LaVine enters the game for C. White,92,93
406,4,7:01.0,K. Bates-Diop makes free throw 1 of 1,,93,93
407,4,6:50.0,,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),93,96
408,4,6:33.0,K. Towns misses 3-pt jump shot from 26 ft,,93,96
409,4,6:33.0,Offensive rebound by Team,,93,96
410,4,6:33.0,,Loose ball foul by L. Markkanen (drawn by K. Bates-Diop),93,96
411,4,6:33.0,R. Covington enters the game for K. Bates-Diop,,93,96
412,4,6:23.0,K. Towns misses 3-pt jump shot from 25 ft,,93,96
413,4,6:20.0,Offensive rebound by Team,,93,96
414,4,6:18.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by S. Napier),,96,96
415,4,5:54.0,,Z. LaVine makes 3-pt jump shot from 26 ft,96,99
416,4,5:32.0,Turnover by A. Wiggins (bad pass; steal by C. Hutchison),,96,99
417,4,5:18.0,,C. Hutchison misses 2-pt jump shot from 6 ft,96,99
418,4,5:16.0,,Offensive rebound by C. Felício,96,99
419,4,5:16.0,,C. Felício misses 2-pt layup from 1 ft,96,99
420,4,5:16.0,,Offensive rebound by C. Felício,96,99
421,4,5:16.0,,C. Felício makes 2-pt layup from 1 ft,96,101
422,4,5:16.0,Minnesota full timeout,,96,101
423,4,5:04.0,Personal foul by K. Dunn (drawn by K. Towns),,96,101
424,4,4:57.0,A. Wiggins makes 2-pt layup from 2 ft,,98,101
425,4,4:57.0,Shooting foul by C. Hutchison (drawn by A. Wiggins),,98,101
426,4,4:57.0,A. Wiggins misses free throw 1 of 1,,98,101
427,4,4:54.0,,Defensive rebound by L. Markkanen,98,101
428,4,4:42.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by K. Dunn),98,104
429,4,4:14.0,A. Wiggins misses 2-pt jump shot from 10 ft,,98,104
430,4,4:12.0,,Defensive rebound by L. Markkanen,98,104
431,4,4:00.0,,Offensive foul by L. Markkanen (drawn by S. Napier),98,104
432,4,4:00.0,,Turnover by L. Markkanen (offensive foul),98,104
433,4,4:00.0,A. Crabbe enters the game for J. Okogie,,98,104
434,4,3:48.0,A. Wiggins makes 2-pt layup from 1 ft (assist by K. Towns),,100,104
435,4,3:48.0,Shooting foul by C. Hutchison (drawn by A. Wiggins),,100,104
436,4,3:48.0,A. Wiggins makes free throw 1 of 1,,101,104
437,4,3:34.0,,Z. LaVine misses 3-pt jump shot from 26 ft,101,104
438,4,3:32.0,Defensive rebound by A. Wiggins,,101,104
439,4,3:19.0,A. Wiggins makes 2-pt jump shot from 3 ft,,103,104
440,4,3:19.0,,Chicago full timeout,103,104
441,4,3:19.0,,T. Satoranský enters the game for C. Felício,103,104
442,4,3:19.0,,C. White enters the game for C. Hutchison,103,104
443,4,3:03.0,,L. Markkanen misses 3-pt jump shot from 26 ft,103,104
444,4,3:00.0,Defensive rebound by A. Wiggins,,103,104
445,4,2:44.0,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),,105,104
446,4,2:25.0,,Z. LaVine makes 2-pt layup from 1 ft,105,106
447,4,2:15.0,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),,107,106
448,4,2:15.0,Shooting foul by C. White (drawn by K. Towns),,107,106
449,4,2:15.0,K. Towns makes free throw 1 of 1,,108,106
450,4,2:02.0,,K. Dunn makes 2-pt layup from 1 ft (assist by T. Satoranský),108,108
451,4,1:42.0,R. Covington misses 3-pt jump shot from 25 ft,,108,108
452,4,1:38.0,,Defensive rebound by K. Dunn,108,108
453,4,1:26.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by L. Markkanen),108,111
454,4,1:13.0,Turnover by S. Napier (bad pass),,108,111
455,4,0:58.0,,Z. LaVine misses 2-pt jump shot from 22 ft,108,111
456,4,0:56.0,Defensive rebound by K. Towns,,108,111
457,4,0:42.0,S. Napier misses 3-pt jump shot from 24 ft,,108,111
458,4,0:38.0,,Defensive rebound by T. Satoranský,108,111
459,4,0:25.0,,Shooting foul by R. Covington (drawn by Z. LaVine),108,111
460,4,0:25.0,,Z. LaVine makes free throw 1 of 2,108,112
461,4,0:25.0,,C. Hutchison enters the game for C. White,108,112
462,4,0:25.0,,Z. LaVine makes free throw 2 of 2,108,113
463,4,0:25.0,Minnesota full timeout,,108,113
464,4,0:20.0,A. Wiggins misses 3-pt jump shot from 27 ft,,108,113
465,4,0:17.0,,Defensive rebound by K. Dunn,108,113
466,4,0:17.0,,Personal foul by S. Napier (drawn by K. Dunn),108,113
467,4,0:17.0,,K. Dunn makes free throw 1 of 2,108,114
468,4,0:17.0,,K. Dunn makes free throw 2 of 2,108,115
469,4,0:17.0,Minnesota full timeout,,108,115
470,4,0:15.0,R. Covington misses 3-pt jump shot from 25 ft,,108,115
471,4,0:14.0,Offensive rebound by A. Wiggins,,108,115
472,4,0:14.0,Shooting foul by L. Markkanen (drawn by A. Wiggins),,108,115
473,4,0:14.0,A. Wiggins misses free throw 1 of 2,,108,115
474,4,0:14.0,Offensive rebound by Team,,108,115
475,4,0:14.0,,C. Felício enters the game for C. Hutchison,108,115
476,4,0:14.0,A. Wiggins misses free throw 2 of 2,,108,115
477,4,0:12.0,,Defensive rebound by K. Dunn,108,115
478,4,0:12.0,,Personal take foul by R. Covington (drawn by K. Dunn),108,115
479,4,0:12.0,,K. Dunn makes free throw 1 of 2,108,116
480,4,0:12.0,,K. Dunn makes free throw 2 of 2,108,117
481,4,0:05.0,K. Towns makes 2-pt dunk from 1 ft (assist by A. Wiggins),,110,117
482,4,0:05.0,,Chicago full timeout,110,117
