,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
387,4,6:48.0,Offensive rebound by Team,,92,94
388,4,6:48.0,A. Drummond makes free throw 2 of 2,,93,94
389,4,6:36.0,,Shooting foul by M. Morris (drawn by O. Porter),93,94
390,4,6:36.0,,O. Porter makes free throw 1 of 2,93,95
391,4,6:36.0,,O. Porter makes free throw 2 of 2,93,96
392,4,6:14.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by M. Morris),,96,96
393,4,5:51.0,,Z. LaVine misses 2-pt layup from 2 ft,96,96
394,4,5:49.0,Defensive rebound by L. Kennard,,96,96
395,4,5:34.0,B. Brown misses 3-pt jump shot from 26 ft,,96,96
396,4,5:31.0,Offensive rebound by A. Drummond,,96,96
397,4,5:31.0,D. Rose enters the game for B. Brown,,96,96
398,4,5:16.0,M. Morris misses 2-pt jump shot from 9 ft,,96,96
399,4,5:14.0,,Defensive rebound by W. Carter,96,96
400,4,5:00.0,,T. Young makes 3-pt jump shot from 24 ft,96,99
401,4,4:58.0,Detroit full timeout,,96,99
402,4,4:58.0,T. Snell enters the game for L. Kennard,,96,99
403,4,4:36.0,M. Morris misses 3-pt jump shot from 26 ft,,96,99
404,4,4:33.0,Offensive rebound by L. Galloway,,96,99
405,4,4:27.0,D. Rose makes 2-pt layup from 3 ft,,98,99
406,4,4:27.0,,Violation by Team (def goaltending),98,99
407,4,4:13.0,,O. Porter misses 2-pt layup from 4 ft,98,99
408,4,4:10.0,Defensive rebound by A. Drummond,,98,99
409,4,4:05.0,D. Rose misses 2-pt layup from 2 ft,,98,99
410,4,4:03.0,,Defensive rebound by Z. LaVine,98,99
411,4,3:56.0,,Turnover by Z. LaVine (bad pass; steal by D. Rose),98,99
412,4,3:46.0,T. Snell makes 2-pt layup from 2 ft (assist by A. Drummond),,100,99
413,4,3:32.0,,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Satoranský),100,102
414,4,3:30.0,Detroit full timeout,,100,102
415,4,3:30.0,L. Kennard enters the game for L. Galloway,,100,102
416,4,3:19.0,Turnover by D. Rose (bad pass),,100,102
417,4,3:00.0,,Z. LaVine makes 3-pt jump shot from 25 ft,100,105
418,4,2:47.0,Turnover by D. Rose (step out of bounds),,100,105
419,4,2:31.0,,O. Porter misses 3-pt jump shot from 27 ft,100,105
420,4,2:27.0,Defensive rebound by A. Drummond,,100,105
421,4,2:11.0,T. Snell misses 3-pt jump shot from 23 ft,,100,105
422,4,2:07.0,,Defensive rebound by O. Porter,100,105
423,4,1:47.0,,Z. LaVine misses 3-pt jump shot from 27 ft,100,105
424,4,1:44.0,Defensive rebound by A. Drummond,,100,105
425,4,1:41.0,Shooting foul by W. Carter (drawn by D. Rose),,100,105
426,4,1:41.0,D. Rose makes free throw 1 of 2,,101,105
427,4,1:41.0,B. Brown enters the game for L. Kennard,,101,105
428,4,1:41.0,D. Rose makes free throw 2 of 2,,102,105
429,4,1:35.0,,Personal foul by D. Rose (drawn by T. Satoranský),102,105
430,4,1:35.0,,T. Satoranský makes free throw 1 of 2,102,106
431,4,1:35.0,L. Kennard enters the game for B. Brown,,102,106
432,4,1:35.0,,T. Satoranský makes free throw 2 of 2,102,107
433,4,1:28.0,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),,104,107
434,4,1:06.0,,Turnover by T. Satoranský (traveling),104,107
435,4,1:06.0,Detroit full timeout,,104,107
436,4,1:06.0,Violation by Team (delay of game),,104,107
437,4,1:06.0,,Violation by Team (delay of game),104,107
438,4,0:56.0,D. Rose misses 2-pt jump shot from 10 ft,,104,107
439,4,0:54.0,Offensive rebound by A. Drummond,,104,107
440,4,0:53.0,A. Drummond misses 2-pt layup from 1 ft,,104,107
441,4,0:52.0,,Defensive rebound by W. Carter,104,107
442,4,0:37.0,,Z. LaVine misses 2-pt layup from 4 ft (block by A. Drummond),104,107
443,4,0:34.0,Defensive rebound by A. Drummond,,104,107
444,4,0:32.0,T. Snell misses 3-pt jump shot from 25 ft,,104,107
445,4,0:29.0,,Defensive rebound by W. Carter,104,107
446,4,0:17.0,,Personal take foul by M. Morris (drawn by W. Carter),104,107
447,4,0:17.0,,W. Carter makes free throw 1 of 2,104,108
448,4,0:17.0,,W. Carter misses free throw 2 of 2,104,108
449,4,0:17.0,Defensive rebound by A. Drummond,,104,108
450,4,0:17.0,Detroit full timeout,,104,108
451,4,0:13.0,L. Kennard misses 3-pt jump shot from 25 ft,,104,108
452,4,0:11.0,,Defensive rebound by W. Carter,104,108
453,4,0:11.0,,Personal take foul by D. Rose (drawn by Z. LaVine),104,108
454,4,0:11.0,,Z. LaVine makes free throw 1 of 2,104,109
455,4,0:11.0,,Z. LaVine makes free throw 2 of 2,104,110
456,4,0:04.0,A. Drummond makes 2-pt dunk at rim (assist by L. Kennard),,106,110
457,4,0:04.0,,Chicago full timeout,106,110
458,4,0:04.0,B. Brown enters the game for L. Kennard,,106,110
459,4,0:04.0,,Personal take foul by T. Snell (drawn by Z. LaVine),106,110
460,4,0:04.0,,Z. LaVine makes free throw 1 of 2,106,111
461,4,0:04.0,L. Kennard enters the game for B. Brown,,106,111
462,4,0:04.0,,Z. LaVine makes free throw 2 of 2,106,112
